Time (s),Altitude (m)
0.250218868,65.34352
1.248616219,65.38223
2.249493599,65.39426
3.250371933,65.31789
4.248774529,65.49103
5.249656200,65.32103
6.248061180,65.15155
7.248945236,65.12958
8.249830246,65.0009
9.248239517,64.98835
10.249126911,64.87379
11.250015736,64.91093
12.248427868,65.08878
13.249318123,65.16619
14.250209808,65.19444
15.248625755,65.29644
16.249519825,65.74683
17.247936726,65.92259
18.248832703,65.7076
19.249730110,65.50201
20.248150349,65.40733
21.249049664,65.47324
