Time (s),Altitude (m)
0.250165463,75.15535
1.248353958,75.23127
2.249021053,75.39672
3.249691010,75.36635
4.250362873,75.29724
5.248559475,75.47526
6.249235153,75.69987
7.249912262,75.60667
8.250590801,75.59306
9.248794556,75.64333
10.249476433,75.50353
11.250160217,75.43756
12.248368740,75.47054
13.249055862,75.54436
14.249744415,75.57421
15.250434399,75.47578
16.248648644,75.43913
17.249341965,75.54803
18.250036717,75.40353
19.248256207,75.40457
