Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.0139995,0.0615045,-0.1597527,0.01598985,0.01316864,1.001353,15.97408,-26.90311,-34.27899,1010.549
0.002476692,0.07523298,0.0615045,-0.2209152,0.01549153,0.01560192,1.001851,15.97408,-26.90311,-34.27899,1010.547
0.004953861,0.1364664,0.1825299,-0.2820776,0.01938873,0.01562674,1.00376,15.97408,-26.90311,-34.27899,1010.547
0.007430553,0.3201669,0.3035553,-0.2209152,0.0164702,0.01512237,1.002808,16.64765,-26.52911,-34.28801,1010.547
0.009907246,0.2589334,0.364068,-0.2209152,0.01791665,0.01707645,1.002328,16.64765,-26.52911,-34.28801,1010.547
0.012384415,0.1364664,0.1220172,-0.2209152,0.01987727,0.01758633,1.007629,16.64765,-26.52911,-34.28801,1010.547
0.014861107,0.07523298,0.1220172,-0.2209152,0.02134825,0.01515808,1.007126,16.64765,-26.52911,-34.28801,1010.547
0.017338276,0.0139995,0.364068,-0.2820776,0.01843027,0.01514298,1.007142,16.64765,-26.52911,-34.28801,1010.547
0.019814968,0.2589334,0.2430426,-0.2820776,0.01694558,0.01413932,0.9979739,16.64765,-26.52911,-34.28801,1010.547
0.022292614,0.2589334,0.1825299,-0.2209152,0.01989686,0.01173386,1.003738,16.64765,-26.52911,-34.28801,1010.547
0.024769306,0.1364664,0.3035553,-0.09859026,0.02766942,0.01421227,1.005156,16.64765,-26.52911,-34.28801,1010.547
0.027246475,0.1364664,0.0615045,-0.2209152,0.02230234,0.01612759,1.003264,16.64765,-26.52911,-34.28801,1010.547
0.029723167,-0.1084674,0.0009917939,-0.1597527,0.02035427,0.01513782,1.000857,16.64765,-26.52911,-34.28801,1010.547
0.032199860,0.0139995,0.3035553,-0.3432401,0.02086296,0.01173421,1.001802,16.64765,-26.52911,-34.28801,1010.547
0.034677029,0.2589334,0.1220172,-0.2820776,0.02085481,0.01466161,1.00423,16.64765,-26.52911,-34.28801,1010.547
0.037154198,0.4426338,0.1220172,-0.03742781,0.02423234,0.01563784,0.9979417,16.64765,-26.52911,-34.28801,1010.547
0.039630890,0.3201669,0.1825299,-0.2820776,0.01645544,0.01511182,0.9984643,16.64765,-26.52911,-34.28801,1010.547
0.042107582,0.07523298,0.0615045,-0.3432401,0.01695704,0.01268089,0.9989316,16.64765,-26.52911,-34.28801,1010.547
0.044584751,0.07523298,0.0009917939,-0.09859026,0.02234052,0.01077728,1.00565,16.64765,-26.52911,-34.28801,1010.547
0.047061443,0.0139995,0.0615045,-0.2209152,0.0198958,0.01368859,1.006644,16.64765,-26.52911,-34.28801,1010.547
