Time (s),Roll (deg),Pitch (deg),Yaw (deg)
6.449999809,1.026993,-0.8001322,-0.8993969
6.549078941,1.027449,-0.8000697,-0.9084733
6.648158074,1.028473,-0.8011127,-0.9197865
6.749713898,1.03105,-0.8011255,-0.9324516
6.848793030,1.028818,-0.8030038,-0.9436262
6.950349331,1.028236,-0.8063366,-0.9531059
7.049428463,1.028064,-0.8076035,-0.9651199
7.148507595,1.026316,-0.8102631,-0.9801591
7.250063896,1.023202,-0.8102726,-0.9901797
7.349143028,1.024152,-0.8115792,-1.002034
7.448221684,1.023738,-0.815246,-1.013459
7.549778462,1.024519,-0.8179514,-1.024046
7.648857117,1.024473,-0.8179523,-1.037264
7.750413895,1.026978,-0.8195989,-1.048582
7.849492550,1.022688,-0.8175888,-1.059465
7.948571682,1.023887,-0.8173569,-1.070369
8.050127983,1.020757,-0.8186578,-1.08137
8.149208069,1.019705,-0.8187277,-1.091573
8.248286724,1.021295,-0.8217548,-1.10322
8.349843502,1.01955,-0.8199693,-1.115704
8.448922157,1.017721,-0.8235631,-1.126731
8.550478935,1.015598,-0.8304666,-1.140522
8.649558544,1.013029,-0.8358479,-1.152016
8.748637676,1.013596,-0.8397665,-1.160605
8.850193978,1.013652,-0.8401201,-1.171661
8.949273586,1.007337,-0.8419574,-1.18163
9.048353195,1.004812,-0.8449153,-1.190926
9.149909496,1.002768,-0.8478971,-1.199772
9.248988628,1.001136,-0.8494799,-1.212301
9.348068714,0.9964082,-0.8490177,-1.220385
9.449625015,0.9929127,-0.848442,-1.226903
9.548704624,0.9894298,-0.8489369,-1.23588
9.650260925,0.988483,-0.8464985,-1.242916
9.749340534,0.985301,-0.8484701,-1.251848
9.848420620,0.9810764,-0.8500468,-1.261908
9.949976921,0.9795495,-0.84749,-1.269811
10.049056530,0.9769709,-0.8456591,-1.276892
10.148136139,0.9727963,-0.8481809,-1.282087
10.249692440,0.9680688,-0.8496369,-1.289925
10.348772526,0.9670959,-0.8524919,-1.296693
10.450329304,0.9659888,-0.8560585,-1.304222
10.549408913,0.9653355,-0.8574298,-1.312449
10.648488999,0.9644492,-0.8585194,-1.321903
10.750045300,0.9629332,-0.859477,-1.332564
10.849124909,0.9620484,-0.8604199,-1.341049
10.948205471,0.9589053,-0.8611386,-1.346102
11.049761772,0.9582632,-0.8585408,-1.352818
11.148841381,0.9589078,-0.8625001,-1.358336
11.250398636,0.9565686,-0.8627057,-1.362765
11.349478245,0.9551455,-0.8655142,-1.368276
11.448557854,0.9559961,-0.8635798,-1.372809
11.550115109,0.9535831,-0.8631014,-1.377833
11.649194718,0.9527546,-0.8636339,-1.382884
11.748275280,0.9519153,-0.8650907,-1.386935
11.849832058,0.9473969,-0.8678387,-1.39285
11.948911667,0.9471692,-0.8666417,-1.39647
12.050468922,0.9440857,-0.866169,-1.401159
12.149548531,0.9434447,-0.865151,-1.407539
12.248629093,0.9458981,-0.8646251,-1.416258
12.352662563,0.945795,-0.8710722,-1.425702
12.449269772,0.9421086,-0.8731388,-1.435494
12.548346043,0.9409446,-0.8746632,-1.440521
12.649903298,0.9418701,-0.8754596,-1.447525
12.748988152,0.9390089,-0.8805578,-1.451243
12.848063469,0.9343584,-0.8820682,-1.458068
12.949620247,0.9326463,-0.8845176,-1.462187
13.048700809,0.930513,-0.8854221,-1.46841
13.150257587,0.9266548,-0.8847383,-1.473719
13.249337673,0.9240534,-0.8859987,-1.480891
13.348417759,0.9219449,-0.888971,-1.487496
13.449975014,0.9153178,-0.8852728,-1.490191
13.549055100,0.9105319,-0.8852636,-1.492578
13.648135662,0.9101481,-0.8866566,-1.496473
13.749695301,0.9082747,-0.8893942,-1.501481
13.848773003,0.9048054,-0.8898111,-1.507375
13.950330258,0.9003931,-0.8920361,-1.511865
14.049410343,0.8991663,-0.8942764,-1.515286
14.148490906,0.8976312,-0.8979753,-1.521196
14.250048637,0.8953328,-0.8972418,-1.528388
14.349129200,0.8952543,-0.8987344,-1.532598
14.448209286,0.8938826,-0.9013811,-1.53726
14.549766541,0.8954504,-0.9038777,-1.539624
14.648846626,0.8928068,-0.9025459,-1.543517
14.750404358,0.8938439,-0.9017167,-1.545637
14.849484921,0.8895693,-0.9002381,-1.549949
14.948565483,0.8906884,-0.9025775,-1.555587
15.050124168,0.8895829,-0.9035968,-1.561181
15.149208069,0.888346,-0.9049221,-1.564391
15.248283863,0.8886665,-0.9028529,-1.567828
15.349841595,0.8866834,-0.9041561,-1.570074
15.448921681,0.8862234,-0.9048402,-1.572266
15.548002243,0.8843146,-0.9064273,-1.578976
15.649559975,0.8841974,-0.9081243,-1.585492
15.748640537,0.8812854,-0.9065044,-1.589373
15.850198269,0.879359,-0.9082378,-1.590603
15.949279309,0.8773327,-0.9097455,-1.594963
16.048359394,0.8738924,-0.9089773,-1.597099
16.149917126,0.8722529,-0.9114,-1.60098
16.248997688,0.8733462,-0.9109685,-1.605207
16.348078728,0.8726282,-0.9070401,-1.607539
16.449636459,0.8704637,-0.9098017,-1.613456
16.548716545,0.8676525,-0.9107485,-1.613613
16.650274277,0.8642073,-0.9100956,-1.619034
16.749355316,0.86313,-0.9141401,-1.622641
16.848436356,0.8630141,-0.9137014,-1.624485
16.949994087,0.8601918,-0.9099333,-1.627439
17.049074650,0.8644811,-0.9059146,-1.628915
17.148155689,0.863409,-0.9037006,-1.629755
17.249713421,0.8642784,-0.9027658,-1.633322
17.348794460,0.8641303,-0.9024392,-1.636244
17.450352192,0.8621401,-0.896749,-1.639831
17.549433231,0.8585476,-0.8961865,-1.640247
17.648514271,0.8579021,-0.8932909,-1.643347
17.750072003,0.8613591,-0.8949479,-1.645605
17.849153042,0.8586669,-0.8991228,-1.649758
17.948234081,0.8543968,-0.9034897,-1.651869
18.049791813,0.8545828,-0.9028623,-1.651076
18.148872852,0.8522211,-0.9016948,-1.655561
18.247953892,0.8506033,-0.9022101,-1.657254
18.349512100,0.8523137,-0.9019785,-1.655327
18.448593617,0.8481882,-0.9010055,-1.660324
18.550150871,0.848441,-0.9016448,-1.664107
18.649232865,0.8487424,-0.9071972,-1.667432
18.748313427,0.8472024,-0.9066516,-1.668697
18.849871636,0.8428758,-0.909004,-1.666826
18.948953152,0.8415452,-0.9079536,-1.666424
19.050510883,0.8419915,-0.9101932,-1.668492
19.149591923,0.8437656,-0.9144384,-1.672081
19.248677731,0.8423499,-0.9156331,-1.672855
19.350231648,0.842459,-0.9156195,-1.672073
19.449312687,0.842107,-0.9169436,-1.676478
19.548395157,0.841608,-0.9187285,-1.679598
19.649953842,0.84083,-0.9179276,-1.683702
19.749032974,0.8371566,-0.918161,-1.686279
19.848114968,0.8344706,-0.9188042,-1.68881
19.949673176,0.8328777,-0.919758,-1.693879
20.048754215,0.8314173,-0.9228239,-1.697127
20.150312424,0.8324236,-0.9198958,-1.698335
20.249394417,0.8312732,-0.9206291,-1.699575
20.348475456,0.8318838,-0.9169269,-1.702834
20.450033665,0.8322071,-0.9164619,-1.706686
20.549115658,0.833975,-0.9167463,-1.709606
20.648196697,0.8328204,-0.916791,-1.709897
20.749754906,0.8321453,-0.9166269,-1.711511
20.848836422,0.8323787,-0.9190195,-1.712877
20.947917462,0.8317423,-0.9178355,-1.715066
21.049476624,0.8298329,-0.9190222,-1.717114
21.148557663,0.8309716,-0.9196905,-1.720076
21.250116825,0.828322,-0.9226951,-1.72042
21.349197865,0.826916,-0.9272236,-1.723345
21.448279381,0.8259357,-0.9250794,-1.726172
21.549838066,0.8263243,-0.9257921,-1.727294
21.648919583,0.8316595,-0.9263983,-1.732534
21.748001576,0.8329881,-0.9269431,-1.736306
21.849559784,0.8359582,-0.9283315,-1.738357
21.948641300,0.8367866,-0.9276676,-1.739029
22.050200462,0.8350885,-0.9250194,-1.743633
22.149282455,0.8337211,-0.9243245,-1.744522
22.248363972,0.8385258,-0.9248374,-1.746048
22.349922180,0.8383311,-0.926634,-1.751751
22.449004173,0.8365039,-0.9253262,-1.753451
22.548085690,0.8380382,-0.9278291,-1.755664
22.649644852,0.8374609,-0.9282343,-1.752951
22.748726368,0.8351418,-0.9280867,-1.755412
22.850285530,0.8368067,-0.9255899,-1.757955
22.949367523,0.8368029,-0.9257408,-1.761252
23.048449039,0.8361743,-0.9229728,-1.764784
23.150008202,0.8414953,-0.9235968,-1.766212
23.249089718,0.8396439,-0.9248542,-1.767756
23.348171711,0.8395157,-0.926528,-1.76707
23.449730396,0.8389342,-0.9294628,-1.765885
23.548812390,0.8373016,-0.929487,-1.767114
23.647893906,0.8398358,-0.933018,-1.76961
23.749453068,0.8409637,-0.9278997,-1.769243
23.848535538,0.841903,-0.9266787,-1.768793
23.950094223,0.8386748,-0.9288598,-1.771139
24.049176216,0.8413501,-0.9257329,-1.772449
24.148257732,0.841382,-0.9245797,-1.774217
24.249816895,0.8399359,-0.9227256,-1.773983
24.348899365,0.8390561,-0.9222065,-1.776391
24.447980881,0.8379868,-0.9173244,-1.777006
24.549540997,0.8410914,-0.9150457,-1.778226
24.648622513,0.840644,-0.9138659,-1.779901
24.750181675,0.8383116,-0.9175847,-1.777949
24.849264145,0.838441,-0.9183561,-1.778003
24.948346138,0.8354784,-0.9168664,-1.778031
25.049905300,0.8368721,-0.9181129,-1.779769
25.148987293,0.8360621,-0.9139404,-1.780817
25.248069286,0.8346664,-0.9091072,-1.780032
25.349628925,0.8363,-0.9111505,-1.781598
25.448716164,0.8393021,-0.9102384,-1.782078
25.550271988,0.8359308,-0.9107242,-1.78464
25.649352551,0.8380764,-0.9101577,-1.790781
25.748434544,0.8392052,-0.9124978,-1.788925
25.849994183,0.8375068,-0.9130303,-1.790034
25.949076653,0.8344151,-0.9084844,-1.789437
26.048159122,0.8321255,-0.9057429,-1.790208
26.149718285,0.8309644,-0.905873,-1.792509
26.248800755,0.8292437,-0.9061211,-1.792066
26.347883225,0.8293787,-0.9080973,-1.793957
26.449442864,0.8314408,-0.9082898,-1.796182
26.548525334,0.8290823,-0.9059192,-1.795069
26.650084019,0.8258749,-0.9046486,-1.794853
26.749166489,0.828834,-0.9093845,-1.795401
26.848249436,0.8286634,-0.9097881,-1.796433
26.949808598,0.8241748,-0.9079289,-1.797412
27.048891544,0.8226511,-0.9041637,-1.797349
27.147974968,0.8228687,-0.9047615,-1.799289
27.249533176,0.8211148,-0.9027553,-1.798258
27.348618984,0.8209881,-0.9057839,-1.798029
27.450175762,0.8211508,-0.9030704,-1.793719
27.549258232,0.8177161,-0.9014474,-1.790717
27.648340702,0.8163364,-0.9030943,-1.788541
27.749900341,0.8170619,-0.9034122,-1.789087
27.848983288,0.8170375,-0.9024091,-1.789474
27.948069573,0.812203,-0.9047655,-1.788346
28.049625397,0.8089644,-0.9015033,-1.788356
28.148708344,0.8108003,-0.9034453,-1.792589
28.250268459,0.8096829,-0.9039361,-1.790482
28.349354744,0.8102362,-0.9027405,-1.789801
28.448438168,0.8074124,-0.8998051,-1.789336
28.549993515,0.8037998,-0.9010457,-1.785619
28.649075985,0.8036858,-0.8995362,-1.786611
28.748158932,0.8016804,-0.8985701,-1.786706
28.849721432,0.8003393,-0.8985547,-1.784693
28.948801518,0.7987807,-0.8961011,-1.786009
29.047884464,0.7974511,-0.8940907,-1.784461
29.149444580,0.7981988,-0.8908532,-1.782287
29.248527527,0.8002939,-0.8911295,-1.782635
29.350087166,0.8019018,-0.8908579,-1.785001
29.449170113,0.8008312,-0.8888882,-1.785436
29.548253060,0.7995294,-0.8883396,-1.782527
29.649813175,0.7990146,-0.8878514,-1.782069
29.748896122,0.797918,-0.8832896,-1.779892
29.847979069,0.7968514,-0.8822411,-1.775379
29.949538708,0.795632,-0.8826681,-1.773207
30.048621655,0.7948177,-0.8816602,-1.77289
30.150182247,0.7957004,-0.8805211,-1.77212
30.249265194,0.798694,-0.8809021,-1.768517
30.348348141,0.7990158,-0.8793035,-1.768578
30.449908733,0.7991711,-0.8770611,-1.769522
30.548991680,0.8016713,-0.8744502,-1.770936
30.648074627,0.8016573,-0.8721677,-1.768863
30.749635220,0.8025444,-0.8758892,-1.767884
30.848718167,0.8020146,-0.8790855,-1.766345
30.950278759,0.807246,-0.8790267,-1.766003
31.049361706,0.8109786,-0.881337,-1.763716
31.148444653,0.8104621,-0.8798028,-1.764086
31.250005245,0.8098618,-0.8795936,-1.763423
31.349088192,0.8065125,-0.8754491,-1.766079
31.448171139,0.8064778,-0.8760242,-1.763746
31.549731732,0.8065125,-0.8780206,-1.760361
31.648815155,0.8083482,-0.8794299,-1.762064
31.747898579,0.8103313,-0.87918,-1.76148
31.849459648,0.8099952,-0.8791875,-1.762345
31.948544502,0.8129862,-0.8799117,-1.761136
32.050102711,0.8123817,-0.8773987,-1.763811
32.149186134,0.8108774,-0.8767762,-1.765427
32.248269558,0.8115439,-0.8742062,-1.768228
32.349830151,0.8105015,-0.8748643,-1.771727
32.448913097,0.8120632,-0.8729283,-1.774143
32.547996998,0.8121953,-0.8719231,-1.774422
32.649557114,0.8146535,-0.8695471,-1.777384
32.748641014,0.8183482,-0.8695669,-1.780529
32.850206375,0.8184065,-0.8705186,-1.781146
32.949285031,0.8186957,-0.8701848,-1.783449
33.048368454,0.8155547,-0.8681764,-1.783285
33.149929047,0.8166959,-0.8666769,-1.782649
33.249012947,0.8117667,-0.8665627,-1.782352
33.348096371,0.8116921,-0.8656265,-1.785101
33.449656963,0.8121285,-0.8625584,-1.786375
33.548740387,0.8133935,-0.8626493,-1.782737
33.647824288,0.809516,-0.8641179,-1.780798
33.749384880,0.8085837,-0.8631932,-1.780958
33.848468304,0.8111899,-0.8602296,-1.782631
33.950029373,0.8110949,-0.8630524,-1.782231
34.049113274,0.81027,-0.8617886,-1.781029
34.148196697,0.8107665,-0.8620403,-1.78019
34.249757767,0.8120188,-0.8611641,-1.777759
34.348841667,0.8117034,-0.8601985,-1.779043
34.450402737,0.8113643,-0.8590927,-1.777259
34.549486637,0.8111882,-0.8580383,-1.776439
34.648570061,0.8110958,-0.8571875,-1.776264
34.750131130,0.8119107,-0.8564994,-1.773624
34.849215031,0.812216,-0.8518114,-1.773563
34.948298455,0.8077486,-0.8506128,-1.769747
35.049859524,0.8057778,-0.850935,-1.769698
35.148943424,0.8017792,-0.8475899,-1.769693
35.248027802,0.800055,-0.8489676,-1.768824
35.349588871,0.8033524,-0.8507267,-1.767333
35.448672772,0.8046647,-0.8481984,-1.765589
35.550233364,0.8063247,-0.8447348,-1.767785
35.649317265,0.8059222,-0.8416634,-1.765426
35.748401642,0.8038064,-0.8404351,-1.762647
35.849962712,0.8077962,-0.8444212,-1.760666
35.949046612,0.8063265,-0.8452242,-1.759445
36.048134327,0.8086836,-0.8490779,-1.759796
36.149692059,0.8105299,-0.849632,-1.76083
36.248776436,0.8153622,-0.8490893,-1.759151
36.347859860,0.8157741,-0.8509977,-1.759627
36.449420929,0.8180751,-0.8550025,-1.760862
36.548505306,0.8182282,-0.8582789,-1.763018
36.650066376,0.8195324,-0.857775,-1.762822
36.749150753,0.8200046,-0.8604001,-1.762705
36.848235131,0.8196032,-0.8612907,-1.76188
36.949796200,0.8192354,-0.8612625,-1.759567
37.048880577,0.8208641,-0.8586316,-1.759099
37.147964954,0.8205453,-0.85679,-1.758367
37.249526024,0.8242666,-0.8535587,-1.759409
37.356041908,0.8222578,-0.8580354,-1.759199
37.450172424,0.8230767,-0.8611906,-1.758842
37.549256802,0.8228253,-0.8621534,-1.758107
37.648343563,0.8240468,-0.8617355,-1.756438
37.749906540,0.8288826,-0.8597233,-1.759152
37.848986626,0.8315256,-0.8616115,-1.758136
37.948071003,0.8287706,-0.8600309,-1.758575
38.049632549,0.8313042,-0.8655233,-1.757998
38.148716927,0.8300677,-0.8651578,-1.755725
38.247801304,0.8274158,-0.8633709,-1.754363
38.349362850,0.8278957,-0.8622112,-1.754222
38.448447228,0.8299164,-0.8619479,-1.754449
38.550009251,0.8268406,-0.8615643,-1.753722
38.649093628,0.8259044,-0.860173,-1.751506
38.748180390,0.8277978,-0.8563086,-1.74931
38.849739552,0.8262386,-0.8572796,-1.748358
38.948823929,0.8220458,-0.8571967,-1.745799
39.047909260,0.8196889,-0.8557632,-1.74473
39.149470806,0.8188015,-0.8556569,-1.74491
39.248559952,0.8186147,-0.8570924,-1.741211
39.350116730,0.8171306,-0.8537065,-1.742876
39.449201107,0.8175646,-0.8511006,-1.740647
39.548286438,0.8147853,-0.8510451,-1.741472
39.649847984,0.8157966,-0.8502786,-1.740343
39.748932839,0.8146209,-0.8480687,-1.738771
39.848017216,0.8133872,-0.8484665,-1.737984
39.949579239,0.8148134,-0.8467734,-1.736238
40.048664093,0.8183532,-0.8430679,-1.733457
40.147748470,0.8177676,-0.8425095,-1.732121
40.249310970,0.8196437,-0.8412194,-1.728722
40.348395348,0.8209817,-0.8400085,-1.726367
40.449957848,0.818091,-0.8403051,-1.726627
40.549042225,0.8168626,-0.8397592,-1.723998
40.648127079,0.8145813,-0.8392828,-1.721879
40.749688626,0.8099778,-0.8406488,-1.718707
40.848773956,0.8085799,-0.8381012,-1.719801
40.947858811,0.81157,-0.8391247,-1.719283
41.049421310,0.8108906,-0.8387682,-1.7187
41.148505688,0.8101195,-0.8395013,-1.719553
41.250068188,0.8089126,-0.8420018,-1.717612
41.349153042,0.8066416,-0.8409228,-1.716605
41.448238373,0.8023433,-0.8404616,-1.713957
41.549799919,0.8030858,-0.8402883,-1.712438
41.648884773,0.7971921,-0.838661,-1.712865
41.747970104,0.7973382,-0.8364709,-1.712843
41.849532604,0.7966506,-0.8353139,-1.710108
41.948617459,0.7954591,-0.8373601,-1.708318
42.047702312,0.794445,-0.8374984,-1.706874
42.149264813,0.7952979,-0.8353422,-1.707817
42.248350143,0.7951543,-0.8346156,-1.708649
42.349912167,0.7983606,-0.835373,-1.706583
42.448997498,0.7999741,-0.8360428,-1.704284
42.548083782,0.7973017,-0.8366688,-1.705405
42.649644852,0.7963809,-0.8370413,-1.704869
42.748730660,0.7994875,-0.8359291,-1.701344
42.847815514,0.7990171,-0.8340484,-1.699972
42.949378014,0.7992117,-0.837024,-1.700495
43.048462868,0.8002436,-0.8357418,-1.700349
43.150025368,0.8027054,-0.8372061,-1.699038
43.249111176,0.8030803,-0.8347651,-1.696467
43.348196030,0.8029629,-0.8313349,-1.693147
43.449758530,0.8051493,-0.8285367,-1.692134
43.548844338,0.8080407,-0.826593,-1.690288
43.647929192,0.8060553,-0.824395,-1.686766
43.749492169,0.8095623,-0.8226805,-1.690805
43.848577500,0.8114753,-0.8207621,-1.68927
43.947663307,0.8152152,-0.820162,-1.690485
44.054180145,0.8124958,-0.8197093,-1.690262
44.148311138,0.8139616,-0.8200368,-1.687675
44.249873638,0.8146738,-0.8223221,-1.688761
44.348959446,0.8137491,-0.8246237,-1.690005
44.448045254,0.8144267,-0.824546,-1.691815
44.549607277,0.8115411,-0.8217428,-1.692807
44.648693085,0.8085194,-0.8220645,-1.6929
44.747778893,0.8070632,-0.8182353,-1.693113
44.849341393,0.8069661,-0.8191943,-1.691713
44.948427201,0.8054974,-0.8205832,-1.690304
45.049990177,0.8084968,-0.822343,-1.691189
45.149075031,0.8100672,-0.8212996,-1.691617
45.248160839,0.8092574,-0.8199524,-1.691125
45.349723816,0.8127544,-0.817965,-1.693648
45.448812008,0.8179483,-0.8197216,-1.695895
45.547895432,0.8153782,-0.8223447,-1.695371
45.649458409,0.814943,-0.8230621,-1.693767
45.748544216,0.8138546,-0.8210458,-1.690536
45.850109101,0.8137972,-0.8186184,-1.691663
45.949193001,0.814577,-0.8171645,-1.692222
46.048278332,0.8137508,-0.8138681,-1.693642
46.149841785,0.8119922,-0.8164041,-1.692809
46.248927116,0.814222,-0.8171915,-1.691245
46.348012924,0.8139564,-0.8152215,-1.690286
46.449575901,0.816354,-0.8136513,-1.693453
46.548661709,0.8176903,-0.8123846,-1.693266
46.647747994,0.8167223,-0.8117927,-1.694116
46.749310970,0.8192745,-0.8150536,-1.692749
46.848396778,0.8196777,-0.8151974,-1.691641
46.949959755,0.8178681,-0.8178728,-1.689807
47.049046516,0.8152767,-0.8198696,-1.691308
47.148131847,0.8149437,-0.8166677,-1.69278
47.249695301,0.8128558,-0.8157206,-1.69389
47.348781586,0.8099364,-0.8165355,-1.695772
47.447867394,0.8086482,-0.8203377,-1.695127
47.549430370,0.809907,-0.8185502,-1.695349
47.648516655,0.8097529,-0.816218,-1.696004
47.750079632,0.8111697,-0.815666,-1.695293
47.849165917,0.8103493,-0.8126944,-1.691859
47.948251724,0.8123941,-0.8136743,-1.69018
48.049815655,0.8109368,-0.8142021,-1.689548
48.148901939,0.8138218,-0.8128471,-1.690313
48.247987747,0.8126774,-0.8115987,-1.689797
48.349551201,0.8138531,-0.8105994,-1.687971
48.448637009,0.8170604,-0.8089105,-1.68679
48.547723293,0.8144779,-0.807421,-1.686203
48.649287224,0.8116314,-0.8058532,-1.684089
48.748373509,0.8122808,-0.8067678,-1.685795
48.849936485,0.8080875,-0.8071504,-1.686619
48.949022770,0.8047456,-0.8091056,-1.685898
49.048109531,0.8061053,-0.810508,-1.686705
49.149672985,0.8060286,-0.8062476,-1.689104
49.248759270,0.8069818,-0.8052267,-1.690005
49.347846031,0.8084719,-0.8041478,-1.689845
49.449409485,0.810536,-0.8022761,-1.690132
49.548499107,0.811206,-0.8047164,-1.689243
49.650058746,0.8103052,-0.8046761,-1.687857
49.749145508,0.8050367,-0.8050377,-1.686664
49.848232269,0.805945,-0.8049449,-1.685653
49.952272892,0.8022617,-0.7969834,-1.682447
50.048882484,0.8037115,-0.7980314,-1.680432
50.147972107,0.8059247,-0.7956579,-1.679326
50.249532700,0.8084489,-0.7936851,-1.676997
50.348618984,0.809906,-0.7918305,-1.678521
50.447705269,0.8088239,-0.7924204,-1.676825
50.549269199,0.8099543,-0.7911671,-1.678191
50.648355961,0.8093761,-0.7882362,-1.675415
50.749919892,0.8063076,-0.7871439,-1.673897
50.849006176,0.8031388,-0.7896661,-1.672927
50.948093415,0.8057303,-0.7887822,-1.673127
51.049656868,0.8040389,-0.7923959,-1.673345
51.148743629,0.8042361,-0.7883857,-1.67064
51.247830391,0.8066222,-0.7864106,-1.669498
51.349394322,0.8036819,-0.7848536,-1.669559
51.448481083,0.8020425,-0.7863154,-1.668314
51.550045014,0.7978263,-0.7882496,-1.663461
51.649131775,0.8005487,-0.7868261,-1.660867
51.748218537,0.7973625,-0.787796,-1.660441
51.849782944,0.8015903,-0.8018137,-1.660728
51.948869229,0.8157225,-0.7908714,-2.182398
52.047955990,0.8182036,-0.7890332,-2.18141
52.149520397,0.8172411,-0.7886614,-2.182085
52.248607159,0.8075234,-0.7605952,-2.181772
52.347693920,0.8061603,-0.7626771,-2.180606
52.449258328,0.8067394,-0.7671822,-2.179333
52.548344612,0.8076094,-0.7668462,-2.178345
52.649909020,0.8062626,-0.7663857,-2.176236
52.748996258,0.8037173,-0.7654088,-2.176424
52.853037834,0.8040314,-0.7608804,-2.159431
52.949647427,0.7987205,-0.6967583,-2.070881
53.048734665,0.802658,-0.690348,-2.067699
53.147821903,0.8079595,-0.6823189,-2.064439
53.249385357,0.8147478,-0.6717237,-2.060223
53.348472595,0.8184031,-0.6710723,-2.059076
53.450037003,0.8650837,-0.640235,-2.055143
53.549123764,0.8683727,-0.6335966,-2.05482
53.648211003,0.8827183,-0.6251009,-2.051102
53.749775410,0.8902929,-0.6193762,-2.04285
53.848863125,0.8958796,-0.6192243,-2.040802
53.947950363,0.8938615,-0.6206398,-2.041956
54.049514294,0.8913424,-0.6131803,-2.042574
54.148601532,0.889316,-0.613543,-2.040513
54.247688770,0.8895752,-0.6148762,-2.041214
54.349253178,0.8918698,-0.6143988,-2.03962
54.448340893,0.893666,-0.6166375,-2.038963
54.549905300,0.8926391,-0.6128141,-2.035804
54.648994923,0.8911339,-0.6122396,-2.034179
