Time (s),X (g),Y (g),Z (g)
0.000000000,-0.001557544,-0.001854867,0.008365333
0.002476692,-0.002033675,0.0005711038,0.008862972
0.004953861,0.00185696,0.0005860599,0.01077282
0.007430553,-0.001037586,6.831344E-05,0.009820461
0.009907246,0.0004225671,0.001994704,0.009340227
0.012384415,0.00237024,0.002478827,0.01464212
0.014861107,0.00381564,4.860573E-05,0.01413953
0.017338276,0.000907952,3.425218E-05,0.01415479
0.019814968,-0.0005603246,-0.0009717215,0.004987001
0.022292614,0.002380032,-0.003358062,0.01075059
0.024769306,0.01008064,-0.0008764695,0.01216984
0.027246475,0.004677569,0.001025264,0.01027936
0.029723167,0.002707474,4.076306E-05,0.007871509
0.032199860,0.003203345,-0.00333386,0.008816719
0.034677029,0.003175188,-0.000412914,0.01124549
0.037154198,0.006502889,0.0005400777,0.00495863
0.039630890,-0.001254302,6.360933E-07,0.005481124
0.042107582,-0.0007425547,-0.002412422,0.005948007
0.044584751,0.004603898,-0.004281432,0.01266617
0.047061443,0.00214592,-0.001357674,0.01365989
0.049539089,0.002586242,0.001052405,0.009326458
0.052015305,0.002082527,0.0005421294,0.005948126
0.054491997,-0.0002993457,-0.001399989,0.01367402
0.056969643,0.002124963,-0.005747247,0.008328378
0.059445858,0.002578035,-0.002324599,0.009308457
0.061923504,0.001607113,-0.001827791,0.01317829
0.064400196,0.00258402,-0.00568041,0.01218671
0.066877365,-0.000343712,-0.002272515,0.01125431
0.069354057,0.002057528,-0.000315574,0.01076925
0.071831226,-0.002249735,-0.006618393,0.01172453
0.074307919,0.001120256,-0.001726652,0.008835018
0.076784611,0.0006279983,0.0006944276,0.009815156
0.079261780,-0.0003197156,-0.002220203,0.01028782
0.081738472,0.001619225,-0.002202158,0.01027763
0.084215641,0.001131143,-0.001236333,0.0112502
0.086692333,0.002072541,0.001182646,0.009810328
0.089169979,0.001573931,-0.0007721493,0.006424427
0.091646671,-0.002280895,0.0001863465,0.008863091
0.094123840,0.0001649242,-0.0002917256,0.008364797
0.096600533,0.004985189,0.001670188,0.01028007
0.099077702,0.003037147,-0.001741421,0.008342326
0.101554394,0.003991053,-0.0007576179,0.008825004
0.104031086,-0.002801281,0.004051317,0.01371384
0.106508255,0.001079209,0.004519133,0.01417834
0.108984947,0.001084009,-0.0008517634,0.007393241
0.111462116,-0.0008530729,0.001561287,0.009830296
0.113938808,0.003511867,0.0001213774,0.009316742
0.116415978,0.0001331158,-0.002803473,0.0102852
0.118892670,-0.002300987,0.0005820962,0.007901728
0.121370316,-0.0003425665,0.002036709,0.009829581
0.123847008,0.001608077,-0.0008790521,0.008356214
0.126323223,-0.004160829,-0.00234443,0.01320624
0.128800869,-0.00025771,-0.004241745,0.01172626
0.131277561,0.0002319496,-0.002254714,0.01800835
0.133754730,-0.001259131,0.001111535,0.00934571
0.136231422,0.0006951187,-0.0008333875,0.006911576
0.138708591,-0.002173127,-0.001318534,0.01368183
0.141185284,0.001205379,0.0006327285,0.01077747
0.143662453,0.005028186,0.00595566,0.009819806
0.146139145,0.003585257,0.0005873423,0.01173145
0.148615837,0.00118174,-0.002324926,0.01414287
0.151093006,-0.00269966,8.348655E-05,0.01272815
0.153569698,-0.0007497873,-0.0004011616,0.01030147
0.156047344,0.004605291,-0.003751521,0.01508188
0.158524036,0.002607036,0.0001072166,0.009803474
0.161001205,0.001610635,0.001058266,0.006918192
0.163477898,0.004517347,9.965338E-05,0.00931108
0.165955067,0.004010405,-0.001367264,0.007858574
0.168431759,0.002510505,0.002007393,0.004505813
0.170908451,0.002542077,0.001534346,0.01560515
0.173385620,-0.0008538775,4.51114E-05,0.01320273
0.175862312,-0.001339287,2.538599E-05,0.009343922
0.178339481,0.001080938,-0.0009465078,0.006429672
0.180816174,0.0001198966,-0.001438725,0.007397592
0.183293343,0.002043094,0.0005062958,0.005949438
0.185770035,0.001067214,0.000487268,0.004024208
0.188247681,0.002049979,0.00146838,0.01029927
0.190724373,0.001570469,0.001943412,0.01513118
0.193200588,0.001556393,-0.000995948,0.006910503
0.195678234,0.0006250869,-0.001945069,0.01511598
0.198154926,-0.004217984,-0.001486177,0.009351909
0.200632095,0.0001746975,-0.001932325,0.01077324
0.203108788,0.0001785196,-0.001441165,0.01029325
0.208062649,0.001157412,-0.0004789168,0.01029301
0.210539818,0.001646198,-0.002889601,0.009312093
0.213016510,0.0001764689,-0.0009477613,0.009330213
0.215494156,-0.002690067,-0.002895353,0.01126534
0.217970371,-0.0007385947,-0.0004459331,0.01271558
0.220447063,0.0006995685,-0.001424074,0.006910205
0.222924709,-0.0002203956,-0.005275141,0.01268721
0.225401402,0.002164997,-0.001378168,0.007384241
0.227878571,0.004087687,-0.0008855537,0.007376969
0.230355263,0.004559541,0.001073091,0.01365936
0.232832432,-0.002201068,-0.001861337,0.01705986
0.235309124,-0.001216708,-0.003795479,0.0126999
0.237786293,-0.005550703,-0.003800885,0.01417077
0.240262985,-0.0007189866,-0.000390321,0.007887304
0.242739677,0.0007427242,0.001058537,0.008369088
0.245216847,0.0002826154,8.346234E-05,0.01222849
0.247693539,-0.001634227,-0.002347028,0.01126051
0.250170708,-0.001645574,0.001045752,0.009830117
0.252647400,-0.0001680832,-0.00283723,0.00594008
0.255125046,-0.003062153,-0.0004140176,0.007416129
0.257601738,-0.0001387913,0.002023498,0.01223993
