Time (s),Roll (deg),Pitch (deg),Yaw (deg)
22.149359226,3.060864,-1.508426,-1.262969
22.248440743,3.246412,-1.486593,-1.426267
22.349999905,3.527767,-1.504526,-1.311453
22.449086189,3.739215,-1.510963,-1.434091
22.550641060,4.119481,-1.506819,-1.375971
22.649723530,3.518155,-1.539718,-1.146074
22.748805523,3.074029,-1.313648,-0.813462
22.850365162,3.419464,-0.9907928,-0.3700764
22.949446678,3.353931,-1.43384,0.8477147
23.048529148,3.25102,-1.870191,1.04275
23.150088787,3.019164,-1.98144,1.355442
23.249170780,2.922925,-2.120224,1.640187
23.350730419,2.919992,-2.364125,1.793021
23.449812889,2.986184,-2.118204,1.972099
23.548894405,2.902265,-2.224835,1.914268
23.647976875,2.916045,-2.505479,1.893423
23.749536514,2.737454,-2.628465,1.827032
23.848618984,2.663758,-2.429555,1.607975
23.950178147,2.349718,-2.270658,0.9494963
24.049260139,2.125192,-2.783102,1.29577
24.148342609,1.520789,-2.687209,1.237784
24.249902248,1.741182,-2.507402,1.286433
24.348984718,2.077654,-2.427168,0.838842
24.448071957,2.271519,-2.240111,0.6365491
24.549626827,2.687651,-1.852362,0.5667521
24.648709297,3.025449,-1.844111,0.5484959
24.750268936,3.202041,-1.689682,0.5024813
24.851828575,3.330155,-2.263423,0.06747779
24.948433876,3.625251,-2.576563,-0.356971
25.049993515,3.428777,-2.469239,0.02119428
25.156507015,3.327202,-2.222609,0.1784396
25.250635624,3.284721,-2.273117,0.05879135
25.349718571,3.596512,-2.249049,0.5115942
25.448801041,4.165789,-1.986231,0.9538384
25.550360680,4.251015,-1.66009,1.042565
25.649443150,4.229006,-1.243492,1.001312
25.748526097,4.157615,-1.032759,0.9312371
25.850085736,4.027325,-0.9362898,0.2093045
25.949168205,3.955959,-0.980509,-0.4818905
26.048251152,3.658391,-1.132023,-0.03805021
26.149810791,3.578514,-1.276438,0.1322403
26.248894215,3.550287,-1.291888,0.2562271
26.350453854,3.595091,-1.132291,0.06248753
26.449536800,3.73583,-1.20299,0.06736163
26.548619270,3.867657,-1.262735,0.1248703
26.650179386,3.894664,-1.438012,0.02679812
26.749261856,4.111203,-1.47604,-0.03110388
26.850822449,4.034421,-1.514982,0.02961862
26.949905396,4.048174,-1.517763,0.03031731
