Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,3.19814,-0.7856733,0.2683845,0.04586168,0.06934444,1.011132,22.98642,11.32011,-28.26556,1006.11
0.002476692,3.38184,-1.209262,0.6353592,0.04387062,0.07956798,1.014574,22.98642,11.32011,-28.26556,1006.11
0.004953861,3.320607,-1.088237,0.8800091,0.04488096,0.07813334,1.023249,22.98642,11.32011,-28.26556,1006.112
0.007430553,3.19814,-1.209262,1.246984,0.04683392,0.07765999,1.024684,22.98642,11.32011,-28.26556,1006.112
0.009908199,3.259373,-1.3908,1.491634,0.04289851,0.08005223,1.015547,22.98796,11.33575,-27.44219,1006.112
0.012384892,3.443074,-1.693364,1.491634,0.03994241,0.0883207,1.018019,22.98796,11.33575,-27.44219,1006.112
0.014862061,3.626774,-1.995928,1.491634,0.03604905,0.08878749,1.018042,22.98796,11.33575,-27.44219,1006.112
0.017338753,3.871708,-2.237978,1.613959,0.03314582,0.08878294,1.022403,22.98796,11.33575,-27.44219,1006.112
0.019815922,4.177875,-2.480029,1.675121,0.03314421,0.0902484,1.024341,22.98796,11.33575,-27.44219,1006.112
0.022292614,4.177875,-2.782593,1.552796,0.03116074,0.09705527,1.024387,22.98796,11.33575,-27.44219,1006.112
0.024769783,3.994175,-2.843105,1.430471,0.02970443,0.09362753,1.01955,22.98796,11.33575,-27.44219,1006.112
0.027246475,3.871708,-2.903618,1.430471,0.03992936,0.09271122,1.02142,22.98796,11.33575,-27.44219,1006.112
0.029723167,3.749241,-2.903618,1.552796,0.03408467,0.09365252,1.020492,22.98796,11.33575,-27.44219,1006.112
0.032200336,3.688008,-3.024643,1.736283,0.03546723,0.09849416,1.006029,22.98796,11.33575,-27.44219,1006.112
0.037154198,6.19858,-3.932334,0.6965217,0.0288081,0.08145524,1.021906,22.98796,11.33575,-27.44219,1006.112
0.037154198,6.19858,-3.932334,0.6965217,0.0288081,0.08145524,1.021906,22.98796,11.33575,-27.44219,1006.112
0.039630890,6.443513,-3.508745,0.8188466,0.03217859,0.08633742,1.019982,22.98796,11.33575,-27.44219,1006.112
0.042108536,6.014879,-3.448232,1.736283,0.02578645,0.09261011,1.009913,22.98796,11.33575,-27.44219,1006.112
0.044585228,5.708712,-3.569258,2.286746,0.02675581,0.09114617,1.006521,22.98796,11.33575,-27.44219,1006.109
