Time (s),X (g),Y (g),Z (g)
0.049539089,0.008416543,0.01675026,0.01350513
0.148617268,-0.01945306,-0.04074561,0.02743219
0.250171661,-0.0257473,-0.04479697,0.03986257
0.349250317,-0.01798154,-0.01379507,-0.02427314
0.448328018,0.01412733,0.0007197576,0.02007599
0.552360058,0.0001423123,0.01934032,0.0429225
0.648961067,-0.004428353,0.01487031,0.02296083
0.750516892,-0.0001850019,0.003472147,0.008650232
0.849594593,-0.008677401,0.01242815,0.03532225
0.951149941,0.003947417,0.008517315,0.03337809
1.050228119,0.02921978,0.001920417,-0.0177348
1.149306297,0.04161508,0.02257319,0.05539409
1.250861645,0.009321832,0.01283977,-0.01465993
1.349939823,-0.005062714,-0.01070315,0.03914183
1.449018478,0.003604372,-0.02098765,0.02004877
1.550573349,0.03247433,-0.04264681,0.02209658
1.649652004,0.08883352,-0.03360997,0.03155921
1.748730183,0.09275174,-0.02968673,-0.01205889
1.850286007,0.04908748,-0.02964313,-0.02307077
1.949364186,0.01760044,0.01065917,0.07071017
2.048442841,0.01461646,-0.006553388,0.03531119
2.149998188,-0.06350628,0.004873921,0.0285462
2.249076843,-0.03071183,0.0456054,-0.01318874
2.350632668,-0.05355021,0.06224149,0.08503138
2.449710846,0.04906674,0.03305062,-0.04268906
2.551266670,0.05638202,0.03267782,-0.007027934
2.650344849,0.0722484,0.02141013,0.002716407
2.749423504,-0.0001156832,0.01905836,0.02499846
2.848502159,-0.04464517,-0.02873841,0.0299198
2.950057984,-0.03620303,-0.01143713,0.06033648
3.049136639,-0.02276294,-0.01967073,-0.1104413
3.150691986,-0.0675755,-0.02370817,-0.02943119
3.249770641,0.01085112,-0.03961749,-0.04044082
3.348849773,0.05335583,-0.01334317,0.01603571
3.450405121,0.0701624,-0.02278552,-0.02421852
3.549484253,0.007214348,-0.01713609,0.06949312
3.651040077,-0.02949053,0.024452,0.0887113
3.750118256,-0.007950101,0.008678789,-0.01447682
3.849197388,-0.05547824,0.01847063,0.04577885
3.948276520,0.01251321,0.006491206,-0.01934911
4.052309513,0.0320435,0.01844052,-0.01660624
4.148911476,0.03143419,0.03878407,0.08657308
4.250467300,-0.05736471,0.02652834,0.07223446
4.349545956,-0.1167354,-0.008029653,0.1218978
4.448625088,0.06449556,-0.02725,0.01294979
4.550180912,-0.03330871,-0.02965266,0.04065707
4.649260044,0.06496875,-0.03674714,-0.04366129
4.748339176,0.07262791,-0.03812534,-0.01214206
4.849894524,-0.08136491,0.009340372,0.1468497
4.948973656,-0.07966174,0.02602347,0.1616604
5.050529957,-0.08686516,0.01017995,0.09364627
