Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.108985901,0.9908723,-0.06582519,-0.02027757,0.0641692,0.9884742,-0.07341156,0.02502898,0.07193043,0.990341
0.108985901,0.9908723,-0.06582519,-0.02027757,0.0641692,0.9884742,-0.07341156,0.02502898,0.07193043,0.990341
0.111463070,0.990855,-0.0660598,-0.02038477,0.06439567,0.9884605,-0.07340509,0.02515222,0.07191114,0.9903396
0.113939762,0.9908346,-0.0663136,-0.0205352,0.06464054,0.9884515,-0.07330519,0.0253138,0.07179524,0.9903436
0.116416931,0.9908119,-0.06659866,-0.02071471,0.06491605,0.9884453,-0.0731464,0.02550267,0.07161779,0.9903516
0.121370792,0.9907616,-0.06726487,-0.02098417,0.06556858,0.9884232,-0.07286657,0.02580037,0.07130368,0.9903667
0.121370792,0.9907616,-0.06726487,-0.02098417,0.06556858,0.9884232,-0.07286657,0.02580037,0.07130368,0.9903667
0.123847485,0.9907349,-0.06762534,-0.0210689,0.06592418,0.9884049,-0.07278834,0.02590536,0.07121062,0.9903702
0.126324177,0.990707,-0.06801587,-0.02115463,0.0663076,0.9883798,-0.07279097,0.02601882,0.07119737,0.9903688
0.131278038,0.9906473,-0.06885809,-0.02122715,0.06714092,0.9883186,-0.07285693,0.02615577,0.07123624,0.9903622
0.131278038,0.9906473,-0.06885809,-0.02122715,0.06714092,0.9883186,-0.07285693,0.02615577,0.07123624,0.9903622
0.133755684,0.9906177,-0.06930336,-0.02116375,0.06758788,0.9882832,-0.07292561,0.02612925,0.07129735,0.9903585
0.136232376,0.9905894,-0.06974739,-0.0210323,0.06803843,0.9882473,-0.07299612,0.02603513,0.071365,0.9903561
0.138709545,0.9905626,-0.07019454,-0.02082218,0.0684977,0.9882105,-0.07306852,0.02586314,0.07143997,0.9903554
0.143663406,0.9905132,-0.07106287,-0.02021967,0.06940509,0.9881412,-0.07315103,0.02533182,0.07154164,0.9903617
0.143663406,0.9905132,-0.07106287,-0.02021967,0.06940509,0.9881412,-0.07315103,0.02533182,0.07154164,0.9903617
0.146140099,0.9904906,-0.07148574,-0.0198232,0.06985559,0.9881098,-0.07314426,0.02496732,0.07155191,0.9903699
0.148617268,0.9904687,-0.07190654,-0.01938829,0.0703087,0.9880839,-0.07306029,0.02455897,0.07148825,0.9903846
0.151093960,0.990448,-0.07232539,-0.01890511,0.07076443,0.9880615,-0.07292806,0.02409898,0.07138028,0.990404
0.156047821,0.990408,-0.0731702,-0.01771887,0.07169682,0.9880092,-0.07272958,0.02296524,0.07124709,0.9904404
0.156047821,0.990408,-0.0731702,-0.01771887,0.07169682,0.9880092,-0.07272958,0.02296524,0.07124709,0.9904404
0.158524513,0.9903898,-0.07357908,-0.0170407,0.07215527,0.9879826,-0.07263827,0.02231328,0.07119565,0.990459
0.161001682,0.9903733,-0.07396691,-0.01630224,0.07259595,0.9879538,-0.07259178,0.02160308,0.07119437,0.9904746
0.163478375,0.9903588,-0.07432631,-0.01554473,0.07301041,0.9879297,-0.072507,0.02086908,0.07115748,0.9904931
0.168432713,0.9903352,-0.07494967,-0.01397241,0.07374864,0.9878901,-0.07230078,0.01933444,0.07105499,0.9905314
0.168432713,0.9903352,-0.07494967,-0.01397241,0.07374864,0.9878901,-0.07230078,0.01933444,0.07105499,0.9905314
0.170909882,0.9903263,-0.07520679,-0.01316585,0.07406454,0.9878734,-0.07219997,0.01854306,0.07100937,0.9905494
0.173386574,0.990317,-0.0754514,-0.01247155,0.07436091,0.9878631,-0.0720402,0.01785799,0.07089727,0.9905702
0.178340435,0.9902941,-0.07593651,-0.01131929,0.07493307,0.987847,-0.07167104,0.01671872,0.07060701,0.9906109
0.178340435,0.9902941,-0.07593651,-0.01131929,0.07493307,0.987847,-0.07167104,0.01671872,0.07060701,0.9906109
0.180817604,0.9902808,-0.07617597,-0.01086903,0.07520682,0.9878394,-0.07148921,0.01627415,0.07045563,0.990629
0.183294296,0.990266,-0.07641956,-0.01050028,0.0754775,0.9878259,-0.07138953,0.01591709,0.07038016,0.99064
0.185771465,0.9902496,-0.07666476,-0.01025407,0.07574095,0.9878125,-0.07129608,0.01568246,0.07030176,0.9906492
0.190724850,0.9902177,-0.07711326,-0.009942988,0.07621362,0.9877913,-0.07108234,0.01538842,0.07010534,0.9906674
0.190724850,0.9902177,-0.07711326,-0.009942988,0.07621362,0.9877913,-0.07108234,0.01538842,0.07010534,0.9906674
0.193202496,0.9902024,-0.07732042,-0.009875091,0.07642706,0.9877843,-0.07095162,0.01532545,0.06997699,0.9906775
0.195678711,0.9901859,-0.07753179,-0.009872541,0.07663947,0.9877743,-0.07086234,0.01533092,0.06988491,0.9906839
0.198156357,0.9901695,-0.07773992,-0.009896066,0.0768465,0.987763,-0.07079493,0.01536375,0.06981267,0.9906884
0.203110218,0.990132,-0.07818186,-0.01016271,0.07727247,0.987747,-0.0705543,0.01564127,0.06954524,0.9907027
0.203110218,0.990132,-0.07818186,-0.01016271,0.07727247,0.987747,-0.0705543,0.01564127,0.06954524,0.9907027
0.205586910,0.9901116,-0.07841747,-0.01034587,0.07749721,0.9877406,-0.07039824,0.01582776,0.06937169,0.990712
0.208064079,0.9900891,-0.07866862,-0.01059642,0.07773309,0.9877343,-0.07022756,0.01608112,0.06917796,0.9907215
0.210540772,0.9900655,-0.07893444,-0.01083338,0.07798509,0.9877285,-0.07002943,0.01631974,0.06895759,0.9907328
0.217971802,0.989988,-0.07980428,-0.01155171,0.07881507,0.9877116,-0.06933844,0.01703968,0.06819759,0.9907734
0.217971802,0.989988,-0.07980428,-0.01155171,0.07881507,0.9877116,-0.06933844,0.01703968,0.06819759,0.9907734
0.222925186,0.9899318,-0.0804425,-0.01196966,0.07943012,0.98769,-0.06894706,0.01746785,0.06776315,0.9907959
0.225402832,0.9899028,-0.08077096,-0.01215606,0.07974838,0.987677,-0.0687651,0.01766104,0.06756106,0.9908061
0.227879047,0.9898732,-0.08110494,-0.0123241,0.08007414,0.9876655,-0.06854722,0.0178333,0.06732443,0.9908188
0.230356693,0.9898434,-0.08144139,-0.01250807,0.08040244,0.987658,-0.06827015,0.01801666,0.06702735,0.9908355
0.232833386,0.9898129,-0.08178117,-0.01271562,0.08073287,0.9876513,-0.06797811,0.01822226,0.06671327,0.990853
0.235310555,0.9897817,-0.0821252,-0.01292464,0.08106712,0.9876422,-0.06771125,0.01843147,0.06642395,0.9908684
0.237787247,0.9897512,-0.08246829,-0.01308462,0.08140372,0.9876326,-0.06744795,0.01859194,0.06614207,0.9908842
0.240264416,0.9897209,-0.08280687,-0.01324898,0.08173573,0.9876236,-0.06718032,0.01875593,0.06585549,0.9909003
0.242741108,0.9896902,-0.0831551,-0.01339029,0.08207978,0.9876164,-0.06686945,0.01889387,0.06552743,0.9909196
0.245218277,0.9896599,-0.08350068,-0.01348514,0.08242502,0.987611,-0.0665236,0.01898233,0.06516833,0.9909415
0.247694969,0.9896309,-0.08383454,-0.01355024,0.08276115,0.9876081,-0.06614727,0.01903764,0.06478146,0.9909657
0.250171661,0.9896019,-0.08416656,-0.01361575,0.08309612,0.9876074,-0.06573655,0.01909013,0.06436031,0.990992
0.255125523,0.9895463,-0.0848162,-0.01361072,0.08376089,0.9876064,-0.06489763,0.01905658,0.06351221,0.9910468
0.255125523,0.9895463,-0.0848162,-0.01361072,0.08376089,0.9876064,-0.06489763,0.01905658,0.06351221,0.9910468
0.257603169,0.9895195,-0.08513682,-0.01356664,0.08409179,0.987606,-0.06447452,0.01899747,0.06308814,0.991075
0.260079861,0.9894943,-0.08544868,-0.01346049,0.084418,0.9876066,-0.06404141,0.01887497,0.06265958,0.9911046
0.262557030,0.989472,-0.08573651,-0.01325796,0.08472612,0.9876079,-0.06360914,0.01865492,0.06224059,0.9911349
0.265033722,0.9894515,-0.08601134,-0.01302278,0.08502237,0.9876076,-0.06321803,0.01840485,0.06186577,0.991163
0.267510891,0.9894319,-0.08628057,-0.01275302,0.08531497,0.9876075,-0.06282794,0.01811992,0.06149519,0.9911914
0.269987583,0.9894133,-0.08654042,-0.01243684,0.08560099,0.9876081,-0.06243016,0.01778737,0.06112127,0.9912205
0.272464752,0.9893953,-0.08678673,-0.0121595,0.0858711,0.9876105,-0.06201898,0.01749127,0.06073107,0.9912497
0.274941444,0.9893786,-0.08701572,-0.01188558,0.0861236,0.9876147,-0.06160169,0.01719676,0.06033495,0.991279
0.277418613,0.9893628,-0.08723379,-0.01159963,0.08636523,0.9876178,-0.06121153,0.01689179,0.05996724,0.9913064
0.279895306,0.9893484,-0.08742997,-0.01134468,0.08658375,0.9876257,-0.060773,0.01661196,0.05954916,0.9913362
0.282371998,0.9893342,-0.08762086,-0.01113478,0.08679443,0.9876356,-0.06031277,0.01637452,0.05910574,0.9913668
0.284849167,0.9893194,-0.08780859,-0.01092584,0.08700129,0.9876432,-0.05987876,0.01613998,0.05868851,0.9913948
0.289803505,0.9892893,-0.08819097,-0.01061389,0.087414,0.9876549,-0.05908634,0.01578275,0.05792024,0.9914461
0.289803505,0.9892893,-0.08819097,-0.01061389,0.087414,0.9876549,-0.05908634,0.01578275,0.05792024,0.9914461
0.292280197,0.9892731,-0.08837863,-0.0105215,0.08761322,0.9876613,-0.05867355,0.01566548,0.05751417,0.9914709
0.294757366,0.9892576,-0.08856506,-0.01042752,0.08781052,0.9876657,-0.05830631,0.01555042,0.05715368,0.9914936
0.297234058,0.9892421,-0.08874895,-0.01034761,0.08800429,0.9876697,-0.05794604,0.01544967,0.05679898,0.9915156
0.302187920,0.9892114,-0.0891041,-0.01023386,0.08837469,0.9876719,-0.05734138,0.01530316,0.05620123,0.9915518
0.302187920,0.9892114,-0.0891041,-0.01023386,0.08837469,0.9876719,-0.05734138,0.01530316,0.05620123,0.9915518
0.304665089,0.9891967,-0.08926745,-0.01022883,0.08854343,0.9876769,-0.05699222,0.01527634,0.05585137,0.9915718
0.307141781,0.9891829,-0.08942508,-0.01020165,0.08870725,0.9876807,-0.05667272,0.0152297,0.05553311,0.9915905
0.312095642,0.9891553,-0.08974122,-0.01013878,0.08903483,0.9876831,-0.05611972,0.01513538,0.05498307,0.9916227
0.312095642,0.9891553,-0.08974122,-0.01013878,0.08903483,0.9876831,-0.05611972,0.01513538,0.05498307,0.9916227
0.314572334,0.9891416,-0.08989605,-0.01009872,0.08919534,0.9876822,-0.05587662,0.01508233,0.05474215,0.9916367
0.317049980,0.9891279,-0.09004968,-0.01003627,0.08935564,0.9876804,-0.05564633,0.01500802,0.05451605,0.9916499
0.319526196,0.9891157,-0.0901906,-0.00998549,0.08950295,0.9876813,-0.05539353,0.01494252,0.05426669,0.9916646
0.324480534,0.9890932,-0.09045291,-0.009891467,0.08977738,0.9876845,-0.05489778,0.01481864,0.05377746,0.9916934
0.324480534,0.9890932,-0.09045291,-0.009891467,0.08977738,0.9876845,-0.05489778,0.01481864,0.05377746,0.9916934
0.326957703,0.9890819,-0.09057342,-0.009867646,0.08990289,0.9876871,-0.05463572,0.0147778,0.05351681,0.9917076
0.329434395,0.9890707,-0.09069949,-0.009846091,0.09003368,0.9876891,-0.05438439,0.01474043,0.05326656,0.9917216
0.331911564,0.9890596,-0.09082577,-0.0098104,0.0901648,0.9876888,-0.05417365,0.01469262,0.05305804,0.9917336
0.336865425,0.9890365,-0.09108838,-0.009727344,0.09043649,0.9876828,-0.05383186,0.014593,0.05272129,0.991753
0.336865425,0.9890365,-0.09108838,-0.009727344,0.09043649,0.9876828,-0.05383186,0.014593,0.05272129,0.991753
0.339342117,0.9890261,-0.09120601,-0.009671262,0.09055889,0.9876788,-0.05369808,0.01453131,0.05259143,0.9917607
0.341819763,0.9890166,-0.09132014,-0.00957909,0.09067926,0.9876736,-0.05359251,0.01443608,0.05249301,0.9917673
0.344295979,0.9890088,-0.0914157,-0.00945605,0.09078287,0.9876704,-0.05347306,0.01430788,0.05238387,0.9917748
0.349250317,0.9889959,-0.09158991,-0.009131271,0.09097679,0.9876637,-0.05327035,0.01397558,0.05220914,0.9917889
0.349250317,0.9889959,-0.09158991,-0.009131271,0.09097679,0.9876637,-0.05327035,0.01397558,0.05220914,0.9917889
0.351726532,0.988989,-0.09167998,-0.008961327,0.09107756,0.9876617,-0.05313174,0.01379863,0.05208536,0.9917976
0.354204178,0.9889831,-0.09176493,-0.008791545,0.09117308,0.9876604,-0.05299934,0.01362212,0.05196786,0.9918066
0.359158039,0.9889686,-0.09195681,-0.008399021,0.09138882,0.987655,-0.05272551,0.0132167,0.05172854,0.9918244
0.359158039,0.9889686,-0.09195681,-0.008399021,0.09138882,0.987655,-0.05272551,0.0132167,0.05172854,0.9918244
0.361634731,0.9889613,-0.0920614,-0.008132331,0.09150821,0.9876486,-0.05264178,0.01294925,0.05166826,0.9918312
0.364111900,0.9889532,-0.09217,-0.00782929,0.09163317,0.98764,-0.05257992,0.01264787,0.0516331,0.9918365
0.366588593,0.9889448,-0.09228592,-0.007510905,0.09176563,0.9876284,-0.05256479,0.0123359,0.05164587,0.9918397
0.371542454,0.9889308,-0.09248688,-0.006870728,0.09200009,0.9876093,-0.05251618,0.0117053,0.05165406,0.9918469
0.371542454,0.9889308,-0.09248688,-0.006870728,0.09200009,0.9876093,-0.05251618,0.0117053,0.05165406,0.9918469
0.374020100,0.9889261,-0.09256147,-0.006546651,0.09209226,0.9876049,-0.05243839,0.01137973,0.05160567,0.9918532
0.376496315,0.9889217,-0.09262967,-0.00623167,0.09217814,0.9876037,-0.05230895,0.01105809,0.05150513,0.9918621
0.378973961,0.9889187,-0.09268475,-0.005899795,0.09225153,0.987603,-0.05219496,0.01072038,0.05142174,0.9918702
0.383927345,0.9889119,-0.09279845,-0.005203983,0.092403,0.9875993,-0.05199563,0.01001589,0.05128653,0.9918844
0.383927345,0.9889119,-0.09279845,-0.005203983,0.092403,0.9875993,-0.05199563,0.01001589,0.05128653,0.9918844
0.386404514,0.9889085,-0.09285288,-0.004863624,0.09247563,0.9875965,-0.05192,0.009673243,0.05124226,0.9918901
0.388881207,0.9889071,-0.09289064,-0.004501617,0.09253275,0.9875959,-0.05183555,0.009307382,0.05119142,0.9918966
0.391358376,0.9889065,-0.09291266,-0.004141676,0.09257397,0.9875963,-0.0517529,0.008942928,0.05114235,0.9919024
0.396312237,0.98891,-0.09290451,-0.003433494,0.09260452,0.9876081,-0.05147196,0.008212196,0.0509285,0.9919196
0.396312237,0.98891,-0.09290451,-0.003433494,0.09260452,0.9876081,-0.05147196,0.008212196,0.0509285,0.9919196
0.398788929,0.9889124,-0.09288618,-0.003121224,0.09260331,0.9876153,-0.0513288,0.00788743,0.05081512,0.9919277
0.401266098,0.9889151,-0.09286596,-0.00284917,0.09259798,0.9876226,-0.05119966,0.007603862,0.05071197,0.9919352
0.403742790,0.9889188,-0.09283486,-0.002596173,0.0925809,0.9876319,-0.05104998,0.007336778,0.05058668,0.9919437
0.408697128,0.988928,-0.09274267,-0.002252134,0.09250813,0.9876519,-0.05078888,0.006965707,0.05035932,0.9919576
0.408697128,0.988928,-0.09274267,-0.002252134,0.09250813,0.9876519,-0.05078888,0.006965707,0.05035932,0.9919576
0.411174297,0.9889341,-0.09268492,-0.00215866,0.09245605,0.9876637,-0.05066197,0.006858037,0.05024204,0.9919648
0.413650990,0.988941,-0.0926133,-0.002124264,0.09238712,0.9876766,-0.05053674,0.006808584,0.05012104,0.9919713
0.418604851,0.9889566,-0.09243988,-0.002120899,0.09221599,0.9877062,-0.05025665,0.006770529,0.04984364,0.9919849
0.418604851,0.9889566,-0.09243988,-0.002120899,0.09221599,0.9877062,-0.05025665,0.006770529,0.04984364,0.9919849
0.421081543,0.988966,-0.09234028,-0.002140051,0.09211638,0.9877218,-0.05013613,0.006773418,0.04972254,0.9919911
0.423558712,0.9889759,-0.09223319,-0.002181123,0.09200808,0.9877371,-0.05003315,0.006799378,0.04961695,0.9919962
0.426035404,0.9889851,-0.09213207,-0.002320144,0.09190091,0.9877524,-0.04992728,0.006922802,0.04949941,0.9920014
0.430989266,0.9890015,-0.0919476,-0.002732797,0.09169754,0.987781,-0.04974126,0.00730685,0.0492775,0.9920099
0.430989266,0.9890015,-0.0919476,-0.002732797,0.09169754,0.987781,-0.04974126,0.00730685,0.0492775,0.9920099
0.433466435,0.989006,-0.09188282,-0.003021006,0.09161937,0.9877927,-0.0496408,0.00758102,0.04915144,0.9920136
0.435943127,0.9890102,-0.09183206,-0.003347595,0.09155323,0.9878035,-0.04955713,0.007895614,0.0490385,0.9920172
0.438420773,0.989011,-0.0918037,-0.003720097,0.09150752,0.9878131,-0.04944233,0.00825413,0.04889021,0.9920211
0.443374634,0.9890087,-0.09179499,-0.004460466,0.09146447,0.9878276,-0.04922734,0.008970288,0.04860823,0.9920287
0.443374634,0.9890087,-0.09179499,-0.004460466,0.09146447,0.9878276,-0.04922734,0.008970288,0.04860823,0.9920287
0.445851326,0.9890059,-0.0918129,-0.004825486,0.09146518,0.9878313,-0.0491616,0.009328163,0.04850911,0.9920307
0.448328018,0.9890014,-0.09183807,-0.005174633,0.09147415,0.9878343,-0.04907685,0.009668861,0.04839243,0.9920328
0.453281880,0.9889911,-0.09190934,-0.005816164,0.09151611,0.9878395,-0.04889282,0.01029347,0.04814956,0.9920382
0.453281880,0.9889911,-0.09190934,-0.005816164,0.09151611,0.9878395,-0.04889282,0.01029347,0.04814956,0.9920382
0.455759049,0.9889853,-0.09195682,-0.006065135,0.09155262,0.9878412,-0.04878858,0.01053381,0.04802239,0.9920418
0.458235741,0.9889791,-0.09200933,-0.006283254,0.09159555,0.9878418,-0.04869629,0.0107448,0.04790989,0.992045
0.460712910,0.9889734,-0.09206057,-0.006441351,0.09164024,0.9878427,-0.04859594,0.01089528,0.04779486,0.992049
0.465667248,0.9889629,-0.09215796,-0.006647966,0.09173052,0.987847,-0.04833391,0.01108132,0.04751385,0.9920603
0.465667248,0.9889629,-0.09215796,-0.006647966,0.09173052,0.987847,-0.04833391,0.01108132,0.04751385,0.9920603
0.468143463,0.9889602,-0.0921862,-0.006657754,0.09175988,0.9878514,-0.04818961,0.0110791,0.04736895,0.9920673
0.470621109,0.9889587,-0.09220569,-0.006632301,0.09178224,0.9878568,-0.04803661,0.01104061,0.04721873,0.9920749
0.473097801,0.9889572,-0.09222449,-0.006587045,0.0918052,0.9878635,-0.04785331,0.01097959,0.04704016,0.992084
0.478051663,0.9889589,-0.09221666,-0.006435907,0.09180874,0.9878819,-0.04746343,0.01079294,0.04666595,0.9921036
0.478051663,0.9889589,-0.09221666,-0.006435907,0.09180874,0.9878819,-0.04746343,0.01079294,0.04666595,0.9921036
0.483005524,0.9889646,-0.09216318,-0.006327988,0.09176461,0.9879049,-0.04706873,0.0106467,0.04628344,0.9921231
0.483005524,0.9889646,-0.09216318,-0.006327988,0.09176461,0.9879049,-0.04706873,0.0106467,0.04628344,0.9921231
0.485482216,0.9889671,-0.09213743,-0.006286858,0.09174242,0.987914,-0.04691621,0.01059053,0.04613563,0.9921305
0.490436077,0.9889728,-0.09208404,-0.006200002,0.09169627,0.9879326,-0.04661663,0.01047406,0.04584588,0.9921452
0.492913246,0.9889756,-0.09205823,-0.006136186,0.09167463,0.9879401,-0.04650062,0.01039871,0.0457365,0.9921511
0.495390892,0.9889783,-0.09203294,-0.00609064,0.09165235,0.9879462,-0.0464152,0.01034438,0.0456559,0.9921554
0.497867584,0.9889817,-0.0919999,-0.006035235,0.09162246,0.9879516,-0.04635724,0.01028241,0.04560361,0.9921584
0.500343800,0.9889855,-0.09196639,-0.005970039,0.09159221,0.9879557,-0.04633574,0.01021404,0.04558854,0.9921601
0.502821446,0.9889882,-0.09193435,-0.005939309,0.09156176,0.9879588,-0.04631972,0.01018053,0.04557575,0.9921606
0.505298138,0.9889914,-0.0919006,-0.005929193,0.09152874,0.987963,-0.04629777,0.0101669,0.04555516,0.9921618
0.507775307,0.9889943,-0.09187297,-0.005946083,0.09150078,0.9879679,-0.04625701,0.01017868,0.04551331,0.992164
0.510251999,0.9889956,-0.09185577,-0.005971352,0.09148269,0.9879705,-0.04623293,0.01020082,0.04548719,0.9921647
0.512729168,0.9889973,-0.09183526,-0.005987558,0.09146149,0.9879725,-0.04623002,0.01021573,0.04548301,0.9921647
0.515205860,0.9889981,-0.09182452,-0.00598633,0.09145054,0.987972,-0.04625737,0.01021653,0.04551047,0.9921632
0.517682552,0.9889984,-0.09181978,-0.00599981,0.09144478,0.9879707,-0.04629683,0.01023335,0.04554858,0.9921613
0.520159721,0.9889999,-0.09180395,-0.00597958,0.09142961,0.9879708,-0.04632348,0.01021494,0.04557713,0.9921601
0.522636414,0.9890027,-0.09177618,-0.005956992,0.09140252,0.9879715,-0.04636173,0.01019471,0.04561758,0.9921585
0.525113583,0.9890065,-0.09173811,-0.005907594,0.09136669,0.9879745,-0.04636858,0.01014445,0.04562932,0.9921584
0.527590275,0.9890097,-0.0917085,-0.005842307,0.09134024,0.9879778,-0.04635293,0.01007671,0.04562002,0.9921597
0.530067921,0.9890128,-0.09168079,-0.005750345,0.09131714,0.9879816,-0.04631695,0.00998066,0.0455929,0.9921619
0.532544613,0.9890148,-0.0916646,-0.005660478,0.09130561,0.9879851,-0.04626345,0.009885616,0.04554803,0.9921649
0.535021782,0.9890158,-0.09165909,-0.0055615,0.09130517,0.9879877,-0.0462077,0.009781792,0.04550163,0.9921679
0.537498474,0.989017,-0.09165347,-0.00543012,0.09130624,0.9879908,-0.04613696,0.009644357,0.04544328,0.9921719
0.539975643,0.9890177,-0.09166045,-0.005271526,0.09132119,0.9879934,-0.04606143,0.00947999,0.04538254,0.9921767
0.542452335,0.9890172,-0.0916745,-0.00508766,0.09134442,0.9879954,-0.04597131,0.009289464,0.0453095,0.9921817
0.544929505,0.9890159,-0.09169943,-0.00491549,0.09137812,0.9879972,-0.0458662,0.00910969,0.04522039,0.9921875
0.547406197,0.9890133,-0.09173466,-0.004755686,0.09142156,0.9879982,-0.0457557,0.008942186,0.0451247,0.9921933
0.549883366,0.9890108,-0.09176661,-0.004596914,0.09146139,0.9879981,-0.04567358,0.008778158,0.0450572,0.9921975
0.552360058,0.9890082,-0.09180102,-0.004452794,0.09150302,0.9879981,-0.04558929,0.008628612,0.0449862,0.992202
0.554836750,0.9890052,-0.09184089,-0.004323972,0.09154956,0.9879987,-0.04548462,0.008492649,0.04489345,0.9922074
