Time (s),Data
10.662781239,$GPGGA,235953.800,,,,,0,0,,,M,,M,,*4B\r\n
10.693375588,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
10.742780686,$GPRMC,235953.800,V,,,,,0.00,0.00,050180,,,N*42\r\n
10.782301426,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
11.663193226,$GPGGA,235954.800,,,,,0,0,,,M,,M,,*4C\r\n
11.691450119,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
11.745623112,$GPRMC,235954.800,V,,,,,0.00,0.00,050180,,,N*45\r\n
11.781937123,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
12.659834862,$GPGGA,235955.800,,,,,0,0,,,M,,M,,*4D\r\n
12.693645954,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
12.744006634,$GPRMC,235955.800,V,,,,,0.00,0.00,050180,,,N*44\r\n
12.810286999,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
13.660621643,$GPGGA,235956.800,,,,,0,0,,,M,,M,,*4E\r\n
13.691826344,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
13.712082386,$GPGSV,1,1,00*79\r\n
13.762167931,$GPRMC,235956.800,V,,,,,0.00,0.00,050180,,,N*47\r\n
13.810371399,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
14.663009167,$GPGGA,235957.800,,,,,0,0,,,M,,M,,*4F\r\n
14.691569805,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
14.745729923,$GPRMC,235957.800,V,,,,,0.00,0.00,050180,,,N*46\r\n
14.781821251,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
15.661877155,$GPGGA,235958.800,,,,,0,0,,,M,,M,,*40\r\n
15.691236019,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
15.742890358,$GPRMC,235958.800,V,,,,,0.00,0.00,050180,,,N*49\r\n
15.781805992,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
16.660912991,$GPGGA,235959.800,,,,,0,0,,,M,,M,,*41\r\n
16.691376686,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
16.742809296,$GPRMC,235959.800,V,,,,,0.00,0.00,050180,,,N*48\r\n
16.781965733,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
17.664149285,$GPGGA,000000.800,,,,,0,0,,,M,,M,,*40\r\n
17.693274975,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
17.744301796,$GPRMC,000000.800,V,,,,,0.00,0.00,060180,,,N*4A\r\n
17.782240391,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
18.659482479,$GPGGA,000001.800,,,,,0,0,,,M,,M,,*41\r\n
18.690834522,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
18.711454868,$GPGSV,1,1,00*79\r\n
18.761048317,$GPRMC,000001.800,V,,,,,0.00,0.00,060180,,,N*4B\r\n
18.800729752,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
19.658692360,$GPGGA,000002.800,,,,,0,0,,,M,,M,,*42\r\n
19.691210270,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
19.741905213,$GPRMC,000002.800,V,,,,,0.00,0.00,060180,,,N*48\r\n
19.781072617,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
20.665200710,$GPGGA,000003.800,,,,,0,0,,,M,,M,,*43\r\n
20.690499783,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
20.741986275,$GPRMC,000003.800,V,,,,,0.00,0.00,060180,,,N*49\r\n
20.782913208,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
21.658732891,$GPGGA,000004.800,,,,,0,0,,,M,,M,,*44\r\n
21.693115235,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
21.745810509,$GPRMC,000004.800,V,,,,,0.00,0.00,060180,,,N*4E\r\n
21.780770779,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
22.659832001,$GPGGA,000005.800,,,,,0,0,,,M,,M,,*45\r\n
22.692935467,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
22.743801594,$GPRMC,000005.800,V,,,,,0.00,0.00,060180,,,N*4F\r\n
22.781730652,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
23.658954621,$GPGGA,000006.800,,,,,0,0,,,M,,M,,*46\r\n
23.698718071,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
23.713258743,$GPGSV,1,1,00*79\r\n
23.763349533,$GPRMC,000006.800,V,,,,,0.00,0.00,060180,,,N*4C\r\n
23.801287174,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
24.660421372,$GPGGA,000007.800,,,,,0,0,,,M,,M,,*47\r\n
24.691133499,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
24.745347977,$GPRMC,000007.800,V,,,,,0.00,0.00,060180,,,N*4D\r\n
24.781798363,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
25.659612179,$GPGGA,000008.800,,,,,0,0,,,M,,M,,*48\r\n
25.691953182,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
25.750591755,$GPRMC,000008.800,V,,,,,0.00,0.00,060180,,,N*42\r\n
25.781733036,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
26.658721447,$GPGGA,000009.800,,,,,0,0,,,M,,M,,*49\r\n
26.690694332,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
26.746585846,$GPRMC,000009.800,V,,,,,0.00,0.00,060180,,,N*43\r\n
26.780797005,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
27.660552979,$GPGGA,000010.800,,,,,0,0,,,M,,M,,*41\r\n
27.690768242,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
27.741996288,$GPRMC,000010.800,V,,,,,0.00,0.00,060180,,,N*4B\r\n
27.781650067,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
28.659161568,$GPGGA,000011.800,,,,,0,0,,,M,,M,,*40\r\n
28.690986633,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
28.711355686,$GPGSV,1,1,00*79\r\n
28.761074066,$GPRMC,000011.800,V,,,,,0.00,0.00,060180,,,N*4A\r\n
28.803541660,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
29.659974098,$GPGGA,000012.800,,,,,0,0,,,M,,M,,*43\r\n
29.690310955,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
29.741962433,$GPRMC,000012.800,V,,,,,0.00,0.00,060180,,,N*49\r\n
29.785863400,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
30.658703804,$GPGGA,000013.800,,,,,0,0,,,M,,M,,*42\r\n
30.693074227,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
30.743938446,$GPRMC,000013.800,V,,,,,0.00,0.00,060180,,,N*48\r\n
30.780757427,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
31.660613060,$GPGGA,000014.799,,,,,0,0,,,M,,M,,*4A\r\n
31.690649510,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
31.742989063,$GPRMC,000014.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
31.780789375,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
32.660708428,$GPGGA,000015.799,,,,,0,0,,,M,,M,,*4B\r\n
32.691426754,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
32.743065357,$GPRMC,000015.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
32.781686306,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
33.660322189,$GPGGA,000016.799,,,,,0,0,,,M,,M,,*48\r\n
33.691710949,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
33.713428497,$GPGSV,1,1,00*79\r\n
33.762161732,$GPRMC,000016.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
33.858345032,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
34.663402558,$GPGGA,000017.799,,,,,0,0,,,M,,M,,*49\r\n
34.693067551,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
34.743758679,$GPRMC,000017.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
34.780827522,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
35.661381722,$GPGGA,000018.799,,,,,0,0,,,M,,M,,*46\r\n
35.693227291,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
35.743608952,$GPRMC,000018.799,V,,,,,0.00,0.00,060180,,,N*4C\r\n
35.781777859,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
36.658752442,$GPGGA,000019.799,,,,,0,0,,,M,,M,,*47\r\n
36.692971230,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
36.743880749,$GPRMC,000019.799,V,,,,,0.00,0.00,060180,,,N*4D\r\n
36.780910015,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
37.670339108,$GPGGA,000020.799,,,,,0,0,,,M,,M,,*4D\r\n
37.693040371,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
37.743813992,$GPRMC,000020.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
37.782004357,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
38.661560536,$GPGGA,000021.799,,,,,0,0,,,M,,M,,*4C\r\n
38.691679001,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
38.712977410,$GPGSV,1,1,00*79\r\n
38.762865544,$GPRMC,000021.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
38.801261902,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
39.658859253,$GPGGA,000022.799,,,,,0,0,,,M,,M,,*4F\r\n
39.690332890,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
39.743486881,$GPRMC,000022.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
39.780881405,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
40.663175583,$GPGGA,000023.799,,,,,0,0,,,M,,M,,*4E\r\n
40.691558838,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
40.742962361,$GPRMC,000023.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
40.781796456,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
41.658807278,$GPGGA,000024.799,,,,,0,0,,,M,,M,,*49\r\n
41.690433026,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
41.741928578,$GPRMC,000024.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
41.782829762,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
42.659368038,$GPGGA,000025.799,,,,,0,0,,,M,,M,,*48\r\n
42.690352440,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
42.742980957,$GPRMC,000025.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
42.780836106,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
43.661219120,$GPGGA,000026.799,,,,,0,0,,,M,,M,,*4B\r\n
43.720269203,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
43.720349312,$GPGSV,1,1,00*79\r\n
43.766176224,$GPRMC,000026.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
43.801324368,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
44.662868977,$GPGGA,000027.799,,,,,0,0,,,M,,M,,*4A\r\n
44.691302776,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
44.743088722,$GPRMC,000027.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
44.783042908,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
45.660474777,$GPGGA,000028.799,,,,,0,0,,,M,,M,,*45\r\n
45.690384388,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
45.743072510,$GPRMC,000028.799,V,,,,,0.00,0.00,060180,,,N*4F\r\n
45.780820847,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
46.658765793,$GPGGA,000029.799,,,,,0,0,,,M,,M,,*44\r\n
46.692906857,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
46.743622303,$GPRMC,000029.799,V,,,,,0.00,0.00,060180,,,N*4E\r\n
46.780812264,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
47.658740997,$GPGGA,000030.799,,,,,0,0,,,M,,M,,*4C\r\n
47.691066742,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
47.745531082,$GPRMC,000030.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
47.781187058,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
48.663071633,$GPGGA,000031.799,,,,,0,0,,,M,,M,,*4D\r\n
48.691639900,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
48.711260319,$GPGSV,1,1,00*79\r\n
48.762131214,$GPRMC,000031.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
48.800964356,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
49.658736706,$GPGGA,000032.799,,,,,0,0,,,M,,M,,*4E\r\n
49.693139553,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
49.745947838,$GPRMC,000032.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
49.781232834,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
50.660315037,$GPGGA,000033.799,,,,,0,0,,,M,,M,,*4F\r\n
50.691481590,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
50.743594647,$GPRMC,000033.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
50.781886578,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
51.660669327,$GPGGA,000034.799,,,,,0,0,,,M,,M,,*48\r\n
51.690434933,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
51.742865086,$GPRMC,000034.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
51.831854344,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
52.660493374,$GPGGA,000035.799,,,,,0,0,,,M,,M,,*49\r\n
52.691570759,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
52.743106365,$GPRMC,000035.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
52.781763554,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
53.660260677,$GPGGA,000036.799,,,,,0,0,,,M,,M,,*4A\r\n
53.695321083,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
53.711735726,$GPGSV,1,1,00*79\r\n
53.765475273,$GPRMC,000036.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
53.801148892,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
54.658890724,$GPGGA,000037.799,,,,,0,0,,,M,,M,,*4B\r\n
54.692865849,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
54.743490696,$GPRMC,000037.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
54.780797959,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
55.658885956,$GPGGA,000038.799,,,,,0,0,,,M,,M,,*44\r\n
55.716566563,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
55.744009018,$GPRMC,000038.799,V,,,,,0.00,0.00,060180,,,N*4E\r\n
55.782756806,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
56.700170040,$GPGGA,000039.799,,,,,0,0,,,M,,M,,*45\r\n
56.700253964,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
56.745159626,$GPRMC,000039.799,V,,,,,0.00,0.00,060180,,,N*4F\r\n
56.780860424,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
57.660972119,$GPGGA,000040.799,,,,,0,0,,,M,,M,,*4B\r\n
57.692689896,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
57.745267868,$GPRMC,000040.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
57.781845093,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
58.660326004,$GPGGA,000041.799,,,,,0,0,,,M,,M,,*4A\r\n
58.690568447,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
58.711453915,$GPGSV,1,1,00*79\r\n
58.761520386,$GPRMC,000041.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
58.800258160,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
59.658883095,$GPGGA,000042.799,,,,,0,0,,,M,,M,,*49\r\n
59.692918301,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
59.742585182,$GPRMC,000042.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
59.781474114,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
60.658840180,$GPGGA,000043.799,,,,,0,0,,,M,,M,,*48\r\n
60.690666199,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
60.742142677,$GPRMC,000043.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
60.780842304,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
61.660356522,$GPGGA,000044.799,,,,,0,0,,,M,,M,,*4F\r\n
61.691779614,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
61.743242741,$GPRMC,000044.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
61.781793118,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
62.660965920,$GPGGA,000045.799,,,,,0,0,,,M,,M,,*4E\r\n
62.692843437,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
62.743568897,$GPRMC,000045.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
62.781772614,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
63.660875321,$GPGGA,000046.799,,,,,0,0,,,M,,M,,*4D\r\n
63.690637589,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
63.712867260,$GPGSV,1,1,00*79\r\n
63.761324883,$GPRMC,000046.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
63.800967217,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
64.660854817,$GPGGA,000047.799,,,,,0,0,,,M,,M,,*4C\r\n
64.690435887,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
64.742697239,$GPRMC,000047.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
64.780873299,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
65.659701348,$GPGGA,000048.799,,,,,0,0,,,M,,M,,*43\r\n
65.690377712,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
65.742765904,$GPRMC,000048.799,V,,,,,0.00,0.00,060180,,,N*49\r\n
65.781389713,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
66.660897732,$GPGGA,000049.799,,,,,0,0,,,M,,M,,*42\r\n
66.692634106,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
66.742900372,$GPRMC,000049.799,V,,,,,0.00,0.00,060180,,,N*48\r\n
66.785177231,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
67.658905029,$GPGGA,000050.799,,,,,0,0,,,M,,M,,*4A\r\n
67.690844059,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
67.745229721,$GPRMC,000050.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
67.780841351,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
68.661601067,$GPGGA,000051.799,,,,,0,0,,,M,,M,,*4B\r\n
68.692980766,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
68.710643768,$GPGSV,1,1,00*79\r\n
68.762222767,$GPRMC,000051.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
68.809343338,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
69.660052776,$GPGGA,000052.799,,,,,0,0,,,M,,M,,*48\r\n
69.726648808,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
69.743922711,$GPRMC,000052.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
69.780824185,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
70.659173489,$GPGGA,000053.799,,,,,0,0,,,M,,M,,*49\r\n
70.690451622,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
70.743382454,$GPRMC,000053.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
70.780851364,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
71.658875942,$GPGGA,000054.799,,,,,0,0,,,M,,M,,*4E\r\n
71.692451954,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
71.743978977,$GPRMC,000054.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
71.787312031,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
72.658762455,$GPGGA,000055.799,,,,,0,0,,,M,,M,,*4F\r\n
72.690534115,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
72.745248795,$GPRMC,000055.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
72.780949593,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
73.660056114,$GPGGA,000056.799,,,,,0,0,,,M,,M,,*4C\r\n
73.691675186,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
73.712800980,$GPGSV,1,1,00*79\r\n
73.763467789,$GPRMC,000056.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
73.802696705,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
74.658842087,$GPGGA,000057.799,,,,,0,0,,,M,,M,,*4D\r\n
74.690945625,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
74.741986275,$GPRMC,000057.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
74.780976772,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
75.658809185,$GPGGA,000058.799,,,,,0,0,,,M,,M,,*42\r\n
75.690418720,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
75.742331505,$GPRMC,000058.799,V,,,,,0.00,0.00,060180,,,N*48\r\n
75.780835152,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
76.658683777,$GPGGA,000059.799,,,,,0,0,,,M,,M,,*43\r\n
76.690362454,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
76.741810322,$GPRMC,000059.799,V,,,,,0.00,0.00,060180,,,N*49\r\n
76.780674458,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
77.660656929,$GPGGA,000100.799,,,,,0,0,,,M,,M,,*4E\r\n
77.692816258,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
77.743747235,$GPRMC,000100.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
77.785114289,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
78.659143925,$GPGGA,000101.799,,,,,0,0,,,M,,M,,*4F\r\n
78.690747738,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
78.711686135,$GPGSV,1,1,00*79\r\n
78.761677742,$GPRMC,000101.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
78.802547932,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
79.660868645,$GPGGA,000102.799,,,,,0,0,,,M,,M,,*4C\r\n
79.690485478,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
79.742175102,$GPRMC,000102.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
79.780828476,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
80.659389019,$GPGGA,000103.799,,,,,0,0,,,M,,M,,*4D\r\n
80.690406799,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
80.742024899,$GPRMC,000103.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
80.782566548,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
