Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.07523298,0.0615045,-0.2820776,-0.002435126,-8.685421E-05,0.9960763,34.72079,4.346297,-22.22801,1005.084
0.002477646,0.0139995,0.3035553,-0.1597527,-0.001936257,-0.002030864,0.9965461,34.72079,4.346297,-22.22801,1005.082
0.004953861,0.07523298,0.4850934,-0.1597527,-0.007784196,0.0003747279,0.9970732,34.72079,4.346297,-22.22801,1005.082
0.007431507,0.1976999,0.1825299,-0.2820776,-0.007750873,-0.0005792007,1.005274,35.46187,4.354263,-22.23079,1005.082
0.009908199,0.1364664,-0.1805463,-0.1597527,-0.003382659,-0.001051676,1.001869,35.46187,4.354263,-22.23079,1005.082
0.012385368,0.2589334,-0.1200336,-0.1597527,-0.001440044,0.000911949,1.004281,35.46187,4.354263,-22.23079,1005.082
0.014862061,0.1364664,0.0615045,-0.09859026,-0.006300104,-0.002044142,1.000431,35.46187,4.354263,-22.23079,1005.082
0.017339230,0.1976999,0.0009917939,-0.1597527,-0.007803294,0.002316567,0.9946699,35.46187,4.354263,-22.23079,1005.082
0.019815922,0.1976999,0.1220172,-0.09859026,-0.003868966,0.0004124399,1.004292,35.46187,4.354263,-22.23079,1005.082
0.022293091,0.07523298,0.2430426,-0.1597527,-0.006827909,0.001834676,0.994662,35.46187,4.354263,-22.23079,1005.082
0.024769783,0.07523298,0.1825299,-0.2209152,-0.003414851,0.002347421,0.9980248,35.46187,4.354263,-22.23079,1005.082
0.027247429,-0.04723396,0.0009917939,-0.1597527,-0.00243568,-0.0005761224,0.9951084,35.46187,4.354263,-22.23079,1005.082
0.029724598,0.1364664,0.1825299,-0.2820776,-0.00240783,-0.002022835,1.000893,35.46187,4.354263,-22.23079,1005.082
0.032201290,0.1364664,0.1825299,-0.1597527,-0.007273341,-0.004005075,0.9970479,35.46187,4.354263,-22.23079,1005.082
0.034678459,0.0139995,0.1220172,-0.03742781,0.002922118,-0.00200921,0.9950717,35.46187,4.354263,-22.23079,1005.082
0.037155151,0.07523298,0.1825299,-0.1597527,-0.003406653,0.00235328,1.000438,35.46187,4.354263,-22.23079,1005.082
0.039632320,0.1364664,0.0615045,-0.09859026,-0.0004657684,-0.000548478,1.002338,35.46187,4.354263,-22.23079,1005.082
0.042109013,0.1364664,0.1220172,-0.3432401,-0.002905082,-0.001544286,0.9984847,35.46187,4.354263,-22.23079,1005.081
0.044586182,0.1364664,0.0615045,-0.3432401,-0.003377186,-0.000558892,1.004285,35.46187,4.354263,-22.23079,1005.081
0.047062874,0.2589334,0.1220172,-0.2209152,-0.001422009,0.0009248385,1.009591,35.46187,4.354263,-22.23079,1005.081
0.049540520,0.1364664,0.0615045,-0.2209152,-0.003357534,-0.002011464,1.007656,35.46187,4.354263,-22.23079,1005.081
