Time (s),X (g),Y (g),Z (g)
0.000000000,-0.003636247,0.003114543,-9.499535E-05
0.009908676,-0.0040389,0.002598417,-0.002969959
0.029725075,0.006074103,0.0006447963,-0.001087553
0.049541950,0.001673878,0.001507994,-0.002989669
0.069359303,0.002128442,0.0006512642,-0.0001158755
0.089176178,-0.002156847,0.002677058,-0.0005794995
0.108993530,0.004580206,-0.001184992,-0.004440643
0.128809929,0.004556048,0.002683489,0.004192818
0.148627281,-0.001210463,0.0005580846,-0.0005842419
0.168444157,-0.003133483,-0.0008639185,-0.002976415
0.188261509,0.001802708,0.003067905,0.003243661
0.208077908,0.00608068,0.0006072747,-0.004443987
0.230372429,0.001176982,0.001594431,0.003243762
0.250189781,-0.001748687,-0.003238469,-0.0005871386
0.270006180,0.002151227,-0.001689118,0.003717158
0.289823055,0.002236833,-0.003615381,0.0008387545
0.309640408,-0.000600715,-0.001700909,0.001808981
0.329457283,0.002736637,0.002151282,-0.0001165002
0.349274635,0.001323967,0.001066746,-0.003948037
0.369091034,0.004124657,0.003890152,-0.0001184104
0.388908386,0.002697163,-0.0009759392,0.001798406
0.408725262,0.004096182,-0.0004724644,0.001794363
0.428542614,0.001187412,0.0004417808,-0.004906974
0.448359490,-0.0002665803,-0.001055929,-0.003466042
0.468176365,0.002222074,-0.002030356,-0.002516026
0.487993240,0.0007568122,0.0013439,-0.0005893036
0.510287762,-0.001607457,-0.005431784,-0.003945711
0.530104160,0.0007894909,-0.0005803689,0.002764287
0.549921513,0.001327728,-0.002507209,-0.0005958618
0.569738388,-0.003422101,-0.002024941,-0.002975625
0.589555740,-0.00189146,-0.003983639,-0.002503768
0.609372616,0.0001163097,0.00176141,-0.002982412
0.629189491,0.001555844,0.001253279,0.002764624
0.649006367,0.001122669,-0.002181962,0.0008440628
0.668823719,-0.0003467854,-0.003156017,0.001327375
0.688640595,0.0006325009,0.004975958,0.001815514
0.708457947,0.0002026205,0.002580972,0.00373072
0.728274822,-0.001720496,-0.0003585416,0.0008575399
0.748091698,-0.0002176576,-0.0003874296,0.0008521953
0.770385742,-0.0002058907,-0.001872897,-0.002026772
0.790203095,-0.001611143,0.0005312302,0.001338523
0.810019493,-0.003006925,-0.0004515063,-9.598984E-05
0.829836846,-7.444422E-05,-0.0004913264,-0.004900982
0.849653721,0.0009349582,0.003860466,0.0003759378
0.869471073,0.002378765,-0.005841953,-0.004439917
0.889287949,-6.979567E-06,-0.001509556,-0.00154667
0.909105301,-0.001900655,-0.003946336,-0.001543119
0.928921700,0.0005441607,0.003290734,-0.0005816385
0.948739052,0.001052502,-0.001543801,0.0003664927
0.968555928,-0.00130566,-0.006402249,0.004203462
0.988373280,0.0006915643,-0.004030895,0.003240723
1.008190155,0.007952046,-0.0001846251,0.001299582
1.028007507,0.002114337,0.002115801,-0.008738885
1.050301075,0.0007707417,-0.003676433,-0.001073276
1.070118427,0.004146724,0.003080918,0.001322129
1.089935780,-0.001082142,-0.003711717,0.002769867
1.109752655,0.002817201,-0.002276175,-0.000120639
1.129570007,0.004305341,0.001107924,0.0008381709
1.149386406,0.002404447,-0.001873586,-0.002994244
1.169203281,0.002440688,-0.005253376,-0.000604724
1.189020634,-0.0004587892,0.0024398,0.002301323
1.208837986,0.0005219374,0.001904878,-0.002498089
1.228654862,0.003464031,-0.0009777276,0.003714416
1.248472214,0.001082855,-0.003453885,-0.002032647
1.268288612,0.002545702,-0.002494757,0.004674596
1.288105488,0.004023431,-0.005445477,-0.004447722
1.310400009,0.002145809,-0.004473943,0.003233405
1.330217362,0.003135526,0.0003432812,0.001322277
1.350034237,0.004125174,-0.001600865,0.002751663
1.369851112,0.003187001,-0.003605917,-0.002522114
1.389667988,0.001269056,-0.001254459,-0.0001105183
1.409485340,0.003719273,-0.0007778631,0.001796742
1.429302216,-0.002538025,0.001111452,0.001831825
1.449119568,0.004760204,-0.003248375,0.002265303
1.468936443,-0.00197588,-0.003311834,-0.001057637
1.488753796,-4.223223E-05,-0.0003772454,0.005172686
1.508571148,0.005286717,-0.001840793,-0.0006104066
1.528387547,-0.0009686974,-0.005295352,-0.005861523
1.548204422,0.002450289,-0.005273145,-0.001084312
