Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.07523298,0.1220172,-0.2209152,-0.001466855,-0.001062701,0.9931698,-3.347225,29.10307,-23.48188,1005.812
0.009908676,0.07523298,0.1220172,-0.1597527,-0.001960297,-0.001559173,0.990274,-2.982438,29.47375,-23.48975,1005.813
0.029725075,-0.04723396,0.0615045,-0.1597527,0.008270079,-0.003449329,0.9921389,-2.982438,29.47375,-23.48975,1005.813
0.049541950,0.1976999,0.1825299,-0.1597527,0.003881106,-0.002502819,0.9902372,-2.982438,29.47375,-23.48975,1005.811
0.069359303,0.07523298,0.1825299,-0.2209152,0.004382723,-0.00346712,0.9931254,-2.616944,29.85165,-23.1176,1005.811
0.089176178,0.1364664,0.1220172,-0.1597527,-6.78096E-06,-0.001543246,0.9926767,-2.616944,29.85165,-23.1176,1005.814
0.108993530,0.0139995,0.0009917939,-0.1597527,0.006810514,-0.00541278,0.9887581,-3.352976,29.46976,-23.48836,1005.814
0.128809929,0.1976999,0.1825299,-0.2209152,0.006818227,-0.001496292,0.9974664,-3.352976,29.46976,-23.48836,1005.813
0.148627281,0.07523298,0.1825299,-0.2820776,0.0009767781,-0.00348591,0.9926614,-3.352976,29.46976,-23.48836,1005.813
0.168444157,0.07523298,0.2430426,-0.1597527,-0.000968562,-0.00496261,0.9902511,-3.722806,29.473,-23.10695,1005.816
0.188261509,0.07523298,0.3035553,-0.2209152,0.003894245,-0.001026812,0.9965194,-3.722806,29.473,-23.10695,1005.816
0.208077908,0.07523298,0.1825299,-0.09859026,0.008258602,-0.003457531,0.9887602,-3.729265,29.83248,-23.49345,1005.813
0.227895260,0.1364664,0.1825299,-0.2209152,0.005831897,-0.001999968,0.9926424,-3.729265,29.83248,-23.49345,1005.813
0.250189781,0.1364664,0.1220172,-0.2820776,0.0005122493,-0.007383822,0.9926439,-3.729265,29.83248,-23.49345,1005.812
0.270006180,0.07523298,0.0615045,-0.03742781,0.004409465,-0.005892368,0.9969743,-3.352268,29.47698,-23.10834,1005.812
0.289823055,0.1364664,0.1220172,-0.2209152,0.004410528,-0.007847097,0.9940683,-3.352268,29.47698,-23.10834,1005.817
0.309640408,0.07523298,0.4245807,-0.2209152,0.001484931,-0.005912157,0.9950595,-3.723514,29.46578,-23.48697,1005.817
0.329457283,0.1976999,0.1220172,-0.1597527,0.004860878,-0.00200383,0.9931303,-3.723514,29.46578,-23.48697,1005.816
0.349274635,0.1364664,0.2430426,-0.2820776,0.003394223,-0.002994603,0.9892719,-3.723514,29.46578,-23.48697,1005.816
0.369091034,0.1364664,0.0615045,-0.1597527,0.006308965,-4.858128E-05,0.9931324,-3.722806,29.473,-23.10695,1005.815
0.388908386,0.1364664,0.1220172,-0.1597527,0.004883787,-0.004920689,0.995046,-3.722806,29.473,-23.10695,1005.815
0.408725262,0.07523298,0.2430426,-0.2209152,0.006340049,-0.004426214,0.9950406,-3.347225,29.10307,-23.48188,1005.82
0.428542614,0.0139995,0.2430426,-0.2209152,0.003393668,-0.003483872,0.988304,-3.347225,29.10307,-23.48188,1005.82
0.448359490,0.1976999,0.0615045,-0.1597527,0.001947774,-0.004948681,0.9897524,-3.347225,29.10307,-23.48188,1005.821
0.468176365,0.1976999,0.1825299,-0.2820776,0.004388151,-0.005907602,0.9906995,-3.723514,29.46578,-23.48697,1005.821
0.487993240,0.0139995,0.2430426,-0.2209152,0.002916645,-0.002501994,0.9926558,-3.723514,29.46578,-23.48697,1005.821
0.507810593,0.1976999,0.3035553,-0.3432401,0.001964147,-0.006403596,0.9921583,-3.723514,29.46578,-23.48697,1005.821
0.530104160,0.1364664,0.1825299,-0.1597527,0.002939023,-0.004441489,0.9960245,-3.347225,29.10307,-23.48188,1005.822
0.549921513,0.07523298,0.0009917939,-0.2209152,0.003424775,-0.006394873,0.992633,-3.347225,29.10307,-23.48188,1005.822
0.569738388,0.1364664,0.0615045,-0.2209152,-0.001449442,-0.005938975,0.9902487,-3.717763,29.09909,-23.48049,1005.821
0.589555740,0.1976999,0.0615045,-0.2209152,2.208631E-05,-0.007877951,0.9907132,-3.717763,29.09909,-23.48049,1005.821
0.609372616,0.1976999,0.1825299,0.02373465,0.001933064,-0.002025962,0.9902503,-3.717763,29.09909,-23.48049,1005.822
0.629189491,0.07523298,0.364068,-0.1597527,0.003414452,-0.002491274,0.9960319,-3.353801,29.46135,-23.93172,1005.822
0.649006367,0.1976999,0.1825299,-0.2820776,0.00294064,-0.005906949,0.9940863,-3.353801,29.46135,-23.93172,1005.826
0.668823719,0.1364664,0.1825299,-0.1597527,0.001488741,-0.006887178,0.9945717,-4.088301,29.0951,-23.4791,1005.826
0.688640595,0.1364664,0.0615045,-0.1597527,0.002416714,0.001396744,0.995092,-4.088301,29.0951,-23.4791,1005.827
