Time (s),Roll (deg),Pitch (deg),Yaw (deg)
5.248207092,-0.53348,0.8402281,-0.2337951
5.347323895,-0.5305928,0.8403068,-0.2380612
5.448918343,-0.5313902,0.8314609,-0.2411947
5.548034668,-0.5270389,0.8314826,-0.2439985
5.649629116,-0.5257962,0.8314728,-0.2477044
5.748745442,-0.5292129,0.8289995,-0.2517819
5.847862721,-0.5284234,0.8248169,-0.2556471
5.949456692,-0.5277191,0.8232709,-0.2595225
6.048573494,-0.5278644,0.8185681,-0.2646343
6.147689819,-0.5278417,0.816857,-0.2679161
6.249284744,-0.5294821,0.8135489,-0.2711756
6.348401070,-0.5281371,0.8112495,-0.2723754
6.447517395,-0.526823,0.8098105,-0.2749231
6.549111843,-0.5311122,0.8073086,-0.2767643
6.648229122,-0.5289229,0.8069421,-0.2824427
6.747345448,-0.5286608,0.8059596,-0.2824649
6.848939896,-0.5278342,0.803992,-0.2859844
6.948056698,-0.5296429,0.8021817,-0.2903039
7.049651146,-0.5275837,0.7982799,-0.2956893
7.148767471,-0.5292926,0.7978459,-0.2997747
7.247884750,-0.5272576,0.7976062,-0.3033349
7.349478722,-0.5262989,0.7953631,-0.306599
7.448595524,-0.5243557,0.7981689,-0.3084398
7.547712326,-0.5232399,0.796412,-0.3140138
7.649306774,-0.5200358,0.7925434,-0.3195377
7.748423577,-0.5183845,0.7880503,-0.3241891
7.847540379,-0.5147566,0.7878624,-0.3306293
7.949134350,-0.5130626,0.7888957,-0.3327668
8.048251629,-0.5104061,0.788402,-0.3343925
8.147367954,-0.5104889,0.7868937,-0.3341907
8.248962879,-0.5081219,0.7841797,-0.336727
8.348079205,-0.5064206,0.7804588,-0.3407206
8.449674606,-0.5047545,0.7837683,-0.34383
8.548790932,-0.5053856,0.7863204,-0.3467315
8.647907734,-0.5034873,0.7883406,-0.3471783
8.749502182,-0.5008882,0.7860742,-0.3490907
8.848619461,-0.4997423,0.7833821,-0.3512818
8.947735787,-0.4979946,0.7854748,-0.354986
9.049330711,-0.4950269,0.7838433,-0.3575819
9.148447037,-0.4922741,0.7821099,-0.3610283
9.247564316,-0.4890577,0.781944,-0.3637926
9.349158764,-0.4901317,0.7807351,-0.3649148
9.448275566,-0.4850607,0.7849882,-0.3646778
9.547392845,-0.4836765,0.7830832,-0.3671188
9.648987293,-0.4836258,0.7769441,-0.3722391
9.748104096,-0.4826546,0.778119,-0.3732237
9.847220421,-0.4794835,0.7765157,-0.3749503
9.948815346,-0.4797466,0.7729875,-0.3786385
10.047932625,-0.4750254,0.7723389,-0.3812105
10.149527073,-0.4760347,0.7690848,-0.3833221
10.248643875,-0.4774145,0.764263,-0.3867417
10.347760201,-0.4772979,0.7619063,-0.3875446
10.449355602,-0.4746033,0.7616795,-0.3916559
10.548472405,-0.4720143,0.7632145,-0.3945335
10.647588730,-0.4688725,0.7611038,-0.3973543
10.749184132,-0.46734,0.7620119,-0.3980359
10.848300934,-0.4640054,0.762061,-0.3973738
10.947417259,-0.4617025,0.7622795,-0.4008057
11.049012661,-0.4607499,0.7619573,-0.4026329
11.148129463,-0.4591625,0.761773,-0.4043226
11.247246742,-0.45985,0.7642245,-0.407511
11.348840714,-0.4578762,0.7647694,-0.4082312
11.447957993,-0.4559278,0.7646487,-0.4118052
11.549552918,-0.4520452,0.7663411,-0.4148992
11.648670197,-0.453951,0.76691,-0.4176684
11.747786522,-0.4521672,0.7668857,-0.4199456
11.849381447,-0.4521917,0.7659378,-0.4214229
11.948498726,-0.4502239,0.7647035,-0.4252829
12.047615528,-0.4480271,0.7639609,-0.425781
12.149209976,-0.4439357,0.7645757,-0.4273108
12.248327255,-0.4466543,0.7623051,-0.4280659
12.347444058,-0.44502,0.759778,-0.4279254
12.449038982,-0.4454327,0.7621802,-0.4305373
12.548156262,-0.4450392,0.7580434,-0.4345992
12.647273064,-0.4447197,0.7576117,-0.4349957
12.748867512,-0.4427003,0.7573075,-0.4347653
12.847984791,-0.4400482,0.7524822,-0.4389211
12.949579716,-0.4364054,0.7473218,-0.4396254
13.048696995,-0.4363419,0.7467488,-0.4394873
13.147813797,-0.4353975,0.7463355,-0.4401278
13.249408722,-0.4371971,0.7459621,-0.4430061
13.348526001,-0.4367074,0.746319,-0.4444916
13.447642803,-0.4347827,0.7471755,-0.4450511
13.549237251,-0.4335073,0.7465641,-0.4464915
13.648354530,-0.434332,0.7424375,-0.4470145
13.747471333,-0.4396317,0.7431603,-0.4489616
13.849066258,-0.4388279,0.7392791,-0.448824
13.948183537,-0.4419218,0.736016,-0.4503731
14.047300816,-0.4461282,0.7381474,-0.4489007
14.148895741,-0.4452642,0.7373416,-0.4511857
14.248012543,-0.4463624,0.737747,-0.4511994
14.349607945,-0.4465407,0.7399759,-0.4514799
14.448724747,-0.4476481,0.742192,-0.4551461
14.547842026,-0.4500707,0.7400479,-0.4555353
14.649436951,-0.4483229,0.7394926,-0.4554852
14.748553753,-0.4470556,0.7396842,-0.4561927
14.847671032,-0.4461492,0.7385388,-0.4549514
14.949265957,-0.4432167,0.7365705,-0.4585102
15.048383236,-0.4389896,0.7353317,-0.4603569
15.147500038,-0.4395991,0.7347828,-0.4588979
15.249094963,-0.4384879,0.7356496,-0.4610831
15.348212242,-0.4381459,0.7372612,-0.4605406
15.447329521,-0.4374565,0.7364393,-0.462678
15.548924923,-0.4372954,0.7332658,-0.4646434
15.648042202,-0.4365514,0.732593,-0.4653808
15.747159004,-0.4328036,0.7337443,-0.4650541
15.848753929,-0.4347133,0.7277104,-0.4651331
15.947871208,-0.4368227,0.7303552,-0.4651697
16.049466133,-0.4384132,0.7333889,-0.4636208
16.148583412,-0.4336275,0.7361167,-0.4636349
16.247700214,-0.4358645,0.732954,-0.4651252
16.349295616,-0.4360044,0.73496,-0.4616193
16.448412895,-0.4355825,0.7348685,-0.4628594
16.547530174,-0.4352694,0.7320996,-0.462749
16.649125099,-0.4361939,0.7334536,-0.4636479
16.748242378,-0.4370971,0.7352528,-0.4623372
16.847359181,-0.4352853,0.7354002,-0.4620312
16.948955059,-0.4341392,0.7323475,-0.4594703
17.048072338,-0.4327034,0.7316725,-0.4610299
17.147189140,-0.4310943,0.7268874,-0.4599788
17.248784065,-0.4273891,0.726714,-0.461058
17.347901344,-0.4281162,0.7263411,-0.4606371
17.449496746,-0.4276485,0.72451,-0.4615619
17.548614025,-0.4302033,0.7247036,-0.4637046
17.647731304,-0.431255,0.7232003,-0.4659767
17.749326706,-0.4327688,0.7242898,-0.4668196
17.848443985,-0.4321031,0.7232769,-0.4679879
17.947560787,-0.4309729,0.7238249,-0.4688601
18.049155712,-0.4307608,0.7239062,-0.4696853
18.148273468,-0.4294579,0.7256879,-0.4703839
18.247390747,-0.4281395,0.7235481,-0.4696892
18.348985672,-0.4304119,0.7231874,-0.4673455
18.448103428,-0.4309572,0.7205358,-0.4684846
18.547220707,-0.4306785,0.7211531,-0.4669145
18.648815632,-0.4278831,0.7183331,-0.465626
18.747933388,-0.42537,0.7164578,-0.4651285
18.849528313,-0.4237238,0.7180073,-0.4667687
18.948645592,-0.4254225,0.7128372,-0.4671689
19.047762871,-0.4241945,0.7130154,-0.4698535
19.149358273,-0.4227534,0.7149811,-0.4712544
19.248476029,-0.4242299,0.7146773,-0.4729779
19.347592831,-0.4237671,0.7149441,-0.4740636
19.449187756,-0.4250118,0.7141325,-0.475597
19.548305512,-0.4022822,0.5881787,-0.5678468
19.647422791,-0.3911971,0.7124239,-2.025563
19.749018669,-0.3869774,0.7230384,-2.026351
19.848135472,-0.3856527,0.7262196,-2.027416
19.947253227,-0.3841303,0.7245317,-2.027391
20.048848152,-0.3853776,0.7258655,-2.028284
20.147965908,-0.3833514,0.7270496,-2.027975
20.249560833,-0.3851846,0.7256838,-2.026738
20.348678589,-0.3837251,0.725611,-2.026442
20.447795868,-0.3828446,0.7274327,-2.02691
20.549391270,-0.3851422,0.7277378,-2.027212
20.648508549,-0.387091,0.7247614,-2.029028
20.747626305,-0.3875226,0.7258414,-2.030399
20.849221230,-0.3894681,0.725542,-2.030228
20.948338986,-0.3886095,0.7231662,-2.030816
21.047456265,-0.3919905,0.7209638,-2.029434
21.149051666,-0.3914304,0.7198229,-2.030926
21.248168945,-0.3917882,0.7186831,-2.03242
21.347286701,-0.3920453,0.7171686,-2.030734
21.448882103,-0.3936095,0.717603,-2.029781
21.547999382,-0.391781,0.7170395,-2.030821
21.647117138,-0.3879572,0.7133216,-2.030337
21.748712063,-0.3899705,0.7101496,-2.029848
21.847829819,-0.3894558,0.7076222,-2.02996
21.949425698,-0.3867053,0.7056184,-2.029298
22.048542500,-0.3846326,0.7074885,-2.027769
22.147660255,-0.3829322,0.7065136,-2.028516
22.249256134,-0.3849067,0.7079974,-2.026976
22.348372936,-0.3862093,0.7039338,-2.025865
22.447490692,-0.3871641,0.701665,-2.027673
22.549086571,-0.3843805,0.7068763,-2.027627
22.648203373,-0.3860116,0.7062232,-2.025349
22.747321129,-0.3842114,0.7089673,-2.022473
22.848917008,-0.3813203,0.7099462,-2.024412
22.948034764,-0.3790189,0.7117466,-2.023174
23.047151566,-0.3777075,0.7141194,-2.024086
23.148747444,-0.3754053,0.7129052,-2.022371
23.247865200,-0.3749278,0.7132828,-2.021163
23.349460125,-0.3733782,0.712,-2.021263
23.448577881,-0.3760955,0.7136101,-2.019597
23.547695637,-0.3780075,0.7152171,-2.019154
23.649291516,-0.3749509,0.7144493,-2.021407
23.748409271,-0.3740133,0.7136549,-2.018806
23.847526074,-0.3712189,0.7092833,-2.017397
23.949121952,-0.3729831,0.7061728,-2.016152
24.048239708,-0.372739,0.7075867,-2.015969
24.147357464,-0.375232,0.7067476,-2.016588
24.248952866,-0.3765546,0.7066869,-2.016259
24.348070622,-0.3747545,0.7082743,-2.015822
24.447188377,-0.375342,0.7108526,-2.01475
24.548783302,-0.3801202,0.7090796,-2.018386
24.647901058,-0.3805069,0.7066405,-2.015929
24.749496937,-0.3829508,0.7090486,-2.019416
24.848614693,-0.3817822,0.7100549,-2.016204
24.947732449,-0.3816876,0.7130716,-2.015909
25.049327850,-0.3837092,0.7129458,-2.015867
25.148445606,-0.3845721,0.7137204,-2.015156
25.247563362,-0.3871241,0.7154657,-2.017167
25.349159241,-0.3855691,0.7175112,-2.017931
25.448276997,-0.3885398,0.7180621,-2.019307
25.547394753,-0.3868902,0.7178229,-2.01989
25.648990154,-0.3847008,0.7155461,-2.02011
25.748107910,-0.3844006,0.7140506,-2.021877
25.847225666,-0.3858964,0.7099724,-2.020758
25.948821545,-0.3887435,0.7023221,-2.022639
26.047939301,-0.3887182,0.7007323,-2.022411
26.149535179,-0.3875081,0.7002705,-2.02534
26.248652458,-0.3880871,0.7016068,-2.025994
26.347770214,-0.3876928,0.7009185,-2.025736
26.449366093,-0.3861019,0.6968534,-2.02483
26.548483849,-0.383741,0.6940458,-2.02486
26.647601605,-0.3851333,0.6994753,-2.027357
26.749197483,-0.3861188,0.6959013,-2.028544
26.848314762,-0.3843295,0.6978396,-2.027778
26.947432518,-0.3802669,0.6997544,-2.030055
27.049028397,-0.3822477,0.7005954,-2.032758
27.148146153,-0.381451,0.697798,-2.034048
27.247264385,-0.3793709,0.6979761,-2.034436
27.348860264,-0.3785578,0.6990887,-2.036467
27.447978020,-0.3792798,0.6989155,-2.039084
27.547095776,-0.3773744,0.6975265,-2.040159
27.648691178,-0.3820505,0.6967977,-2.042124
27.747808933,-0.3774312,0.6987908,-2.042067
27.849404812,-0.3730027,0.6973608,-2.043374
27.948523045,-0.3732012,0.6965098,-2.040585
28.047640800,-0.3768218,0.693502,-2.043457
28.149236679,-0.3791404,0.6909373,-2.044894
28.248354435,-0.3780597,0.6886336,-2.045881
28.347472668,-0.3777026,0.6900156,-2.04387
28.449068546,-0.377517,0.690563,-2.047441
28.548186302,-0.3758553,0.6905014,-2.048716
28.647304058,-0.3761584,0.6871616,-2.050858
28.748900414,-0.3719363,0.6862025,-2.052041
28.848018170,-0.3711305,0.684597,-2.052811
28.947135926,-0.3716997,0.6846058,-2.052074
29.048731327,-0.369353,0.6863901,-2.054162
29.147850037,-0.3726112,0.683488,-2.052472
29.249445438,-0.3737513,0.6794311,-2.055319
29.348563194,-0.3737805,0.6767129,-2.054214
29.447681427,-0.3725762,0.6766095,-2.054804
29.549277306,-0.3727117,0.673752,-2.054124
29.648395062,-0.3732061,0.6691955,-2.054852
29.747513294,-0.3710797,0.6690481,-2.055295
29.849109173,-0.3729231,0.6690579,-2.055353
29.948227406,-0.3717001,0.6709325,-2.054118
30.047345161,-0.3745564,0.6696697,-2.053499
30.148941040,-0.3741489,0.6675108,-2.05345
30.248059273,-0.3743141,0.6689124,-2.053914
30.347177029,-0.3778587,0.6682933,-2.052087
30.448773384,-0.3820659,0.6729144,-2.053289
30.547891140,-0.3809597,0.6759763,-2.054806
30.649487496,-0.3773113,0.6743904,-2.05577
30.748605251,-0.3761309,0.6782635,-2.05574
30.847723484,-0.3751455,0.6783899,-2.054174
30.949319363,-0.3716202,0.6800249,-2.053497
31.048437595,-0.3726259,0.6799414,-2.053787
31.147555351,-0.375301,0.6856043,-2.056205
31.249151707,-0.3736876,0.6862397,-2.058363
31.348269463,-0.372607,0.6886689,-2.060707
31.447388172,-0.3743577,0.6890101,-2.063041
31.548983574,-0.374787,0.6908922,-2.063458
31.648102284,-0.3756873,0.6919338,-2.064225
31.747219563,-0.3741999,0.6890582,-2.064503
31.848816395,-0.3727097,0.6888655,-2.063245
31.947933674,-0.3715943,0.6897294,-2.064465
32.047052383,-0.373655,0.692575,-2.062973
32.148648739,-0.3761902,0.6958764,-2.062677
32.247766495,-0.3777005,0.6979529,-2.063021
32.349362850,-0.3759719,0.6962553,-2.063596
32.448480606,-0.3793032,0.6979365,-2.063349
32.547598839,-0.3792672,0.6941549,-2.068483
32.649195194,-0.3797341,0.6938184,-2.070626
32.748312950,-0.3792659,0.6958413,-2.070078
32.847431183,-0.3792343,0.6982281,-2.068517
32.949027539,-0.3767715,0.7034231,-2.06965
33.048145294,-0.3796354,0.7053517,-2.069892
33.147264004,-0.3786885,0.7044104,-2.068009
33.248860359,-0.3786939,0.7036871,-2.067906
33.347978592,-0.3804212,0.704843,-2.070125
33.447096348,-0.3806358,0.7071655,-2.072175
33.548692703,-0.377911,0.7062221,-2.073057
33.647810936,-0.3755909,0.7052267,-2.075015
33.749407292,-0.3753815,0.7067017,-2.075607
33.848525047,-0.3769505,0.7057744,-2.075009
33.947643757,-0.3801686,0.7067896,-2.072922
34.049240112,-0.3807054,0.7035797,-2.074422
34.148358345,-0.3834077,0.702929,-2.075058
34.247476578,-0.3805746,0.7015601,-2.075981
34.349072456,-0.3806874,0.7040725,-2.077632
34.448190689,-0.3807248,0.7016498,-2.076723
34.547309399,-0.3832594,0.7042433,-2.075064
34.648905754,-0.3827629,0.7036453,-2.073223
34.748023987,-0.3862329,0.7084488,-2.073153
34.847142220,-0.3864606,0.7085131,-2.069875
34.948738575,-0.3854819,0.7094898,-2.071713
35.047856331,-0.3875973,0.7090137,-2.072239
35.149452686,-0.3869072,0.7073192,-2.07148
35.248571396,-0.3904188,0.7061112,-2.071225
35.347689629,-0.3919185,0.7071397,-2.070251
35.449285984,-0.3919982,0.7065365,-2.068755
35.548404217,-0.393537,0.7051613,-2.070176
35.647522926,-0.3885528,0.707222,-2.070662
35.749119282,-0.3871022,0.7101009,-2.069785
35.848237515,-0.388224,0.7146434,-2.069746
35.947355747,-0.3881375,0.7165207,-2.070446
36.048952103,-0.3869179,0.716185,-2.069263
36.148070812,-0.3862399,0.7116499,-2.069621
36.247189045,-0.3833432,0.7132512,-2.067902
36.348785400,-0.3822524,0.7161207,-2.069763
36.447903633,-0.3821283,0.7160768,-2.068168
36.547022343,-0.3816615,0.7181753,-2.064473
36.648618698,-0.3793442,0.7185237,-2.063513
36.747736931,-0.3802574,0.7199246,-2.062622
36.849333286,-0.3826193,0.7233969,-2.063222
36.948451519,-0.3835039,0.719337,-2.063498
37.047570229,-0.3823479,0.721782,-2.064435
37.149166584,-0.383173,0.723797,-2.065029
37.248284817,-0.3825803,0.7229394,-2.065006
37.347403050,-0.3821614,0.7236136,-2.064848
37.449000359,-0.38334,0.7230517,-2.064805
37.548118591,-0.3811344,0.7207811,-2.064927
37.647237301,-0.3801169,0.7228197,-2.061733
37.748833656,-0.3772619,0.7240232,-2.063254
37.847951889,-0.3785902,0.7260496,-2.062234
37.947070122,-0.3792835,0.7238493,-2.062103
38.048666477,-0.3762556,0.7283396,-2.060726
38.147785664,-0.3770464,0.7264773,-2.061222
38.249382019,-0.3809238,0.7249893,-2.058812
38.348500252,-0.3815331,0.7281364,-2.058139
38.447618961,-0.3816219,0.7202907,-2.061339
38.549215317,-0.3808058,0.7205244,-2.060123
38.648334026,-0.3778776,0.7197536,-2.058916
38.747452736,-0.3764213,0.719346,-2.058537
38.849049092,-0.3736815,0.7191021,-2.056595
38.948167324,-0.3760948,0.7191983,-2.053834
39.047286510,-0.3767465,0.7214838,-2.053069
39.148882866,-0.3749539,0.7252588,-2.053339
39.248001099,-0.372557,0.7257343,-2.053007
39.347120285,-0.3734932,0.7249092,-2.052079
39.448716641,-0.3725407,0.7257892,-2.052824
39.547834873,-0.3756924,0.7280625,-2.051325
39.646954060,-0.3783702,0.7287235,-2.050596
39.748550415,-0.3802891,0.727869,-2.049081
39.847668648,-0.382522,0.7248669,-2.04881
39.949265957,-0.3812788,0.7256183,-2.049556
40.048384190,-0.3805489,0.7274646,-2.049286
40.147502422,-0.3781445,0.7287641,-2.049794
40.249099732,-0.3793485,0.7293865,-2.049189
40.348217964,-0.3829741,0.7291555,-2.052257
40.447337151,-0.385354,0.7283526,-2.05287
40.548933506,-0.3825842,0.7265754,-2.052783
40.648051739,-0.3833247,0.726234,-2.053697
40.747170925,-0.383148,0.7250847,-2.053675
40.848767281,-0.3825013,0.7258846,-2.054517
40.947886467,-0.3812425,0.7265923,-2.056152
41.047004700,-0.381595,0.7259625,-2.054298
41.148602009,-0.3851899,0.7269952,-2.055158
41.247720242,-0.3855391,0.7268481,-2.052859
41.349317074,-0.3847083,0.7222824,-2.052312
41.448435783,-0.3837501,0.7204689,-2.048657
41.547554493,-0.3861992,0.7178173,-2.045218
41.649150849,-0.3865923,0.7202543,-2.042559
41.748270035,-0.3916317,0.7192494,-2.042232
41.847388268,-0.3926073,0.7179795,-2.04054
41.948985577,-0.3923625,0.7189749,-2.038387
42.048103809,-0.3914608,0.7203797,-2.035991
42.147222996,-0.3923916,0.7210507,-2.036065
42.248819828,-0.3913201,0.7179261,-2.033059
42.347938538,-0.390647,0.7175834,-2.031522
42.447057247,-0.3862146,0.7171305,-2.030875
42.548653603,-0.3861661,0.715739,-2.031573
42.647772789,-0.3874529,0.71577,-2.029404
42.749370098,-0.388648,0.7187228,-2.027692
42.848488331,-0.3860096,0.7212948,-2.024822
42.947607517,-0.3887269,0.7238084,-2.022932
43.049204350,-0.3846093,0.7263579,-2.025397
43.148322582,-0.3846543,0.7276341,-2.024837
43.247441769,-0.3843918,0.7264773,-2.024725
43.349039078,-0.3847164,0.7243551,-2.024916
43.448157311,-0.3858439,0.7249612,-2.024502
43.547276497,-0.3871905,0.7281874,-2.025919
43.648873329,-0.3866523,0.728569,-2.022569
43.747992516,-0.385188,0.7285853,-2.020357
43.847110748,-0.388555,0.7274034,-2.017903
43.948708058,-0.3902272,0.7291423,-2.018014
44.047826767,-0.3900447,0.7268541,-2.017212
44.146945953,-0.3911333,0.7268527,-2.015993
44.248542309,-0.3886016,0.7247358,-2.017561
44.347661495,-0.3872523,0.7224603,-2.017636
44.449258328,-0.3898817,0.7237608,-2.015487
44.548377514,-0.3889421,0.7246663,-2.015917
44.647496700,-0.3881955,0.7264475,-2.018771
44.749093533,-0.3888194,0.7280024,-2.017069
44.848211765,-0.3860325,0.7286783,-2.01615
44.947330952,-0.3888868,0.7260962,-2.016173
45.048928261,-0.3881115,0.7269989,-2.02052
45.148046970,-0.3903517,0.7239625,-2.018454
45.247166157,-0.3914022,0.72483,-2.020696
45.348763466,-0.3917861,0.7235491,-2.021354
45.447882176,-0.3905594,0.7227703,-2.022488
45.547001362,-0.3901781,0.7231246,-2.022089
45.648598194,-0.3909743,0.7241871,-2.020777
45.747716904,-0.3921213,0.7215655,-2.02097
45.849313736,-0.3909427,0.7233834,-2.018617
45.948432923,-0.3931499,0.7261438,-2.021624
46.047552109,-0.3912855,0.7261342,-2.020788
46.149148941,-0.3933261,0.7253844,-2.020088
46.248268127,-0.3910867,0.721447,-2.019693
46.347387314,-0.3901427,0.72605,-2.017548
46.448984146,-0.3923071,0.7254046,-2.018423
46.548103809,-0.3937162,0.7237108,-2.017618
46.647222042,-0.3930549,0.7233176,-2.01576
46.748819351,-0.3904954,0.7261009,-2.012264
46.847938538,-0.389804,0.7260009,-2.009582
46.947057247,-0.3924022,0.7280543,-2.007247
47.048655033,-0.3913847,0.7293513,-2.004611
47.147774220,-0.3921098,0.729868,-2.002184
47.246893406,-0.3937451,0.7288664,-1.998881
47.348490238,-0.3920037,0.7285632,-1.999046
47.447609425,-0.3893676,0.7292193,-1.995461
47.549206257,-0.3884566,0.7294783,-1.994932
47.648325443,-0.3868111,0.7309392,-1.994274
47.747444630,-0.3861471,0.730951,-1.991652
47.849041939,-0.3884644,0.7281504,-1.991754
47.948161125,-0.387115,0.7287222,-1.992206
48.047280312,-0.3879127,0.7323704,-1.99039
48.148877144,-0.3909156,0.7319394,-1.990416
48.247996330,-0.3909703,0.7278326,-1.987977
48.347115517,-0.3911387,0.7273801,-1.986031
48.448713303,-0.3911997,0.7255406,-1.986378
48.547832012,-0.3918717,0.7243113,-1.98856
48.646951199,-0.3919357,0.7226579,-1.990381
48.748548508,-0.3922671,0.7233766,-1.987503
48.847668171,-0.3914082,0.7262345,-1.985925
48.949265003,-0.3904397,0.727944,-1.985659
49.048384190,-0.3924736,0.7265218,-1.983761
49.147503376,-0.3963253,0.7259589,-1.98356
49.249100685,-0.3956367,0.7305301,-1.983054
49.348219872,-0.3952569,0.7271544,-1.984199
49.447339058,-0.3961959,0.7308651,-1.981128
49.548936844,-0.3948975,0.7308189,-1.979401
49.648055554,-0.3920908,0.7305961,-1.981026
49.747174740,-0.389913,0.7293089,-1.979625
49.848772526,-0.3869345,0.7308925,-1.976151
49.947891712,-0.3860091,0.7318684,-1.97693
50.047010422,-0.387788,0.7310181,-1.976053
50.148608208,-0.3895842,0.7290211,-1.97562
50.247727394,-0.3898456,0.728048,-1.975971
50.346846581,-0.3898537,0.7270018,-1.975222
50.448443890,-0.3898048,0.7268602,-1.975384
50.547563076,-0.3896816,0.7264732,-1.97556
50.649160862,-0.3873479,0.7250215,-1.976156
50.748280049,-0.3831254,0.7233034,-1.975562
50.847399712,-0.3857732,0.7240261,-1.97184
50.948996544,-0.3869826,0.7259779,-1.97148
51.048116207,-0.3858408,0.7272974,-1.973992
51.147235394,-0.3879257,0.7250368,-1.973879
51.248832703,-0.3875613,0.7238324,-1.977534
51.347952366,-0.3881976,0.7220094,-1.977687
51.447072029,-0.3891315,0.7240918,-1.975902
51.548668862,-0.3897056,0.7249131,-1.974849
51.647788525,-0.3927001,0.7217995,-1.971871
51.746907711,-0.3933288,0.7207653,-1.971761
51.848505497,-0.3907835,0.7183821,-1.970315
51.947624684,-0.3896941,0.7176248,-1.969188
52.049222469,-0.3888731,0.7200323,-1.967653
52.148341179,-0.3894023,0.7217745,-1.964949
52.247460842,-0.3895406,0.7202807,-1.96328
52.349058628,-0.3892784,0.7198269,-1.96226
52.448177815,-0.3858451,0.7234659,-1.962905
52.547297478,-0.383765,0.7240044,-1.962935
52.648894787,-0.3802085,0.7230402,-1.960394
52.748014450,-0.3789417,0.7182713,-1.959826
52.847134114,-0.3778105,0.7170146,-1.959013
52.948730946,-0.37607,0.718655,-1.957562
53.047850609,-0.3717884,0.7166617,-1.957652
53.146970272,-0.3716466,0.7180877,-1.956556
53.248567581,-0.3717812,0.717327,-1.956241
53.347687244,-0.3701447,0.7193742,-1.952571
53.449285030,-0.3681284,0.7212817,-1.953182
53.548404694,-0.3703207,0.7187071,-1.953333
53.647523880,-0.3675741,0.7206897,-1.954557
53.749121666,-0.3685591,0.7220908,-1.954408
53.848241329,-0.3689443,0.7199969,-1.953496
53.947360993,-0.3685255,0.7204424,-1.952585
54.048957825,-0.3656627,0.7191141,-1.950902
54.148077488,-0.3680125,0.7179846,-1.95111
54.247197151,-0.3679044,0.7178471,-1.948873
54.348794937,-0.3688242,0.7187071,-1.950023
54.447914600,-0.368711,0.717716,-1.950854
54.547033787,-0.3681734,0.7160912,-1.947535
54.648631573,-0.3710541,0.7198293,-1.94403
54.747751236,-0.3707576,0.7194391,-1.944304
54.846870899,-0.370122,0.7207762,-1.943695
54.948468685,-0.3686524,0.725792,-1.943686
55.047588348,-0.3702593,0.726174,-1.943683
55.149185658,-0.3689976,0.7249622,-1.944273
55.248305321,-0.3696958,0.720939,-1.943036
55.347424984,-0.3694434,0.7198398,-1.944526
