Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,-0.04723396,0.2430426,-0.1597527,-0.00921981,-0.007926944,0.990281,18.99004,-37.49208,-30.11045,1013.044
0.007433414,-0.1697009,0.1825299,-0.1597527,-0.01068046,-0.009402299,0.9873853,18.99004,-37.49208,-30.11045,1013.044
0.027256489,-0.2309344,0.3035553,-0.09859026,-0.01168961,-0.001122585,0.9903295,18.99004,-37.49208,-30.11045,1013.049
0.049557686,-0.04723396,0.0615045,-0.09859026,-0.008758076,-0.007942004,0.9830382,19.73604,-37.85923,-30.5501,1013.049
0.069380760,-0.2309344,0.3035553,-0.09859026,-0.01363008,-0.005529035,0.9845253,19.73604,-37.85923,-30.5501,1013.044
0.089204311,-0.04723396,0.2430426,-0.03742781,-0.008749878,-0.007936145,0.9854516,19.73604,-37.85923,-30.5501,1013.044
0.109027863,0.0139995,0.1220172,-0.03742781,-0.009688128,-0.009383204,0.993172,19.74344,-38.20908,-29.65691,1013.044
0.128850937,-0.04723396,0.1825299,-0.03742781,-0.01166074,-0.007457291,0.9883659,19.74344,-38.20908,-29.65691,1013.044
0.148674011,-0.1084674,0.0615045,-0.09859026,-0.01069734,-0.005503388,0.9888535,19.74344,-38.20908,-29.65691,1013.043
0.168497086,-0.1697009,-0.1200336,0.02373465,-0.01069951,-0.004527195,0.9898238,19.73687,-37.85081,-30.10674,1013.043
0.188320160,-0.1697009,0.0615045,-0.2209152,-0.01313823,-0.00210047,0.9917804,19.73687,-37.85081,-30.10674,1013.046
0.208143234,-0.1697009,0.2430426,-0.09859026,-0.01263613,-0.0069754,0.9883738,19.72454,-37.12584,-30.56306,1013.046
0.227966785,-0.1697009,0.1220172,-0.09859026,-0.01364211,-0.006026505,0.9801786,19.72454,-37.12584,-30.56306,1013.048
0.247789860,-0.1084674,0.1825299,-0.09859026,-0.01019466,-0.008422418,0.9888357,19.72454,-37.12584,-30.56306,1013.048
0.267612934,-0.1084674,0.1220172,-0.1597527,-0.01506777,-0.006987985,0.988387,19.37054,-38.23713,-30.92225,1013.049
0.287436009,-0.1084674,0.0615045,-0.1597527,-0.01266229,-0.002594252,0.9879138,19.37054,-38.23713,-30.92225,1013.049
0.307259083,-0.1084674,0.0615045,-0.2209152,-0.01459895,-0.007975722,0.9816219,19.73111,-37.48411,-30.11322,1013.045
0.329560280,-0.2309344,0.0009917939,0.02373465,-0.015082,-0.007975895,0.9825899,19.73111,-37.48411,-30.11322,1013.045
0.349384308,-0.1697009,0.0615045,-0.09859026,-0.007793569,-0.005009565,0.9854614,19.73111,-37.48411,-30.11322,1013.044
0.369207382,-0.1084674,0.0009917939,0.08489711,-0.01070171,-0.005017635,0.9883732,19.00154,-38.22547,-30.09749,1013.044
0.389030457,-0.04723396,0.1825299,0.1460596,-0.007275048,-0.008406144,0.9893025,19.00154,-38.22547,-30.09749,1013.047
0.408853531,-0.04723396,0.1825299,0.08489711,-0.01504161,-0.01136913,0.9888471,18.98512,-37.11697,-29.67357,1013.047
0.428676605,-0.1084674,0.1825299,0.08489711,-0.008753134,-0.006471857,0.9869072,18.98512,-37.11697,-29.67357,1013.049
0.448499680,-0.1697009,0.364068,0.02373465,-0.01020011,-0.007448569,0.9888408,18.98512,-37.11697,-29.67357,1013.049
0.468322754,0.0139995,0.2430426,-0.1597527,-0.0121509,-0.00795142,0.9864354,19.3655,-37.86321,-30.54871,1013.047
0.488146305,0.0139995,0.1825299,0.08489711,-0.01409183,-0.006980608,0.9893472,19.3655,-37.86321,-30.54871,1013.047
0.507969380,-0.1697009,0.1220172,-0.03742781,-0.009726878,-0.005988794,0.9873976,19.73029,-37.49253,-30.55658,1013.048
0.527792454,-0.1084674,0.2430426,-0.03742781,-0.01114658,-0.01036812,0.9917271,19.73029,-37.49253,-30.55658,1013.048
0.547615528,0.0139995,0.3035553,0.08489711,-0.01069302,-0.008922406,0.9844918,19.73029,-37.49253,-30.55658,1013.044
0.567439556,-0.1084674,0.1825299,-0.2209152,-0.007765188,-0.007433641,0.9897928,19.37208,-38.22149,-30.09888,1013.044
