Time (s),Roll (deg),Pitch (deg),Yaw (deg)
12.201944828,5.634976,-10.21291,-2.27783
12.301027775,5.907231,-10.21568,-2.298681
12.400110722,5.973089,-10.21611,-2.313551
12.501671314,5.741075,-10.18643,-2.34837
12.600753784,5.292119,-10.17911,-2.365194
12.699836731,4.590094,-10.18413,-2.371329
12.801397324,3.913602,-10.2026,-2.377628
12.900480270,3.899395,-10.21052,-2.353896
12.999563217,4.556723,-10.18128,-2.304189
13.101122856,5.686905,-10.2244,-2.317778
13.200205803,7.083116,-10.304,-2.384029
13.301766396,8.049397,-10.37832,-2.395104
13.400849342,8.416288,-10.30587,-2.405944
13.499932289,8.265439,-10.3377,-2.415322
13.601492882,7.796934,-10.31972,-2.440312
13.700575828,7.288838,-10.29612,-2.451113
13.799658775,6.684691,-10.16714,-2.454357
13.903696537,6.109687,-10.28922,-2.480601
14.000302315,5.65773,-10.15517,-2.455251
14.101862907,5.8482,-10.35973,-2.439914
14.200945854,6.205996,-10.45615,-2.475703
14.300028801,6.412534,-10.41607,-2.498254
14.401589394,6.071158,-10.25121,-2.451793
14.500672817,5.93453,-10.44593,-2.470387
14.599756241,5.912645,-10.90946,-2.501617
14.701316357,6.140895,-10.46504,-2.507715
14.800399303,6.278307,-10.4474,-2.511094
14.899482727,6.471498,-10.42967,-2.509307
15.001042843,6.806752,-10.44364,-2.524859
15.100126743,7.053573,-10.45297,-2.51995
15.201686859,7.233472,-10.46449,-2.534606
15.300770760,7.158903,-10.46826,-2.541646
15.399853706,6.940484,-10.47087,-2.557129
15.501414299,6.618025,-10.44792,-2.580096
15.600497246,6.3474,-10.43948,-2.575591
15.699581146,6.207647,-10.41855,-2.582015
15.801141262,6.204234,-10.48218,-2.607922
15.900225162,6.339787,-10.74605,-2.68069
16.001785278,6.499681,-10.72339,-2.611001
16.100868702,6.834625,-10.32839,-2.60318
16.199952126,7.115133,-10.43208,-2.614333
16.301512718,7.319283,-10.41076,-2.618569
16.400596142,7.622245,-10.3849,-2.6442
16.499679566,7.875218,-10.35959,-2.658132
16.601240158,8.092074,-10.39999,-2.668061
16.700323582,8.343959,-10.52392,-2.68587
16.801884651,8.496048,-10.6623,-2.707452
16.900968075,8.393203,-10.70039,-2.719475
17.000051022,8.093587,-10.67422,-2.717228
17.101612091,7.759133,-10.43089,-2.674187
17.200695992,7.818284,-10.39769,-2.662904
17.299778938,8.431676,-10.45237,-2.668194
17.401340008,8.86307,-10.52245,-2.686521
17.500423908,8.883625,-10.42883,-2.697618
17.599507332,8.765805,-10.43869,-2.707424
17.701067924,8.370625,-10.43921,-2.71303
17.800151825,7.970986,-10.45466,-2.725125
17.901712894,7.83853,-10.54661,-2.748579
18.000795841,8.101899,-10.67182,-2.773029
18.099879265,8.645311,-10.68143,-2.791542
18.201440334,9.029586,-10.81661,-2.809399
18.300524235,8.984055,-10.83939,-2.821958
18.399608135,8.606892,-10.8544,-2.83059
18.501169205,8.133841,-11.00483,-2.878671
18.600252628,7.703403,-11.01987,-2.897658
18.701813221,7.231276,-11.24558,-2.911396
18.800897598,7.421068,-10.91246,-2.832287
18.899981022,8.382681,-10.42805,-2.832698
19.001541615,9.41424,-10.44201,-2.826741
19.100625992,10.25735,-10.5036,-2.808152
19.199709892,10.77444,-10.54217,-2.787543
19.301270962,11.08731,-10.43029,-2.784275
19.400354385,11.00819,-10.43073,-2.81154
19.499438286,10.22465,-10.4273,-2.822117
19.600999355,9.281306,-10.78613,-2.879162
19.700082779,8.372355,-11.13283,-2.858786
19.801643848,7.43456,-11.60001,-2.80032
19.900727749,7.680569,-12.7184,-2.905264
19.999812126,7.881492,-12.84424,-2.849699
20.101373196,8.336255,-12.61638,-2.821056
20.200456619,8.808671,-11.67538,-2.716658
20.299540520,8.588395,-10.42761,-2.715224
20.401101589,8.38454,-10.4365,-2.718447
20.500185967,8.440437,-10.32024,-2.685439
20.601747036,8.532296,-10.31349,-2.665259
20.700830936,8.483558,-10.33432,-2.683316
20.799915314,8.009286,-10.37901,-2.711406
20.901476383,7.26183,-10.40044,-2.749904
21.000559807,6.596005,-10.41814,-2.755621
21.099644184,6.292362,-10.50114,-2.755788
21.201205254,6.138121,-10.63469,-2.786654
21.300289154,5.890942,-10.409,-2.799973
21.399373531,5.664669,-10.47044,-2.815889
21.500934601,5.738258,-10.49215,-2.829821
21.600018978,6.039373,-10.48596,-2.853555
21.701580048,6.366118,-10.48904,-2.865522
21.800664425,7.058758,-10.49503,-2.881823
21.899747848,8.040511,-10.517,-2.894584
22.001309872,9.16221,-10.5369,-2.912884
22.100393295,9.86595,-10.52541,-2.936177
22.199477673,9.585176,-10.50465,-2.950309
22.301038742,8.558108,-10.44882,-2.959404
22.400123119,7.124496,-10.36069,-2.956417
22.501684189,5.340655,-10.19819,-2.993149
22.600768566,3.607082,-10.12126,-2.917537
22.699852943,2.959125,-10.0711,-2.913538
22.801414013,3.630002,-10.10226,-2.888573
22.900498390,5.06501,-10.23442,-2.886186
22.999582767,6.360269,-10.3565,-2.909473
23.101143837,7.192577,-10.40946,-2.943258
23.200228214,7.434443,-10.42147,-2.956119
23.301790237,7.234088,-10.43831,-2.95619
23.400874615,6.824818,-10.36343,-2.938854
23.499958992,6.410324,-10.15049,-2.870253
23.601520061,5.96191,-10.01537,-2.689744
23.700604439,6.009704,-10.00039,-2.681433
23.799688816,5.919651,-9.950596,-2.609589
23.901250362,5.754472,-9.969867,-2.63422
24.000334740,5.492218,-9.979966,-2.654716
24.099419117,5.150883,-10.00225,-2.722028
24.200980187,4.681201,-10.01112,-2.7698
24.300064564,4.661682,-10.02848,-2.792568
24.401626110,5.405175,-10.03986,-3.166966
24.500710487,5.356657,-10.16812,-3.235029
24.599794865,5.062016,-10.17426,-3.189348
24.701356888,4.653366,-10.15958,-3.287634
24.800441742,4.328321,-10.13618,-3.156687
24.899525642,4.904855,-10.23909,-3.163953
25.001087189,5.720576,-10.25011,-3.171895
25.100171566,5.961841,-10.34502,-3.192957
25.201733112,5.804565,-10.30011,-3.227922
25.300817967,5.949444,-10.18772,-3.198805
25.399902821,6.408207,-10.29985,-3.231131
25.501464367,7.094289,-10.36121,-3.263016
25.600548744,8.106549,-10.40607,-3.299932
25.699633121,9.185073,-10.37815,-3.342659
25.801195145,9.667555,-10.27287,-3.36729
25.900279522,9.65932,-9.830486,-3.542749
25.999364376,8.922492,-9.641465,-3.30036
26.100925922,9.398561,-10.33984,-3.362214
26.200010300,9.327157,-10.31015,-3.365727
26.301572323,9.100673,-10.30157,-3.37882
26.400656700,9.015893,-10.25409,-3.395798
26.499741554,9.127485,-10.28025,-3.389485
26.601303577,9.220603,-10.30219,-3.403148
26.700387955,9.168498,-10.3178,-3.412413
26.799472809,9.135957,-10.33364,-3.420093
26.901034355,9.068321,-10.34705,-3.422264
27.000118732,9.091615,-10.36257,-3.433575
27.101680756,9.144972,-10.38093,-3.440229
27.200765610,9.092043,-10.39783,-3.437213
27.299849987,9.006178,-10.42594,-3.442305
27.401412487,9.067066,-10.47056,-3.464584
27.500496864,9.042852,-10.44195,-3.494327
27.599581718,8.88199,-10.44839,-3.519894
27.701143742,8.809212,-10.49517,-3.543472
27.800228596,9.325135,-10.9087,-3.749162
27.901790142,9.044781,-12.42746,-3.796611
28.000875473,8.861268,-11.9339,-3.947044
28.099959850,8.831715,-9.73591,-4.424494
28.201522350,8.641767,-9.828542,-4.291223
28.300606728,8.619401,-9.93463,-4.110552
28.399691582,8.258511,-10.10591,-3.443286
28.501253128,7.864338,-10.36941,-3.312995
28.600338459,8.010775,-10.39898,-3.413132
28.699423313,8.529551,-10.30645,-3.498857
28.800985336,8.57957,-10.42678,-3.4474
28.900070190,8.173479,-10.56098,-2.893109
29.001631737,7.817608,-10.69671,-2.988749
29.100717068,8.144852,-10.21024,-3.599036
29.199801922,8.087067,-10.24187,-3.600008
29.301364422,8.179137,-10.15402,-3.624418
29.400448799,7.467591,-10.0573,-3.635188
29.499533653,6.819479,-10.03467,-3.655718
29.601096153,6.732035,-10.0787,-3.65623
29.700181484,7.164348,-10.05828,-3.669674
29.801743031,7.497158,-10.07565,-3.687515
29.900827885,7.399364,-10.06859,-3.705181
29.999913216,7.005747,-10.04171,-3.7184
30.101475239,6.871962,-9.998989,-3.771066
30.200560570,7.009915,-10.02582,-3.824975
30.299645424,7.297651,-10.06584,-3.836864
30.401207447,7.773574,-10.09848,-3.85171
30.500292301,7.793679,-10.10863,-3.855129
30.599377632,7.637126,-10.10857,-3.86454
30.700939655,7.651809,-10.12423,-3.863955
30.800024986,7.943623,-10.13571,-3.876791
30.901587009,8.023717,-10.14859,-3.894329
31.000672340,7.708781,-10.13696,-3.911928
31.099757195,7.150881,-10.12056,-3.920717
31.201319695,6.677381,-10.11991,-3.933731
31.300404549,6.546593,-10.11074,-3.924487
31.399489880,6.697844,-10.13975,-3.935365
31.501052380,6.891743,-10.14916,-3.915221
31.600137234,7.00007,-10.17184,-3.927097
31.701699734,6.903844,-10.16307,-3.959928
31.800784588,6.849366,-10.13288,-3.983316
31.899869919,7.122237,-10.66807,-3.968602
32.001431942,8.441179,-11.28772,-3.900922
32.100517273,9.259802,-9.571079,-3.921401
32.199603081,8.872608,-9.282924,-3.969394
32.301165104,8.420898,-9.386425,-3.987807
32.400250435,8.339696,-9.345346,-4.005949
32.501812458,8.236504,-9.372064,-4.026081
32.600897789,8.14902,-9.807971,-4.04633
32.699983597,8.130361,-9.88023,-4.061708
32.801545620,8.042074,-9.320857,-4.090865
32.900630951,8.079869,-9.338777,-4.095929
32.999715805,8.227428,-9.353912,-4.104092
33.101278305,8.258186,-9.366608,-4.116589
33.200364113,8.12981,-9.382493,-4.134692
33.299448967,7.908687,-9.373706,-4.144229
33.401011467,7.723916,-9.388628,-4.156448
33.500097275,7.621285,-9.40054,-4.169265
33.601659775,7.445959,-9.416736,-4.184032
33.700744629,7.192389,-9.421061,-4.200058
33.799830437,6.950181,-9.422332,-4.206936
33.901392460,6.872459,-9.436216,-4.220345
34.000478268,6.969494,-9.473786,-4.232919
34.099563599,6.97322,-9.466184,-4.248815
34.201125622,6.666676,-9.475852,-4.271196
34.300211430,6.083482,-9.472719,-4.29271
34.399296761,5.398315,-9.460751,-4.310294
34.500859738,4.928676,-9.45429,-4.314174
34.599944591,4.905609,-9.447544,-4.307846
34.701507568,5.458428,-9.47193,-4.305112
34.800592899,6.246065,-9.442191,-4.298046
34.899678707,6.863806,-9.506488,-4.303565
35.001240730,6.998227,-9.52047,-4.316455
35.100326538,6.692504,-9.521494,-4.339155
35.199412346,6.184535,-9.515285,-4.358703
35.300974846,5.73644,-9.508255,-4.375383
35.400060654,5.390978,-9.489023,-4.389275
35.501622677,5.076766,-9.440355,-4.397263
35.600708485,4.947203,-9.488474,-4.40175
35.699794292,5.22263,-9.516605,-4.400669
35.801356792,5.958233,-9.539595,-4.404534
35.900442600,6.298049,-9.547484,-4.414048
35.999527931,6.037743,-9.544526,-4.433206
36.101090431,5.667188,-9.541753,-4.445609
36.200176239,5.645831,-9.547788,-4.455744
36.299262047,5.767357,-9.557256,-4.466145
36.400824070,5.717241,-9.55658,-4.481373
36.499909878,5.348367,-9.555598,-4.500293
36.601472855,4.834725,-9.547872,-4.51808
36.700558662,4.502373,-9.540956,-4.534978
36.799643993,4.209823,-9.532225,-4.545044
36.901206970,3.987945,-9.533566,-4.556624
37.000292778,4.101746,-9.538261,-4.555287
37.099378109,4.857716,-9.563469,-4.550852
37.200941563,6.031122,-9.59508,-4.543857
37.300026894,7.258722,-9.627527,-4.540272
37.401589394,8.22975,-9.650867,-4.537647
37.500675202,8.722183,-9.663038,-4.546267
37.599761009,8.678968,-9.661277,-4.560981
37.701323986,8.358065,-9.650187,-4.573526
37.800409794,8.052587,-9.643078,-4.581151
37.899495602,7.905124,-9.638693,-4.592662
38.001058578,7.933332,-9.638426,-4.600591
38.100143909,8.033503,-9.640717,-4.608109
38.199229717,8.091028,-9.642029,-4.62182
38.300792694,8.064879,-9.641211,-4.631857
38.399878502,8.043885,-9.643109,-4.638219
38.501441479,8.054775,-9.646027,-4.644207
38.600527286,8.056916,-9.642967,-4.654785
38.699613094,8.047991,-9.644121,-4.661721
38.801176071,8.054044,-9.643843,-4.669528
38.900261879,8.052259,-9.641953,-4.679919
38.999347687,8.052685,-9.637562,-4.689652
39.100910664,8.052504,-9.637128,-4.697877
39.199996471,8.053902,-9.63341,-4.706133
39.301559448,8.04966,-9.633926,-4.715141
39.400645733,8.049585,-9.633735,-4.725186
39.499731541,8.048656,-9.634597,-4.735399
39.601294517,8.050129,-9.637185,-4.743853
39.700380325,8.049165,-9.636204,-4.753355
39.799466133,8.05193,-9.63382,-4.763195
39.901029110,8.051115,-9.632376,-4.770643
40.022409439,8.048093,-9.632959,-4.781912
40.099201202,8.048703,-9.632311,-4.787887
40.200764179,8.049026,-9.631813,-4.798581
40.299849987,8.048541,-9.631268,-4.807271
40.401413441,8.048562,-9.631285,-4.815027
40.500499249,8.046329,-9.631302,-4.826405
40.599585056,8.047358,-9.631341,-4.837299
40.701148033,8.046647,-9.627551,-4.845268
40.800234318,8.043539,-9.629026,-4.85032
40.899320126,8.043736,-9.634416,-4.859386
41.000883102,8.04187,-9.634096,-4.867601
41.099969864,8.040907,-9.631599,-4.87545
41.201532841,8.03905,-9.630853,-4.88726
41.300619125,8.041833,-9.634899,-4.894188
41.399704933,8.03864,-9.636685,-4.902192
41.501267910,8.036823,-9.636142,-4.909449
41.600354195,8.037511,-9.637677,-4.91953
41.699440002,8.035954,-9.638435,-4.929287
41.801003456,8.03668,-9.638023,-4.936866
41.900089264,8.036122,-9.638888,-4.945751
42.001653194,8.037175,-9.636168,-4.957445
42.100739002,8.035252,-9.636977,-4.966385
42.199825287,8.033091,-9.636086,-4.973568
42.301388264,8.032299,-9.636558,-4.983803
42.400474548,8.031088,-9.632625,-4.991683
42.499560356,8.027954,-9.631689,-5.000165
42.601123810,8.025403,-9.631057,-5.010948
42.700209618,8.026056,-9.629073,-5.020215
42.799296379,8.024738,-9.631205,-5.031939
42.900859356,8.025269,-9.633101,-5.042076
42.999945641,8.020856,-9.634149,-5.05048
43.101509094,8.022421,-9.636147,-5.057035
43.200594902,8.019986,-9.637005,-5.065693
43.299681187,8.020436,-9.636926,-5.074542
43.401244640,8.017776,-9.63873,-5.081761
43.500330925,8.012471,-9.638032,-5.090536
43.599417210,8.014306,-9.638151,-5.097435
43.700980186,8.014803,-9.640497,-5.10283
43.800066471,8.012948,-9.644444,-5.108818
43.901630402,8.014868,-9.644864,-5.119608
44.000716686,8.012151,-9.646169,-5.123296
44.099802494,8.009197,-9.649393,-5.130278
44.201365948,8.009006,-9.652276,-5.136574
44.300452709,8.012576,-9.655195,-5.14125
44.399538994,8.013489,-9.651456,-5.147586
44.501101971,8.013365,-9.652939,-5.153256
44.600188255,8.012124,-9.655818,-5.158018
44.699274540,8.013547,-9.655801,-5.163491
44.800838470,8.016787,-9.656937,-5.169205
44.899924755,8.01392,-9.657894,-5.173276
45.001487732,8.015964,-9.660565,-5.178572
45.100574493,8.014397,-9.664717,-5.184438
45.199660778,8.017567,-9.669499,-5.190913
45.301224232,8.015245,-9.673591,-5.198577
45.400310993,8.015092,-9.676599,-5.20523
45.499397278,8.014112,-9.677778,-5.210998
45.600960731,8.014904,-9.680984,-5.21629
45.700047493,8.013045,-9.680784,-5.221976
45.799133778,8.008714,-9.684812,-5.22695
45.900697231,8.007874,-9.687972,-5.234231
45.999783993,8.00455,-9.691002,-5.23841
46.101347446,8.003256,-9.692114,-5.241075
46.200433731,8.001484,-9.696315,-5.245852
46.299520016,8.000161,-9.697011,-5.250086
46.401083946,7.999709,-9.699343,-5.254451
46.500170231,8.000269,-9.701148,-5.257366
46.599256515,7.999871,-9.707147,-5.261588
46.700820446,8.000836,-9.709488,-5.266756
46.799906731,8.000019,-9.711454,-5.272497
46.901470661,7.999664,-9.715449,-5.276913
47.000556946,7.995947,-9.716994,-5.27933
47.099643230,7.998353,-9.720528,-5.286487
47.201207161,7.996185,-9.725042,-5.291584
47.300293446,7.991674,-9.726509,-5.296587
47.399380684,7.989857,-9.731832,-5.300138
47.500944138,7.987456,-9.734281,-5.304392
47.600030422,7.987149,-9.736966,-5.308584
47.701594353,7.986421,-9.740678,-5.312712
47.800680637,7.983033,-9.742427,-5.31723
47.899766922,7.977931,-9.746939,-5.32087
48.001330853,7.976293,-9.749513,-5.325745
48.100417614,7.97609,-9.749835,-5.330272
48.199504376,7.972775,-9.753825,-5.334766
48.301067829,7.970223,-9.75858,-5.339645
48.400154114,7.978827,-9.757841,-5.348102
48.499241352,7.951862,-9.771004,-5.343371
48.600805282,7.995704,-9.767835,-5.352664
48.699891567,7.949768,-9.775186,-5.351443
48.801455021,7.983322,-9.770549,-5.36155
48.900542259,7.956837,-9.774327,-5.360438
48.999628544,7.981492,-9.779431,-5.365915
49.101192474,7.960897,-9.780006,-5.368762
49.200279236,7.971285,-9.7894,-5.374235
49.299365521,7.960641,-9.786472,-5.378833
49.400929928,7.964802,-9.796363,-5.384996
49.500016689,7.965917,-9.795496,-5.387683
49.601580143,7.961412,-9.801891,-5.389019
49.700667381,7.96651,-9.803362,-5.394356
49.839388847,7.963931,-9.809454,-5.396345
49.901317120,7.96621,-9.81121,-5.400818
50.000404358,7.949054,-9.814324,-5.403728
50.099491596,7.962058,-9.817261,-5.407266
50.201055050,7.946564,-9.815618,-5.405114
50.300141335,7.959482,-9.821045,-5.410541
50.399228573,7.943407,-9.824215,-5.413125
50.500792503,7.956617,-9.829781,-5.417881
50.599879265,7.947522,-9.832659,-5.419908
50.701443195,7.953171,-9.83544,-5.423686
50.800529957,7.948386,-9.838897,-5.428651
50.899617195,7.952399,-9.843856,-5.43373
51.001181126,7.949005,-9.845101,-5.438149
51.100267887,7.947752,-9.844452,-5.439783
51.199354172,7.944621,-9.849218,-5.443701
51.300918579,7.943504,-9.851035,-5.445492
51.400005341,7.94191,-9.853113,-5.449811
51.499092102,7.937428,-9.852352,-5.448791
51.600656509,7.935636,-9.855276,-5.451583
51.699742794,7.931816,-9.851478,-5.453601
51.801307201,7.931428,-9.854437,-5.454416
51.900394440,7.926838,-9.855289,-5.456222
51.999480724,7.929107,-9.855597,-5.460262
52.101045132,7.926547,-9.85654,-5.460278
52.200132370,7.92466,-9.859599,-5.464781
52.299218655,7.923695,-9.859795,-5.466644
52.400783062,7.922253,-9.859693,-5.46912
52.499869824,7.922502,-9.864684,-5.471196
52.601433754,7.921205,-9.864085,-5.474864
52.700520992,7.917685,-9.864443,-5.478093
52.799607754,7.91777,-9.863542,-5.482586
52.901172161,7.91053,-9.865871,-5.48297
53.000258446,7.911919,-9.869788,-5.485329
53.099345684,7.911492,-9.872437,-5.48728
53.200910091,7.913019,-9.873032,-5.489019
53.299996853,7.913563,-9.875842,-5.49339
53.399084091,7.912353,-9.876009,-5.495961
53.500648022,7.913369,-9.876639,-5.500499
53.599734783,7.913033,-9.877679,-5.502718
53.701299190,7.91147,-9.879539,-5.504613
53.800386429,7.910752,-9.878188,-5.504206
53.899473190,7.909887,-9.878616,-5.506999
54.001037598,7.906834,-9.882648,-5.512486
54.100124836,7.905746,-9.882171,-5.513133
54.199212074,7.906048,-9.882097,-5.513637
54.300775528,7.904064,-9.880584,-5.515213
54.399863243,7.906425,-9.875353,-5.529477
54.501427174,7.643775,-9.879551,-5.505585
54.600513935,7.742658,-9.881906,-5.516369
54.699601173,7.901302,-9.890365,-5.525745
54.801165581,7.861065,-9.889171,-5.51316
54.900252342,7.960302,-9.894996,-5.537661
54.999339581,7.752985,-9.893611,-5.519431
55.100903988,7.859066,-9.896714,-5.540133
55.199991226,7.786714,-9.893602,-5.527536
55.299077988,7.878685,-9.89707,-5.540527
55.400642395,7.796461,-9.892423,-5.538974
55.499730110,7.815197,-9.892678,-5.540835
55.601294041,7.88372,-9.895287,-5.545142
55.700381756,7.886162,-9.902942,-5.550634
55.799468517,7.82573,-9.898356,-5.554758
55.901032925,7.82842,-9.901173,-5.554085
56.000120163,7.872027,-9.905751,-5.561587
56.099206924,7.842948,-9.902538,-5.562847
56.200771332,7.857133,-9.904108,-5.568952
56.299858570,7.83575,-9.90202,-5.565111
56.401422978,7.860354,-9.904997,-5.568772
56.500510216,7.830217,-9.898842,-5.56888
56.599597931,7.85676,-9.899925,-5.572346
56.701161861,7.83812,-9.897975,-5.572311
56.800249100,7.850694,-9.902041,-5.576956
56.899336338,7.840072,-9.898193,-5.576959
57.000900745,7.853793,-9.897739,-5.58047
57.099988461,7.846501,-9.89645,-5.584279
57.199075222,7.850328,-9.892131,-5.588041
57.300639629,7.847998,-9.892868,-5.592456
57.399727345,7.848773,-9.892909,-5.598035
57.501291752,7.852851,-9.896349,-5.601116
57.600378990,7.856565,-9.900089,-5.604904
57.699465752,7.858338,-9.904725,-5.608015
57.801031113,7.854706,-9.906047,-5.60888
57.900117874,7.853877,-9.903004,-5.609412
57.999205112,7.850396,-9.902429,-5.6107
58.100769520,7.853809,-9.90045,-5.615438
58.199857235,7.851575,-9.896852,-5.618239
58.301421642,7.849992,-9.897567,-5.624074
58.400509358,7.849374,-9.897757,-5.626708
58.499596119,7.849692,-9.896871,-5.628357
58.620978355,7.850813,-9.89899,-5.633983
58.700248241,7.844478,-9.899463,-5.634577
58.799335480,7.84757,-9.899046,-5.639268
58.900900364,7.846911,-9.898037,-5.64431
58.999987602,7.846362,-9.899987,-5.645886
59.099074841,7.845059,-9.899734,-5.647112
59.200639725,7.845721,-9.900831,-5.649679
59.299726963,7.844441,-9.902171,-5.654299
59.401291847,7.844287,-9.903714,-5.65845
59.500378609,7.844883,-9.904078,-5.660073
59.599466324,7.845418,-9.905105,-5.664085
59.701030731,7.845048,-9.900949,-5.667841
59.800118446,7.846459,-9.903448,-5.669788
59.899205685,7.8473,-9.902035,-5.672644
60.000770569,7.848479,-9.902157,-5.672522
60.099857807,7.848505,-9.901935,-5.677306
60.201422691,7.844528,-9.904413,-5.678414
60.300509930,7.842715,-9.903061,-5.680989
60.399597645,7.844187,-9.902479,-5.681962
60.501162529,7.841882,-9.90229,-5.685374
