Time (s),Data
6.253312588,$GPGGA,235949.799,,,,,0,0,,,M,,M,,*4F\r\n
6.285820961,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
6.336460590,$GPRMC,235949.799,V,,,,,0.00,0.00,050180,,,N*46\r\n
6.375383377,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
7.253232479,$GPGGA,235950.800,,,,,0,0,,,M,,M,,*48\r\n
7.284906864,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
7.336767197,$GPRMC,235950.800,V,,,,,0.00,0.00,050180,,,N*41\r\n
7.375410557,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
8.253595829,$GPGGA,235951.800,,,,,0,0,,,M,,M,,*49\r\n
8.285562038,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
8.306875229,$GPGSV,1,1,00*79\r\n
8.355725288,$GPRMC,235951.800,V,,,,,0.00,0.00,050180,,,N*40\r\n
8.394738197,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
9.253797054,$GPGGA,235952.800,,,,,0,0,,,M,,M,,*4A\r\n
9.285543442,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
9.336583614,$GPRMC,235952.800,V,,,,,0.00,0.00,050180,,,N*43\r\n
9.375637531,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
10.253283501,$GPGGA,235953.800,,,,,0,0,,,M,,M,,*4B\r\n
10.286894322,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
10.336484432,$GPRMC,235953.800,V,,,,,0.00,0.00,050180,,,N*42\r\n
10.375874043,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
11.253363133,$GPGGA,235954.800,,,,,0,0,,,M,,M,,*4C\r\n
11.285283089,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
11.336611271,$GPRMC,235954.800,V,,,,,0.00,0.00,050180,,,N*45\r\n
11.375442028,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
12.253530979,$GPGGA,235955.800,,,,,0,0,,,M,,M,,*4D\r\n
12.285420895,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
12.336582184,$GPRMC,235955.800,V,,,,,0.00,0.00,050180,,,N*44\r\n
12.375488758,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
13.253653526,$GPGGA,235956.800,,,,,0,0,,,M,,M,,*4E\r\n
13.287121296,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
13.304293156,$GPGSV,1,1,00*79\r\n
13.355860710,$GPRMC,235956.800,V,,,,,0.00,0.00,050180,,,N*47\r\n
13.394704342,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
14.253350735,$GPGGA,235957.800,,,,,0,0,,,M,,M,,*4F\r\n
14.286613941,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
14.336836338,$GPRMC,235957.800,V,,,,,0.00,0.00,050180,,,N*46\r\n
14.375416756,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
15.253749847,$GPGGA,235958.800,,,,,0,0,,,M,,M,,*40\r\n
15.285538197,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
15.336483002,$GPRMC,235958.800,V,,,,,0.00,0.00,050180,,,N*49\r\n
15.375341415,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
16.253259659,$GPGGA,235959.800,,,,,0,0,,,M,,M,,*41\r\n
16.284878731,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
16.336489678,$GPRMC,235959.800,V,,,,,0.00,0.00,050180,,,N*48\r\n
16.375636578,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
17.253264904,$GPGGA,000000.800,,,,,0,0,,,M,,M,,*40\r\n
17.286954403,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
17.336822510,$GPRMC,000000.800,V,,,,,0.00,0.00,060180,,,N*4A\r\n
17.375375748,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
18.252806187,$GPGGA,000001.800,,,,,0,0,,,M,,M,,*41\r\n
18.285261154,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
18.308159351,$GPGSV,1,1,00*79\r\n
18.354813099,$GPRMC,000001.800,V,,,,,0.00,0.00,060180,,,N*4B\r\n
18.393797875,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
19.253809929,$GPGGA,000002.800,,,,,0,0,,,M,,M,,*42\r\n
19.285022259,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
19.336625099,$GPRMC,000002.800,V,,,,,0.00,0.00,060180,,,N*48\r\n
19.375629425,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
20.252448559,$GPGGA,000003.800,,,,,0,0,,,M,,M,,*43\r\n
20.286743164,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
20.335794449,$GPRMC,000003.800,V,,,,,0.00,0.00,060180,,,N*49\r\n
20.374505997,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
21.253307343,$GPGGA,000004.800,,,,,0,0,,,M,,M,,*44\r\n
21.285036087,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
21.336539269,$GPRMC,000004.800,V,,,,,0.00,0.00,060180,,,N*4E\r\n
21.375360966,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
22.252417564,$GPGGA,000005.800,,,,,0,0,,,M,,M,,*45\r\n
22.284023762,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
22.335643768,$GPRMC,000005.800,V,,,,,0.00,0.00,060180,,,N*4F\r\n
22.374467373,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
23.252764702,$GPGGA,000006.800,,,,,0,0,,,M,,M,,*46\r\n
23.284478188,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
23.303620815,$GPGSV,1,1,00*79\r\n
23.354929447,$GPRMC,000006.800,V,,,,,0.00,0.00,060180,,,N*4C\r\n
23.393774986,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
24.252711773,$GPGGA,000007.800,,,,,0,0,,,M,,M,,*47\r\n
24.285028935,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
24.335624695,$GPRMC,000007.800,V,,,,,0.00,0.00,060180,,,N*4D\r\n
24.374477387,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
25.252542019,$GPGGA,000008.800,,,,,0,0,,,M,,M,,*48\r\n
25.287064552,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
25.335650921,$GPRMC,000008.800,V,,,,,0.00,0.00,060180,,,N*42\r\n
25.374689579,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
26.252456188,$GPGGA,000009.800,,,,,0,0,,,M,,M,,*49\r\n
26.285270214,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
26.335725784,$GPRMC,000009.800,V,,,,,0.00,0.00,060180,,,N*43\r\n
26.374491692,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
27.253358364,$GPGGA,000010.800,,,,,0,0,,,M,,M,,*41\r\n
27.285017490,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
27.336729527,$GPRMC,000010.800,V,,,,,0.00,0.00,060180,,,N*4B\r\n
27.375712872,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
28.252710342,$GPGGA,000011.800,,,,,0,0,,,M,,M,,*40\r\n
28.284316540,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
28.306902409,$GPGSV,1,1,00*79\r\n
28.355147362,$GPRMC,000011.800,V,,,,,0.00,0.00,060180,,,N*4A\r\n
28.393702984,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
29.252414227,$GPGGA,000012.800,,,,,0,0,,,M,,M,,*43\r\n
29.292249680,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
29.335672855,$GPRMC,000012.800,V,,,,,0.00,0.00,060180,,,N*49\r\n
29.374477863,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
30.252606869,$GPGGA,000013.800,,,,,0,0,,,M,,M,,*42\r\n
30.286683083,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
30.335684776,$GPRMC,000013.800,V,,,,,0.00,0.00,060180,,,N*48\r\n
30.374495983,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
31.252681732,$GPGGA,000014.799,,,,,0,0,,,M,,M,,*4A\r\n
31.284056664,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
31.335635185,$GPRMC,000014.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
31.374589920,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
32.252470970,$GPGGA,000015.799,,,,,0,0,,,M,,M,,*4B\r\n
32.284900665,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
32.335676670,$GPRMC,000015.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
32.374680042,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
33.252645493,$GPGGA,000016.799,,,,,0,0,,,M,,M,,*48\r\n
33.285111427,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
33.303192139,$GPGSV,1,1,00*79\r\n
33.354770660,$GPRMC,000016.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
33.393624783,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
34.252667904,$GPGGA,000017.799,,,,,0,0,,,M,,M,,*49\r\n
34.284140587,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
34.335672379,$GPRMC,000017.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
34.374542713,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
35.253641129,$GPGGA,000018.799,,,,,0,0,,,M,,M,,*46\r\n
35.286479473,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
35.336660385,$GPRMC,000018.799,V,,,,,0.00,0.00,060180,,,N*4C\r\n
35.375524521,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
36.253480911,$GPGGA,000019.799,,,,,0,0,,,M,,M,,*47\r\n
36.285059929,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
36.336622715,$GPRMC,000019.799,V,,,,,0.00,0.00,060180,,,N*4D\r\n
36.375641823,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
37.252580643,$GPGGA,000020.799,,,,,0,0,,,M,,M,,*4D\r\n
37.284485817,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
37.335641384,$GPRMC,000020.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
37.374523640,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
38.253773212,$GPGGA,000021.799,,,,,0,0,,,M,,M,,*4C\r\n
38.285623550,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
38.304199696,$GPGSV,1,1,00*79\r\n
38.355815888,$GPRMC,000021.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
38.394765854,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
39.253445625,$GPGGA,000022.799,,,,,0,0,,,M,,M,,*4F\r\n
39.285143375,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
39.336615563,$GPRMC,000022.799,V,,,,,0.00,0.00,060180,,,N*45\r\n
39.375613213,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
40.253472805,$GPGGA,000023.799,,,,,0,0,,,M,,M,,*4E\r\n
40.285081387,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
40.336736679,$GPRMC,000023.799,V,,,,,0.00,0.00,060180,,,N*44\r\n
40.375562668,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
41.253467560,$GPGGA,000024.799,,,,,0,0,,,M,,M,,*49\r\n
41.285011292,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
41.336600781,$GPRMC,000024.799,V,,,,,0.00,0.00,060180,,,N*43\r\n
41.375422955,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
42.253571510,$GPGGA,000025.799,,,,,0,0,,,M,,M,,*48\r\n
42.285029888,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
42.336643696,$GPRMC,000025.799,V,,,,,0.00,0.00,060180,,,N*42\r\n
42.375570297,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
43.253899098,$GPGGA,000026.799,,,,,0,0,,,M,,M,,*4B\r\n
43.285401344,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
43.312654495,$GPGSV,1,1,01,22,,,31*7A\r\n
43.364235401,$GPRMC,000026.799,V,,,,,0.00,0.00,060180,,,N*41\r\n
43.403595924,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
44.253426552,$GPGGA,000027.799,,,,,0,0,,,M,,M,,*4A\r\n
44.285309315,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
44.336719990,$GPRMC,000027.799,V,,,,,0.00,0.00,060180,,,N*40\r\n
44.375493050,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
45.253360748,$GPGGA,000028.799,,,,,0,0,,,M,,M,,*45\r\n
45.284984589,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
45.336568832,$GPRMC,000028.799,V,,,,,0.00,0.00,060180,,,N*4F\r\n
45.375561714,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
46.253479958,$GPGGA,000029.799,,,,,0,0,,,M,,M,,*44\r\n
46.285051823,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
46.336728573,$GPRMC,000029.799,V,,,,,0.00,0.00,060180,,,N*4E\r\n
46.375536919,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
47.253376007,$GPGGA,000030.799,,,,,0,0,,,M,,M,,*4C\r\n
47.286390305,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
47.336576939,$GPRMC,000030.799,V,,,,,0.00,0.00,060180,,,N*46\r\n
47.375442505,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
48.254040241,$GPGGA,000031.799,,,,,0,0,,,M,,M,,*4D\r\n
48.285530567,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
48.312890530,$GPGSV,1,1,01,22,,,31*7A\r\n
48.366365910,$GPRMC,000031.799,V,,,,,0.00,0.00,060180,,,N*47\r\n
48.404926777,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
48.489495278,$GPGGA,000032.033,,,,,0,0,,,M,,M,,*49\r\n
48.521254539,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
48.573083877,$GPRMC,000032.033,V,,,,,0.00,0.00,060180,,,N*43\r\n
48.611618042,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
49.487444401,$GPGGA,000033.033,,,,,0,0,,,M,,M,,*48\r\n
49.519075870,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
49.570652962,$GPRMC,000033.033,V,,,,,0.00,0.00,060180,,,N*42\r\n
49.609548569,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
50.488434315,$GPGGA,070420.090,,,,,0,0,,,M,,M,,*40\r\n
50.520117283,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
50.572073460,$GPRMC,070420.090,V,,,,,0.00,0.00,100180,,,N*4D\r\n
50.610468388,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
51.488498211,$GPGGA,070421.090,,,,,0,0,,,M,,M,,*41\r\n
51.520018577,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
51.571619034,$GPRMC,070421.090,V,,,,,0.00,0.00,100180,,,N*4C\r\n
51.610482216,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
52.487792015,$GPGGA,070422.090,,,,,0,0,,,M,,M,,*42\r\n
52.519474029,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
52.546754837,$GPGSV,1,1,01,22,,,31*7A\r\n
52.598479271,$GPRMC,070422.090,V,,,,,0.00,0.00,100180,,,N*4F\r\n
52.637220859,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
53.487399101,$GPGGA,070423.090,,,,,0,0,,,M,,M,,*43\r\n
53.518989563,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
53.570557117,$GPRMC,070423.090,V,,,,,0.00,0.00,100180,,,N*4E\r\n
53.609463692,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
54.488564491,$GPGGA,070424.090,,,,,0,0,,,M,,M,,*44\r\n
54.520182609,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
54.571704388,$GPRMC,070424.090,V,,,,,0.00,0.00,100180,,,N*49\r\n
54.610571384,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
55.487441540,$GPGGA,070425.090,,,,,0,0,,,M,,M,,*45\r\n
55.519361496,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
55.570683002,$GPRMC,070425.090,V,,,,,0.00,0.00,100180,,,N*48\r\n
55.609503269,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
56.487458229,$GPGGA,070426.090,,,,,0,0,,,M,,M,,*46\r\n
56.519118309,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
56.570680618,$GPRMC,070426.090,V,,,,,0.00,0.00,100180,,,N*4B\r\n
56.609534264,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
57.487927437,$GPGGA,070427.090,,,,,0,0,,,M,,M,,*47\r\n
57.519421577,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
57.546679973,$GPGSV,1,1,01,22,,,30*7B\r\n
57.598250389,$GPRMC,070427.090,V,,,,,0.00,0.00,100180,,,N*4A\r\n
57.637347698,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
58.488499165,$GPGGA,070428.090,,,,,0,0,,,M,,M,,*48\r\n
58.520068169,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
58.623295784,$GPRMC,070428.090,V,,,,,0.00,0.00,100180,,,N*45\r\n
58.623396397,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
59.487814903,$GPGGA,070429.090,,,,,0,0,,,M,,M,,*49\r\n
59.519407272,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
59.570751667,$GPRMC,070429.090,V,,,,,0.00,0.00,100180,,,N*44\r\n
59.609736442,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
60.505414009,$GPGGA,070430.090,,,,,0,0,,,M,,M,,*41\r\n
60.536425590,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
60.587797642,$GPRMC,070430.090,V,,,,,0.00,0.00,290421,,,N*48\r\n
60.625985622,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
61.498307705,$GPGGA,070431.090,,,,,0,0,,,M,,M,,*40\r\n
61.529398441,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
61.580549240,$GPRMC,070431.090,V,,,,,0.00,0.00,290421,,,N*49\r\n
61.618979931,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
62.498528957,$GPGGA,070432.090,,,,,0,0,,,M,,M,,*43\r\n
62.530010700,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
62.556914329,$GPGSV,1,1,01,22,,,30*7B\r\n
62.607885837,$GPRMC,070432.090,V,,,,,0.00,0.00,290421,,,N*4A\r\n
62.646436214,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
63.498390675,$GPGGA,070433.090,,,,,0,0,,,M,,M,,*42\r\n
63.529294014,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
63.580337524,$GPRMC,070433.090,V,,,,,0.00,0.00,290421,,,N*4B\r\n
63.619079590,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
64.498166084,$GPGGA,070434.090,,,,,0,0,,,M,,M,,*45\r\n
64.529360294,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
64.580484390,$GPRMC,070434.090,V,,,,,0.00,0.00,290421,,,N*4C\r\n
64.618928909,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
65.498144627,$GPGGA,070435.090,,,,,0,0,,,M,,M,,*44\r\n
65.529370308,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
65.580457687,$GPRMC,070435.090,V,,,,,0.00,0.00,290421,,,N*4D\r\n
65.619086742,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
66.499173164,$GPGGA,070436.090,,,,,0,0,,,M,,M,,*47\r\n
66.530357361,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
66.582114220,$GPRMC,070436.090,V,,,,,0.00,0.00,290421,,,N*4E\r\n
66.619956016,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
67.498658180,$GPGGA,070437.090,,,,,0,0,,,M,,M,,*46\r\n
67.529637813,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
67.556718349,$GPGSV,1,1,01,22,,,28*72\r\n
67.607851028,$GPRMC,070437.090,V,,,,,0.00,0.00,290421,,,N*4F\r\n
67.646512031,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
68.498143196,$GPGGA,070438.090,,,,,0,0,,,M,,M,,*49\r\n
68.529370308,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
68.580418110,$GPRMC,070438.090,V,,,,,0.00,0.00,290421,,,N*40\r\n
68.618957043,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
69.498306751,$GPGGA,070439.090,,,,,0,0,,,M,,M,,*48\r\n
69.529677391,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
69.580403805,$GPRMC,070439.090,V,,,,,0.00,0.00,290421,,,N*41\r\n
69.618981361,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
70.499200821,$GPGGA,070440.090,,,,,0,0,,,M,,M,,*46\r\n
70.530534267,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
70.581483364,$GPRMC,070440.090,V,,,,,0.00,0.00,290421,,,N*4F\r\n
70.620302677,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
71.500186920,$GPGGA,070441.090,,,,,0,0,,,M,,M,,*47\r\n
71.531840324,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
71.582581997,$GPRMC,070441.090,V,,,,,0.00,0.00,290421,,,N*4E\r\n
71.621317863,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
72.502639771,$GPGGA,070442.090,,,,,0,0,,,M,,M,,*44\r\n
72.533893585,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
72.560965538,$GPGSV,1,1,01,22,,,29*73\r\n
72.612208843,$GPRMC,070442.090,V,,,,,0.00,0.00,290421,,,N*4D\r\n
72.650607109,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
73.500303269,$GPGGA,070443.090,,,,,0,0,,,M,,M,,*45\r\n
73.531451702,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
73.582505703,$GPRMC,070443.090,V,,,,,0.00,0.00,290421,,,N*4C\r\n
73.621027470,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
74.500515461,$GPGGA,070444.090,,,,,0,0,,,M,,M,,*42\r\n
74.532164097,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
74.584706306,$GPRMC,070444.090,V,,,,,0.00,0.00,290421,,,N*4B\r\n
74.622652054,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
75.500638008,$GPGGA,070445.090,,,,,0,0,,,M,,M,,*43\r\n
75.532269955,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
75.583875179,$GPRMC,070445.090,V,,,,,0.00,0.00,290421,,,N*4A\r\n
75.626101494,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
76.501222611,$GPGGA,070446.090,,,,,0,0,,,M,,M,,*40\r\n
76.532404423,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
76.584990024,$GPRMC,070446.090,V,,,,,0.00,0.00,290421,,,N*49\r\n
76.622843265,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
77.500996590,$GPGGA,070447.090,,,,,0,0,,,M,,M,,*41\r\n
77.532518387,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
77.559781074,$GPGSV,1,1,01,22,,,31*7A\r\n
77.611350059,$GPRMC,070447.090,V,,,,,0.00,0.00,290421,,,N*48\r\n
77.650413513,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
78.500540257,$GPGGA,070448.090,,,,,0,0,,,M,,M,,*4E\r\n
78.532243252,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
78.583925724,$GPRMC,070448.090,V,,,,,0.00,0.00,290421,,,N*47\r\n
78.624616623,$GPVTG,0.00,T,,M,0.00,N,0.00,K,N*32\r\n
79.500825405,$GPGGA,070449.090,,,,,0,0,,,M,,M,,*4F\r\n
79.532327652,$GPGSA,A,1,,,,,,,,,,,,,,,*1E\r\n
