Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
1.860246658,0.9621918,-0.01915028,-0.2461428,-0.003271298,0.9891732,-0.09005409,0.246865,0.08805514,0.9581739
1.880063057,0.9621938,-0.01908435,-0.2461403,-0.003326804,0.9891773,-0.09000724,0.2468566,0.08802363,0.958179
1.899879456,0.9621996,-0.01904934,-0.2461192,-0.003356512,0.9891785,-0.0899905,0.2468325,0.08801522,0.9581856
1.919695377,0.962207,-0.01900384,-0.2460925,-0.003380951,0.9891852,-0.08991329,0.246802,0.08794705,0.9581994
1.939511776,0.9622087,-0.01895402,-0.2460902,-0.003415252,0.9891911,-0.08984825,0.2467954,0.08789265,0.9582062
1.961804867,0.9622122,-0.01887279,-0.2460846,-0.003461505,0.9892043,-0.08970517,0.246783,0.08776569,0.9582215
1.981621265,0.9622168,-0.01882311,-0.2460696,-0.003481498,0.9892144,-0.08958955,0.2467639,0.08765899,0.9582359
2.001437187,0.962221,-0.01878561,-0.2460552,-0.00349992,0.9892209,-0.08951634,0.2467465,0.08759296,0.9582462
2.021253586,0.9622164,-0.01872944,-0.2460779,-0.00353035,0.9892311,-0.08940163,0.2467644,0.08748899,0.9582512
2.041069984,0.9621789,-0.01870696,-0.2462268,-0.00354611,0.9892385,-0.08931882,0.2469109,0.08740982,0.9582207
2.060885906,0.9620922,-0.01866842,-0.2465694,-0.003595059,0.9892462,-0.08923057,0.2472489,0.08732988,0.9581411
2.080702305,0.9619704,-0.01878333,-0.2470375,-0.003509099,0.9892507,-0.08918582,0.2477257,0.08725601,0.9580252
2.100518703,0.9619178,-0.01869043,-0.2472509,-0.003494355,0.9892962,-0.08868103,0.2479317,0.08675946,0.9580173
2.120334625,0.9619011,-0.0187853,-0.2473089,-0.003410555,0.9892936,-0.08871352,0.2479979,0.08676884,0.9579993
2.140151024,0.9617625,-0.01910002,-0.2478244,-0.003120841,0.9892991,-0.08865985,0.2485397,0.08663428,0.9578714
2.159967423,0.9615749,-0.01944352,-0.2485265,-0.002824427,0.9893027,-0.08862845,0.2492699,0.08651548,0.9576929
2.179783821,0.9614483,-0.01957483,-0.2490089,-0.002757508,0.9892951,-0.08871889,0.2497618,0.08657639,0.9575599
2.199599743,0.9610586,-0.01963793,-0.2505076,-0.002821354,0.9892981,-0.08867993,0.2512603,0.08652423,0.9571736
2.221892834,0.9607098,-0.01991223,-0.2518266,-0.002613894,0.9893151,-0.0884999,0.252599,0.08627032,0.9568456
2.241709232,0.9602523,-0.02011205,-0.2535537,-0.00247838,0.9893451,-0.08816204,0.254338,0.08587312,0.9564217
2.261526108,0.9599426,-0.02026591,-0.2547157,-0.002299191,0.989388,-0.0876822,0.2555103,0.08533902,0.9561579
2.281342506,0.9596631,-0.02055662,-0.2557479,-0.002086663,0.9893911,-0.08765425,0.2565643,0.08523524,0.955886
2.301158428,0.9593187,-0.02095826,-0.2570089,-0.001603379,0.9894524,-0.08696753,0.2578571,0.08441962,0.9556114
2.320974827,0.9592432,-0.02127747,-0.2572645,-0.001148431,0.9895011,-0.08641429,0.2581403,0.08376168,0.9555927
2.340791226,0.9590449,-0.02190992,-0.2579517,-0.0007465659,0.9894403,-0.08711305,0.2588795,0.08431604,0.9553447
2.360607147,0.9591078,-0.02212971,-0.2576998,-0.0004953742,0.9894413,-0.08710707,0.2586477,0.08425059,0.9554133
2.380423546,0.9589733,-0.02240934,-0.258176,-0.0004014913,0.9893917,-0.08766719,0.2591464,0.08475564,0.9552339
2.400239945,0.9588516,-0.02271787,-0.2586029,-0.0002476368,0.9893509,-0.08813064,0.2595987,0.08515263,0.9550764
2.420055866,0.9589121,-0.02259501,-0.2583898,-0.0003843177,0.9893416,-0.08823957,0.2593755,0.0852985,0.9551243
2.439872265,0.9589361,-0.02243295,-0.2583146,-0.0005086577,0.9893533,-0.08810669,0.2592864,0.08520453,0.9551567
2.459688664,0.9589337,-0.02222905,-0.2583393,-0.0007170411,0.9893541,-0.08809103,0.2592929,0.08524325,0.955151
2.479504585,0.9589695,-0.02195902,-0.2582296,-0.001046383,0.9893339,-0.08831611,0.2591595,0.085549,0.95516
2.501798153,0.9591162,-0.02152442,-0.2577209,-0.001494845,0.9893183,-0.08849052,0.2586138,0.08584584,0.9552813
2.521614075,0.9593951,-0.02100229,-0.2567186,-0.001975665,0.9893054,-0.08862079,0.2575687,0.08611882,0.9555377
2.541430473,0.9597862,-0.02038583,-0.2552988,-0.002500997,0.9892974,-0.08870097,0.2560992,0.08636282,0.9559097
2.561246872,0.9603052,-0.01958242,-0.2533958,-0.003180896,0.9892857,-0.08880971,0.2541314,0.08668224,0.956404
2.581062794,0.960988,-0.01838398,-0.2508738,-0.004232212,0.9892636,-0.08900882,0.2515109,0.08719238,0.9570475
2.600879192,0.961777,-0.01668495,-0.247943,-0.005768599,0.9892345,-0.08925096,0.2484368,0.08786707,0.9577863
2.620696068,0.9625959,-0.01449365,-0.244871,-0.007793569,0.9891984,-0.0894933,0.2451758,0.08865508,0.9585506
2.640512466,0.9633624,-0.01177594,-0.2419756,-0.01036482,0.9891554,-0.08971143,0.2420401,0.08953713,0.9592628
2.660328388,0.9640574,-0.008675152,-0.239315,-0.01333029,0.9891063,-0.0898649,0.2391009,0.09043307,0.9599136
2.680144787,0.9646867,-0.005375715,-0.2368532,-0.01649255,0.9890524,-0.0899323,0.2363394,0.0912739,0.9605153
2.699961185,0.9652533,-0.002073157,-0.2345787,-0.01965569,0.988995,-0.08993287,0.2337629,0.09203243,0.9610716
2.719777107,0.9656936,0.001036361,-0.2327591,-0.02262048,0.9889473,-0.0897595,0.2316596,0.09256014,0.9615282
2.739593506,0.9660128,0.00371859,-0.231399,-0.02516248,0.9889127,-0.08946553,0.2300569,0.09286228,0.9618827
2.761886597,0.9662449,0.006210283,-0.2303703,-0.02752135,0.988884,-0.08908694,0.2288047,0.09303408,0.9621636
2.781702995,0.9663513,0.007771078,-0.2298762,-0.028996,0.9888703,-0.08877521,0.2281725,0.09306673,0.9623104
2.801519394,0.9663922,0.00859418,-0.2296744,-0.02971381,0.9888886,-0.08833255,0.2279062,0.09279919,0.9623991
2.821335792,0.9663732,0.008683153,-0.2297495,-0.02971949,0.988923,-0.08793967,0.2279846,0.09241881,0.9624166
2.841151714,0.9662771,0.008075394,-0.2301785,-0.02906598,0.9889702,-0.0876287,0.2284788,0.0919696,0.9623432
2.860968113,0.9661185,0.006900388,-0.2308834,-0.02786901,0.9890279,-0.08736356,0.2292991,0.09144101,0.9621989
2.880784512,0.965914,0.005260766,-0.2317823,-0.02622968,0.9890898,-0.08716348,0.2303535,0.09087239,0.9620012
2.900600433,0.9656711,0.00342053,-0.2328303,-0.0244289,0.9891421,-0.08709235,0.2315704,0.09038888,0.9617555
2.920416832,0.9653741,0.001647032,-0.234082,-0.02275507,0.9891734,-0.087188,0.2329792,0.09009344,0.961444
2.940233707,0.9650992,3.062654E-05,-0.2352224,-0.02118507,0.9892164,-0.08709518,0.2342665,0.08963468,0.961175
2.960050106,0.9648632,-0.001711854,-0.2361856,-0.01952585,0.9892376,-0.08724,0.2353833,0.08938202,0.9609265
3.017021656,0.9647157,-0.005281851,-0.236737,-0.01581904,0.989339,-0.08683721,0.2362669,0.08810814,0.9608277
3.019498825,0.9647262,-0.005367774,-0.2366926,-0.01572318,0.9893419,-0.0868225,0.2362308,0.08807129,0.9608399
3.041791916,0.9649208,-0.005896624,-0.2358822,-0.01508153,0.9893603,-0.08672595,0.2354735,0.0878298,0.9610472
3.061608315,0.9652398,-0.006031105,-0.2345653,-0.01485001,0.9893532,-0.08684631,0.2341724,0.08790012,0.9613575
3.081424713,0.9656707,-0.005604153,-0.2327887,-0.01515437,0.9893364,-0.08698246,0.2323624,0.08811468,0.9617752
3.101240635,0.9661709,-0.004746357,-0.2307161,-0.01593373,0.9892894,-0.08737998,0.2302142,0.08869395,0.962237
3.121057034,0.9666732,-0.003537691,-0.2286185,-0.01710533,0.989221,-0.08793881,0.2280051,0.08951709,0.9626854
3.140873432,0.967165,-0.002005065,-0.226539,-0.01860325,0.9891452,-0.08848459,0.2257828,0.09039681,0.9631251
3.160689354,0.9676001,-0.000242223,-0.2246758,-0.02035906,0.9890597,-0.08905485,0.2237516,0.09135205,0.9635075
3.180505753,0.9679452,0.001673903,-0.2231737,-0.02223818,0.9889936,-0.08934391,0.2220692,0.09205469,0.9638289
3.200322151,0.9681727,0.003448837,-0.2221595,-0.02399986,0.9889336,-0.08955117,0.2208863,0.09264724,0.9640428
3.220139027,0.9682778,0.005038666,-0.2216711,-0.02556378,0.9888997,-0.0894989,0.2202498,0.09294177,0.9641602
3.239954472,0.968309,0.006204032,-0.2215023,-0.02668398,0.9888908,-0.08926453,0.2199766,0.09296075,0.96422
3.259771347,0.9683365,0.006803228,-0.2213642,-0.0272256,0.9888986,-0.08901487,0.2197889,0.09283639,0.9642747
3.279587746,0.9683552,0.006946485,-0.2212794,-0.02731233,0.9889168,-0.08878919,0.2196972,0.09263493,0.9643152
3.301880837,0.9683745,0.006615143,-0.2212033,-0.02697291,0.9889233,-0.08881722,0.2196523,0.09258658,0.9643297
3.321697235,0.9683766,0.006072204,-0.2212091,-0.02644644,0.9889264,-0.08893786,0.2197064,0.09258772,0.9643171
3.341513634,0.9683754,0.005293799,-0.2212348,-0.02570174,0.9889273,-0.08914769,0.2198006,0.09262756,0.964292
3.361329556,0.9683732,0.004371553,-0.2212654,-0.02481243,0.9889305,-0.08936538,0.2199132,0.09264295,0.9642652
3.381145954,0.9683665,0.003338958,-0.2213123,-0.02380389,0.9889388,-0.08954713,0.2200537,0.09259678,0.9642375
3.400962353,0.9683707,0.002187612,-0.2213076,-0.02266668,0.9889498,-0.08971847,0.2201546,0.0925116,0.9642226
3.420778751,0.968393,0.0009843884,-0.2212189,-0.02143678,0.9889743,-0.08975121,0.2201801,0.0922705,0.9642399
3.440594673,0.9684244,-0.0002148468,-0.221083,-0.02019771,0.9890009,-0.08974584,0.2201586,0.09199031,0.9642716
3.460411072,0.968475,-0.001334249,-0.2208569,-0.01902659,0.9890264,-0.08971894,0.2200399,0.09170452,0.9643257
3.480227471,0.9685397,-0.002368547,-0.2205622,-0.01792856,0.9890519,-0.08965993,0.2198451,0.09140418,0.9643981
3.500044346,0.9686428,-0.003402914,-0.220094,-0.0168105,0.9890782,-0.08958575,0.2194774,0.09108578,0.9645116
3.519859791,0.9688102,-0.00434692,-0.2193371,-0.0157757,0.9890947,-0.08959282,0.2188122,0.09086721,0.9646829
3.539676666,0.9690067,-0.005088591,-0.2184487,-0.01497106,0.9890922,-0.08975923,0.2179945,0.09085681,0.9648684
3.559493065,0.9691886,-0.005524659,-0.2176283,-0.01449571,0.9890801,-0.08997414,0.2172152,0.09096675,0.9650335
3.581786156,0.9693713,-0.005753354,-0.2168042,-0.01422844,0.9890656,-0.0901757,0.2164132,0.09110985,0.9651995
3.601602554,0.9694875,-0.005784404,-0.216281,-0.01416905,0.9890573,-0.09027661,0.2158938,0.09119851,0.9653071
3.621418953,0.9695742,-0.005646456,-0.2158937,-0.0142756,0.9890543,-0.0902902,0.2154952,0.09123721,0.9653921
3.641235351,0.9696271,-0.005406971,-0.2156606,-0.01447344,0.9890612,-0.09018201,0.2152423,0.09117587,0.9654539
3.661051273,0.9696905,-0.005101843,-0.2153824,-0.01471279,0.9890763,-0.08997852,0.2149398,0.09103061,0.9655349
3.680867672,0.9698032,-0.004836764,-0.2148781,-0.01488865,0.9890924,-0.08976992,0.2144162,0.09086757,0.9656661
3.700684071,0.9699394,-0.004524042,-0.2142685,-0.01511727,0.9891023,-0.08962499,0.2137825,0.09077833,0.9658147
3.720500946,0.9700745,-0.004175935,-0.2136597,-0.01538288,0.9891108,-0.08948322,0.2131461,0.09069974,0.9659619
3.740316391,0.9703153,-0.003883274,-0.2125664,-0.0155825,0.9891057,-0.08950873,0.21203,0.09077195,0.9662002
3.760133266,0.970919,-0.002710141,-0.2098001,-0.01679901,0.9889656,-0.0908317,0.2091441,0.09233234,0.9666795
3.779949665,0.9713682,-0.0006240904,-0.2077209,-0.01872889,0.9889279,-0.09086756,0.2068758,0.0927755,0.9671237
3.799766064,0.9716769,0.001074018,-0.2062635,-0.02030756,0.9888998,-0.09083113,0.2052642,0.09306738,0.9674376
3.819581985,0.9719628,0.002631088,-0.2048931,-0.02180599,0.9888471,-0.09105984,0.2037464,0.0935974,0.9677063
3.841875553,0.9724081,0.003838678,-0.2027433,-0.02251587,0.9889663,-0.0895777,0.2015258,0.09228431,0.9682953
3.861691952,0.9727203,0.002999886,-0.2012484,-0.02146027,0.9890151,-0.08929345,0.2001234,0.09178706,0.968632
3.881507874,0.9729123,0.002185551,-0.2003251,-0.02074589,0.9889411,-0.09027897,0.1992599,0.0926062,0.9687316
3.901324272,0.9727947,0.002091953,-0.2008982,-0.02070269,0.9889435,-0.09026165,0.1998396,0.09258181,0.9686149
3.921140671,0.972793,0.002087387,-0.200907,-0.02069717,0.9889445,-0.09025323,0.1998489,0.09257247,0.968614
3.940957546,0.9729448,0.002114052,-0.2001679,-0.02067152,0.9889367,-0.09034497,0.1991089,0.09265557,0.968758
3.960772991,0.9731222,0.002077948,-0.1993002,-0.02073127,0.9888544,-0.09123009,0.1982299,0.09353287,0.9688535
3.980589390,0.9732641,0.002448292,-0.1986016,-0.02110154,0.9888187,-0.09153683,0.1974926,0.09390566,0.968968
4.000406265,0.9734873,0.002602451,-0.1974966,-0.02114445,0.9888198,-0.09151055,0.1963787,0.09388554,0.9691951
4.020222664,0.9738837,0.002467778,-0.1955277,-0.02097891,0.9887472,-0.09233189,0.1944146,0.09465306,0.9695153
4.040039063,0.9742697,0.002548207,-0.1935901,-0.02093635,0.988717,-0.09267108,0.1924715,0.09497245,0.9698709
4.059854984,0.9748178,0.002800992,-0.1907959,-0.02109491,0.9886272,-0.09358825,0.1896468,0.09589531,0.9703345
4.079671383,0.9755427,0.003242088,-0.1870344,-0.02121936,0.9885986,-0.0938645,0.1858551,0.09617846,0.9710376
4.099487782,0.9765167,0.004032758,-0.1818457,-0.0214179,0.9886367,-0.09341238,0.180625,0.09575143,0.9720623
4.121780872,0.9781483,0.004954251,-0.1727975,-0.02158928,0.9885592,-0.09419142,0.1715151,0.09650686,0.9736308
4.141597271,0.9780977,0.005080421,-0.1730834,-0.02169193,0.9885861,-0.09388771,0.1717939,0.09622698,0.9736099
4.161413670,0.9778643,0.005087155,-0.1744002,-0.02169877,0.9886555,-0.09314799,0.1731199,0.09550658,0.9734463
4.181230545,0.9779666,0.005141766,-0.1738204,-0.02171727,0.9886439,-0.09326463,0.172535,0.09562162,0.9735382
4.201046944,0.9780304,0.005239245,-0.1734607,-0.0217551,0.9886571,-0.09312207,0.1721708,0.09548589,0.9736164
4.220862865,0.9779791,0.005298919,-0.1737485,-0.02182338,0.9886664,-0.09300606,0.172454,0.09538506,0.9735762
4.240679264,0.9779937,0.005378061,-0.173662,-0.0218983,0.9886626,-0.09302568,0.1723597,0.09541693,0.9735895
4.260495663,0.9780056,0.005503535,-0.1735924,-0.02198688,0.9886777,-0.09284765,0.1722823,0.0952566,0.9736191
4.280312061,0.9779989,0.005594566,-0.1736256,-0.02202395,0.9887074,-0.09251757,0.1723139,0.09493817,0.9736442
4.300127983,0.978018,0.005672557,-0.1735144,-0.02203343,0.9887379,-0.09218594,0.1722033,0.09461258,0.9736952
4.319944382,0.9779698,0.00579924,-0.1737844,-0.02213065,0.9887662,-0.09186143,0.1724671,0.0943115,0.9736781
4.339760780,0.9779623,0.006098594,-0.1738151,-0.02232923,0.9888175,-0.09125488,0.1724828,0.09374889,0.9737292
4.359577179,0.9779497,0.0062249,-0.1738821,-0.02237568,0.988862,-0.09075802,0.1725487,0.0932681,0.9737636
4.381870270,0.9779372,0.006384151,-0.1739481,-0.0224253,0.9889218,-0.09009124,0.1726146,0.09262057,0.9738138
4.401687145,0.9779352,0.006589541,-0.173951,-0.02251152,0.9889821,-0.089402,0.172614,0.09195686,0.9738765
