Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.019815922,0.1364664,0.1220172,-0.2820776,0.2523229,0.08247239,0.9627662,-32.63749,3.024377,-18.03686,1011.483
0.039632320,0.1364664,0.1825299,-0.2209152,0.2513491,0.08295546,0.9632568,-32.63749,3.024377,-18.03686,1011.483
0.059448719,0.0139995,0.1220172,-0.3432401,0.2508377,0.08537936,0.9598933,-32.64324,3.391073,-18.04334,1011.483
0.081741810,-0.04723396,0.2430426,-0.2209152,0.2484126,0.08683809,0.9642581,-32.64324,3.391073,-18.04334,1011.482
0.101557732,-0.04723396,0.1825299,-0.1597527,0.2528108,0.08247609,0.9632463,-32.33516,3.387175,-18.42451,1011.481
0.121374130,0.07523298,0.1220172,-0.2820776,0.2493934,0.08391573,0.9618244,-32.33516,3.387175,-18.42451,1011.481
0.141190052,0.3201669,0.2430426,-0.1597527,0.2527896,0.08979401,0.9690762,-32.33516,3.387175,-18.42451,1011.484
0.161006451,0.3201669,0.1825299,0.1460596,0.2518196,0.08490215,0.9618162,-32.33925,3.699971,-18.04989,1011.484
0.180822372,0.1976999,0.0009917939,-0.1597527,0.2537584,0.08637416,0.9622958,-32.33925,3.699971,-18.04989,1011.483
0.200638771,0.0139995,0.1220172,-0.09859026,0.2513491,0.08002219,0.9584149,-32.64803,3.696652,-18.04874,1011.483
0.220454693,0.0139995,0.2430426,-0.2820776,0.2547501,0.08297073,0.9622729,-32.64803,3.696652,-18.04874,1011.478
0.240271092,0.1364664,0.1825299,-0.2209152,0.2537224,0.08928166,0.9565188,-32.64803,3.696652,-18.04874,1011.478
0.260087490,0.07523298,0.2430426,-0.1597527,0.2513061,0.09270215,0.9666858,-32.64324,3.391073,-18.04334,1011.477
0.279903412,0.07523298,0.2430426,-0.09859026,0.2523104,0.08881882,0.9695565,-32.64324,3.391073,-18.04334,1011.477
0.299719811,-0.04723396,0.2430426,-0.09859026,0.2513644,0.08198863,0.9661478,-33.00873,3.013178,-18.41549,1011.477
0.319535732,0.0139995,0.0615045,-0.03742781,0.2561961,0.08590217,0.9632454,-33.00873,3.013178,-18.41549,1011.475
0.341828823,-0.1697009,0.1220172,-0.2209152,0.2552152,0.08295802,0.9559954,-33.00873,3.013178,-18.41549,1011.48
0.361645222,-0.04723396,0.1220172,-0.1597527,0.2518273,0.08588538,0.9656826,-32.33995,3.692754,-18.42991,1011.48
0.381461144,0.07523298,0.1825299,-0.1597527,0.2518366,0.08393651,0.9651898,-32.33995,3.692754,-18.42991,1011.474
0.401277542,0.07523298,0.1825299,-0.2209152,0.2547518,0.0829719,0.9627555,-32.64394,3.383856,-18.42336,1011.474
0.421093941,0.2589334,0.0615045,-0.2209152,0.2537868,0.08248346,0.9642063,-32.64394,3.383856,-18.42336,1011.476
0.440909863,0.3201669,0.0615045,-0.09859026,0.2498852,0.08294439,0.9618167,-32.64394,3.383856,-18.42336,1011.476
0.460726261,0.2589334,0.0009917939,-0.2209152,0.2518404,0.08149485,0.9622812,-33.01774,3.701088,-17.604,1011.477
0.480542183,0.1976999,0.1825299,-0.1597527,0.2469662,0.08341738,0.9623178,-33.01774,3.701088,-17.604,1011.477
0.500358582,0.1364664,0.2430426,-0.1597527,0.2493814,0.08635151,0.9623197,-32.33925,3.699971,-18.04989,1011.474
0.520174503,0.0139995,0.2430426,-0.2209152,0.2483962,0.08389311,0.9545897,-32.33925,3.699971,-18.04989,1011.474
0.539990902,-0.04723396,0.1220172,-0.1597527,0.2532727,0.08539429,0.9608454,-32.33925,3.699971,-18.04989,1011.474
0.559807300,0.1976999,0.0009917939,-0.2820776,0.2523197,0.08540332,0.9666428,-33.00802,3.020395,-18.03547,1011.472
0.579623222,-0.04723396,0.0009917939,-0.1597527,0.2532405,0.09319329,0.9642643,-33.00802,3.020395,-18.03547,1011.472
0.599439621,-0.1697009,0.1825299,-0.2209152,0.2557043,0.08687351,0.9632531,-33.00802,3.020395,-18.03547,1011.473
0.621732712,0.0139995,0.0615045,-0.1597527,0.2523441,0.07808773,0.9617783,-32.64874,3.689435,-18.42875,1011.474
0.641548633,0.1364664,0.0615045,-0.09859026,0.2518137,0.08685337,0.9632743,-32.64874,3.689435,-18.42875,1011.474
0.661365032,0.1364664,0.1825299,-0.03742781,0.2542589,0.08443133,0.9632484,-32.33445,3.394392,-18.04449,1011.473
0.681181431,0.1364664,0.1825299,-0.09859026,0.2513082,0.09025933,0.9632946,-32.33445,3.394392,-18.04449,1011.473
0.700997353,0.0139995,0.3035553,-0.1597527,0.2479595,0.08001512,0.9627775,-32.33925,3.699971,-18.04989,1011.474
0.720813751,-0.04723396,0.1825299,-0.2820776,0.2537693,0.08295984,0.9598648,-32.33925,3.699971,-18.04989,1011.474
0.740629673,0.2589334,0.1220172,-0.09859026,0.2484159,0.08390717,0.9603817,-32.33925,3.699971,-18.04989,1011.474
