Time (s),X (g),Y (g),Z (g)
0.000000000,0.001185703,-0.001771698,0.005867991
0.101557732,0.001822001,-0.0033622,0.005856578
0.200638771,0.001770678,-0.005559166,0.0006542855
0.302196503,0.0002787548,-0.003735203,0.002903903
0.401277542,0.004179122,-0.003056304,0.005911279
0.500358582,-0.0007123676,0.0001678706,0.004445283
0.601916313,0.0010342,-0.005761904,0.004278847
0.700997353,-0.001611816,-0.006297499,0.00398644
0.800078392,0.003345082,-0.006526408,0.0007245175
0.901637077,0.006278013,-0.00556586,-0.0004493003
1.000717163,0.00243375,-0.004106677,0.003643894
1.099799156,0.005145259,-0.002443637,0.01140712
1.201356888,0.008412911,-0.00406672,0.005102249
1.300437927,0.001198788,-0.0003700673,0.00263788
1.401996136,0.004493813,-0.004000665,0.002068069
1.501077175,0.003375909,-0.00450587,0.003176619
1.600158214,0.006162867,-0.005128012,0.008285474
1.701716423,0.006511846,-0.000672432,0.005366544
1.800797462,0.00565002,-0.0006968311,0.001190847
1.899879456,0.005956641,-0.003040106,0.0005042331
2.001437187,0.003609302,-0.004297451,0.008170141
2.100518703,0.01970016,-0.05157573,0.03068787
2.202077389,0.06187517,-0.03847757,-0.06211236
2.301158428,-0.02983922,-0.02409517,0.1908849
2.400239945,-0.1549964,0.07105996,0.3738434
2.501798153,-0.03409417,0.01432656,0.03946136
2.600879192,0.006239859,0.02295835,0.01050571
2.699961185,0.02236029,-0.015945,-0.00920847
2.801519394,0.01899457,-0.04279283,-0.01350381
2.900600433,0.0176751,0.01094455,-0.005453151
3.017021656,-0.01533188,-0.003503255,0.01789548
3.101240635,-0.01070715,0.01664568,0.002760076
3.200322151,0.01396755,-0.009756116,-0.02209705
3.301880837,0.01855252,-0.02563725,0.003251964
3.400962353,0.005173643,-0.006657058,0.009612245
3.500044346,-0.01191802,0.008284215,0.01486313
3.601602554,-0.003093794,0.007692253,-0.0175455
3.700684071,-0.002978751,0.0006493883,0.01184268
