Time (s),X (g),Y (g),Z (g)
0.000000000,-0.1238585,-0.000459268,0.2184449
0.004956722,-0.1214405,-0.001388174,0.1910862
0.009913921,-0.1020249,-0.008550371,0.1331798
0.014871120,-0.0513391,-0.02840441,0.05359245
0.019827843,-0.0848474,-0.02516752,0.03667817
0.024785042,-0.09960705,-0.02308421,0.01522213
0.029741764,-0.06533203,-0.04151065,-0.072537
0.034698963,-0.01669315,-0.0364599,-0.1678225
0.039656162,-0.001268173,-0.0282661,-0.2177147
0.044612885,0.02980798,-0.02557256,-0.2427271
0.049570084,0.04641741,-0.02582026,-0.259892
0.054526806,0.05439391,-0.01327007,-0.2791702
0.059484005,0.04919939,-0.007777094,-0.2888132
0.064441204,0.06751824,-0.02361838,-0.2790594
0.069397926,0.08592186,-0.04426524,-0.255389
0.074355125,0.09135035,-0.03889811,-0.2317464
0.079311848,0.07107674,-0.015786,-0.1864655
0.084269047,0.03337635,-0.001262221,-0.1507895
0.089226246,-0.001001888,-0.01128771,-0.09909287
0.094182968,-0.03127134,-0.02240303,-0.07209482
0.099140167,-0.05891848,-0.02870871,-0.03721344
0.104097366,-0.09335647,-0.01375682,0.01791734
0.109054089,-0.1175498,-0.006219716,0.06808807
0.114011288,-0.08627488,-0.06403639,0.06589156
0.118968010,-0.09388755,-0.05604203,0.08511272
0.123925209,-0.1117173,-0.04933342,0.1416384
0.128885269,-0.1218536,-0.0323309,0.1715796
0.133839130,-0.1324037,-0.02257429,0.1875998
0.138796330,-0.1229766,-0.03353994,0.1747146
0.143753052,-0.1209011,-0.04938572,0.1554084
0.148710251,-0.111365,-0.04063011,0.1441345
0.153667927,-0.1141007,-0.02611683,0.1362372
0.158624172,-0.1013676,-0.01377312,0.1077451
0.163581848,-0.08514509,-0.01597403,0.07900324
0.168539047,-0.06572319,-0.01288711,0.03790171
0.173495770,-0.06184657,-0.008211473,0.007319343
0.178452969,-0.04974089,0.007384449,-0.01055132
0.183409691,-0.04812296,0.01226008,-0.02002464
0.188366890,-0.04701635,0.02211558,-0.04090776
0.193324089,-0.0420295,0.02251386,-0.06051975
0.198280811,-0.03637875,0.007945524,-0.07370792
0.203238010,-0.02916325,0.01041332,-0.08897635
0.208194733,-0.02789609,0.002890951,-0.1058871
0.213151932,-0.02299503,0.006500692,-0.1158752
0.218109131,-0.01628012,0.007584118,-0.1148841
0.223065853,-0.02013632,0.01542239,-0.110418
0.228023052,-0.01887205,0.008667565,-0.1167781
0.235458374,-0.003494876,0.006127955,-0.133113
0.240415573,0.001326892,0.002091638,-0.1394223
0.245372772,-0.001041133,-0.0122317,-0.159841
0.250329495,0.0004568194,-0.01798465,-0.1628294
0.255286694,-0.01073012,-0.01230607,-0.1607966
0.260243416,-0.01032038,-0.01962027,-0.1614182
0.265200615,0.002640992,-0.01875863,-0.1484613
0.270157814,0.001870654,-0.0240986,-0.1480857
0.275114536,0.007781057,-0.02566342,-0.1548317
0.280071735,0.0113963,-0.02882135,-0.1582519
0.285028458,0.01529402,-0.02616803,-0.1625202
0.289985657,0.01163982,-0.0276297,-0.1740555
0.294942856,0.01799016,-0.02735311,-0.1788527
0.299899578,0.02846778,-0.02458636,-0.1812059
0.304856777,0.03150544,-0.02039733,-0.1720114
0.309813500,0.03554872,-0.01868871,-0.1599854
0.314770699,0.04573715,-0.01383219,-0.1517279
0.319728375,0.0528029,-0.01495648,-0.1440669
0.324684620,0.05540431,-0.01193149,-0.1367991
0.329642296,0.05512714,-0.008184781,-0.1232828
0.334598541,0.04590758,-0.008663558,-0.1108232
0.339556217,0.03548463,-0.01405713,-0.09560101
0.344513416,0.02634637,-0.01236035,-0.09412637
0.349469662,0.01936758,-0.01525768,-0.0999502
0.354427338,0.02136284,-0.02620425,-0.09397726
0.359384537,0.008082282,-0.01761107,-0.07746504
0.364341259,-0.002718192,-0.02279193,-0.07230943
0.369298458,-0.002344073,-0.01814186,-0.04965519
0.374255180,-0.009628866,-0.0142361,-0.02652991
0.379212380,-0.01408789,-0.01901831,-0.02088625
0.384169579,-0.01089424,-0.02109694,-0.009429788
0.389126301,-0.01143265,-0.02645691,-0.00812224
0.394083500,-0.008103617,-0.02167497,0.004942128
0.399040222,-0.01206648,-0.01772545,-0.004063332
0.403997421,-0.001476694,-0.01881543,0.003562209
0.408954620,-0.001895291,-0.0116376,0.01189289
0.413911343,-0.002607535,-0.01027686,0.01864071
0.418868542,0.003665369,-0.00153708,0.0332348
0.423825741,0.003506367,0.0007967991,0.04192341
0.428782463,-0.002275674,0.001423173,0.05201545
0.433739662,-0.005657597,0.004520143,0.06216723
