Time (s),Roll (deg),Pitch (deg),Yaw (deg)
12.380140305,-0.5594522,0.886213,3.342105
12.479280472,-1.42425,-0.1820271,3.428875
12.578420162,-2.283922,0.7317625,5.081377
12.680038929,-1.811035,-0.08592886,5.223309
12.779179096,-1.56148,-0.3461312,5.328403
12.878318787,-1.483477,-1.078238,4.466607
12.979937077,-1.817995,-0.657679,3.536939
13.079077721,-0.1465666,1.133345,2.323653
13.178217411,0.5444268,0.8916,1.119035
13.279835701,1.163302,0.6566828,0.9730375
13.378975391,0.8514348,0.417257,1.761352
13.478116036,0.326101,0.4175683,2.315855
13.579734326,-0.784067,0.6299698,2.788962
13.678874016,-0.1359656,0.5050433,2.706721
13.778014183,0.1018251,0.3018724,2.946735
13.879632473,-0.1104102,-0.1566799,2.692091
13.978772640,0.1447701,-0.2941306,2.265738
14.080390930,0.1910745,-0.01858171,1.765426
14.179530621,1.175039,0.7267655,1.291056
14.278670788,1.228588,0.01129054,1.129592
14.380289078,1.113531,-0.5578662,1.612609
14.479428768,0.8826472,0.3681223,1.866304
14.578568936,-0.4578426,1.032157,2.724826
14.680187225,-0.3184441,1.275871,3.298648
14.779326916,-0.1950547,0.9551463,3.863173
14.878467083,-0.2730756,0.3707588,3.951536
14.980085373,0.06317038,0.07909846,4.213018
15.079225063,0.311303,-0.3958617,4.327927
15.178365231,2.03947,0.9895569,4.169968
15.279983521,2.020928,0.5310295,3.365902
15.379123688,1.6444,0.2515858,3.468393
15.478263378,1.313754,0.0938057,3.55655
15.579881668,0.8194908,-0.01177467,3.65894
15.679021358,1.194119,0.4168058,3.887297
15.778161526,0.9882436,-0.4658929,3.545764
15.879779816,0.7018334,-1.492279,3.255311
15.978919506,0.1938357,-2.0984,3.010838
16.078059673,-0.09176183,-2.01205,2.523125
16.179677486,1.214648,-1.292586,2.19997
16.278817654,0.9962592,-0.9651442,2.322567
16.377957821,0.7040117,-1.354099,2.137765
16.479576111,0.6588942,-0.9789485,2.714271
16.578715801,0.2855414,-1.526896,3.5763
16.680334091,-0.6119313,-0.7666968,5.154668
16.779473782,-0.2199116,-1.098991,5.167664
16.878613472,0.1565427,-0.4379988,5.274032
16.980231762,-0.2349887,-1.366764,3.974354
17.079371452,0.4022876,-1.281579,3.303175
17.178511143,0.2361838,-1.346804,2.624153
17.280129910,1.190387,-1.154792,1.904583
17.379269600,1.926135,-1.250981,1.66565
17.478409767,1.795937,-1.679291,1.806004
17.580027580,1.488454,-1.090995,2.719312
17.679167747,0.8272722,-1.337042,4.043778
17.778307438,0.5974373,-1.407052,5.652523
17.879926205,0.4874808,-1.547256,6.27963
17.979065895,0.5024242,-1.388803,5.866694
18.078205585,1.08279,-1.299135,5.275942
18.179823875,0.481361,-1.038769,5.258674
18.278963566,0.9520515,-0.2623874,4.664338
18.378103256,1.48769,-0.7460591,3.925647
18.479721546,1.548533,-1.484137,4.026348
18.578861237,1.185883,-1.731037,4.664469
18.678000927,0.5432573,-2.305079,5.147411
18.779619694,-0.251959,-1.072809,6.522735
18.878759384,-0.3129932,-1.388017,6.61164
18.977899075,-0.2225857,-1.44254,6.249711
19.079516411,0.4396978,-2.162788,5.490398
19.178656101,-0.2197265,-2.277897,5.715514
19.280274868,1.297822,-1.164447,5.196037
19.379414558,1.640646,-1.677096,4.389083
19.478554249,1.648103,-2.521253,3.822747
19.580172539,1.64956,-2.801705,4.113883
19.679312229,0.6655332,-1.94635,5.033786
19.778451920,-0.8053219,-1.764647,5.288962
19.880070209,-0.07021269,-1.341626,5.246603
19.979209900,0.03907101,-1.065562,5.358548
20.078349590,0.2059422,-2.090013,4.477878
20.179968357,0.4875778,-2.103088,4.174255
20.279108048,0.1504267,-1.359758,3.561817
20.378247738,1.009705,-0.01912065,2.571794
20.479865074,1.428405,-0.7357749,1.670785
20.579005242,1.322468,-1.633897,2.087661
20.678144932,0.7917106,-1.626283,3.149268
20.779763222,-0.2743098,-1.914246,4.132063
20.878902912,-0.4083673,-1.802921,5.045657
20.978042603,-0.5752194,-2.280037,5.33372
21.079660893,-0.4852531,-2.388145,5.102121
21.178800583,-0.3847646,-3.323649,4.007583
21.277940273,-0.2484954,-2.656259,3.041673
21.379558086,0.5928306,-1.415737,2.51674
21.478697777,0.9052048,-1.920885,2.117676
21.580316067,1.377873,-1.993247,2.002716
21.679455757,0.7668682,-2.288046,2.470471
21.778595447,-0.04319103,-1.438414,2.767428
21.880214214,-1.132805,-1.495843,2.883736
21.979353905,-0.5227483,-0.3989466,3.613521
22.078492641,-1.096314,-0.2621173,3.921949
22.180110931,-1.35351,-0.6112998,3.660047
22.279251099,-1.235884,-0.3671662,2.906044
22.378390789,-1.806586,-0.2983499,1.915356
22.480009079,-0.6556559,0.00936751,0.3193039
22.579148770,0.01976191,-0.8183272,-1.008886
22.678287983,-0.08959333,-1.101353,-0.6072642
22.779906273,-1.12586,-0.2971252,0.6809814
22.879045963,-2.991574,0.9723541,1.032999
22.978185654,-2.156358,0.4853184,1.306263
23.079803467,-2.990681,-0.06906643,2.192317
23.178943157,-2.782366,-0.5176153,2.552859
23.278085232,-2.320688,-1.113408,2.971248
23.379701138,-2.125302,-0.4595264,2.796588
23.478840828,-2.371471,-0.6550087,1.547292
23.577980518,-0.4380695,-0.2144703,0.4749584
23.679598331,0.9122193,-0.70849,0.3595418
23.778738022,0.2082834,-1.569436,0.6915836
23.877882481,0.1338127,-1.658803,1.124458
23.979495525,-1.051659,-1.10731,2.909231
24.078635216,-1.79133,-1.26036,4.301243
24.180253506,-2.100106,-1.669183,4.476878
24.279393196,-1.576548,-1.419524,4.162511
24.378532887,-1.978989,-2.216397,3.296226
24.480150700,-1.006767,-1.105988,2.469173
24.579290390,-0.215612,-2.228415,1.031354
24.678430080,0.9412806,-2.30055,0.3716024
24.780047893,1.198682,-2.799671,0.3743249
24.879187584,0.7827733,-2.968427,1.066262
24.978327274,0.1709969,-3.423918,1.980142
25.079945564,-0.1211143,-1.992224,3.433171
25.179084778,-0.4777907,-1.367596,4.709651
25.278224468,-0.3228984,-1.116462,5.009689
25.379842758,-0.8483042,-0.9961988,4.596949
25.478981972,-0.8053837,-1.550474,3.340698
25.578121662,-0.6598207,-2.086309,2.570071
25.679739952,-0.5858361,-2.101524,1.626693
25.778879642,0.4645882,-2.575393,0.4133635
25.878018856,0.5963006,-2.199435,-0.2584891
25.979637146,0.6703867,-2.265223,-0.04938467
26.078776836,1.163169,-1.665989,0.724181
26.177916050,0.7077751,-2.140441,1.529373
26.279534340,0.5709761,-2.109413,1.957397
26.378674030,0.6884575,-2.271098,2.326192
26.477812767,0.9017373,-1.931986,2.513098
26.579431534,0.9492819,-1.743951,2.528438
26.678571224,1.028976,-1.534813,2.461637
26.780188560,1.036743,-1.450848,2.467582
26.879328728,0.9408475,-1.462799,2.340379
26.978468418,0.7345038,-1.349628,2.161652
27.080085754,0.553984,-1.195705,2.023159
27.179225445,0.6497617,-1.187191,2.18083
27.278365612,0.4547868,-1.085445,2.310313
27.379982948,0.3926741,-0.9612314,2.238728
27.479122639,0.3547035,-0.9441522,2.139138
27.578261852,0.2041568,-1.025685,2.004235
27.679880142,0.09022646,-1.231509,1.827293
27.779019833,0.00237388,-1.315064,1.660143
27.878159046,-0.06552318,-1.256212,1.466627
27.979777336,-0.05697168,-1.088346,1.340226
28.078916550,-0.1489615,-0.8700607,1.260034
28.178056240,-0.1091309,-0.8584946,1.125039
28.279674530,-0.0912332,-1.105741,1.088534
28.378813744,0.08500504,-1.238448,1.160711
28.477953434,0.06243191,-1.400792,1.24475
28.579571247,-0.1058008,-1.532753,1.428424
28.678710937,-0.2220129,-1.532513,1.592594
28.777850628,-0.3477615,-1.562194,1.650126
28.879467964,-0.3723426,-1.636037,1.791624
28.978608131,-0.3712478,-1.746547,1.871708
29.080225468,-0.3850467,-1.946643,1.826529
29.179365158,-0.4119962,-2.076409,1.806171
29.278504849,-0.4465707,-2.258848,1.802564
29.380122662,-0.5135872,-2.353929,1.731453
29.479262352,-0.5272042,-2.33862,1.614427
29.578401566,-0.6156114,-2.302249,1.695087
29.680019855,-0.6804453,-2.090491,1.92889
29.779159069,-0.6803254,-1.902133,2.115635
29.878298759,-0.6852223,-1.644259,2.344251
29.979916573,-0.8671142,-1.514534,2.504426
30.079056263,-0.8745492,-1.667109,2.670875
30.178195953,-0.9013053,-1.750529,2.791484
30.279813767,-0.9004989,-1.813204,2.874151
30.378953457,-0.9705357,-1.84655,2.780408
30.478092194,-0.9232207,-1.910702,2.56004
30.579710484,-0.9215465,-1.973726,2.339969
30.678849697,-0.8923417,-1.833211,2.241276
30.777989387,-0.9416755,-1.764896,2.19503
30.879607201,-0.9362521,-1.695946,2.176335
30.978746891,-0.9344037,-1.563652,2.101252
31.077886105,-0.8114669,-1.51253,2.139358
31.179504395,-0.7014515,-1.570271,2.112127
31.278643608,-0.6626272,-1.647074,2.146166
31.377783299,-0.5809047,-1.737723,2.156557
31.479400635,-0.5504005,-1.705999,2.218411
31.578540325,-0.3200813,-1.649462,2.226113
31.680158138,0.366305,-1.440105,2.189999
31.779297829,0.1972179,-0.7772247,2.206048
31.878437042,0.3733811,-0.9288791,2.023913
31.980055332,0.6288459,-1.803971,1.920224
32.079194546,0.6667974,-2.165014,1.654484
32.178334236,0.585783,-2.118301,1.481931
32.279952049,0.1999828,-1.523298,1.553111
32.379091740,0.008231475,-1.141313,1.692796
32.478230476,0.1830405,-1.277579,1.713983
32.579849243,0.148554,-1.013841,1.641183
32.678987980,-0.05626439,-0.5739397,1.65742
32.778127670,-0.3306132,-0.4252156,1.689249
32.879745483,-0.4395772,-0.4375672,1.676107
32.978885174,-0.4443508,-0.3180046,1.547821
33.078024387,-0.3407556,-0.4197572,1.547583
33.179642201,-0.2492764,-0.5840817,1.598782
33.278781891,-0.2956774,-0.6813633,1.61568
33.377925396,-0.3409197,-0.8627127,1.62733
33.479538918,-0.4541374,-0.8921018,1.629053
33.578678131,-0.3083892,-1.023936,1.649078
33.677817821,-0.1774195,-1.024131,1.674849
33.779435635,-0.2297756,-0.9501982,1.658687
33.878575325,-0.2869533,-0.9947235,1.620408
33.977714539,-0.2852312,-1.021251,1.586242
34.079332829,-0.2795862,-1.013399,1.490506
34.178472042,-0.2920653,-1.113526,1.399409
34.280089378,-0.3421424,-1.189976,1.331714
34.379229069,-0.3274264,-1.248708,1.33503
