Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.078153133,9.872588,19.30454,4.305107,-0.08498858,0.03804994,1.238546,17.21729,-8.402313,-39.61666,1002.602
1.097980976,7.545716,1.574322,1.308146,-0.1416135,0.04381885,1.329629,17.21729,-8.402313,-39.61666,1002.6
1.120287895,-6.966616,-11.01232,-10.31272,-0.1346884,-0.01067245,1.131413,15.39335,-10.2557,-39.57732,1002.6
1.140115738,-10.94679,-19.4841,-16.79594,-0.007506785,-0.009060635,0.9202774,15.39335,-10.2557,-39.57732,1002.6
1.159944058,-10.21199,-10.58873,-14.65526,0.1100421,0.01750038,0.7778629,17.59933,-9.131721,-39.60508,1002.6
1.179771900,1.851004,6.415338,-6.337161,0.1108609,0.003218214,0.7092448,17.59933,-9.131721,-39.60508,1002.6
1.199599743,17.58801,16.76301,0.3907094,0.02525223,-0.0003123321,0.8429145,17.59933,-9.131721,-39.60508,1002.6
1.219428062,21.32325,12.70866,1.613959,-0.04958488,0.009463744,1.019552,15.76799,-10.63526,-40.45893,1002.602
1.239255905,16.79197,5.931237,-1.138352,-0.07609528,0.008028593,1.087265,15.76799,-10.63526,-40.45893,1002.602
1.259084702,4.239109,1.453297,-5.419724,-0.0830033,0.01134441,1.063668,16.84991,-8.799454,-41.00219,1002.599
1.278912544,-2.067938,-1.572338,-8.233197,-0.05858955,0.01657232,0.9578549,16.84991,-8.799454,-41.00219,1002.599
1.298740864,-2.80274,-2.903618,-6.642973,-0.01259256,0.02302075,0.9079204,16.84991,-8.799454,-41.00219,1002.601
1.318568707,-3.782475,-5.929253,-6.275998,0.003336899,0.005907943,0.8445144,16.89686,-11.72339,-40.44366,1002.601
1.338396549,-5.61948,-2.601054,-5.909023,0.02460684,-0.001895145,0.7936767,16.89686,-11.72339,-40.44366,1002.601
1.358229637,-4.39481,1.574322,-4.746937,0.04702279,-0.002725095,0.8051341,16.47854,-8.811855,-41.44416,1002.601
1.378052712,-3.292608,-0.7251607,-3.58485,0.04608957,0.003164524,0.8264073,16.47854,-8.811855,-41.44416,1002.603
1.400360108,-3.904943,3.510728,-2.606251,0.02381732,0.002141691,0.8540366,16.47854,-8.811855,-41.44416,1002.603
1.420187950,-1.884238,4.902521,-2.178114,0.02550842,-0.00844006,0.9046542,16.5114,-11.02887,-42.29198,1002.604
1.440015316,-0.965736,1.332271,-1.505327,0.02904463,0.003893629,0.9635848,16.5114,-11.02887,-42.29198,1002.604
1.459844113,-0.9045025,9.501486,0.08489711,0.009224513,0.01951967,1.024591,16.85318,-9.191408,-42.32577,1002.602
1.479671955,2.340871,11.49841,1.858608,-0.03816313,0.01409027,1.096259,16.85318,-9.191408,-42.32577,1002.602
1.499500275,3.01444,1.150733,1.430471,-0.06221884,0.01855063,1.1804,16.85318,-9.191408,-42.32577,1002.605
1.519328117,-3.660008,-7.684122,-3.279038,-0.06472182,0.0003988058,1.129639,16.87043,-10.29149,-42.30633,1002.605
1.539156437,-5.497013,-6.715919,-3.523688,-0.02218871,0.006298164,1.061379,16.87043,-10.29149,-42.30633,1002.605
1.558984280,-0.3534013,-9.681041,-3.340201,0.005252847,0.01015305,0.9854679,16.49167,-9.954041,-43.64148,1002.605
1.578812122,4.60651,-13.25129,-2.300439,0.02319526,0.01949774,0.9854176,16.49167,-9.954041,-43.64148,1002.605
1.598640919,0.4426338,-9.257452,-0.09859026,0.031941,0.05571373,1.042512,16.49167,-9.954041,-43.64148,1002.605
1.618468285,-4.02741,-4.476948,0.9411715,-0.006142468,0.05345488,0.9954062,16.49659,-10.32915,-44.07836,1002.605
1.638297081,-6.170581,-12.8277,1.552796,0.0002010379,0.0476363,0.9919629,16.49659,-10.32915,-44.07836,1002.605
1.658124924,-8.497453,-7.260533,2.714883,0.02885427,0.02820119,0.9477825,15.72594,-8.512064,-44.55133,1002.605
1.677953243,-5.558246,5.144571,5.956493,0.0570093,0.01853251,0.9162046,15.72594,-8.512064,-44.55133,1002.603
1.700259685,-1.149436,20.09121,12.50088,0.02066779,0.04337141,0.9966556,15.72594,-8.512064,-44.55133,1002.603
1.720087528,6.38228,23.54043,16.65992,-0.1064741,0.06833087,1.120563,15.73661,-9.253874,-44.98173,1002.603
1.739915848,2.891973,20.9989,14.76389,-0.1750326,0.04828728,1.23523,15.73661,-9.253874,-44.98173,1002.603
1.759743690,-4.456044,-2.480029,4.855569,-0.1550325,0.007857386,1.186162,16.09072,-8.141386,-44.5592,1002.603
1.779572487,-13.76353,-14.21949,-4.257637,-0.05645544,-0.003326444,0.9804268,16.09072,-8.141386,-44.5592,1002.603
1.799400330,-9.477188,-7.86566,-6.337161,0.0546324,0.02945805,0.807671,16.09072,-8.141386,-44.5592,1002.599
1.819227695,-1.02697,-4.718999,-1.872301,0.1176957,0.03211558,0.7643812,17.21711,-9.254782,-45.87399,1002.599
1.839056492,3.443074,-3.992847,2.470233,0.09348726,0.02180065,0.7794237,17.21711,-9.254782,-45.87399,1002.601
1.858884335,3.136906,-1.753877,2.470233,0.04595891,0.0006267847,0.7839193,16.44071,-7.070996,-46.35344,1002.601
1.878712654,1.116202,0.6666315,0.6353592,0.03634056,0.002120418,0.8182496,16.44071,-7.070996,-46.35344,1002.599
1.898540497,2.647039,1.695347,-0.1597527,0.03638013,0.01681486,0.8540432,16.44071,-7.070996,-46.35344,1002.599
1.918368340,3.38184,5.386622,1.430471,0.02292701,0.02566137,0.9169104,17.20396,-8.538231,-46.77365,1002.597
1.938196659,6.19858,5.144571,1.124659,-0.03038675,0.02160395,0.9644839,17.20396,-8.538231,-46.77365,1002.597
1.958024502,4.177875,-2.601054,-1.321839,-0.03265209,0.03099878,1.028741,16.8285,-8.167099,-46.33539,1002.599
1.980331898,-5.986881,-6.110791,-6.153673,-0.009908168,0.03934674,1.008869,16.8285,-8.167099,-46.33539,1002.599
2.000159740,-10.15076,-7.563096,-8.539009,0.02481245,0.04078367,0.924218,16.8285,-8.167099,-46.33539,1002.601
2.019987583,-7.640184,-7.139507,-8.600172,0.07331826,0.05463292,0.9090605,17.59258,-9.625914,-46.31225,1002.601
2.039815903,-6.966616,0.6061188,-4.135312,0.09540313,0.05635577,0.9702486,17.59258,-9.625914,-46.31225,1002.604
2.059643745,-3.415075,-0.1805463,-0.1597527,0.04751895,0.06216061,1.057423,17.19163,-7.81326,-47.22997,1002.604
2.079472065,-3.415075,-1.209262,1.063496,0.005085076,0.04117714,1.129949,17.19163,-7.81326,-47.22997,1002.606
2.099299908,-9.844589,-8.5313,-1.016027,-0.03541526,0.03583923,1.224748,17.19163,-7.81326,-47.22997,1002.606
2.119128227,-25.94899,-11.19386,-4.746937,-0.01267693,0.0001847032,1.130801,17.58517,-9.276058,-47.20544,1002.602
2.138956070,-27.05119,-0.4831098,-6.214836,0.00836264,-0.02587129,0.9823697,17.58517,-9.276058,-47.20544,1002.602
2.158783913,-16.33534,11.07482,-3.890663,0.02016138,-0.05847467,0.9657266,17.19738,-8.179955,-47.22349,1002.605
2.178612709,-5.068378,8.896359,-4.502287,-0.02854777,-0.1146561,0.9941826,17.19738,-8.179955,-47.22349,1002.605
2.198440552,4.484043,1.997911,-9.456446,-0.06732611,-0.1421427,0.9870136,17.19738,-8.179955,-47.22349,1002.607
2.218268871,13.11796,6.596876,-16.73478,-0.08645829,-0.1247597,0.9674178,17.92613,-7.447019,-47.68258,1002.607
2.238096714,19.30254,4.66047,-21.38313,-0.0797685,-0.06907794,1.02414,17.92613,-7.447019,-47.68258,1002.603
2.257924557,20.22104,11.67994,-20.52685,-0.08147521,-0.008642411,1.051008,18.2975,-7.434616,-47.24061,1002.603
2.280231476,24.38492,7.625592,-16.06199,-0.09416957,0.02254437,1.087921,18.2975,-7.434616,-47.24061,1002.604
2.300059319,15.13867,-3.024643,-13.92131,-0.06539132,0.0295977,1.124,18.2975,-7.434616,-47.24061,1002.604
2.319887638,2.830739,-3.508745,-13.92131,-0.02687491,0.01240984,0.9808285,19.05008,-8.160041,-47.23043,1002.604
2.339715481,-1.761771,1.937398,-12.63689,0.004726189,0.02248733,0.8513495,19.05008,-8.160041,-47.23043,1002.604
2.359543324,1.60607,1.816373,-8.661334,0.06100528,0.01486077,0.7983903,19.05582,-8.526736,-47.22395,1002.606
2.379372120,3.871708,1.271759,-3.462525,0.07122319,0.01931704,0.8070455,19.05582,-8.526736,-47.22395,1002.606
2.399199963,4.851443,1.997911,-1.199515,0.04850743,-0.004654695,0.8094601,19.05582,-8.526736,-47.22395,1002.602
2.419028282,4.300342,0.7271442,0.3295469,0.04228902,-0.002657692,0.8432919,19.44444,-9.614419,-46.76255,1002.602
2.438856125,2.402105,4.66047,1.246984,0.03902639,0.005247894,0.897893,19.44444,-9.614419,-46.76255,1002.604
2.458683968,1.78977,4.66047,2.225583,0.01087498,0.002208491,0.9096158,19.06158,-8.893431,-47.21747,1002.604
2.478512287,1.544836,-3.024643,1.980933,0.007044598,0.01054224,0.9410536,19.06158,-8.893431,-47.21747,1002.602
2.498340130,-2.251639,-6.292329,0.5130343,0.04597538,0.0004947385,0.9311353,19.06158,-8.893431,-47.21747,1002.602
2.518168450,-6.537982,-4.174385,0.7576842,0.06426559,-0.00687871,0.8629397,20.56015,-9.986006,-47.64694,1002.602
2.537996292,-4.088643,-0.6041352,1.919771,0.07403079,-0.01902258,0.8541356,20.56015,-9.986006,-47.64694,1002.602
2.560302735,-0.1697009,3.147652,4.427432,0.05716617,-0.01508755,0.9068601,19.44362,-9.622839,-47.2059,1002.604
2.580131531,2.647039,10.46969,4.672081,0.00925288,-0.01908095,0.9693674,19.44362,-9.622839,-47.2059,1002.604
2.599959374,6.137346,7.686105,3.38767,-0.03523668,-0.002999094,1.070573,19.44362,-9.622839,-47.2059,1002.6
2.619787693,5.402544,-1.693364,0.5741968,-0.05312436,0.02729396,1.151917,20.56015,-9.986006,-47.64694,1002.6
2.639615536,-1.578071,-6.957969,-2.239276,-0.02932321,0.02641883,1.141646,20.56015,-9.986006,-47.64694,1002.602
2.659443378,-5.680713,-9.257452,-3.156713,-0.004658225,0.02058223,1.091282,20.58233,-11.46121,-48.06437,1002.602
2.679271698,-0.8432691,-12.16206,-1.627652,0.0301545,0.041151,1.065133,20.58233,-11.46121,-48.06437,1002.603
2.699099541,2.095937,-7.381558,4.243944,0.0559381,0.07306691,1.119698,20.58233,-11.46121,-48.06437,1002.603
2.718927860,2.585805,-0.1805463,12.25623,0.008745993,0.1001866,1.159675,20.57658,-11.09451,-48.07085,1002.599
2.738755703,-1.884238,-11.55693,19.41223,-0.005199095,0.0982714,1.203183,20.57658,-11.09451,-48.07085,1002.599
2.758583546,-15.1719,-6.897457,20.9413,-0.0417079,0.04917105,1.11287,19.46332,-11.1233,-48.9534,1002.599
2.778412342,-19.88688,-7.442071,19.84037,-0.04983948,0.01465938,0.9534531,19.46332,-11.1233,-48.9534,1002.599
2.798240185,-16.6415,-6.473867,19.84037,0.01372689,0.00608735,0.8965878,19.46332,-11.1233,-48.9534,1002.599
2.818068504,-12.53886,0.6061188,20.57432,0.03562675,-0.01089917,0.8727294,20.21507,-11.85714,-49.38656,1002.599
2.837896347,-5.741947,9.319948,22.65384,0.01763577,-0.01538984,0.86653,20.21507,-11.85714,-49.38656,1002.599
2.860202789,4.177875,14.64507,24.30523,-0.06349919,0.02335824,0.9555032,19.84454,-11.86113,-49.38517,1002.599
2.880031109,6.014879,22.33018,23.08198,-0.1117234,0.01802106,1.067238,19.84454,-11.86113,-49.38517,1002.599
2.899858952,5.096377,3.873805,15.86481,-0.1183755,-0.002923807,1.078752,19.84454,-11.86113,-49.38517,1002.599
2.919686794,0.07523298,-9.802066,7.730205,-0.04773371,0.0001179569,0.9765354,20.21917,-12.24068,-50.26679,1002.598
2.939515114,-5.007145,-5.203101,4.243944,0.02621241,0.006039126,0.8496994,20.21917,-12.24068,-50.26679,1002.598
2.959342957,-4.945911,0.7271442,3.38767,0.05953404,-0.0003105735,0.7698424,19.49125,-12.96519,-49.36435,1002.598
2.979171753,-1.578071,3.389703,5.467194,0.0765769,0.001259383,0.7784454,19.49125,-12.96519,-49.36435,1002.598
2.998999596,0.1976999,8.412257,6.751605,0.06460852,-0.0206671,0.7981881,19.49125,-12.96519,-49.36435,1002.598
3.018827915,0.6263342,7.323029,5.222544,0.04052668,-0.04506886,0.8271553,19.48385,-12.61534,-50.25753,1002.594
3.038655758,0.6263342,6.415338,2.714883,0.02119984,-0.03921278,0.8741109,19.48385,-12.61534,-50.25753,1002.594
3.058483601,1.361136,5.689186,1.308146,0.02274981,-0.02251855,0.9282482,20.9775,-13.3328,-50.25013,1002.595
3.078311920,2.157171,3.934317,0.2683845,0.01416718,-0.0072864,1.003671,20.9775,-13.3328,-50.25013,1002.595
3.098139763,0.3201669,0.7876569,-1.199515,-0.01007858,0.005837835,1.046347,20.9775,-13.3328,-50.25013,1002.597
3.117968082,-3.353841,-5.929253,-3.768338,-0.02950647,0.0150438,1.069187,20.60696,-13.33678,-50.24874,1002.597
3.140274525,-8.558686,-14.94565,-9.028309,-0.01943352,0.01157452,1.022294,20.60696,-13.33678,-50.24874,1002.597
3.160102367,-12.47763,-18.21333,-11.96411,0.03238506,0.008265445,0.9520048,20.99214,-14.38861,-51.11847,1002.597
3.179931164,-7.762651,-12.88821,-11.65829,0.06079884,0.01896926,0.8872253,20.99214,-14.38861,-51.11847,1002.595
3.199759007,5.280077,-10.58873,-8.844821,0.07831794,0.03911166,0.9234338,20.99214,-14.38861,-51.11847,1002.595
3.219586849,10.60739,-4.96105,-4.012987,0.04265849,0.06898169,1.069551,20.60437,-13.36324,-51.64214,1002.596
3.239415169,5.647479,-1.632851,-1.994627,-0.02613213,0.09130405,1.185885,20.60437,-13.36324,-51.64214,1002.596
3.259243012,-10.82432,-3.871821,-3.890663,-0.007807772,0.02563541,1.174346,19.87301,-14.0519,-52.07083,1002.598
3.279071331,-21.41771,5.991749,-8.722497,-0.02682702,-0.0409868,1.049577,19.87301,-14.0519,-52.07083,1002.598
3.298899174,-15.1719,4.115856,-7.193435,0.04395609,-0.05202132,0.9656295,19.87301,-14.0519,-52.07083,1002.596
3.318727017,-2.374106,13.13225,-4.318799,0.004024054,-0.01804456,1.006567,20.60764,-13.7552,-52.96572,1002.596
3.338555336,3.38184,12.46661,-4.746937,-0.04032596,-0.06101649,1.051479,20.60764,-13.7552,-52.96572,1002.599
3.358383179,8.586685,6.2338,-5.786699,-0.06956524,-0.05729906,1.040556,20.60023,-13.40534,-53.85891,1002.599
3.378211975,18.38404,5.810211,-6.275998,-0.09207559,-0.01107147,1.076152,20.60023,-13.40534,-53.85891,1002.601
3.398039818,23.28272,9.501486,-4.318799,-0.1021104,0.01735751,1.175302,20.60023,-13.40534,-53.85891,1002.601
3.420346260,17.34307,1.937398,-4.624612,-0.1020954,0.03790092,1.213539,21.72322,-14.05725,-53.40784,1002.599
3.440174580,4.79021,-9.681041,-5.419724,-0.0611822,0.0607882,1.126068,21.72322,-14.05725,-53.40784,1002.599
3.460002422,-4.823445,-9.257452,-5.297399,0.006332967,0.03726667,0.9189916,22.48072,-15.15779,-53.83453,1002.602
3.479830265,-6.966616,-9.317965,-2.606251,0.05931883,0.04255636,0.7773039,22.48072,-15.15779,-53.83453,1002.602
3.499658585,-0.4758682,-5.929253,1.491634,0.08632415,0.03422273,0.6960234,22.48072,-15.15779,-53.83453,1002.602
3.519486427,-0.9045025,3.813292,5.773006,0.06970324,0.0001999106,0.7577224,22.47332,-14.80793,-54.72771,1002.602
3.539314747,-1.578071,6.415338,5.834168,0.03296258,-0.02672183,0.7785404,22.47332,-14.80793,-54.72771,1002.604
3.559142590,0.5038673,3.692266,3.020695,-0.02230672,-0.02101919,0.8392071,22.484,-15.54974,-55.15811,1002.604
3.578970432,0.0139995,9.198922,-0.1597527,-0.003344022,-0.04194549,0.8032776,22.484,-15.54974,-55.15811,1002.607
3.598799229,3.810475,1.211246,-1.505327,0.01001613,-0.02460317,0.8988638,22.484,-15.54974,-55.15811,1002.607
3.618626594,4.912677,0.8481696,-2.178114,0.03002162,-0.03423027,0.9020836,22.10114,-14.82875,-55.61303,1002.607
3.638455391,3.38184,-1.693364,-2.667413,0.03145165,-0.03375454,0.8943554,22.10114,-14.82875,-55.61303,1002.607
3.658283234,2.279638,0.4245807,-2.789738,0.04754315,-0.03364101,0.9068175,22.86521,-16.28757,-55.58989,1002.611
3.678111076,-0.04723396,5.689186,-2.239276,0.05734337,-0.04233774,0.9139594,22.86521,-16.28757,-55.58989,1002.611
3.697939396,-2.190405,3.510728,-1.811139,0.05119695,-0.05055561,0.9520824,22.86521,-16.28757,-55.58989,1002.611
3.720245838,-0.1084674,4.357906,-2.300439,0.05120198,-0.04321893,0.965635,23.22177,-15.57545,-56.9343,1002.611
3.740073681,0.4426338,6.415338,-1.933464,0.0372117,-0.03441127,1.013542,23.22177,-15.57545,-56.9343,1002.607
3.759902000,-0.7208021,4.720983,-2.300439,0.01697843,-0.02215755,1.090462,23.2382,-16.68396,-57.35822,1002.607
3.779729843,-7.640184,1.271759,-1.933464,0.02529589,-0.01425718,1.117969,23.2382,-16.68396,-57.35822,1002.609
3.799558639,-11.19173,0.0615045,-1.688814,0.0110554,-0.03398292,1.045544,23.2382,-16.68396,-57.35822,1002.609
3.819386482,-4.823445,-2.782593,-1.383002,0.01346832,-0.04327229,1.024728,24.34816,-16.68885,-58.24908,1002.61
3.839213848,3.749241,-8.047197,-1.505327,0.0174156,-0.02072356,1.0784,24.34816,-16.68885,-58.24908,1002.61
3.859042644,4.300342,-8.410274,-0.4044026,0.005749688,0.01344137,1.13656,23.60626,-16.70524,-58.68966,1002.608
3.878870487,-5.313313,3.873805,3.204182,-0.01415869,0.04660372,1.200553,23.60626,-16.70524,-58.68966,1002.608
3.898698807,-10.08952,10.83277,6.62928,-0.05229471,0.07461739,1.187873,23.60626,-16.70524,-58.68966,1002.611
3.918526649,-13.45736,9.13841,10.97181,-0.06396675,0.06575719,1.173411,23.96939,-16.3514,-59.58424,1002.611
3.938354492,-15.11067,1.816373,12.1339,-0.07849226,0.02270694,1.121623,23.96939,-16.3514,-59.58424,1002.611
3.958182812,-13.27366,2.966114,10.23787,-0.07227433,-0.01008935,1.036952,23.97842,-17.11005,-60.90134,1002.611
3.978010654,-5.007145,6.475851,10.1767,-0.06265415,0.0001512535,1.022472,23.97842,-17.11005,-60.90134,1002.613
4.000317097,0.3201669,8.291232,9.075778,-0.08393684,-0.003298825,1.051049,23.97842,-17.11005,-60.90134,1002.613
4.020145893,1.544836,-3.448232,3.938132,-0.08944121,-0.008325825,0.9974755,23.57913,-15.28055,-60.93235,1002.611
4.039973259,0.5038673,-14.88513,-1.505327,-0.02863014,0.01121283,0.8920192,23.57913,-15.28055,-60.93235,1002.611
4.059802055,-0.965736,-13.49334,-3.401363,0.06473114,0.03285142,0.7796379,23.97102,-16.76019,-61.79453,1002.613
4.079629898,-3.537542,-8.470787,0.6353592,0.1218318,0.04369904,0.7127714,23.97102,-16.76019,-61.79453,1002.613
4.099457741,-2.374106,1.392784,5.711843,0.1223057,0.01827133,0.6672664,23.97102,-16.76019,-61.79453,1002.614
4.119286060,3.504307,7.14149,7.974854,0.06620792,-0.01797101,0.7011749,22.44519,-14.24414,-63.67109,1002.614
4.139113903,7.913117,7.867643,6.568118,0.0194164,-0.02771928,0.7979166,22.44519,-14.24414,-63.67109,1002.616
4.158941746,7.484482,8.170207,4.182782,-0.003673322,-0.03059173,0.8680165,23.19213,-14.60166,-63.60405,1002.616
4.178770065,4.484043,10.71174,1.491634,-0.02007525,-0.03595965,0.8984875,23.19213,-14.60166,-63.60405,1002.614
4.198597908,4.851443,7.202003,-0.9548646,-0.0243767,-0.03006187,0.9303982,23.19213,-14.60166,-63.60405,1002.614
4.218426228,5.096377,5.205084,-2.973226,-0.02238855,-0.01682165,0.9647255,23.56677,-14.98122,-64.48566,1002.616
4.238254070,5.831179,-1.088237,-5.664374,-0.02961673,-0.01143409,0.9932706,23.56677,-14.98122,-64.48566,1002.616
4.258081913,3.443074,-6.715919,-9.517609,-0.03061657,-0.002169986,1.000564,24.31923,-15.70784,-64.53882,1002.616
4.277910709,-0.5371017,-10.46771,-13.12619,0.001901752,-0.01231465,0.9641329,24.31923,-15.70784,-64.53882,1002.613
4.300217152,1.299902,-11.07283,-12.26992,0.04547698,-0.002938514,0.9219496,24.31923,-15.70784,-64.53882,1002.615
4.320044994,8.586685,-18.33436,-6.82646,0.1249625,0.009846398,1.004601,25.33964,-13.94104,-65.46078,1002.615
