Time (s),W,X,Y,Z
0.000000000,0.9982067,-0.002963228,0.01414598,0.00143581
0.017340183,0.9982006,-0.002889656,0.01458524,0.001465047
0.037155628,0.998198,-0.002792306,0.01477058,0.001563409
0.056972504,0.9981951,-0.002742346,0.01496449,0.001696366
0.076788902,0.9981924,-0.002670845,0.01514714,0.001753322
0.096605301,0.9981887,-0.002718037,0.01537947,0.001780214
0.116421223,0.9981825,-0.002990991,0.01572347,0.00176288
0.136237621,0.9981777,-0.00315269,0.01600269,0.0017505
0.156054020,0.9981747,-0.002878299,0.01622911,0.001813493
0.175870419,0.9981717,-0.002737821,0.01641375,0.001976747
0.195686340,0.9981675,-0.003077275,0.0166097,0.002001898
0.215502739,0.9981642,-0.003068545,0.01681038,0.001967985
0.237796784,0.9981673,-0.003090564,0.01663426,0.001875659
0.257612228,0.9981738,-0.002866848,0.01628333,0.001818999
0.277429104,0.9981757,-0.002953989,0.01615167,0.001842295
0.297245503,0.9981747,-0.003273026,0.01615281,0.001825358
0.317061901,0.9981726,-0.003454295,0.01624173,0.001814692
0.336878300,0.998168,-0.003626405,0.01648433,0.001851565
0.356694222,0.998168,-0.003499244,0.01651107,0.001856038
0.376510620,0.998172,-0.00352311,0.01626647,0.00180495
0.396327019,0.9981734,-0.003718808,0.01615323,0.001721896
0.416143417,0.9981733,-0.00400262,0.01610084,0.001568536
0.435959339,0.9981748,-0.004024005,0.01600809,0.001515036
0.455775738,0.9981762,-0.003947101,0.01593364,0.001556861
0.475592136,0.9981746,-0.00403697,0.01602028,0.00152727
0.495409012,0.9981726,-0.004038583,0.01614207,0.001457517
0.517702103,0.9981699,-0.003939745,0.01633967,0.001436379
0.537518501,0.9981678,-0.003744278,0.01650655,0.001449748
0.557334900,0.9981661,-0.003563505,0.0166436,0.001520604
0.577151299,0.9981635,-0.003522059,0.01680652,0.001575695
0.596967220,0.9981614,-0.003570815,0.01692509,0.001555159
0.616783619,0.9981585,-0.003706192,0.01707491,0.001456997
0.636600018,0.9981568,-0.003717404,0.01717294,0.001388018
0.656416416,0.9981583,-0.00361765,0.01711051,0.001365955
0.676233292,0.9981622,-0.003546882,0.01689796,0.001286616
0.696049690,0.9981647,-0.003697206,0.01672684,0.001165414
0.715865612,0.9981647,-0.003842762,0.01670698,0.0009997312
0.735682011,0.9981639,-0.003940239,0.01673893,0.000843573
0.755498409,0.9981624,-0.003992388,0.0168265,0.0007808695
0.777791500,0.9981613,-0.003992105,0.01688528,0.0008420142
0.797607899,0.9981602,-0.003868821,0.01697972,0.0008761179
0.817424298,0.998162,-0.003759888,0.01689027,0.0009560011
0.837240696,0.9981635,-0.003694935,0.01679898,0.00114186
0.857057572,0.9981677,-0.00357334,0.01657484,0.001208346
0.876873970,0.9981701,-0.003606,0.01641673,0.001257343
0.896689892,0.9981671,-0.003765866,0.01654403,0.001490754
0.916506291,0.9981664,-0.003836712,0.01654763,0.001775185
0.936322689,0.9981709,-0.003859327,0.01624245,0.001946754
0.956139088,0.9981738,-0.004019422,0.0160281,0.001922051
0.975955487,0.9981728,-0.004320954,0.01603672,0.001728865
0.995771885,0.9981714,-0.004524121,0.01607409,0.001641707
1.015587807,0.9981744,-0.004459769,0.01590916,0.001663321
1.035404205,0.9981779,-0.004334333,0.0157301,0.001578594
1.057698250,0.9981779,-0.004434367,0.01571696,0.001320504
1.077514648,0.9981778,-0.004489888,0.01573043,0.001029424
1.097330570,0.9981799,-0.004396837,0.01564967,0.0007492447
1.117146969,0.9981817,-0.004343019,0.0155478,0.0005752667
1.136963367,0.9981816,-0.004238243,0.01559495,0.0005056309
1.156779766,0.9981803,-0.003990829,0.01573765,0.0004781068
1.176596165,0.9981778,-0.004002029,0.01589245,0.0004391527
1.196413040,0.9981769,-0.004171612,0.01590039,0.0003900708
1.216228485,0.9981799,-0.0042853,0.01568574,0.0002794647
1.236045361,0.9981851,-0.00425432,0.0153617,0.0002676969
1.255861759,0.9981931,-0.00402644,0.01489387,0.0002846953
1.275678158,0.9982008,-0.003697119,0.01445728,0.0002607623
1.295494556,0.9982042,-0.003466625,0.01428425,0.0002383072
1.317787647,0.9982044,-0.00320963,0.01433002,0.0003211633
1.337604046,0.9982058,-0.003008914,0.01426525,0.000468265
1.357420445,0.9982082,-0.002800366,0.0141345,0.0006081847
1.377237320,0.9982092,-0.002699801,0.01409037,0.0005625897
1.397053719,0.9982083,-0.002749053,0.01414358,0.0003316688
1.416870117,0.9982085,-0.002774134,0.01412567,0.0001681651
1.436686516,0.9982104,-0.00272103,0.01401715,0.0001205709
1.456502438,0.9982113,-0.002638219,0.01395654,5.476694E-05
1.476318836,0.9982116,-0.002631763,0.01394331,-5.027133E-05
1.496135235,0.99821,-0.00260678,0.01406081,-0.0001659876
1.515951634,0.9982106,-0.002263728,0.01407103,-0.0002299012
1.535768509,0.9982119,-0.001795271,0.01404448,-0.000127518
1.555584908,0.9982126,-0.001460392,0.01403684,-5.249152E-06
1.575401306,0.9982103,-0.001307705,0.01422099,8.532175E-05
1.597694397,0.9982032,-0.001224894,0.01471501,0.0001545081
1.617510796,0.9981978,-0.001113829,0.01508374,0.0001993824
1.637327194,0.9981951,-0.0009731156,0.01527353,0.0002814516
1.657143593,0.9981949,-0.0007811659,0.01529386,0.0003826719
1.676960468,0.9981963,-0.0007301925,0.01519683,0.0004974655
1.696776867,0.9981967,-0.0007804508,0.01517445,0.000574194
1.716592789,0.9981928,-0.000843748,0.01541841,0.0006065057
1.736409187,0.9981877,-0.0008741696,0.01573788,0.0006855717
1.756225586,0.9981869,-0.0007084247,0.0157996,0.000821226
1.776041985,0.9981882,-0.0004278983,0.01571623,0.0009848198
1.795858383,0.9981883,-0.0002656822,0.01569615,0.001154471
1.815674782,0.9981879,-0.0002416207,0.01571505,0.00126022
1.835491657,0.9981899,-0.0002883634,0.01558727,0.001267357
1.857784748,0.9981956,-0.0004827881,0.01520362,0.00133812
1.877601147,0.9982016,-0.0006380024,0.01479332,0.00140004
1.897417546,0.9982048,-0.0007849087,0.0145718,0.001418396
1.917233944,0.9982055,-0.0009307145,0.0145029,0.001479492
1.937050343,0.998207,-0.0009513405,0.01438935,0.001583605
1.956866741,0.9982073,-0.0009823518,0.01435808,0.001650079
1.976683617,0.9982072,-0.001090319,0.01436925,0.001613475
1.996500015,0.998208,-0.001143001,0.0143181,0.001473256
2.016316414,0.9982097,-0.001069672,0.01421386,0.001341983
2.036132336,0.9982103,-0.0009925168,0.01418819,0.001283505
2.055948734,0.9982107,-0.0009505359,0.01416695,0.001232897
2.075765133,0.9982103,-0.0009197719,0.014203,0.001133039
2.095581532,0.9982079,-0.0009397723,0.01437327,0.001114316
2.115397930,0.9982066,-0.000876662,0.01446281,0.001166055
2.137691975,0.9982089,-0.0006379361,0.01431156,0.001137143
2.157508373,0.9982103,-0.0006694564,0.01421613,0.001103285
2.177324295,0.9982109,-0.0008469422,0.01417587,0.001058726
2.197140694,0.9982124,-0.000830271,0.0140648,0.001063188
2.216957092,0.9982151,-0.0006714473,0.01387541,0.001107845
2.236773491,0.9982173,-0.0005614776,0.01372253,0.001096168
2.256589890,0.9982162,-0.0006972153,0.01381315,0.001026407
2.276406765,0.9982137,-0.0008860982,0.0139732,0.0009752495
2.296223164,0.9982117,-0.00108179,0.01409828,0.0009638554
2.316039562,0.9982108,-0.001210062,0.01415917,0.0009559609
2.335855961,0.9982101,-0.001175782,0.01420819,0.0009844908
2.355672360,0.9982113,-0.001100118,0.01413757,0.001016026
2.375488758,0.9982126,-0.001084629,0.01403348,0.001031838
2.397782326,0.9982116,-0.001473046,0.01408763,0.0009053065
2.417598724,0.9982051,-0.002147152,0.01446263,0.0007746333
2.437415123,0.9982041,-0.002218843,0.01451301,0.000823234
2.457231522,0.9982068,-0.001937084,0.01435225,0.001055158
2.477047920,0.9982109,-0.001436693,0.01409393,0.001380773
2.496864319,0.9982156,-0.0007602823,0.01379411,0.00163375
2.516681194,0.9982212,-0.000475042,0.01336998,0.001764616
2.536497593,0.9982251,-0.000600089,0.01307174,0.00179474
2.556313992,0.998226,-0.0007674959,0.01297489,0.001886675
2.576130390,0.9982287,-0.0007122282,0.01274247,0.002072332
2.595946789,0.9982358,-0.0004738343,0.01214951,0.0022531
2.615763188,0.9982443,-0.0003210317,0.0114125,0.002345254
2.635579109,0.9982516,-0.0003372136,0.01076225,0.002327657
2.655395508,0.9982577,-0.0004321298,0.01021016,0.002223275
2.677689552,0.9982617,-0.0005025635,0.009791546,0.00225944
2.697505951,0.9982652,-0.0005133628,0.009415186,0.002329654
2.717322350,0.9982686,-0.0006358252,0.009015653,0.002387022
2.737138748,0.9982706,-0.0009887462,0.008746196,0.00243792
2.756955147,0.9982735,-0.001230475,0.00838159,0.002471056
2.776772022,0.9982773,-0.001322184,0.007880364,0.00252594
2.796588421,0.9982808,-0.001442116,0.007357601,0.002609682
2.816404820,0.9982844,-0.00149253,0.006838341,0.002667714
2.836221218,0.9982885,-0.001431048,0.00628595,0.00250964
2.856037140,0.9982921,-0.001312319,0.00573707,0.002443265
2.875853539,0.9982937,-0.001161651,0.00539187,0.002627112
2.895669937,0.9982959,-0.0007161294,0.004959468,0.002798629
2.915486336,0.998297,-0.0006166839,0.004686872,0.00289903
2.937780380,0.9982954,-0.0007539896,0.004880355,0.003082722
2.957596779,0.9982937,-0.0007931206,0.005088962,0.003284407
2.977413178,0.9982926,-0.0008670333,0.005150786,0.003493695
2.997229576,0.9982906,-0.001064937,0.005375417,0.00367904
3.017046452,0.9982877,-0.001336789,0.005708092,0.003872127
3.036862850,0.9982843,-0.001513047,0.00603385,0.00416198
3.056679249,0.9982828,-0.00136831,0.006073093,0.004505855
3.076495647,0.9982833,-0.001172179,0.005841896,0.004779409
3.096312046,0.9982819,-0.001124201,0.005861426,0.005030042
3.116128445,0.9982783,-0.001372374,0.006323905,0.005125019
3.135945320,0.9982724,-0.001828096,0.007018451,0.005230598
3.155761719,0.9982686,-0.002025127,0.007369194,0.005390034
3.175578117,0.9982687,-0.001934789,0.007266849,0.005537043
3.195394516,0.9982698,-0.002028164,0.007067966,0.005570276
3.217687607,0.9982688,-0.002390452,0.007149392,0.005485477
3.237504005,0.9982653,-0.002802166,0.00748288,0.005505899
3.257320404,0.9982619,-0.003131506,0.00768547,0.005642959
3.277137280,0.9982611,-0.003299124,0.007584129,0.005842678
3.296953678,0.9982601,-0.003377004,0.007506512,0.006060656
3.316770077,0.998257,-0.003290026,0.00766838,0.006396816
3.336586475,0.9982513,-0.00318698,0.008130474,0.006772016
3.356402874,0.9982442,-0.003112506,0.008702671,0.007117531
3.376219273,0.9982386,-0.002996096,0.009084548,0.007477387
3.396036148,0.998234,-0.002886595,0.009391651,0.007746152
3.415852547,0.99823,-0.002902494,0.009659474,0.007917086
3.435668945,0.9982279,-0.002973777,0.00976747,0.008036733
3.455485344,0.9982288,-0.002834996,0.009577328,0.008197519
3.477779389,0.9982297,-0.002656572,0.009313555,0.008443967
3.497595787,0.9982257,-0.00290547,0.009368814,0.008756946
3.517412186,0.998221,-0.003172432,0.009454699,0.009122728
3.537228584,0.998217,-0.003291272,0.009471027,0.009484948
3.557044983,0.9982156,-0.003376646,0.009256718,0.009806767
3.576861382,0.9982172,-0.003580925,0.008708119,0.01007145
3.596678257,0.9982182,-0.003876763,0.008139522,0.01033597
3.616494656,0.9982172,-0.004275043,0.007734551,0.0105903
3.636311054,0.9982126,-0.004807064,0.007674307,0.01083521
3.656127453,0.9982045,-0.005375245,0.00788242,0.0111522
3.675943852,0.9981958,-0.005810207,0.007902603,0.01168884
3.695760250,0.9981866,-0.005966174,0.007583735,0.01258051
3.715577126,0.9981737,-0.005889135,0.007161235,0.01382125
3.735393524,0.9981549,-0.005910945,0.006900365,0.01523184
3.757686615,0.9981328,-0.005968703,0.006685894,0.01668184
3.777503014,0.9981095,-0.00613332,0.006605014,0.01799565
3.797319412,0.9980797,-0.006399822,0.006462582,0.01953923
3.817135811,0.998044,-0.006471169,0.005804354,0.02145891
3.836952210,0.9980057,-0.006275202,0.004775398,0.02345264
3.856769562,0.9979686,-0.006151277,0.004081406,0.02513559
3.876585484,0.997937,-0.00620169,0.003785,0.02639326
3.896401882,0.9979061,-0.00610967,0.003585653,0.02758219
3.916218281,0.997869,-0.005979892,0.003322969,0.02895658
3.936034680,0.9978194,-0.006042521,0.003250705,0.03061205
3.955851078,0.9977576,-0.006351162,0.00353446,0.03247788
3.975667954,0.9976869,-0.006729661,0.003801016,0.03447976
3.995484352,0.9976139,-0.006986525,0.003878995,0.03647263
4.017777920,0.997531,-0.0074506,0.004223178,0.03855214
4.037594318,0.9974603,-0.007692774,0.004424944,0.04027122
4.057411194,0.9973947,-0.007737896,0.0041761,0.04188029
4.077227592,0.9973288,-0.007507121,0.003584746,0.04351674
4.097043991,0.9972608,-0.007353437,0.00298898,0.04511718
4.116860390,0.9971946,-0.007430709,0.002531872,0.04657398
4.136676788,0.9971389,-0.007537348,0.002144595,0.04775181
4.156493187,0.9970912,-0.007654307,0.002091324,0.04872416
4.176310062,0.9970418,-0.008056183,0.00245299,0.04964313
4.196126461,0.9969907,-0.008513707,0.00286665,0.05056358
4.215942860,0.9969467,-0.008716654,0.003206732,0.05136961
4.235759258,0.9969255,-0.009244381,0.004007125,0.05163002
4.255575657,0.9969429,-0.01035703,0.005185001,0.05097376
4.275392056,0.9969847,-0.01157594,0.006346054,0.04975047
4.297686100,0.9970445,-0.01256497,0.007349811,0.04814511
4.317502499,0.997084,-0.01311222,0.008648195,0.04695024
4.337318897,0.9971147,-0.0132407,0.01023562,0.0459339
4.357135296,0.9971465,-0.01337191,0.01169578,0.04484279
4.376952171,0.9971859,-0.01374659,0.01255211,0.04360604
4.396768570,0.9972243,-0.01422095,0.01316061,0.04237777
4.416584969,0.9972415,-0.01440058,0.01440333,0.04149974
4.436401367,0.9972314,-0.01389486,0.01591766,0.04136146
4.456217766,0.9972233,-0.01261445,0.01671471,0.04165069
