Time (s),W,X,Y,Z
1.270719528,0.6960353,0.7095147,0.06849912,-0.0637127
1.290536404,0.6960977,0.709462,0.06846491,-0.06365439
1.312829971,0.6961036,0.7094591,0.06847078,-0.06361645
1.332645893,0.6960865,0.7094726,0.06851127,-0.06360766
1.352462292,0.6961312,0.709425,0.06854804,-0.0636114
1.372278690,0.6961153,0.7094297,0.06861392,-0.06366073
1.392095089,0.6961119,0.709419,0.06869613,-0.06372881
1.411911965,0.6961517,0.7093636,0.0687919,-0.06380869
1.431727409,0.6961122,0.7093925,0.0688604,-0.06384418
1.451543808,0.6961373,0.7093676,0.0688725,-0.06383202
1.471360684,0.6961543,0.7093478,0.06890152,-0.06383823
1.491177082,0.6961426,0.7093537,0.06893636,-0.06386199
1.510993481,0.6961601,0.7093329,0.06896242,-0.06387334
1.530809403,0.6961704,0.7093203,0.06898619,-0.06387464
1.550625801,0.6961626,0.7093304,0.06898093,-0.06385302
1.572918892,0.6961876,0.7093081,0.06898427,-0.06382538
1.592735291,0.69617,0.7093174,0.06903864,-0.0638532
1.612551689,0.69617,0.7093127,0.06907227,-0.06386944
1.632368088,0.69618,0.7093111,0.06903344,-0.06381974
1.652184963,0.6961898,0.7093204,0.06894265,-0.06370968
1.672000408,0.6962026,0.7093271,0.06885432,-0.0635906
1.691817284,0.6962211,0.7093064,0.06888338,-0.06358836
1.711633682,0.6962242,0.7093003,0.06891058,-0.0635914
1.731450081,0.6962608,0.709264,0.06892271,-0.06358293
1.751266480,0.6962752,0.7092532,0.06891318,-0.06355542
1.771082878,0.696295,0.7092391,0.06889466,-0.06351591
1.790898800,0.6963342,0.7092077,0.06886221,-0.06347128
1.810715199,0.6963388,0.7092077,0.06884637,-0.06344058
1.830531597,0.6963375,0.7092137,0.06882513,-0.06341082
1.852824688,0.6963773,0.7091833,0.06878342,-0.06335764
1.872641564,0.6963786,0.7091879,0.06875508,-0.06332174
1.892457962,0.6963746,0.7091938,0.06875136,-0.06330351
1.912274361,0.6963803,0.7091908,0.06875166,-0.06327482
1.932090759,0.6964008,0.7091745,0.06874964,-0.06323444
1.951906681,0.6964019,0.7091746,0.06874525,-0.06322467
1.971723080,0.6964324,0.709148,0.06873132,-0.06320251
1.991539478,0.6964402,0.7091463,0.06870125,-0.06316847
2.011355877,0.6964517,0.7091422,0.06867235,-0.06312054
2.031172276,0.6964613,0.7091345,0.06866595,-0.06310783
2.050989151,0.6964717,0.7091206,0.06869503,-0.06311794
2.070804596,0.6964668,0.7091186,0.06873142,-0.06315432
2.090621471,0.696476,0.7091032,0.06877425,-0.06317821
2.112915039,0.6964463,0.7091226,0.06882793,-0.06322947
2.132731438,0.6964455,0.7091148,0.06888069,-0.06327078
2.152547360,0.6964349,0.7091093,0.06897666,-0.06334175
2.172363758,0.6964362,0.7090958,0.06905109,-0.06339887
2.192180157,0.6964784,0.7090694,0.06897568,-0.06331232
2.211997032,0.6964833,0.7090808,0.06890835,-0.06320488
2.231813431,0.6964879,0.7090854,0.0688687,-0.06314486
2.251629829,0.696504,0.7090635,0.06890289,-0.0631744
2.271445751,0.6964985,0.7090642,0.06893004,-0.06319768
2.291262150,0.6965199,0.7090485,0.06890932,-0.06316329
2.311078549,0.6965189,0.7090549,0.06888298,-0.06313013
2.330894947,0.6965253,0.7090548,0.06886534,-0.06308004
2.350711346,0.6965394,0.7090444,0.06885368,-0.06305359
2.370527744,0.6965247,0.7090617,0.06883667,-0.06303934
2.392821312,0.6965227,0.7090612,0.06885526,-0.06304778
2.412637711,0.6965253,0.709054,0.06888901,-0.06306246
2.432454109,0.6965356,0.709044,0.06890006,-0.06304865
2.452270508,0.6965665,0.7090217,0.06886175,-0.06299925
2.472086907,0.6965698,0.7090264,0.06882685,-0.06295057
2.491902828,0.69655,0.7090369,0.06887442,-0.06299692
2.511719227,0.6965712,0.7090023,0.06894445,-0.06307553
2.531535626,0.696549,0.7090103,0.0690181,-0.06315149
2.551352024,0.696525,0.7090397,0.06898526,-0.06312083
2.571168900,0.6965363,0.7090348,0.06895054,-0.06308958
2.590985298,0.696505,0.7090698,0.0689315,-0.06306194
2.610801697,0.6965088,0.7090713,0.06891158,-0.0630248
2.630617619,0.696519,0.7090639,0.06890154,-0.0630062
2.652911186,0.6964811,0.7090912,0.06895394,-0.06306051
2.672727585,0.6964863,0.7090803,0.06899171,-0.06308417
2.692544460,0.6965012,0.7090672,0.06899499,-0.06306531
2.712360859,0.6964825,0.7090894,0.06897838,-0.06303796
2.732176304,0.6964864,0.7090896,0.06895984,-0.06301474
2.751993179,0.6964808,0.7090849,0.06901829,-0.06306628
2.771809578,0.696475,0.7090814,0.06907296,-0.06310922
2.791625977,0.6965035,0.709063,0.06903554,-0.06304257
2.811442375,0.6965235,0.7090597,0.06894601,-0.06295504
2.831258774,0.6965358,0.7090635,0.0688566,-0.06287379
2.851075173,0.6965325,0.7090696,0.06884184,-0.06286068
2.870892048,0.6965472,0.70906,0.06881887,-0.06282976
2.890707493,0.6965389,0.7090763,0.06878521,-0.06277502
2.910524368,0.6965463,0.7090859,0.06869823,-0.06267928
2.932817936,0.6965668,0.7090845,0.06859458,-0.06258181
2.952634335,0.6965554,0.7091023,0.06856548,-0.06253754
2.972450733,0.6965466,0.7091157,0.06853623,-0.06251495
2.992267609,0.6965861,0.709091,0.06846531,-0.06243308
3.012083054,0.6966036,0.7090883,0.06838899,-0.06235254
3.031899452,0.6966258,0.7090811,0.06832232,-0.06226041
3.051716328,0.696657,0.7090523,0.06831594,-0.06224584
3.071532726,0.696649,0.7090598,0.0683293,-0.06223586
3.091349125,0.6966599,0.7090493,0.06832932,-0.06223233
3.111165524,0.696676,0.7090301,0.06834788,-0.06225032
3.130981922,0.6966246,0.7090745,0.06839013,-0.06227247
3.150798321,0.6966255,0.7090653,0.06844489,-0.06230872
3.170615196,0.696631,0.7090523,0.0684844,-0.06235166
3.190430641,0.6966246,0.7090528,0.06851144,-0.06238789
3.212724686,0.6966411,0.70903,0.06854157,-0.06242952
3.232541084,0.6966664,0.7089968,0.06858532,-0.06247674
3.252357483,0.6966326,0.7090256,0.06861687,-0.06249253
3.272173882,0.6966582,0.7089972,0.06864471,-0.06249715
3.291990757,0.6966804,0.7089742,0.06865487,-0.06250031
3.311807156,0.6966478,0.7090105,0.06863333,-0.0624729
3.331622601,0.6966972,0.7089728,0.0685623,-0.06242894
3.351439476,0.6966965,0.7089848,0.06850902,-0.06236101
3.371255875,0.6967216,0.7089763,0.06842706,-0.06226503
3.391072273,0.6967363,0.7089708,0.06837896,-0.06221597
3.410888672,0.6967442,0.7089661,0.06835996,-0.06220278
3.430705071,0.6967409,0.7089715,0.06835319,-0.06218548
3.450521469,0.6967614,0.7089555,0.06832786,-0.06216481
3.472815037,0.6967499,0.70897,0.06830907,-0.06215006
3.492631436,0.6967648,0.7089617,0.06827297,-0.06211769
3.512447834,0.6967646,0.7089751,0.06821095,-0.0620348
3.532264233,0.6967861,0.7089668,0.06814253,-0.06196357
3.552080631,0.69677,0.7089947,0.06808594,-0.06188804
3.571897030,0.6967981,0.708981,0.06802114,-0.06179823
3.591713905,0.6967855,0.7090012,0.0679813,-0.06175254
3.611530304,0.6967894,0.7089924,0.06800669,-0.06178318
3.631346703,0.6967929,0.7089815,0.06805016,-0.06181996
3.651163101,0.6967893,0.7089844,0.06806038,-0.06181451
3.670979500,0.6967859,0.7089885,0.06805927,-0.0618076
3.690795899,0.6967852,0.7089933,0.06804373,-0.06177887
3.710612774,0.6968014,0.7089831,0.06802323,-0.06173404
3.730428219,0.6967933,0.7089972,0.06798698,-0.06170397
3.752722264,0.696797,0.7089948,0.06798079,-0.06169754
3.772538662,0.696794,0.7089963,0.06798151,-0.06171235
3.792355061,0.6967758,0.7090164,0.06797234,-0.06169838
3.812171459,0.6968056,0.7089907,0.0679563,-0.06167408
3.831987858,0.6968099,0.7089899,0.06794263,-0.06164981
3.851804733,0.6967895,0.7090147,0.06791957,-0.06162177
3.871621132,0.6968122,0.7089967,0.06790164,-0.06159053
3.891437531,0.6967977,0.709014,0.06786884,-0.06159119
3.911253929,0.6968068,0.7090178,0.06780092,-0.06151998
3.931070328,0.6968335,0.7090031,0.06773959,-0.06145465
3.950886250,0.6967936,0.7090405,0.06775773,-0.06145532
3.970702648,0.696802,0.709024,0.06780051,-0.06150529
3.990519047,0.696779,0.7090364,0.06785804,-0.06155706
4.012813091,0.6967617,0.709044,0.06790398,-0.06161331
4.032629490,0.6967644,0.7090336,0.06794514,-0.06165817
4.052445889,0.6967708,0.7090238,0.06796511,-0.06167787
4.072262287,0.6967541,0.7090397,0.0679701,-0.06167765
4.092079163,0.6967764,0.7090192,0.0679594,-0.06167414
4.111895561,0.6967762,0.7090247,0.0679257,-0.06164978
4.131711960,0.6967779,0.7090292,0.06788864,-0.06161766
4.151528358,0.6967893,0.7090214,0.06787272,-0.06159646
4.171344757,0.6967703,0.7090392,0.06787081,-0.06161124
4.191161156,0.696763,0.7090479,0.06785677,-0.06160672
4.210977078,0.6967816,0.7090344,0.06783717,-0.06157456
4.230793476,0.6967798,0.7090389,0.06782718,-0.06155457
4.250609875,0.6967718,0.7090469,0.067829,-0.06155157
4.270426750,0.6967866,0.7090327,0.06782656,-0.06154877
4.292720318,0.696793,0.7090265,0.06782328,-0.06155186
4.312536717,0.696786,0.7090361,0.06781305,-0.06153199
4.332353115,0.6968131,0.7090158,0.06778263,-0.06149208
4.352169991,0.6968142,0.7090183,0.06777146,-0.06146416
4.371986389,0.6968148,0.709021,0.06775409,-0.06144316
4.391802788,0.6968246,0.7090157,0.06773561,-0.0614142
4.411619186,0.6968052,0.7090247,0.06778258,-0.06147868
4.431435585,0.6968025,0.7090193,0.06783249,-0.06151677
4.451251984,0.6968001,0.7090164,0.06785969,-0.06154688
4.471068859,0.6967868,0.7090321,0.06784388,-0.06153436
4.490885258,0.6967952,0.7090257,0.06782675,-0.06153366
4.510701656,0.6967784,0.7090346,0.0678694,-0.06157384
4.530518055,0.6967753,0.7090293,0.06791362,-0.0616209
4.552811146,0.6967645,0.7090343,0.06794249,-0.06165232
4.572627545,0.6967528,0.7090457,0.06794554,-0.06165042
4.592443943,0.6967599,0.7090387,0.06794786,-0.06164761
4.612260819,0.6967566,0.7090381,0.06795793,-0.06168206
4.632077217,0.6967564,0.709035,0.06797715,-0.06169875
4.651893616,0.6967781,0.7090131,0.06797597,-0.06170666
4.671710014,0.6967697,0.7090259,0.06794554,-0.0616882
4.691526413,0.6967724,0.7090285,0.06791281,-0.06166159
4.711343289,0.6967785,0.7090244,0.0678992,-0.06165697
4.731159687,0.6967896,0.7090176,0.06787076,-0.06164001
4.750976086,0.6968043,0.7090043,0.067858,-0.06163918
4.770792484,0.6968076,0.7089953,0.06789745,-0.06166453
4.790608883,0.6968057,0.7089909,0.06793914,-0.06169005
4.810425282,0.696803,0.7089874,0.0679782,-0.06171761
4.832719326,0.6967871,0.7089944,0.06802806,-0.06176154
4.852535725,0.6967962,0.7089838,0.06803327,-0.06177381
4.872352123,0.6967975,0.7089859,0.06800965,-0.06176211
4.892168522,0.6967877,0.7089987,0.06800117,-0.06173518
4.911984921,0.6967942,0.7089964,0.06797571,-0.06171711
4.931801796,0.6967776,0.7090139,0.06795792,-0.06172123
4.951618195,0.6967735,0.7090198,0.0679501,-0.06171069
4.971434593,0.6967546,0.7090272,0.06801353,-0.06176709
4.991250992,0.6967566,0.7090157,0.0680585,-0.06182851
5.011067390,0.6967638,0.7090071,0.06806299,-0.06183871
5.030883789,0.6967605,0.7090132,0.06805297,-0.0618175
5.050700665,0.6967535,0.7090241,0.06803729,-0.06178979
5.070517063,0.6967584,0.7090253,0.06800445,-0.06175727
5.092810154,0.6967522,0.7090372,0.06796812,-0.06172999
5.112626553,0.696758,0.7090371,0.06793429,-0.06170272
5.132442951,0.6967704,0.7090315,0.06790646,-0.06165719
5.152259350,0.696771,0.7090351,0.06787971,-0.06163837
5.172076225,0.6967725,0.7090358,0.06787644,-0.06161922
5.191892624,0.6967631,0.7090454,0.06786866,-0.06162329
5.211709023,0.6967588,0.709043,0.06789984,-0.06166328
5.231525898,0.696739,0.7090566,0.06793091,-0.06169819
5.251342773,0.6967545,0.7090359,0.06795885,-0.06173026
5.271159172,0.6967591,0.7090356,0.06792641,-0.06171656
5.290975571,0.6967666,0.7090349,0.06788515,-0.0616871
5.310791969,0.6967826,0.7090187,0.06788985,-0.0616852
5.330608368,0.6967623,0.7090314,0.0679333,-0.06172009
5.350424767,0.6967754,0.7090138,0.06795444,-0.06175243
5.372718334,0.696781,0.7090029,0.06798376,-0.06178124
5.392534733,0.6967435,0.7090328,0.06802079,-0.06181984
5.412351132,0.696743,0.7090282,0.0680564,-0.06183958
5.432167530,0.6967468,0.7090163,0.06810815,-0.06187696
5.451983929,0.6967169,0.7090373,0.0681676,-0.06190605
5.471800327,0.6967251,0.7090163,0.06823489,-0.06198142
5.491617203,0.6967092,0.7090153,0.0683322,-0.06206547
5.511434078,0.6966905,0.7090276,0.0683644,-0.06209824
5.531250477,0.6967044,0.7090179,0.06833706,-0.0620827
5.551066876,0.6966974,0.7090286,0.06831264,-0.06206687
5.570883751,0.6966915,0.7090371,0.06829689,-0.06205396
5.590700150,0.6967173,0.7090152,0.06827243,-0.06204066
5.610516548,0.6967285,0.7090076,0.0682615,-0.06201338
5.632809639,0.6967141,0.7090235,0.06823968,-0.062016
5.652626038,0.6967312,0.7090087,0.06823912,-0.06199548
5.672442436,0.6967384,0.7089863,0.06832605,-0.06207575
5.692258835,0.6967458,0.7089661,0.06840041,-0.06214136
5.712076187,0.6967542,0.7089515,0.06843551,-0.06217444
5.731892586,0.6967436,0.7089666,0.06840922,-0.06214838
5.751708985,0.6967463,0.7089692,0.06837773,-0.06212413
5.771525860,0.6967562,0.7089646,0.06834427,-0.06210256
5.791342259,0.696762,0.7089634,0.06832568,-0.06206991
5.811158657,0.6967679,0.708962,0.06830138,-0.06204743
5.830975056,0.696778,0.7089579,0.06827305,-0.0620121
5.850791455,0.696808,0.7089341,0.06824428,-0.06198002
5.870607853,0.6968074,0.708938,0.06821124,-0.06197849
5.890424729,0.6968212,0.7089299,0.06818418,-0.06194438
5.912718296,0.6968369,0.7089199,0.0681423,-0.06192816
5.932534695,0.6968387,0.7089229,0.06811461,-0.06190429
5.952351094,0.6968352,0.7089319,0.06808695,-0.06187256
5.972167969,0.6968551,0.7089168,0.06806306,-0.06184715
5.991984367,0.69683,0.7089433,0.06804439,-0.06184639
6.011800766,0.6968428,0.7089366,0.06800506,-0.06182234
6.031617165,0.6968477,0.7089323,0.06800379,-0.06181524
6.051433563,0.6968077,0.7089713,0.06800231,-0.06182263
6.071249962,0.6968061,0.7089811,0.06795386,-0.06178229
6.091066837,0.6968296,0.7089691,0.06789001,-0.061724
6.110883236,0.696814,0.7089915,0.06785599,-0.06168213
6.130699635,0.6968157,0.7089825,0.06790084,-0.06171568
6.150516033,0.6968166,0.7089732,0.06794532,-0.06176392
6.172809601,0.6967839,0.7090067,0.06793672,-0.06175743
6.192626476,0.6967996,0.7089987,0.06790137,-0.06170868
6.212442875,0.6968065,0.7089933,0.06789336,-0.0617038
6.232259274,0.6967891,0.7090026,0.06793447,-0.06174955
6.252075672,0.6968031,0.7089821,0.0679631,-0.06179363
6.271892071,0.696787,0.7089964,0.06797212,-0.06180192
6.291709423,0.6967778,0.7090084,0.06794329,-0.06179882
6.311525822,0.6967925,0.7089951,0.067924,-0.06180671
6.331342220,0.696781,0.7090083,0.06790695,-0.06180573
6.351158619,0.6967775,0.7090178,0.06787898,-0.0617661
6.370975494,0.69679,0.7090023,0.06789055,-0.06178787
6.390791893,0.6967516,0.7090305,0.06794353,-0.06184057
6.410608292,0.6967366,0.7090359,0.06798673,-0.06190015
6.430424690,0.696723,0.7090493,0.06798809,-0.06189758
6.452718735,0.6967095,0.7090642,0.06797853,-0.06189061
6.472535133,0.6966934,0.7090815,0.06796275,-0.06188888
6.492351532,0.6967082,0.7090701,0.06794783,-0.06187089
6.512167931,0.6966923,0.7090881,0.06793462,-0.06185757
6.531984329,0.6966945,0.7090794,0.06796702,-0.06189625
6.551800728,0.6966819,0.7090834,0.06801025,-0.0619465
6.571617603,0.6966722,0.7090854,0.06805281,-0.06198691
6.591434002,0.6966668,0.7090821,0.06809212,-0.06204033
6.611250401,0.6966712,0.7090688,0.06813744,-0.0620928
6.631067276,0.6966547,0.7090733,0.06819934,-0.06215844
6.650884152,0.6966601,0.7090587,0.06824323,-0.06221762
6.670700550,0.6966397,0.7090697,0.06828937,-0.06227059
6.690516949,0.6966251,0.7090772,0.0683276,-0.06230735
6.712810517,0.6966224,0.7090729,0.06836312,-0.06234672
6.732627392,0.6966135,0.7090636,0.06846631,-0.06243679
6.752443791,0.6966044,0.7090564,0.06856236,-0.06251447
6.772260189,0.6965978,0.709057,0.06859848,-0.06254315
6.792076588,0.6965979,0.7090657,0.06854533,-0.06250134
6.811892986,0.6965921,0.7090788,0.06850689,-0.06245933
6.831709385,0.6965944,0.7090828,0.06847835,-0.06242053
6.851526261,0.6965978,0.7090843,0.06844919,-0.06239614
6.871342659,0.6965801,0.7091011,0.06845193,-0.06240129
6.891159535,0.6965781,0.7090974,0.06847942,-0.06243392
6.910975933,0.6965733,0.7090945,0.06852367,-0.06247262
6.930792809,0.696574,0.7090817,0.06859712,-0.06252809
6.950609207,0.6965538,0.7090864,0.06867093,-0.06262076
6.970425606,0.6965287,0.7090967,0.0687525,-0.06269324
6.992719173,0.6965245,0.709084,0.06884173,-0.06278477
7.012536049,0.6965238,0.7090684,0.06892501,-0.06287728
7.032352448,0.6964993,0.7090848,0.06897067,-0.06291242
7.052168846,0.6964768,0.7091002,0.06899729,-0.06295941
7.071985245,0.696477,0.7090978,0.0690011,-0.06298075
7.091801643,0.696463,0.7091121,0.06899914,-0.06297746
7.111618042,0.6964585,0.7091122,0.06901657,-0.06300577
7.131434917,0.6964589,0.70911,0.06902387,-0.06301891
7.151251793,0.6964523,0.7091122,0.06904656,-0.06304292
7.171068192,0.6964481,0.7091145,0.06905104,-0.06305674
7.190884590,0.6964446,0.7091261,0.06900411,-0.06301825
7.210701466,0.6964434,0.7091333,0.06896615,-0.06299091
7.230517864,0.6964507,0.7091355,0.06890003,-0.06296024
7.252811432,0.6964526,0.7091419,0.06884989,-0.06292004
7.272627831,0.6964571,0.709143,0.0688215,-0.06288847
7.292444706,0.6964431,0.7091516,0.06884199,-0.06292358
7.312261105,0.6964416,0.7091525,0.06883717,-0.06293681
7.332077503,0.6964567,0.7091349,0.06884757,-0.0629561
7.351893902,0.6964362,0.7091505,0.06888144,-0.06296874
7.371711254,0.6964232,0.70916,0.06889702,-0.06299018
7.391527653,0.6964208,0.709157,0.0689189,-0.06302458
7.411344051,0.6964095,0.7091635,0.06893315,-0.06306096
7.431160450,0.6964312,0.709141,0.06893891,-0.06306983
7.450976849,0.696425,0.7091433,0.06896287,-0.06308585
7.470793724,0.6963981,0.709167,0.06897643,-0.06310192
7.490610123,0.6963865,0.7091722,0.06901017,-0.06313387
7.510426998,0.6963797,0.7091739,0.06903372,-0.06316498
7.532720089,0.6963783,0.7091784,0.06901085,-0.06315482
7.552537441,0.6963839,0.7091787,0.06898156,-0.06312179
7.572353840,0.696386,0.7091818,0.06895427,-0.06309111
7.592170239,0.6963807,0.7091934,0.06890888,-0.06306891
7.611986637,0.6963907,0.7091887,0.06887985,-0.06304398
7.631803513,0.6963891,0.7091849,0.06891129,-0.06306978
7.651619911,0.6963765,0.7091861,0.06897622,-0.06312418
7.671436310,0.6963762,0.7091752,0.06903222,-0.06318901
7.691252709,0.6963638,0.7091812,0.06906296,-0.06322572
7.711070061,0.6963487,0.7091904,0.06909004,-0.06325831
7.730886460,0.6963546,0.7091856,0.06908795,-0.06325057
7.750702858,0.6963438,0.7092032,0.06904901,-0.06321493
7.770519257,0.6963527,0.7092024,0.06900124,-0.06317759
7.792813301,0.6963592,0.7091896,0.06903832,-0.0632091
7.812629700,0.696334,0.7092071,0.06908112,-0.0632431
7.832446099,0.6963238,0.7092087,0.06912798,-0.06328724
7.852262497,0.6963249,0.7091987,0.06917068,-0.06333955
7.872078896,0.6963264,0.7091893,0.06920987,-0.06338705
7.891896248,0.6963339,0.7091889,0.06916317,-0.06335936
7.911712647,0.6963444,0.7091846,0.06912728,-0.06333034
7.931529045,0.6963599,0.7091719,0.0691132,-0.06331673
7.951345444,0.6963678,0.7091632,0.0691264,-0.06331448
7.971162319,0.6963574,0.7091712,0.06912825,-0.06333645
7.990978718,0.6963445,0.7091995,0.06904914,-0.06324688
8.010795593,0.6963636,0.7091992,0.06894729,-0.06315118
8.030611992,0.6963484,0.7092262,0.06887385,-0.06309624
8.050428867,0.696348,0.7092329,0.06883764,-0.06306618
8.072722435,0.6963698,0.7092211,0.06877843,-0.06302216
8.092538834,0.6963554,0.7092389,0.0687516,-0.0630099
8.112355232,0.6963484,0.7092501,0.06871977,-0.06299583
8.132172108,0.696358,0.7092394,0.06873076,-0.06299865
8.151988506,0.6963328,0.7092549,0.06877503,-0.0630544
8.171805382,0.6963354,0.7092449,0.06882049,-0.06308794
8.191621780,0.6963297,0.7092433,0.06885654,-0.06312931
8.211438656,0.6963162,0.7092499,0.06890213,-0.06315444
8.231255055,0.6963183,0.7092493,0.06888644,-0.06315488
8.251071453,0.6963143,0.7092674,0.0688098,-0.06307976
8.270887852,0.6963093,0.7092863,0.06873583,-0.06300252
8.290705204,0.6963412,0.7092707,0.06864829,-0.06291997
8.310521603,0.696326,0.7092985,0.06858027,-0.06284948
8.332815170,0.6963184,0.7093166,0.06852638,-0.06278867
8.352631569,0.6963392,0.7093031,0.06847861,-0.06276354
8.372448444,0.6963446,0.7093043,0.06843358,-0.06273821
8.392264843,0.6963551,0.7092996,0.0684042,-0.06270693
8.412081242,0.6963358,0.7093211,0.06838363,-0.06269948
8.431898594,0.6963082,0.7093516,0.06836364,-0.06268404
8.451714993,0.6963101,0.7093523,0.0683432,-0.06267709
8.471531391,0.696318,0.7093478,0.06832582,-0.06266057
8.491347790,0.6962981,0.7093772,0.06827107,-0.06260801
8.511164189,0.6963224,0.7093666,0.06820048,-0.06253318
8.530980587,0.6963168,0.7093838,0.06814463,-0.06246117
8.550797939,0.6963198,0.7093871,0.06810456,-0.06243499
8.570614338,0.6963239,0.7093886,0.06806538,-0.06241389
8.590430737,0.6963117,0.7094105,0.06800735,-0.06236601
8.612724781,0.6963336,0.7094046,0.06792012,-0.06228242
8.632541180,0.6963325,0.7094158,0.06785379,-0.0622413
8.652357578,0.6963022,0.7094489,0.06783178,-0.06222581
8.672173977,0.6963112,0.709445,0.06780296,-0.06220054
8.691991329,0.6962788,0.7094799,0.06777147,-0.06219972
8.711807728,0.6962622,0.7095017,0.06775025,-0.06216067
8.731624127,0.6962617,0.7095069,0.06771773,-0.0621412
8.751440525,0.6962667,0.709514,0.06766119,-0.06206571
8.771256924,0.6962926,0.7095054,0.06756646,-0.06197729
8.791074276,0.6963034,0.7094941,0.06757015,-0.0619804
8.810890675,0.6962467,0.7095389,0.06762281,-0.06204658
8.830707073,0.6962493,0.7095281,0.06766135,-0.06209856
8.850523949,0.6962562,0.7095133,0.06769415,-0.06215541
8.872817517,0.696232,0.7095309,0.06772424,-0.06219283
8.892633915,0.6962379,0.7095194,0.06774762,-0.06223394
8.912450314,0.6962389,0.7095085,0.06780156,-0.06228662
8.932267666,0.6962136,0.7095259,0.06784621,-0.06232281
8.952084065,0.6962546,0.7094868,0.06783542,-0.06232172
8.971900463,0.6962454,0.7094964,0.06782538,-0.06232687
8.991716862,0.6962435,0.7094975,0.06781539,-0.06234532
9.011534214,0.6962389,0.7094947,0.0678585,-0.06238333
9.031350613,0.6962354,0.7094908,0.06789654,-0.06242434
