Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.019817829,0.07523298,13.43481,5.528356,-0.1220556,0.008105505,1.01608,23.38633,-11.23884,-63.72771,1000.805
0.039636612,-3.108907,6.838927,2.286746,-0.1015176,-0.01419669,1.011992,24.12261,-10.92529,-63.73588,1000.802
0.059454441,-6.415515,0.6061188,-1.811139,-0.0661281,-0.01507117,0.9770408,24.12261,-10.92529,-63.73588,1000.802
0.079272270,-7.456484,2.300474,0.6965217,-0.05216189,-0.02487377,0.9204406,25.19451,-12.31967,-63.71498,1000.802
0.099090576,-2.006705,9.501486,0.5741968,-0.0599453,-0.02247122,0.9238743,25.19451,-12.31967,-63.71498,1000.802
0.118908405,-3.598775,6.596876,-1.383002,-0.1114491,-0.0143935,0.9517103,25.19451,-12.31967,-63.71498,1000.801
0.138726234,-1.700538,3.510728,-0.8325397,-0.1254899,-0.02419912,0.9541503,24.79535,-10.55972,-64.18826,1000.801
0.158544540,-3.415075,-1.753877,-4.012987,-0.1244442,-0.03196379,0.9627929,24.79535,-10.55972,-64.18826,1000.8
0.178362370,-3.047674,-3.327207,-7.743897,-0.09335023,-0.03182497,0.9534525,25.9168,-11.22726,-64.56056,1000.8
0.198180199,-5.129612,-1.027724,-7.988547,-0.08137582,-0.008916435,0.9370936,25.9168,-11.22726,-64.56056,1000.802
0.217998028,-1.455604,-0.241059,-5.542049,-0.08215862,-0.02931839,0.9591963,25.9168,-11.22726,-64.56056,1000.802
0.237816334,3.565541,0.0009917939,-10.6797,-0.09824007,-0.0162252,0.9714185,25.89323,-9.837231,-65.40878,1000.799
0.257634163,2.585805,0.9691951,-11.35248,-0.08903118,0.005310579,0.9975433,25.89323,-9.837231,-65.40878,1000.799
0.277451992,-0.5371017,2.118936,-8.905984,-0.1090593,0.002210845,0.9667456,26.27373,-10.58227,-66.22057,1000.798
0.299747944,3.810475,6.2338,1.246984,-0.05360781,0.006904697,0.9766024,26.27373,-10.58227,-66.22057,1000.798
0.319565773,8.464218,5.386622,8.708804,0.01606803,-0.02050766,0.9688401,26.27373,-10.58227,-66.22057,1000.794
0.339383602,10.79109,24.08505,-4.318799,-0.09112065,0.01399719,0.9696041,25.88594,-9.486172,-66.23862,1000.794
0.359201908,20.58845,34.49323,-6.092511,-0.2446039,0.05245228,1.092759,25.88594,-9.486172,-66.23862,1000.795
0.379019737,12.26069,10.59071,-1.138352,-0.2469976,-0.00976378,1.144099,27.69988,-10.9337,-66.21941,1000.795
0.398837566,4.361576,-8.652325,-11.71946,-0.1855274,-0.09241716,1.063697,27.69988,-10.9337,-66.21941,1000.796
0.418656349,12.56686,-6.413355,-11.59713,-0.1080059,-0.0844006,0.990429,27.69988,-10.9337,-66.21941,1000.796
0.438474178,16.17964,-0.5436226,-13.86014,-0.1168841,-0.06253548,0.9901071,28.80574,-10.55506,-66.23006,1000.794
0.458291531,21.99681,2.663551,-13.43201,-0.09291668,-0.01621626,0.9636666,28.80574,-10.55506,-66.23006,1000.794
0.478109360,25.91576,12.58763,-10.49621,-0.09764511,0.05097425,0.9712778,29.19104,-11.60568,-67.03646,1000.795
0.497928143,13.30166,13.8584,-7.499248,-0.111283,0.05577771,0.9733077,29.19104,-11.60568,-67.03646,1000.795
0.517745972,6.994615,16.76301,-6.031348,-0.1184922,0.05629016,0.9994145,29.19104,-11.60568,-67.03646,1000.795
0.537563801,6.627214,18.75993,2.531395,-0.1115294,0.02319226,0.9900355,29.93365,-11.58208,-66.21587,1000.795
0.559859276,-2.98644,17.61019,0.8800091,-0.1440099,0.004520498,0.9901174,29.93365,-11.58208,-66.21587,1000.797
0.579677105,0.3814003,16.2184,-3.768338,-0.1828521,0.01609791,1.028521,30.98772,-11.95313,-67.03669,1000.797
0.599494934,-0.4758682,10.40918,4.243944,-0.1608813,-0.006215484,1.016702,30.98772,-11.95313,-67.03669,1000.797
0.619313717,-7.762651,0.5456061,1.246984,-0.1396664,-0.001836084,0.9697885,30.98772,-11.95313,-67.03669,1000.797
0.639131546,1.851004,1.09022,0.5130343,-0.09931216,-0.01434581,0.9453694,32.48208,-12.66337,-66.64927,1000.796
0.658949375,10.72986,4.115856,3.081857,-0.08172579,-0.02593201,0.949075,32.48208,-12.66337,-66.64927,1000.796
0.678767681,-0.8432691,-0.7856733,-1.749977,-0.1232497,0.000609118,0.9388198,33.59803,-13.03255,-67.40698,1000.798
0.698585510,0.1364664,-0.1805463,-4.624612,-0.1316579,0.02979821,0.9457732,33.59803,-13.03255,-67.40698,1000.798
0.718403340,2.095937,3.571241,-0.7102148,-0.1221552,0.04337697,0.9023498,33.59803,-13.03255,-67.40698,1000.802
0.738221646,2.340871,5.628673,3.509995,-0.1331409,0.03026235,0.9395089,33.59299,-12.65864,-67.03345,1000.802
0.758039474,-0.6595686,4.539444,5.528356,-0.1272232,0.01861808,0.9442435,33.59299,-12.65864,-67.03345,1000.801
0.777857304,-1.945472,2.300474,6.568118,-0.1270187,-0.01496799,0.9488966,34.28228,-13.40036,-67.84641,1000.801
0.797676086,2.340871,1.937398,3.020695,-0.1420399,-0.02136197,0.9547382,34.28228,-13.40036,-67.84641,1000.803
0.817493916,9.566421,3.934317,9.136941,-0.1570979,-0.01116068,0.9770762,34.28228,-13.40036,-67.84641,1000.803
0.839788914,4.116642,3.08714,6.812768,-0.180441,-0.0005257952,0.9951177,34.27077,-12.66697,-67.85937,1000.807
0.859607220,7.79065,3.934317,5.834168,-0.1854966,0.03646585,0.9996794,34.27077,-12.66697,-67.85937,1000.807
0.879425049,13.1792,5.447135,8.525316,-0.1889159,0.05648126,1.028279,35.02839,-13.76631,-68.22272,1000.811
0.899242878,8.158051,3.32919,8.402991,-0.1283311,0.06984793,0.9889191,35.02839,-13.76631,-68.22272,1000.811
0.919061184,8.219284,13.73738,2.470233,-0.1212297,0.1029907,0.986637,35.02839,-13.76631,-68.22272,1000.809
0.938879013,-6.109347,13.49532,10.1767,-0.03342414,-0.03178356,0.841626,36.14468,-14.06114,-68.28482,1000.809
0.958696842,13.1792,28.92606,27.79149,-0.09148912,0.000879348,0.982571,36.14468,-14.06114,-68.28482,1000.81
0.978515625,14.52633,36.67169,23.75477,-0.3010578,0.02866608,1.042748,36.84137,-15.15272,-68.20459,1000.81
0.998333454,-1.333137,22.14864,7.11858,-0.3182324,0.0988662,1.113673,36.84137,-15.15272,-68.20459,1000.814
1.018151283,-8.558686,12.8902,8.158341,-0.2237479,0.1015514,1.014221,36.84137,-15.15272,-68.20459,1000.814
1.037969589,-5.190845,13.01122,19.35107,-0.179757,0.02811639,0.9576121,38.7186,-16.58395,-67.36224,1000.811
1.057787418,-5.741947,8.835846,6.078818,-0.1671131,0.01889276,0.9420499,38.7186,-16.58395,-67.36224,1000.811
1.077605248,-13.39613,15.91583,-5.052749,-0.1474289,0.04961244,0.9174833,38.7186,-16.58395,-67.36224,1000.811
1.099901199,-3.843709,28.01837,-0.1597527,-0.2713915,0.07980625,0.9839611,39.84146,-17.23706,-66.9745,1000.811
1.119719029,-7.762651,20.63582,2.164421,-0.3428424,0.09706397,1.024986,39.84146,-17.23706,-66.9745,1000.814
1.139536858,-7.578951,13.31379,0.4518718,-0.3228882,0.08984455,1.017117,41.26761,-17.58849,-66.97335,1000.814
1.159355164,-0.4758682,13.97943,3.204182,-0.3132944,0.09419987,0.9852298,41.26761,-17.58849,-66.97335,1000.816
1.179172993,1.177435,13.01122,6.078818,-0.2797237,0.07482859,0.9569512,41.26761,-17.58849,-66.97335,1000.816
1.198990822,-2.006705,7.383542,6.38463,-0.2067004,0.04934873,0.9356654,42.73429,-16.52517,-66.5539,1000.814
1.218809128,-5.80318,5.144571,4.305107,-0.1543008,0.02264402,0.8546342,42.73429,-16.52517,-66.5539,1000.814
1.238626957,-9.967056,8.775333,3.38767,-0.1377504,0.01149635,0.8404886,43.79469,-17.18616,-66.54596,1000.817
1.258444786,-5.80318,17.48916,0.08489711,-0.1697988,0.02456508,0.876932,43.79469,-17.18616,-66.54596,1000.817
1.278263092,-6.537982,16.46045,0.1460596,-0.2378007,0.02622838,0.9053082,43.79469,-17.18616,-66.54596,1000.819
1.298080921,1.177435,16.76301,-1.749977,-0.2723549,0.04900895,0.9360231,44.52523,-16.50592,-66.56062,1000.819
1.317898750,2.340871,13.3743,-3.401363,-0.2686595,0.07186649,0.9163304,44.52523,-16.50592,-66.56062,1000.818
1.337717533,0.5038673,12.52712,-2.973226,-0.2696715,0.07476661,0.9095933,46.01301,-16.85789,-66.62302,1000.818
1.357535362,1.299902,11.37738,-1.199515,-0.2655211,0.05101767,0.9466149,46.01301,-16.85789,-66.62302,1000.822
1.379830361,-1.761771,5.386622,-3.8295,-0.2729524,0.06505971,0.9298339,46.01301,-16.85789,-66.62302,1000.822
1.399648666,-3.047674,4.539444,-4.196475,-0.2860817,0.06499293,0.9303882,47.43423,-16.8342,-66.18499,1000.822
1.419466496,0.8712681,10.34866,-5.297399,-0.3158132,0.07359233,0.9257683,47.43423,-16.8342,-66.18499,1000.822
1.439284325,6.933381,9.380461,-0.8325397,-0.355036,0.07155441,0.9727924,48.1909,-17.87242,-66.54942,1000.824
1.459103108,5.402544,3.752779,3.020695,-0.3456511,0.0575283,0.991976,48.1909,-17.87242,-66.54942,1000.824
1.478920937,-4.700978,-4.96105,-3.217876,-0.2659251,0.03689668,0.9475099,48.1909,-17.87242,-66.54942,1000.823
1.498739243,-9.722122,-2.540542,2.164421,-0.184712,0.03095886,0.9354506,48.91556,-16.82668,-66.6339,1000.823
1.518557072,-12.11023,3.147652,6.996255,-0.2078564,-0.007151435,0.9315202,48.91556,-16.82668,-66.6339,1000.821
1.538374901,-4.456044,15.12917,-2.483926,-0.3328545,0.02690344,0.9859565,48.9369,-18.23957,-66.98907,1000.821
1.558193207,8.831619,13.61635,1.124659,-0.4124649,0.03392929,1.041937,48.9369,-18.23957,-66.98907,1000.824
1.578011036,2.708272,2.542525,4.549757,-0.403387,-0.01419226,1.057568,48.9369,-18.23957,-66.98907,1000.824
1.597828865,0.7488011,-0.7251607,-5.052749,-0.3646902,-0.02978459,0.9699113,49.60542,-17.49166,-66.62457,1000.82
1.617647648,13.914,8.412257,-8.722497,-0.3217149,-0.05143487,0.9859759,49.60542,-17.49166,-66.62457,1000.82
1.637465000,14.71003,4.781495,-11.53597,-0.2701394,-0.01189693,0.914943,49.99826,-18.96167,-66.98005,1000.823
1.659760475,21.26201,13.97943,-11.53597,-0.2520172,0.03634096,0.8890269,49.99826,-18.96167,-66.98005,1000.823
1.679578781,7.545716,19.42557,-14.77758,-0.3632641,0.1210598,0.9233757,49.99826,-18.96167,-66.98005,1000.827
1.699396610,9.321486,22.26967,-10.37388,-0.4019454,0.1112418,0.9737356,50.73358,-18.58701,-66.98931,1000.827
1.719214440,11.70959,14.52404,-5.847861,-0.3825184,0.1157236,0.9731697,50.73358,-18.58701,-66.98931,1000.823
1.739032746,1.422369,10.0461,-3.890663,-0.342901,0.05400135,0.9369175,51.86877,-19.96509,-66.14526,1000.823
1.758850574,-5.80318,10.0461,-4.808099,-0.3374993,0.02913378,0.9111783,51.86877,-19.96509,-66.14526,1000.824
1.778669357,4.239109,13.49532,0.6965217,-0.3146282,0.02388418,0.9061993,51.86877,-19.96509,-66.14526,1000.824
1.798487186,-0.04723396,11.49841,0.6965217,-0.335554,0.02327732,0.901484,52.25235,-20.67886,-65.31032,1000.824
1.818305016,-3.047674,11.25635,-1.872301,-0.3118315,0.0252792,0.8728864,52.25235,-20.67886,-65.31032,1000.824
1.838123321,6.137346,15.00814,0.02373465,-0.3199785,0.0131008,0.8883142,52.94891,-21.77165,-65.29342,1000.826
1.857941151,2.095937,14.46353,-2.055789,-0.3370633,0.02372271,0.8874969,52.94891,-21.77165,-65.29342,1000.826
1.877758980,-1.02697,12.70866,-3.462525,-0.3569792,0.02852509,0.9025936,52.94891,-21.77165,-65.29342,1000.827
1.897577286,3.443074,10.40918,-1.199515,-0.3630229,0.05767871,0.8897441,54.0562,-21.37857,-64.54404,1000.827
1.917395115,5.525012,10.77225,3.14302,-0.3653493,0.0450307,0.8998281,54.0562,-21.37857,-64.54404,1000.825
1.939690590,4.667743,12.16405,0.6965217,-0.3658061,0.04504928,0.9085189,54.83164,-23.50124,-64.06566,1000.825
1.959508896,-1.761771,10.16713,-2.422764,-0.3916053,0.0644538,0.9338591,54.83164,-23.50124,-64.06566,1000.828
1.979326725,-3.782475,4.66047,1.430471,-0.3907002,0.07858784,0.9373055,54.83164,-23.50124,-64.06566,1000.828
1.999145031,-2.741507,1.513809,4.672081,-0.3465282,0.05969089,0.880976,55.20793,-23.86395,-64.06056,1000.824
2.018962860,-3.170141,7.080978,7.546717,-0.3177696,0.03202025,0.8541291,55.20793,-23.86395,-64.06056,1000.824
2.038780689,-5.741947,11.74046,1.919771,-0.3487707,0.02265916,0.8754886,55.23164,-25.32351,-63.65463,1000.825
2.058598995,-2.129172,15.91583,1.124659,-0.4139615,0.04723825,0.9102418,55.23164,-25.32351,-63.65463,1000.825
2.078416824,2.340871,15.73429,2.164421,-0.4260076,0.05067753,0.9489397,55.23164,-25.32351,-63.65463,1000.825
2.098234653,-0.2921678,15.25019,1.552796,-0.4236229,0.05407867,0.9407386,55.90604,-24.9411,-63.2203,1000.825
2.118053436,-3.292608,16.7025,1.185821,-0.4687145,0.04318734,0.9636153,55.90604,-24.9411,-63.2203,1000.825
2.137871265,0.6263342,16.15788,1.919771,-0.4593759,0.03743894,0.9828417,57.0404,-26.3276,-62.81961,1000.825
2.157689571,4.116642,19.24403,5.773006,-0.4574075,0.01595519,0.9542427,57.0404,-26.3276,-62.81961,1000.822
2.177507401,4.177875,23.17736,1.430471,-0.5162449,0.0288562,0.9787649,57.0404,-26.3276,-62.81961,1000.822
2.199802399,6.259813,23.23787,1.430471,-0.5554907,0.09929875,0.9957526,57.79452,-27.03739,-61.98605,1000.824
2.219621182,9.076552,15.43173,8.219504,-0.5226746,0.1207985,0.9561037,57.79452,-27.03739,-61.98605,1000.824
2.239439011,2.340871,6.415338,8.036016,-0.4273367,0.0773057,0.8882663,58.8532,-27.36152,-60.33676,1000.827
2.259256840,3.565541,4.236881,10.11554,-0.3345139,0.04547364,0.8151929,58.8532,-27.36152,-60.33676,1000.827
2.279075146,-2.312872,10.22764,5.100219,-0.3365025,0.03761068,0.7895815,58.8532,-27.36152,-60.33676,1000.823
2.298892975,-8.068818,14.94763,-1.016027,-0.3900862,0.072959,0.8228785,58.8817,-29.12667,-59.92543,1000.823
2.318710804,-7.456484,17.97326,1.858608,-0.4567121,0.08092588,0.8372818,58.8817,-29.12667,-59.92543,1000.826
2.338529110,-0.7820356,20.57531,0.02373465,-0.5024017,0.08999594,0.8602643,58.20391,-29.11833,-59.09951,1000.826
2.358346939,-1.271903,17.24711,0.207222,-0.5141211,0.09430144,0.8535931,58.20391,-29.11833,-59.09951,1000.83
2.378165722,2.340871,17.1866,0.9411715,-0.4946135,0.08173037,0.848595,58.20391,-29.11833,-59.09951,1000.83
2.397983551,-1.088203,16.09737,1.491634,-0.4599392,0.05659133,0.8492413,60.7432,-29.44218,-58.27914,1000.826
2.417801380,-4.884678,11.61943,-0.09859026,-0.4078287,0.01584766,0.8028924,60.7432,-29.44218,-58.27914,1000.826
2.437619686,-6.109347,16.52096,-2.850901,-0.3868535,-0.005020539,0.786742,60.7432,-29.44218,-58.27914,1000.829
2.457437515,-3.966176,22.33018,-4.502287,-0.4345025,0.01625123,0.8257264,61.49802,-30.14474,-57.06557,1000.829
2.479733467,-6.048114,16.15788,-6.337161,-0.4838288,0.05740318,0.8334479,61.49802,-30.14474,-57.06557,1000.831
2.499550820,-0.5983351,15.85532,-2.239276,-0.4927249,0.08805522,0.8423423,61.87514,-30.49904,-56.61713,1000.831
2.519368649,1.361136,14.28199,1.369309,-0.5004526,0.08756435,0.8573451,61.87514,-30.49904,-56.61713,1000.829
2.539187431,-0.5983351,12.46661,-0.7102148,-0.4872791,0.08766277,0.8698232,61.87514,-30.49904,-56.61713,1000.829
