Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
1.149836540,0.1364664,-0.7856733,-0.03742781,-0.06262454,-0.02867103,0.9837093,13.50779,-9.910854,-23.54715,1004.61
1.169661045,2.402105,0.2430426,-0.2209152,-0.06022777,-0.02183916,0.9846966,14.24489,-9.58889,-23.11197,1004.606
1.191964150,3.01444,0.4245807,-0.5878899,-0.06166755,-0.01645539,0.9992124,14.24489,-9.58889,-23.11197,1004.606
1.211788654,0.993735,-0.5436226,-0.3432401,-0.04663182,-0.01885066,0.9831895,13.87353,-9.601292,-23.55394,1004.606
1.231613636,-0.3534013,0.1220172,-0.465565,-0.05491796,-0.01646234,0.9817991,13.87353,-9.601292,-23.55394,1004.606
1.251438141,-0.7208021,0.4245807,-0.8325397,-0.05830478,-0.01695634,0.9861593,13.87353,-9.601292,-23.55394,1004.608
1.271263599,0.1976999,0.2430426,-1.016027,-0.05726882,-0.0232614,0.9943267,13.12013,-8.884287,-24.00748,1004.608
1.291087627,-0.1084674,-0.846186,-0.3432401,-0.06257043,-0.02863237,0.9996375,13.12013,-8.884287,-24.00748,1004.608
1.310913086,0.07523298,-0.7856733,-0.5267274,-0.05778134,-0.0203494,0.9914483,13.50299,-9.605274,-23.55255,1004.608
1.330737591,0.5038673,-0.6646479,-0.7713773,-0.06371439,-0.007738316,0.9838228,13.50299,-9.605274,-23.55255,1004.609
1.350562573,1.667303,-0.4225971,-0.465565,-0.05686275,-0.01744977,0.9803565,13.50299,-9.605274,-23.55255,1004.609
1.370387077,0.7488011,-1.451313,-0.2820776,-0.05635838,-0.01743437,0.9856634,13.87188,-9.618132,-24.44065,1004.607
1.390211582,1.054968,-0.9066988,-0.5267274,-0.05105021,-0.01205871,0.9822832,13.87188,-9.618132,-24.44065,1004.607
1.410036564,0.5038673,0.0615045,-0.465565,-0.05200209,-0.01107115,0.9900163,12.75699,-9.238126,-23.1129,1004.609
1.429861069,0.6875677,-0.3620844,-0.1597527,-0.05774488,-0.03010078,0.9860887,12.75699,-9.238126,-23.1129,1004.609
1.449686527,0.8100346,-0.241059,-0.4044026,-0.05778843,-0.01937673,0.9909706,12.75699,-9.238126,-23.1129,1004.611
1.471988678,0.5038673,0.1220172,-1.016027,-0.06319316,-0.01308845,0.9852404,13.13246,-9.609258,-23.55116,1004.611
1.491814137,-0.2309344,-0.4831098,-0.465565,-0.05886963,-0.00528204,0.9823608,13.13246,-9.609258,-23.55116,1004.612
1.511638641,0.8712681,-0.9066988,-0.09859026,-0.05835663,-0.01210467,0.9789442,13.50217,-9.613695,-23.9959,1004.612
1.531463623,1.667303,0.0615045,0.207222,-0.0529677,-0.01498212,0.9856575,13.50217,-9.613695,-23.9959,1004.61
1.551288128,-0.5371017,0.364068,-0.2209152,-0.05345195,-0.02182736,0.975006,13.50217,-9.613695,-23.9959,1004.61
1.571113110,-0.5983351,0.3035553,-0.5267274,-0.05636109,-0.01548081,0.9880869,13.50779,-9.910854,-23.54715,1004.61
1.590937615,0.9325016,-0.6041352,-0.1597527,-0.05780109,-0.02476336,0.9783934,13.50779,-9.910854,-23.54715,1004.61
1.610762596,-0.04723396,0.3035553,0.02373465,-0.05245359,-0.02082622,0.9841765,13.87353,-9.601292,-23.55394,1004.614
1.630587101,1.973471,1.513809,0.02373465,-0.05978234,-0.01599941,0.9823107,13.87353,-9.601292,-23.55394,1004.614
1.650411606,-0.9045025,1.09022,-0.1597527,-0.05343006,-0.01985623,0.9846696,13.87353,-9.601292,-23.55394,1004.614
1.670237065,0.2589334,0.8481696,-0.09859026,-0.05248578,-0.01742712,0.9803327,13.8775,-9.915291,-23.99189,1004.614
1.690061569,0.07523298,1.150733,-0.465565,-0.05781132,-0.01499323,0.991476,13.8775,-9.915291,-23.99189,1004.611
1.709886551,0.07523298,0.9086823,-1.07719,-0.0577895,-0.017422,0.9938768,13.87833,-9.906872,-23.54854,1004.611
1.729711056,1.667303,0.6061188,-0.1597527,-0.05780649,-0.02085625,0.9832404,13.87833,-9.906872,-23.54854,1004.613
1.752014160,1.60607,0.5456061,-0.09859026,-0.06315819,-0.01404121,0.9939235,13.87833,-9.906872,-23.54854,1004.613
1.771838665,0.1364664,0.2430426,-0.3432401,-0.05739542,-0.0106412,0.9779811,13.51189,-10.29439,-24.42738,1004.615
1.791663647,0.5038673,-0.4225971,-0.1597527,-0.05635231,-0.01351905,0.993889,13.51189,-10.29439,-24.42738,1004.615
1.811488152,-0.965736,-0.3620844,-0.4044026,-0.05830363,-0.01304454,0.9929367,13.86696,-9.243017,-24.00377,1004.615
1.831313610,-0.2921678,1.211246,-0.2209152,-0.06516296,-0.005782934,0.9901155,13.86696,-9.243017,-24.00377,1004.615
1.851137638,0.8712681,-0.5436226,0.3907094,-0.06221671,-0.01552507,0.9823265,13.86696,-9.243017,-24.00377,1004.613
1.870963097,-0.1084674,-1.511826,0.5130343,-0.06030629,-0.01016235,0.9808955,12.76192,-9.613241,-23.54977,1004.613
1.890787602,-1.639304,0.1825299,-1.199515,-0.05446165,-0.01403692,0.9769822,12.76192,-9.613241,-23.54977,1004.614
1.910612583,-1.149436,1.634835,-1.138352,-0.0569184,-0.01162308,0.9736294,13.50299,-9.605274,-23.55255,1004.614
1.930437088,-0.1697009,1.029708,-0.1597527,-0.06078883,-0.01260652,0.9779896,13.50299,-9.605274,-23.55255,1004.616
1.950261593,-1.149436,0.7271442,0.3295469,-0.05830529,-0.01451234,0.9900331,13.50299,-9.605274,-23.55255,1004.616
1.970086575,-3.353841,-0.5436226,0.02373465,-0.05830086,-0.01059819,0.9977761,13.50299,-9.605274,-23.55255,1004.614
1.989911079,-1.884238,0.0009917939,0.207222,-0.05540755,-0.01500057,0.9832573,13.50299,-9.605274,-23.55255,1004.614
2.009736538,-2.190405,0.364068,-0.1597527,-0.05390221,-0.0218041,0.9856275,13.87353,-9.601292,-23.55394,1004.615
2.032038689,2.402105,0.2430426,0.5130343,-0.05733706,-0.01842145,0.9822849,13.87353,-9.601292,-23.55394,1004.615
