Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,-1.761771,-2.480029,7.913692,-0.04225635,0.06540073,0.9787714,16.48042,-37.78713,-21.66968,1005.921
0.000000000,-1.761771,-2.480029,7.913692,-0.04225635,0.06540073,0.9787714,16.48042,-37.78713,-21.66968,1005.921
0.004956722,-2.251639,-1.995928,7.424392,-0.04462916,0.05369727,0.9767936,16.48042,-37.78713,-21.66968,1005.921
0.004956722,-2.251639,-1.995928,7.424392,-0.04462916,0.05369727,0.9767936,16.48042,-37.78713,-21.66968,1005.921
0.007434368,-2.741507,-1.935415,7.546717,-0.04464719,0.05368438,0.9714842,16.48042,-37.78713,-21.66968,1005.921
0.009912014,-2.98644,-1.572338,7.302067,-0.04559754,0.04733995,0.9675954,16.48042,-37.78713,-21.66968,1005.921
0.012390137,-3.108907,-1.3908,7.11858,-0.04217795,0.04639075,0.9704679,16.48042,-37.78713,-21.66968,1005.921
0.017345905,-3.537542,-0.1805463,7.11858,-0.04315938,0.04442396,0.964671,16.48042,-37.78713,-21.66968,1005.921
0.017345905,-3.537542,-0.1805463,7.11858,-0.04315938,0.04442396,0.964671,16.48042,-37.78713,-21.66968,1005.921
0.019824028,-3.721242,0.7876569,6.996255,-0.04266871,0.04247409,0.9627276,16.48042,-37.78713,-21.66968,1005.921
0.024779797,-4.517277,2.118936,7.11858,-0.04709965,0.05121257,0.9613487,16.48042,-37.78713,-21.66968,1005.92
0.024779797,-4.517277,2.118936,7.11858,-0.04709965,0.05121257,0.9613487,16.48042,-37.78713,-21.66968,1005.92
0.029736042,-5.129612,3.208165,6.812768,-0.04807286,0.05071827,0.9603862,16.48042,-37.78713,-21.66968,1005.92
0.029736042,-5.129612,3.208165,6.812768,-0.04807286,0.05071827,0.9603862,16.48042,-37.78713,-21.66968,1005.92
0.034691811,-5.190845,3.752779,6.751605,-0.0510476,0.05555132,0.951739,16.48042,-37.78713,-21.66968,1005.92
0.037169933,-5.190845,3.99483,6.751605,-0.05007224,0.05360279,0.9493103,16.48042,-37.78713,-21.66968,1005.92
