Time (s),W,X,Y,Z
2.630607605,0.2993106,-0.001324076,-0.005068411,-0.9523725
2.652901173,0.2992569,-0.001331951,-0.005080214,-0.9523894
2.672717571,0.2992052,-0.001339212,-0.005066453,-0.9524057
2.692533970,0.2991876,-0.001342158,-0.005087813,-0.9524111
2.712350369,0.2991866,-0.001350736,-0.005103113,-0.9524112
2.732166290,0.2991993,-0.001358526,-0.00510803,-0.9524073
2.751982689,0.2992492,-0.001355766,-0.005112762,-0.9523916
2.771799088,0.2992809,-0.001352049,-0.005111881,-0.9523816
2.791615486,0.2993732,-0.001346264,-0.005122453,-0.9523526
2.811431408,0.2995072,-0.001347983,-0.005116308,-0.9523105
2.831247807,0.2996367,-0.001355814,-0.005106452,-0.9522698
2.851064205,0.2995885,-0.001351483,-0.005116317,-0.9522848
2.870881081,0.2995449,-0.001366951,-0.005102259,-0.9522987
2.890696526,0.2994881,-0.001363586,-0.005119401,-0.9523163
2.910513401,0.2994414,-0.001355164,-0.005141294,-0.9523309
2.932806492,0.2993894,-0.001359695,-0.005138252,-0.9523474
2.952622891,0.2994232,-0.001355933,-0.00514621,-0.9523367
2.972439289,0.2994711,-0.001368261,-0.005146496,-0.9523216
2.992255688,0.299541,-0.001368542,-0.005159443,-0.9522995
3.012071609,0.2996113,-0.001378378,-0.005172346,-0.9522773
3.031888008,0.2997004,-0.001367542,-0.005175142,-0.9522493
3.051704407,0.2995893,-0.001354343,-0.005196027,-0.9522842
3.071520805,0.2994794,-0.001361452,-0.0051848,-0.9523187
3.091337681,0.2994513,-0.001358987,-0.005183432,-0.9523276
3.111153126,0.2995439,-0.001369496,-0.005196922,-0.9522985
3.130969524,0.2996454,-0.001366588,-0.005190033,-0.9522665
3.150786400,0.2997316,-0.001372092,-0.005195649,-0.9522393
3.170602799,0.299822,-0.001367493,-0.005208631,-0.9522108
3.190418720,0.2998839,-0.001372495,-0.005212703,-0.9521914
3.212712288,0.2998837,-0.001394337,-0.005215893,-0.9521913
3.232528687,0.2998835,-0.001398688,-0.005222119,-0.9521913
3.252344608,0.2998389,-0.001400713,-0.005215291,-0.9522055
3.272161007,0.299787,-0.001389603,-0.005226479,-0.9522217
3.291977406,0.2997669,-0.001412022,-0.005229483,-0.9522281
3.311793804,0.2997972,-0.001413001,-0.005238033,-0.9522184
3.331610680,0.299826,-0.001412279,-0.005230583,-0.9522094
3.351426125,0.2997594,-0.001413094,-0.005220562,-0.9522304
3.371243000,0.2996732,-0.001417664,-0.005214565,-0.9522575
3.391059399,0.2995955,-0.001407292,-0.00522655,-0.952282
3.410875797,0.2995422,-0.001401195,-0.005241261,-0.9522986
3.430691719,0.2994942,-0.001387617,-0.005266487,-0.9523137
3.450508118,0.2994412,-0.001376287,-0.005265498,-0.9523303
3.472801685,0.2993844,-0.001378049,-0.005264883,-0.9523482
3.492617607,0.299358,-0.001374232,-0.005289023,-0.9523563
3.512434006,0.299365,-0.001385532,-0.005300574,-0.952354
3.532250404,0.299372,-0.001373573,-0.0052945,-0.952352
3.552067280,0.2994256,-0.001360778,-0.005290446,-0.9523351
3.571883679,0.2995002,-0.001369515,-0.005287609,-0.9523116
3.591699600,0.2995435,-0.001372328,-0.005292524,-0.952298
3.611515999,0.2994857,-0.00135937,-0.005284078,-0.9523162
3.631332398,0.2994335,-0.00134922,-0.005286206,-0.9523326
3.651148796,0.2994562,-0.001358527,-0.005291722,-0.9523255
3.670965195,0.2995177,-0.001343755,-0.005278087,-0.9523062
3.690781117,0.2995639,-0.001323156,-0.005298232,-0.9522916
3.710597515,0.2995536,-0.00131192,-0.005288824,-0.9522949
3.732891560,0.2995311,-0.001296744,-0.005300608,-0.9523019
3.752707958,0.2995009,-0.001296278,-0.005270819,-0.9523116
3.772523880,0.2994403,-0.00129064,-0.005295213,-0.9523305
3.792340279,0.2993832,-0.001274492,-0.00530516,-0.9523485
3.812156677,0.2993455,-0.001264645,-0.005314108,-0.9523603
3.831973076,0.2993065,-0.00125875,-0.005336592,-0.9523724
3.851789475,0.2992601,-0.001234433,-0.005331881,-0.952387
3.871605396,0.2992121,-0.001234095,-0.005335608,-0.9524021
3.891421795,0.2991763,-0.00122849,-0.005334741,-0.9524133
3.911238194,0.2992356,-0.001213587,-0.005332455,-0.9523948
3.931054592,0.2993036,-0.00120357,-0.005339454,-0.9523734
3.950871468,0.2993175,-0.001215962,-0.00533596,-0.952369
3.970686913,0.2992712,-0.001202299,-0.005325715,-0.9523836
3.990503788,0.2992144,-0.001190491,-0.005345542,-0.9524014
4.012797356,0.2992943,-0.001190639,-0.005353847,-0.9523762
4.032613754,0.2993671,-0.001178752,-0.005344587,-0.9523534
4.052429676,0.2994162,-0.001178574,-0.005344575,-0.9523379
4.072246075,0.299468,-0.001187666,-0.005346024,-0.9523218
4.092062473,0.2995234,-0.001184599,-0.005337389,-0.9523043
4.111878872,0.2994699,-0.001186957,-0.005351467,-0.9523211
4.131695747,0.2994132,-0.001183702,-0.005348727,-0.952339
4.151512146,0.2993666,-0.001188591,-0.005345632,-0.9523536
4.171328068,0.2993255,-0.001193631,-0.005335064,-0.9523665
4.191144466,0.2992847,-0.001189542,-0.005332121,-0.9523795
4.210960865,0.2993993,-0.001185015,-0.005338696,-0.9523434
4.230777264,0.2995079,-0.001168163,-0.005343799,-0.9523092
4.250593662,0.2995719,-0.001158252,-0.005345186,-0.9522891
4.270410061,0.2995784,-0.00116343,-0.005345222,-0.9522871
4.292703152,0.2995944,-0.001179644,-0.005350909,-0.9522819
4.312520027,0.299526,-0.001164349,-0.005357462,-0.9523034
4.332336426,0.2994831,-0.001165037,-0.005366803,-0.9523168
4.352152348,0.299456,-0.001169517,-0.005378051,-0.9523253
4.371968746,0.2994747,-0.001174401,-0.005375158,-0.9523195
4.391785145,0.2994827,-0.001174866,-0.005361327,-0.9523169
4.411601544,0.2995453,-0.001170068,-0.00536634,-0.9522973
4.431417942,0.2996138,-0.001163345,-0.005367962,-0.9522758
4.451234341,0.2996783,-0.001165468,-0.005372621,-0.9522555
4.471051216,0.2997291,-0.0011824,-0.005364402,-0.9522395
4.490866661,0.2997854,-0.001189402,-0.005355686,-0.9522219
4.510683537,0.2998283,-0.001198271,-0.005318043,-0.9522085
4.530499935,0.2998501,-0.001196206,-0.005325272,-0.9522015
4.552793503,0.2998563,-0.001199343,-0.005331573,-0.9521996
4.572609425,0.2997945,-0.001166728,-0.005341292,-0.952219
4.592425823,0.2997313,-0.001161274,-0.005334103,-0.9522389
4.612242222,0.2997992,-0.001155817,-0.005334176,-0.9522176
4.632058621,0.2998833,-0.001143581,-0.005343049,-0.9521911
4.651875496,0.2999397,-0.001141516,-0.005336713,-0.9521734
4.671691895,0.2999094,-0.001136484,-0.005327632,-0.952183
4.691507816,0.299878,-0.001131267,-0.005331651,-0.9521928
4.711324215,0.2998697,-0.001127957,-0.005336081,-0.9521953
4.731140614,0.2998909,-0.001129914,-0.005320047,-0.9521888
4.750957012,0.2998939,-0.001129827,-0.005314346,-0.9521878
4.770773411,0.2998898,-0.001126113,-0.005310438,-0.9521893
4.790589810,0.2998864,-0.001124633,-0.005299387,-0.9521903
4.812882900,0.299867,-0.001122471,-0.005295364,-0.9521965
4.832699776,0.2998396,-0.00111022,-0.005288741,-0.9522052
4.852516175,0.2998199,-0.001118127,-0.005290805,-0.9522113
4.872332573,0.2998462,-0.001111889,-0.005282778,-0.9522032
4.892148972,0.2998697,-0.001110642,-0.005302269,-0.9521956
4.911965370,0.2999175,-0.00111445,-0.005288125,-0.9521806
4.931781292,0.2999721,-0.001109412,-0.005289972,-0.9521634
4.951597691,0.3000147,-0.001099094,-0.005282311,-0.95215
4.971414089,0.3000185,-0.001084623,-0.005279852,-0.9521489
4.991230965,0.3000314,-0.001082588,-0.005265249,-0.9521449
5.011047363,0.3000114,-0.001074037,-0.005269967,-0.9521512
5.030863762,0.299977,-0.001061626,-0.005266588,-0.9521621
5.050680161,0.2999592,-0.001066583,-0.005256552,-0.9521678
5.070496559,0.2999506,-0.001061331,-0.005261255,-0.9521704
5.092789650,0.2999492,-0.001064864,-0.005255801,-0.9521708
5.112606049,0.2998952,-0.0010689,-0.005251821,-0.9521879
5.132422924,0.2997922,-0.00106517,-0.005254331,-0.9522203
5.152244091,0.2997119,-0.00107486,-0.005249901,-0.9522457
5.172055721,0.2997401,-0.00107151,-0.005246054,-0.9522368
5.191872120,0.2997744,-0.001088081,-0.005259112,-0.9522259
5.211688042,0.2998579,-0.001084315,-0.005259394,-0.9521996
5.231504440,0.2999915,-0.001091572,-0.005255053,-0.9521576
5.251320839,0.3001206,-0.001090594,-0.005249534,-0.9521168
5.271137238,0.3001073,-0.001080994,-0.005256073,-0.952121
5.290954113,0.3001003,-0.001078568,-0.005248894,-0.9521233
5.310770512,0.3000331,-0.001072552,-0.005284559,-0.9521443
5.330586910,0.2999419,-0.001069126,-0.005282676,-0.9521731
5.350403309,0.2998351,-0.00106361,-0.005283718,-0.9522066
5.372696400,0.2998728,-0.001044563,-0.005273179,-0.9521949
5.392512798,0.2999296,-0.001034461,-0.005269578,-0.9521771
5.412329197,0.2999861,-0.001026571,-0.005269585,-0.9521593
5.432146072,0.3000624,-0.001025498,-0.005263591,-0.9521352
5.451962471,0.3001506,-0.001033389,-0.005249763,-0.9521075
5.471778870,0.3002191,-0.001037493,-0.00524926,-0.9520859
5.491594792,0.3002996,-0.001042794,-0.005260311,-0.9520605
5.511411190,0.3003653,-0.001045828,-0.005242814,-0.9520398
5.531227589,0.3003913,-0.00104882,-0.005243729,-0.9520316
5.551043987,0.3004117,-0.001054042,-0.00522963,-0.9520252
5.570860386,0.3003499,-0.001065504,-0.005234792,-0.9520447
5.590677261,0.300288,-0.001074179,-0.005225131,-0.9520642
5.610493660,0.3002026,-0.001076125,-0.005238382,-0.9520911
5.632786751,0.3000859,-0.00107394,-0.005242475,-0.9521279
5.652603150,0.2999875,-0.001083039,-0.005232526,-0.9521589
5.672419548,0.2999919,-0.001077641,-0.005227364,-0.9521576
5.692235947,0.3000176,-0.001095417,-0.005224228,-0.9521495
5.712052345,0.3000428,-0.001105539,-0.005212446,-0.9521416
5.731869221,0.3000966,-0.001122687,-0.005185978,-0.9521247
5.751685620,0.3001437,-0.001107923,-0.0051879,-0.9521099
5.771502018,0.3000546,-0.001128267,-0.005174632,-0.9521381
5.791318417,0.2999322,-0.001129971,-0.005168134,-0.9521766
5.811134815,0.2998456,-0.001130222,-0.005166983,-0.952204
5.830950737,0.2998407,-0.001143708,-0.005145608,-0.9522055
5.850767136,0.2998258,-0.001145721,-0.005127086,-0.9522103
5.870583534,0.2998075,-0.001146633,-0.005129471,-0.9522161
5.890400410,0.2998031,-0.001144925,-0.005122792,-0.9522175
5.912693978,0.2997731,-0.001141648,-0.005137758,-0.9522269
5.932510376,0.2997063,-0.00115499,-0.005133189,-0.952248
5.952326775,0.2996397,-0.001144935,-0.005133627,-0.952269
5.972143650,0.2996456,-0.00114105,-0.005132792,-0.9522671
5.991959095,0.2996737,-0.001141112,-0.005140599,-0.9522582
6.011775494,0.2997087,-0.001128831,-0.005148693,-0.9522471
6.031592369,0.2997738,-0.001121355,-0.005158501,-0.9522266
6.051408768,0.2998538,-0.001110238,-0.005160732,-0.9522014
6.071225166,0.2997656,-0.001111882,-0.005145782,-0.9522292
6.091041565,0.2995782,-0.00111609,-0.00513802,-0.9522882
6.110857964,0.299437,-0.001108592,-0.005129939,-0.9523328
6.130674362,0.2994898,-0.001120394,-0.005125782,-0.9523161
6.150491238,0.2995424,-0.001109927,-0.005119578,-0.9522996
6.172784329,0.2995622,-0.001113223,-0.005100155,-0.9522936
6.192600727,0.2995475,-0.001101717,-0.00509909,-0.9522981
6.212417126,0.2995518,-0.001107688,-0.005093068,-0.9522968
6.232233524,0.2995043,-0.001103404,-0.005074697,-0.9523119
6.252049923,0.2994446,-0.001102559,-0.005063845,-0.9523308
6.271866798,0.299415,-0.001109671,-0.005061647,-0.95234
6.291683197,0.2994085,-0.001113675,-0.005056263,-0.952342
6.311499596,0.2994074,-0.001105936,-0.00505551,-0.9523425
6.331315994,0.299489,-0.001104406,-0.005041784,-0.9523168
6.351132393,0.2995691,-0.001104321,-0.005051757,-0.9522917
6.370948792,0.2996131,-0.001128984,-0.0050473,-0.9522777
6.390765667,0.2996409,-0.001119906,-0.005044864,-0.952269
6.410582066,0.2996683,-0.001121129,-0.005036186,-0.9522606
6.430398464,0.2997396,-0.001107885,-0.005042404,-0.9522381
6.452691555,0.2998289,-0.001099519,-0.005027452,-0.9522099
6.472507954,0.2999113,-0.001103009,-0.005007454,-0.9521841
6.492324352,0.2999939,-0.001102211,-0.005023699,-0.952158
6.512140751,0.3000719,-0.00109807,-0.005013442,-0.9521335
6.531957626,0.3000645,-0.00110258,-0.00500012,-0.952136
6.551774025,0.300052,-0.001114611,-0.005006376,-0.9521397
6.571590424,0.3000482,-0.001123325,-0.005017057,-0.952141
6.591406822,0.3000721,-0.001126181,-0.005009657,-0.9521335
6.611223221,0.3000947,-0.001123089,-0.004995928,-0.9521263
6.631039620,0.3000891,-0.001126539,-0.004972358,-0.9521282
6.650856495,0.3000662,-0.001121595,-0.004973185,-0.9521354
6.670672894,0.3000628,-0.001113184,-0.004981651,-0.9521366
6.690489292,0.3000988,-0.001098815,-0.004977447,-0.9521251
6.712782383,0.3001395,-0.001099351,-0.004956916,-0.9521126
6.732598782,0.3001369,-0.001105403,-0.004935626,-0.9521134
6.752415180,0.3001197,-0.0011015,-0.004942002,-0.9521188
6.772232056,0.3001542,-0.001108181,-0.004925715,-0.952108
6.792048454,0.3002222,-0.001104746,-0.004930565,-0.9520865
6.811864853,0.300292,-0.001109977,-0.00493972,-0.9520645
6.831681252,0.3002478,-0.001102217,-0.004942995,-0.9520783
6.851497650,0.3001845,-0.001104496,-0.004932574,-0.9520985
6.871314049,0.3001259,-0.001099998,-0.004948336,-0.9521168
6.891130924,0.3001074,-0.001106395,-0.004951049,-0.9521226
6.910947323,0.300101,-0.00110609,-0.00494981,-0.9521247
6.930763722,0.3001187,-0.001100499,-0.004923626,-0.9521193
6.950580120,0.3001409,-0.001102471,-0.004912545,-0.9521123
6.972873211,0.3001567,-0.001105226,-0.004915311,-0.9521073
6.992689610,0.3001952,-0.001107006,-0.004915324,-0.9520952
7.012506008,0.3002329,-0.001105508,-0.004905764,-0.9520833
7.032322884,0.3002665,-0.001087272,-0.004909728,-0.9520727
7.052139282,0.3003052,-0.001070511,-0.004913451,-0.9520605
7.071955681,0.3003221,-0.0010732,-0.004900986,-0.9520553
7.091772079,0.3003513,-0.001087137,-0.00489822,-0.952046
7.111588478,0.3003615,-0.001091039,-0.004889912,-0.9520428
7.131404877,0.3003828,-0.00108688,-0.004901742,-0.952036
7.151221752,0.3004202,-0.001079738,-0.004896917,-0.9520243
7.171038151,0.3004588,-0.001074118,-0.004881483,-0.9520122
7.190854549,0.3004518,-0.001068625,-0.004869442,-0.9520144
7.210670948,0.300439,-0.001079634,-0.00488084,-0.9520184
7.230487347,0.3004012,-0.001080204,-0.004863916,-0.9520304
7.252780438,0.3003338,-0.001076878,-0.004853988,-0.9520518
7.272596836,0.3002588,-0.001066775,-0.004870197,-0.9520754
7.292413712,0.3002098,-0.001048263,-0.004865265,-0.9520909
7.312230110,0.3001449,-0.001060246,-0.004862709,-0.9521114
7.332046509,0.3001179,-0.001060096,-0.004862324,-0.9521199
7.351862907,0.300104,-0.001060339,-0.004873242,-0.9521241
7.371679306,0.3000889,-0.001066491,-0.004868408,-0.952129
7.391495705,0.3000941,-0.001062919,-0.0048759,-0.9521272
7.411312580,0.3000934,-0.001071474,-0.004871229,-0.9521275
7.431128979,0.3001062,-0.001079781,-0.004875805,-0.9521233
7.450945377,0.3001027,-0.00108228,-0.004882678,-0.9521246
7.470761776,0.3001138,-0.001064671,-0.004883391,-0.952121
7.490578175,0.3001695,-0.001058686,-0.004895136,-0.9521034
7.512872219,0.3002538,-0.001045559,-0.004891155,-0.9520769
7.532688618,0.3002589,-0.001041759,-0.004867496,-0.9520754
7.552505016,0.3002195,-0.001050389,-0.004866466,-0.9520879
7.572321415,0.3001907,-0.001057736,-0.004844421,-0.952097
7.592137814,0.3001641,-0.001046042,-0.004846614,-0.9521053
7.611954689,0.3001599,-0.001041511,-0.004832089,-0.9521068
7.631771088,0.3001396,-0.001037923,-0.004816708,-0.9521132
7.651587486,0.3001288,-0.001056312,-0.004797498,-0.9521168
7.671403885,0.3001102,-0.001069934,-0.004785337,-0.9521226
7.691220284,0.3001577,-0.001074424,-0.004773847,-0.9521077
7.711036682,0.3002063,-0.00108615,-0.004767326,-0.9520925
7.730853558,0.3002728,-0.001081384,-0.004773822,-0.9520714
7.750669956,0.3003595,-0.001072533,-0.004776475,-0.9520441
7.770486355,0.300444,-0.001085201,-0.004755387,-0.9520175
7.792779923,0.3003829,-0.001093041,-0.004756912,-0.9520367
7.812596798,0.3003266,-0.001100031,-0.004748079,-0.9520545
7.832413197,0.3002939,-0.001095207,-0.004741945,-0.952065
7.852229595,0.30027,-0.001089364,-0.004728817,-0.9520725
7.872045994,0.3002504,-0.001091349,-0.004715627,-0.9520787
7.891862393,0.3002314,-0.001097145,-0.004710804,-0.9520848
7.911678791,0.3002113,-0.001086103,-0.004728702,-0.9520911
7.931495667,0.3001495,-0.001082874,-0.004741455,-0.9521104
7.951312065,0.3000669,-0.001082031,-0.004744365,-0.9521365
7.971128464,0.2999872,-0.00110216,-0.004723581,-0.9521616
7.990944862,0.2999893,-0.001100412,-0.004722288,-0.952161
8.010761261,0.2999873,-0.001098542,-0.004721532,-0.9521616
8.030577660,0.2999879,-0.001094334,-0.004705883,-0.9521616
8.052870750,0.2999648,-0.001086128,-0.00471826,-0.9521688
8.072687626,0.2999523,-0.001101461,-0.004718867,-0.9521727
8.092504025,0.299974,-0.001106856,-0.004717608,-0.9521658
8.112320423,0.2999922,-0.001099753,-0.004707369,-0.9521602
8.132136822,0.3000614,-0.001106855,-0.004696418,-0.9521385
8.151953220,0.3001951,-0.001107707,-0.004686611,-0.9520963
8.171770096,0.3003165,-0.001098581,-0.004679905,-0.9520581
8.191586494,0.3003277,-0.001093542,-0.004668726,-0.9520546
8.211402893,0.3003222,-0.00109128,-0.00467185,-0.9520563
8.231219292,0.3003081,-0.001095407,-0.004672987,-0.9520608
8.251036644,0.3002251,-0.001112523,-0.004690945,-0.9520868
8.270853043,0.3001618,-0.001105402,-0.004675856,-0.9521069
8.290669441,0.3001697,-0.001099926,-0.004658631,-0.9521044
8.310485840,0.3002042,-0.001103067,-0.004672207,-0.9520936
8.332778931,0.300259,-0.001113355,-0.004668166,-0.9520763
8.352595329,0.3003338,-0.001106244,-0.004672096,-0.9520527
8.372411728,0.3004112,-0.001112707,-0.00466516,-0.9520283
8.392228603,0.3003778,-0.001110065,-0.004664877,-0.9520388
8.412045002,0.3002994,-0.001111069,-0.004659226,-0.9520636
8.431861401,0.3002502,-0.001118182,-0.004641758,-0.9520792
8.451677799,0.3002567,-0.001113626,-0.004667338,-0.952077
8.471494198,0.300262,-0.001094261,-0.004694875,-0.9520752
