Time (s),X (g),Y (g),Z (g)
0.000000000,0.007846054,0.009493641,0.01246603
0.002478123,0.006472854,0.004989454,0.01994784
0.004955769,0.005202877,0.003361011,0.02055175
0.007433891,0.002378612,0.009474059,0.01261671
0.009912014,0.0003326096,0.01111418,0.0140266
0.012389660,-0.003031926,0.01032924,0.009363248
0.014867783,-0.003796695,0.006901313,0.002369251
0.017345905,-0.01043674,0.006194244,0.005006178
0.019823551,-0.0129961,0.006425887,0.002197639
0.022301674,-0.007213468,0.000152832,-0.004342469
0.024779797,-0.006175774,-0.003176762,-0.007538531
0.027257919,-0.001738313,-0.007962422,-0.007390299
0.029735565,-0.003833411,-0.009753972,-0.01825627
0.032213688,-0.003907485,-0.008405065,-0.01398489
0.034691811,-0.006864394,-0.006898403,-0.01300135
0.037169456,-0.00669677,-0.009455348,-0.01525007
0.039647579,-0.008816257,-0.01484887,-0.02447409
0.042125702,-0.01204126,-0.01392021,-0.02344348
0.044603348,-0.00977031,-0.01215124,-0.01014121
0.047081471,-0.008407932,-0.01443148,-0.0071536
0.049559593,-0.01435308,-0.00942613,-0.004351043
0.052038193,-0.0146609,-0.005157762,0.0002354724
0.054516315,-0.01028449,-0.003847701,0.0005156678
0.056993961,-0.007818078,-0.004477864,-0.0009591924
0.059472084,-0.009969273,0.0007507577,-0.002140436
0.061950207,-0.01136737,0.004078321,0.00588581
0.064427853,-0.01209027,0.003609216,0.005938041
0.066905975,-0.01451937,0.01432746,0.005416115
0.069384098,-0.009328377,0.002981531,0.0001154496
0.071861744,0.004354091,-0.01698557,-0.004485192
0.074339867,0.01305846,-0.0170874,-0.001382119
0.076817989,0.01436629,-0.003663997,0.003108472
0.079296112,0.004339234,0.005932615,0.01105441
0.081773758,-0.001978981,0.01815176,0.01200781
0.084251881,-0.007861032,0.02399857,0.009942591
0.086730003,-0.004052667,0.02026556,0.004727458
0.089207649,0.005555583,0.01017739,0.008317778
0.091685772,0.01305397,0.006078362,0.01069215
0.094163895,0.01296002,0.00872256,0.01342657
0.096641541,0.0108267,0.009008012,0.007707647
0.099119663,0.006893809,0.005605334,0.006571244
0.101597786,0.00553608,0.008524457,0.005491049
0.104075432,0.01358651,0.003859875,0.002116423
0.106553555,0.01659082,0.0004590816,0.003160978
0.109031677,0.01219903,0.001483949,-0.00108066
0.111509800,0.01165309,0.002910142,-0.008829577
0.113987446,0.008748874,0.01014748,-0.003847238
0.116465569,0.006432551,0.01597466,0.001191049
0.118943691,0.009617688,0.02446209,0.003511952
0.121421337,0.001792345,0.02086119,0.01643237
0.123899460,-0.0009808082,0.01622177,0.01531996
0.126377583,0.004675607,0.0189111,0.01451431
0.128855228,0.006598623,0.01774075,0.02075537
0.131333351,0.003570949,0.01618559,0.01853293
0.133811474,-0.0008596499,0.01021473,0.01178802
0.136289120,-0.0009735804,0.004878526,0.01111954
0.138767242,-0.00306755,0.003797068,0.006936059
0.141245365,-0.005660224,0.003331257,-0.002063733
0.143723488,-0.0010267,-0.0001459531,-0.007785283
0.146201134,-0.004883652,-9.054499E-05,-0.006200827
0.148679256,-0.01040185,-0.005857192,-0.01385509
0.151157379,-0.01046435,-0.004388448,-0.01775516
0.153635025,-0.009307194,-0.008848959,-0.02570714
0.156113148,-0.01055467,-0.0101816,-0.02365534
0.158591270,-0.009998716,-0.01333166,-0.02156856
0.161068916,-0.001040975,-0.01184308,-0.02002489
0.163547039,-6.031938E-05,-0.003728866,-0.01472962
0.166025162,-0.003877921,-0.003879715,-0.01747337
0.168503761,-0.00507598,-0.003953439,-0.01983199
0.170981884,-0.004549355,4.981339E-05,-0.006140259
0.173459530,-0.00123216,0.008348904,-0.002866088
0.175937653,7.727218E-05,0.006957415,0.002919415
0.178415775,0.004455402,0.008744678,0.003625462
0.180893421,0.005651422,0.01187921,-0.004757821
0.183371544,0.005075247,0.01220966,-0.0004415358
0.185849667,0.002318095,0.01080415,-0.002203299
0.188327313,0.003783405,0.004419133,-0.0048033
0.190805435,0.008209342,0.007294979,-0.005109969
