Time (s),Roll (deg),Pitch (deg),Yaw (deg)
16.738864422,2.473162,0.7945976,29.82178
16.840462208,2.230454,0.4517811,30.1989
16.939582348,2.157504,0.6431234,31.1309
17.038702011,1.719783,1.54795,32.13874
17.140299797,1.658981,2.383591,32.79667
17.239419460,1.993315,2.972549,32.89041
17.338540077,1.804862,2.41375,32.26111
17.440137386,1.677355,1.414567,31.44095
17.539257527,1.372764,1.207427,30.68139
17.638377190,2.039087,1.949741,29.46323
17.739975453,2.193895,1.994517,28.34852
17.839095116,2.069926,1.302408,27.915
17.938214779,2.082,1.185631,28.55487
18.039812565,1.489451,0.3633359,29.24149
18.138933182,0.7344641,1.626716,30.05568
18.238052845,1.116068,1.411784,29.44991
18.339650631,1.315836,1.704495,29.35258
18.438770294,1.535652,0.6723623,28.25922
18.540368557,1.378157,0.0965877,27.49061
18.639488220,1.632543,0.6235223,26.75128
18.738607884,1.604287,0.4578945,24.9295
18.840205670,2.337774,0.4726996,24.17821
18.939325809,2.508201,0.01801943,24.03702
19.038445950,2.195762,-0.03698862,24.8416
19.140043259,1.639469,0.0509867,25.71715
19.239163876,1.550707,0.3641601,25.94392
19.338283539,1.387879,0.3244511,25.57979
19.439881325,2.125708,0.413399,25.64461
19.539000988,2.201056,-0.4803825,25.21354
19.638121605,2.792789,-0.6127071,25.1278
19.739718914,2.807118,0.02887431,23.82232
19.838839054,3.966676,0.9807556,23.13971
19.940436363,3.279089,1.119251,22.61211
20.039556980,3.100934,0.9065281,22.6937
20.138676643,2.221861,0.3154488,22.95601
20.240274429,1.48284,-0.4096031,22.95096
20.339394093,0.3071947,-0.7188091,23.33634
20.438514233,0.1493955,-0.4006217,23.53394
20.540112019,0.5190336,-0.3850957,23.35455
20.639231682,0.411188,-0.3063906,22.73392
20.738351822,1.385855,-0.9671121,22.12253
20.839950085,1.117028,-1.269914,21.43427
20.939069748,2.47614,-0.1473531,20.3009
21.038189411,2.644194,-0.1459197,19.17698
21.139787674,2.88293,-0.05269187,19.44602
21.238907337,2.450053,0.0980643,19.47435
21.340505123,1.82167,0.4917467,18.84863
21.439624786,1.467654,0.3824561,18.86594
21.538745403,1.666139,1.101853,19.04767
21.640343189,1.548847,1.107217,18.87936
21.739462853,1.825257,1.130029,18.42738
21.838582516,2.520483,0.1342114,17.25877
21.940180778,2.100129,-0.4994676,16.22633
22.039300442,2.961612,0.1622875,14.85476
22.138420105,2.829007,0.03955072,13.37863
22.240017891,2.828348,-0.2724865,12.96547
22.339138508,2.185946,-0.3742016,13.06752
22.438258171,1.773504,-0.260531,13.13333
22.539855957,0.6462919,0.605278,12.95465
22.638975620,0.8205444,1.142363,12.46556
22.738095761,1.078398,0.6271412,11.58377
22.839693546,1.312315,0.7746823,10.57064
22.938813210,1.717079,0.1819103,8.939036
23.040411949,1.435801,-0.2445344,6.905121
23.139531612,2.770336,0.7842896,4.654881
23.238651276,2.78502,0.1970195,2.062154
23.340249062,3.113648,0.310756,0.732227
23.439369202,2.979916,-0.2242205,-0.2894828
23.538488865,2.178828,0.1624402,-0.7935079
23.640086651,1.564745,0.1525604,-0.8625493
23.739206314,1.215389,1.17088,-1.112107
23.838326931,1.150761,0.3733195,-2.018909
23.939924717,1.484292,0.2000137,-2.898927
24.039044380,1.153012,-1.092097,-4.767606
24.138164520,1.689963,-1.061677,-6.417362
24.239762306,2.155597,-0.3602983,-8.694163
24.338881970,2.871775,0.3450606,-10.69613
24.440479756,2.756271,-0.4963225,-11.54562
24.539600372,2.519481,-1.259865,-12.19198
24.638720036,2.115736,-1.272278,-12.87663
24.740317822,1.93371,-0.955861,-13.62723
24.839437485,1.517944,-0.1099387,-14.21311
24.938557625,1.386263,-0.4640277,-15.17419
25.040155411,1.512331,-0.6303716,-16.50397
25.139275074,1.380518,-1.458311,-18.11083
25.238395691,1.268548,-1.150822,-19.62788
25.339993000,1.029137,-0.5949409,-22.07512
25.439113140,2.49182,0.1594868,-24.27235
25.538232803,2.332745,-0.3346466,-25.43759
25.639831066,2.206298,-1.021524,-26.38951
25.738950730,2.336692,-1.80755,-27.19982
25.838070393,1.230531,-1.33273,-28.06848
25.939668179,1.182764,-0.2003336,-29.21156
26.038788795,0.9653113,-0.1195456,-30.38339
26.140386105,0.982612,-0.02851553,-31.45671
26.239506245,1.239639,-0.7577653,-33.29842
26.338626385,1.689646,-1.207864,-34.79617
26.440224171,1.753638,-0.8422891,-36.57869
26.539343834,2.32509,0.03924771,-38.48977
26.638464451,1.791036,-0.9135202,-39.67518
26.740061760,2.645132,-0.4615828,-40.5129
26.839181423,2.469111,-1.14521,-40.72089
26.938301563,2.465048,-0.9020048,-39.83786
27.039899826,1.200023,-1.046419,-39.20735
27.139019489,1.205403,-0.1343836,-38.32579
27.238139153,0.5833367,-0.4726059,-38.49451
27.339737415,0.7492372,-0.9160926,-39.37231
27.438857079,0.9582639,-1.01855,-40.28844
27.540454865,1.089087,-0.9801086,-42.08915
27.639574528,2.423849,0.139791,-42.58479
27.738695145,2.53333,0.8168902,-43.24714
27.840292931,2.090721,0.06128154,-43.15651
27.939412594,1.88695,-0.6169069,-42.39525
28.038532734,1.565498,-0.4979924,-41.32849
28.140130520,1.076126,0.9840021,-41.52887
28.239250183,1.021738,1.503433,-41.50707
28.338369846,1.04021,1.394879,-40.9522
28.439968586,0.5986919,0.6837206,-41.0311
28.539088249,0.9291582,0.08850568,-41.1392
28.638207913,0.892277,-0.4554444,-41.61773
28.739806175,1.26012,-0.3489645,-41.66117
28.838925839,1.329967,-0.1501463,-41.2538
28.938045502,1.925208,0.4687038,-40.60878
29.039644241,2.149434,0.4620494,-39.73886
29.138763905,1.849398,-0.147266,-38.74983
29.240361691,1.681758,1.098723,-37.37708
29.339481831,1.770273,0.5471088,-36.78524
29.438601494,1.774044,0.3198978,-36.07667
29.540199280,1.419833,-0.1353758,-36.13959
29.639318943,1.88148,-0.549753,-36.46354
29.738439560,1.788287,-0.03513743,-37.43793
29.840037346,2.565183,0.5598649,-37.0228
29.939157009,2.717424,0.4391913,-36.0168
30.038277149,2.701561,-0.03161689,-34.95963
30.139874935,3.135485,-0.4469792,-33.36623
30.238994598,3.057528,-0.756555,-31.32071
30.338115215,2.178349,0.2430425,-29.54834
30.439713001,3.086611,0.4677953,-28.44756
30.538832665,2.593431,0.1507912,-27.51925
30.637952805,2.430484,-0.1089883,-27.10001
30.739550591,1.582019,-0.8157102,-27.3049
30.838670254,2.281958,-0.1651708,-27.49169
30.940268517,2.581838,0.581185,-26.80385
31.039388180,3.159392,0.494927,-25.63987
31.138508320,3.461058,0.2514885,-23.90698
31.240106583,3.181947,0.3755921,-21.69317
31.339226246,3.020736,-0.5497767,-19.14134
31.438345909,1.914737,0.6630427,-16.24607
31.539944172,1.670292,1.076666,-14.95497
31.639063835,2.143752,0.8235159,-13.5762
31.738183975,1.743954,0.1547392,-12.46134
31.839782238,2.492756,-0.4646063,-11.63025
31.938901901,2.715034,-0.06997479,-10.88904
32.038021564,3.521126,-0.07107374,-10.46433
32.139619827,4.227526,0.1414234,-9.469164
32.238739491,3.948799,0.2870584,-8.104421
32.340337277,4.163094,0.90798,-6.105655
32.439457893,3.785065,0.5854156,-4.159237
32.538577557,3.114103,1.233418,-1.873672
32.640175343,2.555802,0.8220959,-1.14175
32.739295483,2.666063,0.5481225,-0.6062728
32.838415146,2.586144,-0.0455876,-0.4991474
32.940013885,3.091792,0.4333605,-0.02178273
33.039133549,3.023715,-0.3555529,-0.4710762
33.138253212,3.431441,0.7191904,0.03379048
33.239851475,3.438154,0.4527409,-0.1458913
33.338971138,3.76712,-0.129169,0.8711378
33.438090801,3.082492,-0.9595882,1.932871
33.539689541,2.690191,0.4111108,3.334738
33.638809204,3.019392,0.2951312,4.53241
33.737929344,2.531791,0.5364321,5.929549
33.839527130,2.639893,0.3166911,6.297635
33.938646793,3.234951,-0.3210247,6.424908
34.040245056,2.815951,-0.0326151,6.441598
34.139365196,3.102178,0.3938811,6.242561
34.238484860,3.377262,0.6822144,6.575482
34.340083122,3.791433,0.91616,7.381503
34.439202786,3.798103,0.3203747,7.879984
34.538323403,3.825176,-0.4174824,9.043808
34.639920712,2.590196,-0.6452782,10.16325
34.739040375,2.737605,-0.692967,11.0053
34.838160992,2.536784,-0.236913,12.28096
34.939758778,2.204305,-0.6290712,12.42763
35.038878918,2.968892,-1.189548,12.62467
35.137998581,2.677577,-0.9633471,13.15129
35.239596367,3.01415,-0.5110413,13.33937
35.338716984,3.470062,-0.7575974,13.70568
35.440314770,3.425614,-1.166814,14.60015
35.539434910,3.188392,-1.73453,15.62105
35.638554573,3.153442,-2.537326,16.67191
35.740152359,1.72767,-2.085452,18.28029
35.839272976,1.660362,-1.63651,19.30079
35.938392639,1.300544,-1.08184,20.0518
36.039990902,1.191218,-0.8624055,19.17503
36.139110565,1.285042,-1.826038,17.58187
36.238231182,0.7970915,-1.999031,16.47314
36.339828491,2.43138,-0.9237306,15.91793
36.438948631,1.847965,-1.782803,15.31611
36.538068771,2.575838,-0.9113171,15.12793
36.639666557,2.397147,-0.8922421,14.00467
36.738787174,2.130162,-1.28162,12.91988
36.837906838,1.6449,-1.683369,12.03949
36.939505100,2.321488,-1.277256,11.65884
37.038624763,2.42851,-0.2914249,11.32922
37.140223026,2.435571,-0.3992781,9.694712
37.239342690,2.7297,-0.7236977,7.530097
37.338462353,2.449918,-1.07831,4.754877
37.440061092,3.46043,-1.576264,1.353936
37.539180756,3.244818,-1.3322,-1.099284
37.638300896,3.69482,-0.6400564,-3.121102
37.739899635,3.648535,-1.085011,-4.881699
37.839019299,3.407061,-1.129851,-6.103077
37.938138962,2.477789,-1.63434,-7.135037
38.039737225,2.922415,-0.6460706,-8.368148
38.138856888,2.728055,-0.3278308,-9.171254
38.237977505,2.827301,-0.05765519,-9.363188
38.339575291,2.927262,-0.4535872,-9.62322
38.438695431,3.431836,0.0423829,-9.430571
38.540293217,3.046261,-0.4494658,-9.576494
38.639413357,4.035694,1.015071,-8.429765
38.738533497,4.258817,1.203051,-7.640317
38.840131760,3.929008,0.7685008,-6.304579
38.939251423,3.199747,0.2762083,-4.481986
39.038371563,2.317899,0.1389077,-2.972036
39.139969349,2.470258,1.512499,-1.967234
39.239089966,2.534435,1.466694,-1.708028
39.338209629,2.821161,1.455377,-1.412555
39.439807892,2.514379,0.4130529,-1.638166
39.538927555,2.818757,1.017462,-1.795512
39.638048172,2.535496,0.4640411,-2.896336
39.739645958,2.946337,1.421043,-3.355423
39.838766098,2.886732,0.7693208,-3.80326
39.937885761,2.426015,-0.1753039,-3.844405
40.039484024,2.122319,0.3143138,-4.000197
40.138604164,1.636034,0.6531063,-4.493467
40.240202427,1.708813,0.7362943,-4.016853
40.339322090,1.149623,0.3149368,-4.160917
40.438442230,1.177965,0.09771777,-4.841165
40.540040016,1.542856,-1.34862,-6.237991
40.639160633,0.9045269,-1.180909,-7.92222
40.738280773,2.053655,-0.5446315,-9.481639
40.839878559,2.087375,0.09659765,-10.58574
40.938999176,2.46787,0.06747818,-10.91158
41.038118839,2.542916,-0.9919847,-11.01086
41.139717102,2.165322,-0.9612731,-10.89907
41.238836765,2.409549,-0.6964581,-10.28916
41.337957382,1.770202,0.691549,-10.0898
41.439555168,1.653478,-0.7066101,-10.363
41.538675308,1.657424,-0.2880064,-10.84979
41.640273571,1.118437,-0.8463966,-11.78002
41.739393234,1.875755,-1.276851,-12.74698
41.838513851,1.78311,-0.7782026,-13.80879
41.940111637,2.644032,-0.6661171,-13.94017
42.039231777,2.855152,-0.2507796,-13.38315
42.138352394,2.803976,-0.6139275,-12.18231
42.239950180,2.675909,-1.253837,-10.66259
42.339070320,2.553491,-1.17649,-9.826241
42.438190937,2.062956,-0.2875275,-9.071413
42.539788723,2.092593,-0.08755627,-8.593822
42.638908863,1.926716,0.1487212,-8.438816
42.738031864,1.924989,-0.2847497,-9.098005
42.839626789,2.782519,-0.09477697,-9.552854
42.938746929,2.334237,-0.8414134,-10.39551
43.037867069,2.871939,-0.7938938,-11.30701
43.139465332,3.019083,-0.5092776,-11.25702
43.238584995,3.504745,-0.5528619,-10.58044
43.340183735,2.1583,0.4840358,-9.506218
43.439303875,2.271177,1.347256,-8.439906
43.538423538,2.197618,1.523104,-7.62086
43.640022278,2.041747,1.787777,-7.342303
43.739142418,1.877615,1.785879,-7.211617
43.838262081,1.70289,1.951312,-7.121106
43.939860344,1.631413,2.093079,-6.795174
44.038980961,1.739896,2.095515,-6.404574
44.138100624,1.797394,1.968446,-6.091319
44.239698887,1.820273,1.958715,-5.824543
44.338819504,1.807266,1.928328,-5.770215
44.437939167,1.998981,1.848125,-5.683713
44.539537430,2.068163,1.924701,-5.656672
44.638658047,1.921346,2.235694,-5.612188
44.740255356,1.816052,2.361028,-5.517128
44.839375973,1.815934,2.006539,-5.117864
44.938496590,1.77741,1.818469,-4.886715
45.040094852,1.815903,1.629118,-4.665164
45.139214516,1.902513,1.436987,-4.509521
45.238334656,1.871483,1.461652,-4.473366
45.339933395,1.896445,1.401607,-4.420824
45.439053059,1.875708,1.248659,-4.484203
45.538173199,1.902797,1.263983,-4.380861
45.639771938,1.881402,1.36809,-4.171578
45.738892079,1.850614,1.419736,-3.993927
45.838011742,1.910739,1.242776,-3.777683
45.939610004,1.916271,0.9078622,-3.513383
46.038730621,1.902245,1.070347,-3.26438
46.137850761,2.042693,1.22292,-3.113874
46.239448547,2.028528,1.169387,-3.128232
46.338569164,2.128454,1.083946,-3.120571
46.440167427,2.221763,0.9330052,-2.978539
46.539288044,2.239324,0.9029067,-2.908319
46.638407707,2.24032,0.8530983,-2.834966
46.740005970,2.180363,0.9357793,-2.751292
46.839126110,2.158455,1.000391,-2.64344
46.938246727,2.113475,0.9227833,-2.539653
47.039844990,2.081026,0.9112154,-2.459938
47.138964653,2.029769,0.8943496,-2.465303
47.238085270,2.074757,0.9318122,-2.436591
47.339683533,2.080159,0.8928272,-2.378871
47.438804150,2.085412,0.8393033,-2.341339
47.537924290,2.07972,0.7626221,-2.312632
47.639522076,2.115357,0.7563893,-2.275697
47.738642216,2.17637,0.7820167,-2.199368
47.840240956,2.166665,0.7717732,-2.177246
47.939361095,2.084364,0.8361617,-2.073114
48.038481712,2.02609,0.8062714,-1.97436
48.140079975,2.04772,0.9014369,-1.877695
48.239202499,1.950477,1.015138,-1.844724
48.338320255,1.966772,1.102628,-1.835113
48.439918518,2.007219,1.222,-1.891018
48.539038658,2.001738,1.225289,-1.880009
48.638159275,2.006842,1.323887,-1.809188
48.739757538,1.95747,1.209811,-1.788195
48.838878155,1.946461,1.163494,-1.765296
48.937998295,1.848664,1.193994,-1.828966
49.039596558,1.82452,1.185457,-1.918674
49.138717175,1.922538,1.421283,-2.093198
49.237836838,2.304901,1.844653,-2.389729
49.339435101,2.669429,1.663187,-2.477704
49.438555718,2.663593,2.216472,-2.652563
49.540153980,2.730089,2.440459,-2.733357
49.644230366,2.619653,2.463015,-2.685564
49.738394737,2.599307,2.541457,-2.574334
49.852383137,2.43564,2.920488,-2.654142
49.939113617,2.365321,3.047508,-2.586595
50.055579662,2.273235,2.802013,-2.676683
50.139832497,2.129006,2.727528,-2.769788
50.251342773,1.666782,2.780538,-2.780042
50.338073254,1.774507,2.357196,-2.8056
50.459495068,1.850775,1.738826,-2.568963
50.538791657,1.581133,1.769148,-2.574823
50.660213947,1.744717,1.058797,-2.362748
50.739510536,1.740115,1.296944,-2.468902
50.863410950,1.729768,1.251126,-2.48367
50.937751293,1.819836,1.419969,-2.431003
51.069086075,1.788293,1.185909,-2.272126
51.138470173,1.705275,1.155853,-2.147374
51.264848709,1.61375,0.8334439,-2.199157
51.339189053,1.722808,0.8932753,-2.138372
