Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,-0.4758682,-3.508745,0.8188466,0.02740252,0.0721973,1.022349,31.13003,11.74917,-29.63265,998.2339
0.000000000,-0.4758682,-3.508745,0.8188466,0.02740252,0.0721973,1.022349,31.13003,11.74917,-29.63265,998.2339
0.002477646,-0.9045025,-3.206182,1.002334,0.02351568,0.0697355,1.019461,31.13003,11.74917,-29.63265,998.2339
0.007431984,-1.333137,-1.935415,1.124659,0.01767924,0.07361594,1.025788,30.38966,11.74842,-29.24985,998.2339
0.007431984,-1.333137,-1.935415,1.124659,0.01767924,0.07361594,1.025788,30.38966,11.74842,-29.24985,998.2339
0.009909630,-1.02697,-1.209262,1.246984,0.006947269,0.07793703,1.023456,30.38966,11.74842,-29.24985,998.2354
0.012386799,-0.7208021,-0.6041352,1.002334,0.005941355,0.08328582,1.022523,30.38966,11.74842,-29.24985,998.2354
0.014863968,-0.8432691,0.0615045,0.8800091,0.004028207,0.07841002,1.023957,30.38966,11.74842,-29.24985,998.2354
0.019818783,-1.333137,1.09022,0.3295469,0.01133624,0.07699051,1.025357,30.38966,11.74842,-29.24985,998.2354
0.022295952,-1.823005,1.271759,0.1460596,0.006954381,0.07843098,1.026354,30.38966,11.74842,-29.24985,998.2354
0.024773121,-2.190405,1.453297,-0.2209152,0.0118362,0.07455841,1.025342,30.38966,11.74842,-29.24985,998.2354
0.027250767,-2.741507,1.634835,-0.3432401,0.009432886,0.06918848,1.024845,30.38966,11.74842,-29.24985,998.2354
0.032205105,-4.333577,1.876886,-0.7713773,0.005039988,0.06377684,1.011326,30.38966,11.74842,-29.24985,998.2354
0.034682274,-4.945911,1.876886,-0.7102148,0.01135354,0.06478107,1.010332,30.38966,11.74842,-29.24985,998.2354
0.037159920,-5.190845,1.453297,-1.016027,0.006453114,0.06668486,1.002645,30.38966,11.74842,-29.24985,998.2354
0.039637089,-5.374546,1.09022,-1.199515,0.003072733,0.05886238,0.9968315,30.38966,11.74842,-29.24985,998.2354
0.042114258,-5.190845,0.7271442,-1.199515,-0.0008413873,0.05980321,0.9915483,30.38966,11.74842,-29.24985,998.2354
0.044591904,-4.823445,0.4850934,-1.199515,0.000608295,0.05882636,0.9871913,30.38966,11.74842,-29.24985,998.2354
0.047069073,-4.456044,0.2430426,-1.07719,-0.004738095,0.05586776,0.9833439,30.38966,11.74842,-29.24985,998.2354
0.049546242,-3.598775,0.0615045,-1.321839,-0.006172535,0.05294452,0.9857501,30.38966,11.74842,-29.24985,998.2325
0.052023888,-2.98644,-0.05952091,-1.566489,-0.006210708,0.05829483,0.9833645,30.38966,11.74842,-29.24985,998.2325
0.054501057,-2.374106,-0.1200336,-1.811139,0.0001187089,0.06028813,0.9886494,31.12346,12.10744,-30.08248,998.2325
0.056978226,-2.006705,0.1220172,-1.872301,0.006465539,0.05740517,0.9910133,31.12346,12.10744,-30.08248,998.2325
0.059455395,-1.823005,0.6061188,-1.933464,0.006451337,0.05788389,0.9876371,31.12346,12.10744,-30.08248,998.2325
0.061933041,-1.700538,0.8481696,-2.055789,0.005993366,0.05399067,0.9895504,31.12346,12.10744,-30.08248,998.2325
0.064409733,-1.149436,1.150733,-2.239276,0.008440809,0.05059244,0.9885541,31.12346,12.10744,-30.08248,998.2325
0.066887379,-0.7820356,1.513809,-2.300439,0.0113883,0.05062863,0.9972264,31.12346,12.10744,-30.08248,998.2325
