Time (s),X (g),Y (g),Z (g)
0.000000000,0.01634744,0.01803662,0.03062737
0.002477646,0.01221588,0.01549374,0.02774739
0.007431984,0.006008162,0.01919594,0.03408819
0.009909630,-0.004735286,0.02337709,0.03176367
0.012386799,-0.005717568,0.02852846,0.03084195
0.014863968,-0.007562224,0.02350471,0.03228223
0.017341137,-0.002634613,0.02097705,0.03224933
0.019818783,-0.0001522573,0.02185583,0.0336948
0.022295952,-0.004438218,0.023196,0.03469598
0.024773121,0.0005062679,0.01927175,0.03368616
0.027250767,-0.00180677,0.01391901,0.03318703
0.032205105,-0.00592309,0.008683477,0.01965499
0.034682274,0.0004713982,0.009827446,0.01865208
0.037159920,-0.004325486,0.01186008,0.01095754
0.039637089,-0.007590082,0.004236419,0.005131543
0.042114258,-0.01137193,0.005355854,-0.0001630187
0.044591904,-0.009814103,0.004546497,-0.00453043
0.047069073,-0.0150184,0.001761589,-0.00838846
0.049546242,-0.01630735,-0.001000371,-0.005992591
0.052023888,-0.01620579,0.004436828,-0.008384347
0.054501057,-0.009794007,0.006475806,-0.003102541
0.056978226,-0.003408592,0.003647842,-0.0007424355
0.059455395,-0.003363691,0.004167605,-0.004121184
0.061933041,-0.003748488,0.0003433712,-0.002212167
0.064409733,-0.001235706,-0.002982248,-0.003213108
0.066887379,0.001768474,-0.002886549,0.005455613
0.071841717,-0.001473875,-0.001871392,0.002577484
0.071841717,-0.001473875,-0.001871392,0.002577484
0.074318886,-0.005710419,-0.005735286,0.004991174
0.076796055,-0.001787114,-0.006168041,-0.00131017
0.081750870,-0.009468575,-0.000786256,0.002134323
0.081750870,-0.009468575,-0.000786256,0.002134323
0.084228039,-0.01234142,-0.002696536,0.005515754
0.086705208,-0.01042994,-0.00649602,0.002584636
0.089182854,-0.01251349,0.001300592,-0.006536841
0.094137192,-0.009782324,-0.004316751,0.007407963
0.094137192,-0.009782324,-0.004316751,0.007407963
0.096614361,-0.008530361,-0.003229648,0.001125634
0.099092007,-0.005793219,-0.005488548,0.004952192
0.101569176,-0.00310751,-0.00485241,0.006382346
0.106523991,0.003624144,-0.008942816,-0.002376974
0.106523991,0.003624144,-0.008942816,-0.002376974
0.116433144,0.005778649,0.002572387,0.002488315
0.116433144,0.005778649,0.002572387,0.002488315
0.118910313,0.008866616,0.003105875,6.079674E-05
0.123865128,0.0146287,0.009472165,0.01261699
0.123865128,0.0146287,0.009472165,0.01261699
0.126342297,0.01344424,0.002688341,0.01162291
0.128819466,0.0161026,0.005153663,0.008725286
0.133774281,0.01431138,0.006152157,0.009706318
0.133774281,0.01431138,0.006152157,0.009706318
0.136251450,0.02338992,0.004742242,0.01158178
0.138728619,0.0169955,0.0003594942,0.01255894
0.141206265,0.01307649,-0.001556717,0.01594716
0.146160603,0.01875063,0.00244502,0.01545078
0.146160603,0.01875063,0.00244502,0.01545078
0.148638248,0.01091602,0.001481175,0.01017612
0.151115418,0.009890357,0.005403545,0.01068264
0.153592587,0.008392471,-0.0003991798,0.001003802
0.158547401,0.005381103,0.004066065,0.001521111
0.158547401,0.005381103,0.004066065,0.001521111
0.161024571,0.005340165,0.003142651,0.003445089
0.163501740,0.003393433,0.0002991259,0.01164359
0.165979385,0.002830539,0.006628376,0.008782923
0.170933723,0.001351198,0.002792265,0.01407784
0.173411369,0.006145136,0.00477121,0.007303238
0.173411369,0.006145136,0.00477121,0.007303238
0.175888538,0.007608394,0.001428857,0.01113695
0.180842876,-0.0001778547,0.00243241,0.002008379
