Time (s),X (g),Y (g),Z (g)
0.066887379,0.001936205,-0.003018824,0.005273256
0.165979385,0.00223499,0.006300118,0.009092127
0.267549038,0.001260918,-0.005306944,0.003497387
0.366641522,-0.004202729,-0.0009147519,0.01178982
0.465733528,0.02011444,0.004158648,0.01116274
0.567303658,0.006337317,0.002835664,0.01099376
0.666395188,0.005997036,-0.004716542,0.00241974
0.780351639,0.002076174,-0.001805161,0.00393588
0.869534493,0.001858801,-0.01406794,-0.01398666
0.966149807,-0.006169558,0.002407901,0.02479542
1.104878902,-0.01120687,-0.0002039654,-0.005180337
1.166812420,0.003911461,-0.002891741,0.00969413
1.265904903,-0.004796313,-0.002974767,0.0216593
1.367474556,0.007102846,0.0004656381,0.001275563
1.466567040,0.003857615,-0.001719812,0.005499489
1.565659523,0.0132541,-0.001465258,0.008470871
1.667229176,0.0002194953,-0.004635959,0.002426672
1.766322136,-0.01805368,-0.002401997,0.0005322074
1.865414620,0.003029215,-0.0009916091,0.004087489
1.966984272,0.008841136,0.005107993,0.01113645
2.066077232,-0.0005931358,-0.002476452,-0.0003631418
2.165169716,0.01577357,-0.005919933,0.00287392
2.269216538,-6.634306E-05,0.00196785,-0.003990727
2.365832329,-0.00955795,-0.001596087,0.01163698
2.467401981,0.001434059,-0.00310166,0.006804607
2.566494942,0.005639479,-0.006580283,-0.004425668
2.665587425,0.008159451,-0.0041254,-0.005750787
2.767158032,0.006296769,-0.004672563,-0.0009917606
2.866250038,-0.008631524,0.00163013,0.003122099
2.967820645,0.005047218,-0.0026728,0.009174197
3.066913128,-0.007796396,-0.0009601725,0.00394527
3.168483257,0.01896666,-0.001579732,0.002032549
3.267576218,0.003847104,-0.006825749,0.005583259
3.366668701,0.006108477,-0.00104344,0.0145282
3.465762138,0.003142312,-0.004012637,0.0009398619
3.567332268,0.003931017,-0.008602357,0.003084813
3.668901920,0.006746018,-0.0002399495,0.01456726
3.767994881,-0.001959195,-0.00324526,0.009576412
3.867088318,-0.01571931,-0.001638816,0.01153873
3.966181278,0.01788771,-0.00835653,-0.001621203
4.065273762,-0.01138727,-0.001823891,0.002428268
4.166843891,0.01878604,0.0006883475,0.01903197
4.268414497,0.01016347,0.002512775,0.009484975
4.367507458,0.0002692596,-0.004943169,-8.35704E-05
4.466600418,0.007082187,0.004705879,0.004291898
4.565693379,0.005155329,-0.002199256,0.01452164
4.667263985,0.004967539,-0.003403216,-0.0009085756
4.766356945,0.005159813,-0.0018458,0.0049293
4.867927075,-0.001443935,-0.00109328,-0.001310844
4.967020512,0.002437751,-0.005946726,0.008578178
5.066113472,-0.009534613,-0.002980514,0.01053997
5.167683601,0.007369909,0.003983895,0.01199389
5.266776562,-0.001356773,-0.003075773,0.01203588
5.365869999,0.01241943,-0.005839423,-0.007715871
5.467440128,0.01367884,0.0001990012,0.0146945
5.566533089,0.00766922,0.0005558396,-0.0002232684
5.665627003,0.007659791,-0.0003420486,0.00885316
5.767197609,0.005866169,-0.0004776822,0.00690086
