Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.428506374,0.9928643,-0.000350046,0.02791319,-0.0006093031,0.9926668,0.03423721,-0.02790873,-0.03424083,0.9922758
0.430983066,0.9928636,-0.0002510335,0.02793357,-0.0007082204,0.9926676,0.03420952,-0.02792572,-0.03421592,0.9922761
0.433460235,0.9928637,-0.0001412885,0.02792837,-0.0008172294,0.9926682,0.03419041,-0.02791677,-0.03419988,0.9922768
0.435936928,0.9928639,-1.631587E-05,0.02792021,-0.0009420109,0.9926679,0.03419447,-0.02790432,-0.03420744,0.9922769
0.438413620,0.9928645,0.0001137019,0.02789946,-0.001071737,0.9926672,0.03421042,-0.0278791,-0.03422702,0.992277
0.440891266,0.9928658,0.0002464798,0.02787041,-0.0012043,0.9926665,0.03423938,-0.02784547,-0.03425967,0.9922773
0.443367481,0.9928664,0.0003822444,0.02783378,-0.001339762,0.9926648,0.03427464,-0.02780415,-0.03429868,0.9922767
0.445845127,0.9928677,0.0005020767,0.02779878,-0.001459573,0.9926635,0.034318,-0.02776498,-0.03434535,0.9922765
0.448321819,0.9928678,0.0006194572,0.02777798,-0.001577195,0.9926617,0.03435327,-0.02774009,-0.03438388,0.9922755
0.450798511,0.992868,0.0007244219,0.02776585,-0.001682057,0.9926611,0.03436541,-0.02772432,-0.03439892,0.9922754
0.453275680,0.9928686,0.000810931,0.02775634,-0.0017685,0.9926609,0.03437549,-0.02771181,-0.03441139,0.9922757
0.455752373,0.9928687,0.0008842318,0.02775051,-0.001842022,0.9926603,0.03439122,-0.02770342,-0.03442916,0.9922754
0.458229542,0.9928685,0.0009525241,0.02774873,-0.001910374,0.9926597,0.0343961,-0.02769927,-0.03443594,0.9922749
0.460706234,0.9928687,0.001012881,0.02774274,-0.001970634,0.9926595,0.03440049,-0.02769119,-0.034442,0.9922751
0.463182926,0.992869,0.001060022,0.02773276,-0.002017263,0.9926597,0.03439488,-0.0276796,-0.03443767,0.9922756
0.465660095,0.9928687,0.001101446,0.02773039,-0.002058807,0.9926592,0.03440246,-0.02767578,-0.0344464,0.9922752
0.468136787,0.992869,0.001142506,0.02772323,-0.002100352,0.9926582,0.03442914,-0.02766715,-0.03447423,0.9922745
0.470613956,0.9928691,0.001177699,0.02771757,-0.00213644,0.9926568,0.03446867,-0.02766019,-0.03451473,0.9922734
0.473090649,0.9928693,0.001217539,0.02770719,-0.002177542,0.9926546,0.03452738,-0.02764832,-0.03457455,0.9922715
0.475567818,0.9928697,0.001251987,0.02768941,-0.002213383,0.9926519,0.03460006,-0.02762918,-0.03464817,0.9922695
0.478044510,0.9928706,0.001265234,0.02767017,-0.00222801,0.9926497,0.03467413,-0.02760933,-0.03472259,0.9922678
0.480521202,0.9928709,0.001273155,0.02764526,-0.002237174,0.9926467,0.03475037,-0.02758399,-0.03479903,0.9922655
0.482998848,0.9928718,0.00127312,0.02761464,-0.002238068,0.9926441,0.0348226,-0.02755323,-0.03487122,0.9922638
0.485475063,0.992873,0.001267899,0.02757232,-0.002232901,0.9926423,0.03487815,-0.02751099,-0.03492654,0.9922631
0.487952709,0.9928744,0.001265635,0.02752194,-0.00223039,0.9926404,0.03493325,-0.0274606,-0.03498149,0.9922626
0.490429401,0.9928761,0.001271481,0.02745942,-0.002235293,0.9926387,0.03497882,-0.02739781,-0.0350271,0.9922626
0.492906093,0.9928784,0.001279812,0.02738876,-0.002242601,0.9926372,0.03503218,-0.02732678,-0.03508055,0.9922631
0.505290985,0.9928924,0.001313358,0.02685995,-0.002263888,0.9926285,0.03526908,-0.02679658,-0.03531725,0.9922689
0.507767677,0.9928964,0.001310793,0.02671997,-0.002258227,0.9926262,0.03533885,-0.02665662,-0.03538666,0.9922703
0.510244369,0.9928998,0.00130039,0.02658362,-0.00224487,0.9926235,0.03540974,-0.02652056,-0.03545699,0.9922712
0.512721538,0.9929035,0.001292581,0.02644858,-0.002233926,0.9926214,0.03547276,-0.02638575,-0.03551952,0.9922726
0.515198231,0.9929069,0.001284214,0.02632285,-0.002223039,0.9926187,0.0355471,-0.02626023,-0.03559339,0.9922733
0.517675877,0.9929096,0.001267743,0.02621347,-0.00220471,0.9926159,0.03562504,-0.02615133,-0.03567068,0.9922733
0.520152092,0.992912,0.001259074,0.02612086,-0.002194828,0.992613,0.03570532,-0.02605892,-0.03575056,0.9922728
