Time (s),Roll (deg),Pitch (deg),Yaw (deg)
29.047539234,0.4858123,1.519406,177.4384
29.146620274,0.3739304,1.59104,177.2822
29.248179436,0.1359909,1.658385,176.333
29.347260952,-0.2536615,1.673351,175.0999
29.446342945,-0.3699578,1.491863,173.7907
29.547901153,-0.312755,1.408293,172.6938
29.646983147,-0.248463,1.646336,170.7769
29.746064663,-0.3964837,1.378644,168.1621
29.847623825,-0.6782134,1.267259,164.9901
29.946705341,-0.342515,1.523153,161.2908
30.048263550,0.175289,1.931295,157.9805
30.147345543,0.939208,1.742882,154.2802
30.246427059,1.730489,1.717732,150.3603
30.347986221,2.364861,1.623652,145.4742
30.447068214,2.924778,2.351659,140.95
30.546149731,3.682542,3.147877,137.0892
30.647708893,3.43894,4.009936,133.2284
30.746790409,3.219724,4.013503,128.5047
30.848349571,2.199821,3.663918,123.1473
30.947432041,2.057739,4.187694,118.2096
31.046513557,1.934028,4.044391,112.968
31.148072720,1.720047,4.013228,106.6683
31.247154236,1.464588,2.893874,100.9707
31.346236229,2.120075,2.276876,96.46526
31.447794914,2.413486,2.079104,92.7644
31.546877384,4.366951,2.069516,89.04845
31.645959377,4.070333,2.212715,85.56288
31.747518063,2.930798,1.783106,84.41537
31.846600532,1.900254,1.645459,83.11496
31.948159695,0.01813649,1.383607,82.28727
32.047242165,0.8626183,-0.2083762,81.84961
32.146323681,1.501718,-1.318333,81.46537
32.247882843,1.981656,-2.721235,81.44233
32.346965313,3.453946,-3.828216,80.94349
32.446047783,4.026304,-5.056827,80.71109
32.547606468,3.630893,-6.446238,80.79182
32.646688938,3.951082,-8.129243,80.80644
32.748248100,4.150908,-9.402324,80.74757
32.847330570,3.533258,-10.39316,80.71567
32.946413040,3.575946,-11.34072,80.30527
33.047971725,1.092246,-11.56549,80.17616
33.147054195,1.317142,-12.40603,78.25182
33.246136665,1.312559,-12.56312,76.58049
33.347695828,1.682933,-12.27784,73.58308
33.446778297,2.589324,-11.91544,70.59239
33.548337936,2.646115,-11.73961,68.38538
33.647420406,2.413208,-10.29951,65.41601
33.746502876,3.380771,-10.19745,63.21064
33.848061562,3.202867,-10.14107,61.98968
33.947144508,5.332137,-10.48603,60.19719
34.046226978,6.201149,-9.866652,58.09009
34.147786140,7.702055,-9.734997,55.26882
34.246868610,7.639487,-8.842725,51.75628
34.345951557,7.612555,-8.409325,49.02288
34.447510719,7.87542,-8.113318,45.54734
34.546593666,7.0366,-7.240026,42.24962
34.648152828,5.261433,-6.337778,38.66731
34.747235775,4.780268,-4.924245,35.65599
34.846318245,4.398377,-4.041845,32.21854
34.947877884,3.858865,-3.026485,28.7033
35.046960354,4.200031,-2.353932,25.33732
35.146043301,4.947585,-2.294103,23.06491
35.247602940,4.653247,-1.726205,19.54897
35.346685410,2.990821,-1.981973,15.3553
35.448245048,3.688802,-2.04183,12.15745
35.547327995,4.97654,-2.99318,10.13898
35.646410465,8.432465,-2.75455,8.504169
35.747970104,10.32578,-2.88217,6.951331
35.847053528,12.75819,-3.932858,5.213818
35.946135521,15.70335,-5.050189,3.634542
36.047696114,21.89509,-4.741025,2.144321
36.146778584,26.87219,-4.932203,0.9832271
36.248338699,30.63889,-5.433535,0.3259078
36.347421169,36.5586,-4.941323,-0.5585609
36.446504116,42.60106,-4.322477,-1.05133
36.548064232,49.5028,-4.362442,-0.4378321
36.647147179,55.36032,-4.588533,-0.2190979
36.746230125,60.49952,-4.895127,-0.3206537
36.847789764,66.08934,-6.360676,-1.382366
36.946872711,71.89827,-5.18597,-2.218258
37.045956135,77.28793,-5.976935,-2.478225
37.147516251,83.46501,-6.703742,-1.122923
37.246598721,90.01414,-7.358396,-1.246993
37.348159313,95.76067,-7.330696,-0.9655857
37.447242260,101.1085,-7.946774,-0.5655048
37.546325207,109.1486,-9.117133,-0.6741344
37.647885799,115.2335,-9.313144,0.3123934
37.746968746,122.4076,-8.219758,0.8168105
37.846051693,129.4706,-6.873746,2.379492
37.947612286,134.4902,-5.957607,3.684273
38.046695232,135.9444,-5.945821,2.878865
38.148254871,137.2775,-4.52961,0.7589986
38.247338772,140.5212,-3.333192,-1.783716
38.346421719,144.4695,-2.926329,-2.570235
38.447981834,150.8934,-4.731791,-2.871447
38.547065258,156.1885,-4.448905,-3.352756
38.646148205,161.6831,-3.386161,-6.814304
38.747708321,167.3375,-1.564951,-10.94142
38.846791744,171.6103,-2.189581,-13.45144
38.945875168,174.3457,-2.028843,-15.89115
39.049912453,177.2677,-3.437747,-15.83119
39.146518707,-178.9028,-6.215644,-15.17147
39.248078823,-175.0826,-7.786011,-16.04527
39.347162724,-171.8582,-8.772259,-17.07826
39.446245670,-169.4929,-8.353971,-17.18534
39.547806263,-165.861,-9.460984,-18.74093
39.646889687,-161.9774,-9.146414,-19.84326
39.745973587,-157.4768,-8.846816,-20.14357
39.847534180,-156.0676,-7.95317,-19.857
39.946617126,-148.3219,-7.729004,-20.61831
40.048178196,-143.321,-7.824475,-21.57195
40.147261143,-137.5326,-7.541048,-23.65899
40.246345043,-133.9038,-6.054462,-25.64598
40.347905159,-127.0091,-4.684663,-27.99721
40.446989059,-119.4598,-3.973249,-30.49003
40.546072483,-114.4704,-4.96531,-32.54625
40.647633076,-104.646,-5.359072,-36.19864
40.746716976,-101.186,-6.37082,-38.24829
40.848278046,-96.7626,-8.165741,-40.14962
40.947360992,-86.48183,-9.938469,-45.02471
41.046444416,-76.96492,-11.26896,-50.19195
41.148005486,-69.61698,-12.60442,-54.18103
41.247089386,-63.51976,-13.11197,-57.79782
41.346173287,-56.75672,-13.27312,-59.40627
41.447733402,-49.68708,-13.99479,-62.62046
41.546817303,-46.97158,-14.14699,-64.06493
41.645900726,-42.42841,-14.57283,-66.65852
41.747461796,-38.62709,-14.52426,-68.7042
41.846545696,-34.70948,-14.83387,-70.9952
41.948106766,-32.9786,-14.93952,-72.24247
42.047190666,-30.37182,-15.03115,-73.27061
42.146274090,-27.44459,-16.05173,-73.39143
42.247835159,-23.8631,-15.57868,-76.45408
42.346919060,-20.09972,-15.43447,-78.6588
42.446003437,-14.95895,-14.14672,-82.67738
42.547566891,-11.13666,-13.35834,-84.13036
42.646647930,-7.574076,-11.0563,-86.03591
42.748209000,-3.516859,-8.705103,-88.74988
42.847292900,1.000858,-6.585116,-90.72941
42.946377277,3.526248,-5.484642,-92.63712
43.047938347,5.815039,-3.190206,-93.80424
43.147021771,7.169295,-2.625271,-94.4848
43.246105671,8.433533,-1.861789,-94.8799
43.347667217,9.202203,-1.493012,-95.14395
43.446751118,9.772437,-0.5972861,-95.27358
43.545835495,7.364125,-1.093548,-95.59219
43.647396564,5.133057,-1.175324,-95.35509
43.746480465,5.161013,-1.061787,-95.62386
43.848042011,5.428679,-1.137944,-95.65372
43.947125912,5.416313,-1.115595,-95.71545
44.046210289,5.265119,-0.9990664,-95.83236
44.147771359,5.289967,-1.023743,-95.839
44.246855736,5.437357,-0.945365,-95.8769
44.345940113,5.269036,-0.9709288,-95.80217
44.447501182,4.803389,-0.9252943,-95.82266
44.546585560,4.899122,-0.7675091,-95.84039
44.648146629,4.833363,-0.6911393,-95.82923
44.747231007,4.840859,-0.6502985,-95.87195
44.846315384,4.786513,-0.5968116,-95.85394
44.947876930,4.795315,-0.5457997,-95.83759
45.046960831,4.997111,-0.5495868,-95.86812
45.146045208,4.565042,-0.4364004,-95.7919
45.247606754,3.989337,-0.2524247,-95.68094
45.346691132,4.103959,-0.2170859,-95.92673
45.448252678,3.850257,-0.06523643,-95.83814
45.547337055,3.660021,0.06256796,-95.86592
45.646421432,3.614178,-0.02293161,-95.78216
45.747983456,3.366199,-0.1447868,-95.80117
45.847067833,2.755333,-0.957954,-95.87118
45.946152210,2.041373,-1.562028,-96.05087
46.047713757,1.95783,-2.180012,-96.68621
46.146798134,1.999791,-2.738589,-96.40685
46.245882511,0.335522,-4.007685,-95.73346
46.347444058,-0.3224633,-4.971062,-95.66543
46.446528435,0.9232316,-5.345865,-95.5147
46.548090458,1.863285,-5.127783,-95.85051
46.647174835,1.785678,-4.610734,-96.61115
46.746259689,2.396612,-4.131267,-96.76891
46.847821712,3.932424,-5.046932,-97.69964
46.946906090,6.417666,-5.693758,-100.5027
47.045990467,10.72738,-4.985847,-104.6151
47.147552490,12.18732,-4.112902,-107.3413
47.246636868,15.83821,-3.256356,-111.3811
47.348198891,17.10095,-3.504157,-114.4769
47.447283745,19.68556,-4.410454,-119.6448
47.546368122,18.36871,-6.717286,-123.6388
47.647930622,16.02495,-7.200265,-127.1984
47.747014999,16.54245,-8.38558,-134.5059
47.846099853,12.41072,-9.396226,-140.6533
47.947661877,9.440558,-8.998809,-144.2005
48.046746731,6.413005,-7.545542,-146.5345
48.145831108,6.354498,-6.607311,-150.6215
48.247393608,7.553097,-4.455987,-155.415
48.346478462,7.909368,-2.241281,-159.5726
48.448040485,6.715043,-0.8303397,-162.6254
48.547125339,6.238691,0.4333682,-165.707
48.646210194,5.033744,0.5807864,-167.8901
48.747772217,3.530163,0.007591888,-170.3876
48.846857071,1.17339,-0.03435573,-172.6365
48.945942402,1.096739,-0.01495157,-175.6521
49.047503948,1.036072,-0.08959071,-176.1063
49.146588802,1.016567,-0.121025,-177.1821
49.248151302,0.9953216,-0.1757233,-177.2014
49.347236633,0.9773659,-0.2292598,-177.2223
49.446321487,0.9588258,-0.278057,-177.2395
49.547883987,0.9437858,-0.3267853,-177.2574
49.646968841,0.9281006,-0.3694292,-177.2754
49.746054172,0.9098973,-0.4106021,-177.2933
49.847616196,0.8944461,-0.4523167,-177.3105
49.946701527,0.8761371,-0.4881995,-177.329
50.045786381,0.860676,-0.5285562,-177.3492
50.147348881,0.8511725,-0.5607931,-177.369
50.246433735,0.8346725,-0.5939761,-177.3883
50.347996235,0.8214572,-0.6249599,-177.4062
50.447081089,0.8095452,-0.6543894,-177.4255
50.546166897,0.7996319,-0.6809336,-177.4429
50.647729397,0.7898848,-0.7081389,-177.4608
50.756722927,0.777193,-0.7396354,-177.4802
50.845899582,0.7680156,-0.7593672,-177.4962
50.947462082,0.7573287,-0.7820532,-177.5168
51.046547413,0.7503867,-0.8053204,-177.5364
51.148109913,0.7394267,-0.8304678,-177.5531
51.247195721,0.7333925,-0.8531221,-177.5712
51.346280575,0.7253104,-0.8720793,-177.59
51.447843075,0.7201706,-0.8879814,-177.6095
51.546928882,0.718172,-0.9034723,-177.6275
51.646014690,0.7139975,-0.9180799,-177.6469
51.747577190,0.7102794,-0.9330439,-177.6675
51.851616859,0.7069191,-0.946011,-177.6871
51.945747852,0.7024229,-0.9573967,-177.7051
52.047309875,0.7006789,-0.9713124,-177.7263
52.146395683,0.6934392,-0.9845122,-177.7462
52.247958660,0.6911615,-0.993232,-177.7666
52.347043991,0.6868935,-1.004433,-177.7858
52.446129799,0.685267,-1.014335,-177.8063
52.547692776,0.6826169,-1.022953,-177.8276
52.646777630,0.6776202,-1.031546,-177.8477
52.745863438,0.6727196,-1.037391,-177.8657
52.847426414,0.6668186,-1.047979,-177.8867
52.946512222,0.6617375,-1.057237,-177.9061
53.048075199,0.6568657,-1.063739,-177.9261
53.147160530,0.6549491,-1.068841,-177.946
53.246245861,0.6506441,-1.075004,-177.965
53.347809315,0.6467789,-1.083126,-177.9861
53.446894646,0.6432105,-1.086098,-178.0064
53.545980453,0.6396374,-1.088697,-178.0263
53.647543430,0.6373643,-1.093132,-178.0471
53.746629238,0.6324104,-1.097413,-178.0665
53.845715046,0.6294709,-1.099192,-178.0868
53.947278023,0.6243029,-1.099014,-178.1068
54.046363831,0.6202336,-1.102242,-178.1261
54.147926807,0.617358,-1.103031,-178.1469
54.247013092,0.6134046,-1.106683,-178.1667
54.346098900,0.6083091,-1.110432,-178.1864
54.447661877,0.6037934,-1.112848,-178.2056
54.546747684,0.6032276,-1.119449,-178.2229
54.645833492,0.5992916,-1.128444,-178.2382
54.747396946,0.5972224,-1.129903,-178.2546
54.846482754,0.5962574,-1.131511,-178.2715
54.948045731,0.5998,-1.135703,-178.2894
55.047132492,0.5964033,-1.142274,-178.3068
55.146217823,0.5921486,-1.146677,-178.3236
55.247781277,0.5890112,-1.148892,-178.3412
55.346867561,0.5849996,-1.14575,-178.3568
55.445953369,0.5827312,-1.146695,-178.3706
55.547516823,0.5825117,-1.143432,-178.3857
55.646602631,0.5832195,-1.147828,-178.3987
55.748166084,0.5827184,-1.147718,-178.4147
55.847251892,0.5788825,-1.148779,-178.4278
55.946338177,0.5743904,-1.150373,-178.4422
56.047901630,0.5740901,-1.149449,-178.456
56.146987915,0.5738299,-1.148843,-178.4689
56.246074200,0.5762612,-1.151999,-178.485
56.347637177,0.577473,-1.15343,-178.5015
56.446723461,0.5839648,-1.15979,-178.5156
56.545810223,0.5894915,-1.156934,-178.5291
56.647373199,0.5901965,-1.167062,-178.5471
56.746459484,0.5923032,-1.145364,-178.5627
56.848022938,0.6280122,-1.081882,-178.5806
56.947109699,0.634537,-1.065696,-178.5968
57.046195984,0.6344613,-1.058484,-178.6096
57.147759438,0.6440468,-1.053137,-178.6283
57.246846199,0.643652,-1.052243,-178.6423
57.345932484,0.6434685,-1.054453,-178.6555
57.447495460,0.642066,-1.060039,-178.6694
57.546581745,0.6372394,-1.062043,-178.6813
57.645668983,0.6386352,-1.06563,-178.6933
57.747231960,0.6377601,-1.070208,-178.706
57.846319199,0.6330253,-1.070089,-178.7176
57.947882652,0.6327228,-1.06985,-178.7299
58.046968937,0.6310211,-1.072575,-178.7431
