Time (s),X (g),Y (g),Z (g)
0.007430553,0.01435378,-0.01259024,0.009329268
0.027245522,-0.003861623,0.00753841,0.0221823
0.047061443,-0.01263879,0.01565658,0.02860386
0.066876411,-0.007900739,0.01058722,0.01653129
0.086691856,0.008101766,-0.006358165,-0.001988847
0.106506825,0.005468048,-0.01132487,-0.007503709
0.126322746,0.01081043,-0.01311254,-0.001940878
0.148614407,0.005924446,-0.00410921,0.02535498
0.168430328,-0.003935097,0.01629069,0.01459903
0.188245297,0.003650509,-0.002900978,0.01482388
0.208060741,0.001022608,0.008001931,0.02660203
0.227875710,0.002072805,0.0008876311,0.01138718
0.247691631,0.00684235,-0.01673336,0.002095879
0.267506599,0.01000804,-0.001474238,-0.002289577
0.287322044,0.002438532,-0.01527075,0.006998667
0.307137489,0.007575285,-0.0089,0.0181626
0.326952934,-0.004721723,-0.01408293,0.0005180935
0.346767902,-0.007226176,0.004585181,0.01108836
0.366582871,0.004508526,-0.008222102,0.01010371
0.386398792,0.004920963,-0.006055398,0.01191581
0.408690929,0.0005270148,0.001744391,0.01518852
0.428506374,-0.01017238,0.01020861,0.004744528
0.448321819,0.008527672,-0.01425392,0.01731293
0.468136787,0.01012146,-0.007176435,0.009853885
0.487952709,0.002788838,-0.004310472,-0.01684871
0.507767677,0.001476672,-0.007622473,0.01303765
0.527583122,0.0003571943,0.01426265,0.03686685
0.547398567,0.004522308,-0.001896302,0.01517947
0.567214012,0.005502249,-0.008962696,-0.01677227
0.587028980,0.01753363,-0.01750447,0.01092514
0.606843948,0.02553875,-0.01441064,0.01586787
0.626659870,0.005216037,-0.01074549,0.0072512
0.646475315,-0.01690687,0.01126446,0.009143242
0.668767452,-0.001184133,-0.006317181,-0.001315029
0.688582897,0.004110902,-0.01476816,0.004074136
0.708397865,0.007328929,-0.003364045,0.006485433
0.728213787,-0.005554199,0.001518078,0.01579977
0.748028755,-0.008223487,0.006215367,0.02004744
0.767843723,0.01571633,-0.01550914,0.01291334
0.787659645,0.008749267,-0.01353462,-0.003720896
0.807475090,0.002555611,-0.008548803,-0.009441854
0.827290058,0.0004426618,-0.002625483,0.01921151
0.847105980,-0.005825022,0.009083077,0.01227165
0.866920948,-0.0100236,0.004028637,0.01210585
0.886735916,-0.0008835112,-0.00230915,-0.0008849966
0.906551838,0.003406498,-0.01117239,-0.002131097
0.926367283,0.005392368,-0.0138656,-0.001606231
0.948659420,0.002611782,-0.007261947,0.01168478
0.968474865,-0.005687159,0.01226958,0.007389135
0.988290310,0.006563441,-0.005279475,0.009104174
1.008105755,-0.00562652,0.003029855,0.01779045
1.027920723,-0.001547803,-0.004047961,0.01072066
1.047736645,0.01189134,-0.01011865,0.00958203
1.067551613,0.01009389,-0.006898673,0.02199527
1.087367058,0.0003881895,-0.003195954,0.01108517
1.107182503,-0.0005442231,-0.01236906,0.007599558
1.126997948,-0.005542086,-0.004957529,0.0002726103
1.146812916,-0.01448749,-0.0001979839,0.003228849
1.166628838,-0.01267301,0.008911218,0.01820107
1.186443806,-0.01206766,-0.006650212,0.03506806
1.208736420,0.003048141,0.002796217,0.0002409928
1.228551388,0.0312905,-0.0339056,0.006004229
1.248366833,0.02688438,-0.0246574,0.005355337
1.268182755,-0.008075476,0.009817039,-0.00263095
1.287997723,0.002403726,0.004326208,0.03711546
1.307813644,0.003272709,-0.01204066,0.01563467
1.327628613,-0.005382825,-0.01708794,-0.02905648
1.347443581,-0.006988762,-0.01085201,-0.004299533
1.367259502,0.002523981,-0.001039211,0.02099847
1.387074947,0.006818925,-0.00682163,0.008634849
1.406889915,0.01169578,-0.01188495,-0.01287293
1.426705837,0.001622715,0.007032013,0.001050214
1.446520805,-0.003440986,0.008549983,0.008787682
1.466335773,-0.01365282,0.007280824,0.002371976
1.488628387,0.002577783,-0.009931829,-0.01085922
1.508444309,0.02908056,-0.02456113,0.02020664
1.528259277,0.01602759,-0.008814469,0.03004861
1.548074722,-0.002458148,0.01141137,0.02108647
1.567890167,-0.005199672,0.00611815,0.004558856
