Time (s),X (g),Y (g),Z (g)
0.007430553,0.01375543,-0.01326467,0.009621203
0.027245522,-0.004557803,0.007116515,0.02236193
0.047061443,-0.01339666,0.01533727,0.028723
0.066876411,-0.008303463,0.01042227,0.01662302
0.086691856,0.00805914,-0.006562402,-0.001872063
0.106506825,0.005496569,-0.01132377,-0.007677257
0.126322746,0.01060745,-0.01342394,-0.001958907
0.148614407,0.004966974,-0.005084155,0.02556956
0.168430328,-0.004006587,0.01603403,0.01508611
0.188245297,0.003097132,-0.003490835,0.01493317
0.208060741,0.0003742538,0.007165818,0.02705145
0.227875710,0.001742838,0.0004679598,0.01154691
0.247691631,0.006378334,-0.01708581,0.001766264
0.267506599,0.01009969,-0.001679543,-0.002053618
0.287322044,0.001846565,-0.01565848,0.006591618
0.307137489,0.006850647,-0.00976621,0.01818013
0.326952934,-0.005122239,-0.01405887,-0.0001046658
0.346767902,-0.007483678,0.004420392,0.011105
0.366582871,0.004040346,-0.008737218,0.009996951
0.386398792,0.004613034,-0.006508473,0.0119161
0.406214237,-0.0003361218,-0.001263756,0.01534176
0.428506374,-0.01037795,0.01011078,0.004838467
0.448321819,0.008118242,-0.01494015,0.01715696
0.468136787,0.009925157,-0.00755344,0.009944916
0.487952709,0.003285425,-0.003736045,-0.01702088
0.507767677,0.001151361,-0.008135024,0.01288003
0.527583122,-0.0006397236,0.01300443,0.03760952
0.547398567,0.004152915,-0.002455175,0.01531845
0.567214012,0.006026698,-0.008387353,-0.01704651
0.587028980,0.01743545,-0.01795369,0.0108099
0.606843948,0.02537207,-0.015,0.01606518
0.626659870,0.005113682,-0.01106578,0.007022202
0.646475315,-0.01728124,0.01094718,0.009198368
0.666290283,-0.003590282,-0.006290026,0.0008372664
0.688582897,0.004097695,-0.01499887,0.00364244
0.708397865,0.007238092,-0.003612064,0.006566048
0.728213787,-0.00595624,0.0009014904,0.01582241
0.748028755,-0.008761421,0.005449709,0.02021426
0.767843723,0.01559168,-0.01604621,0.01275241
0.787659645,0.008966475,-0.01343202,-0.004060984
0.807475090,0.002846936,-0.008213613,-0.009772003
0.827290058,1.564622E-07,-0.003410529,0.01922661
0.847105980,-0.006194061,0.008618664,0.01257044
0.866920948,-0.01039471,0.003521893,0.01209903
0.886735916,-0.0008563008,-0.002290346,-0.001005471
0.906551838,0.003542082,-0.01113681,-0.002512693
0.926367283,0.005543444,-0.01385787,-0.002047539
0.948659420,0.002381954,-0.007775165,0.01151675
0.968474865,-0.005957099,0.01201482,0.007802427
0.988290310,0.00641663,-0.005667459,0.009090662
1.008105755,-0.006096937,0.002289794,0.01788265
1.027920723,-0.001795935,-0.004517756,0.01057827
1.047736645,0.01179708,-0.01052296,0.009501338
1.067551613,0.0096948,-0.007809173,0.02206635
1.087367058,0.0001571178,-0.003671817,0.01102513
1.107182503,-0.000653252,-0.0127603,0.007117987
1.126997948,-0.00555975,-0.005020589,-5.543232E-05
1.146812916,-0.01465339,-0.0003899708,0.002912104
1.166628838,-0.01320833,0.008163519,0.01838404
1.186443806,-0.0128976,-0.008195076,0.03471959
1.206259251,8.6274E-05,0.005796682,0.007217169
1.228551388,0.03166094,-0.03410097,0.005379796
1.248366833,0.02716816,-0.02480415,0.004960537
1.268182755,-0.008154865,0.009925511,-0.002405822
1.287997723,0.00165786,0.002795033,0.03755778
1.307813644,0.003083939,-0.01275036,0.01528066
1.327628613,-0.004665852,-0.01600152,-0.03005499
1.347443581,-0.00685457,-0.01078723,-0.004926085
1.367259502,0.002158178,-0.001930047,0.02112132
1.387074947,0.006766504,-0.007178281,0.008518398
1.406889915,0.01212054,-0.01129506,-0.01324064
1.426705837,0.001550807,0.007040657,0.001390636
1.446520805,-0.003704099,0.008193873,0.009138644
1.466335773,-0.01385613,0.007106423,0.002425194
1.488628387,0.002907155,-0.009511165,-0.01128429
1.508444309,0.02916289,-0.02526726,0.01984024
1.528259277,0.01570839,-0.01000339,0.03012532
1.548074722,-0.002933625,0.01055318,0.02165264
1.567890167,-0.005368039,0.005917069,0.004752398
1.587705612,0.0006634798,-0.008729499,0.01526159
1.607520580,0.00551368,-0.01196572,0.01569498
1.627336502,-0.01143725,-0.000972908,0.02840507
1.647151470,-0.0186067,0.01570912,0.02806604
1.666967392,0.002637428,-0.007610522,0.02832597
1.686782360,0.001657888,-0.01069939,-0.007864237
1.706597805,0.01711465,-0.02496473,-0.01284218
1.726413727,0.01669641,-0.01177742,0.002198577
1.748705864,0.003860796,-0.001956437,0.01970512
1.768521309,-0.007856164,-0.001610383,-0.009661257
1.788336277,-0.001803089,0.001231864,0.01398778
1.808152199,-0.0003393814,0.01332264,0.02080673
1.827967167,0.006056909,-0.01747381,-0.0126828
1.847783089,0.02172961,-0.02171528,-0.004592955
1.867598057,0.02584479,-0.01102529,0.0248704
1.887413502,0.006299209,0.01501781,0.03428537
1.907228947,-0.01201426,0.009090573,0.003462315
1.927044392,-0.01520393,0.0109714,0.007362664
1.946860313,0.003228569,0.00073044,0.02748168
1.966675282,0.01466968,-0.01795749,-0.000674665
1.986490250,0.001107721,-0.01474242,-0.0116871
2.006306171,0.002170617,0.005519234,0.01207507
2.028598785,0.0004400108,0.003228024,0.01256567
2.048413754,0.01484451,-0.01757438,-0.002102256
2.068228722,0.02473603,-0.02624947,0.01517642
2.088044643,-0.007048092,0.01604864,0.005921662
2.107860565,-0.02185373,0.02271876,0.0214836
2.127675533,-0.006433403,0.001116809,0.02224821
2.147490978,0.005587516,-0.033889,-0.02095002
2.167305946,-0.00220404,-0.01779876,-0.02998996
2.187121868,0.005768446,0.0009905659,0.02796537
2.206936836,0.00169761,0.001357138,0.03231412
2.226752758,-0.01120923,0.0002330728,-0.008648992
2.246567726,0.001539585,-0.00787387,0.003792703
2.266383648,-0.002643565,-0.00713411,0.009104371
2.286198616,0.01329459,-0.01308774,-0.0006760955
2.308491230,0.01129918,-0.02765195,0.01132393
2.328306675,-0.002867229,-0.0163694,-0.002046943
2.348122120,-0.01930004,0.004076399,0.0169664
2.367937565,-0.01580827,0.01752354,0.0493353
2.387752533,-0.007388715,0.003013756,0.01490808
2.407568455,0.0009908415,-0.0175481,-0.01471305
2.427383423,-0.004449941,-0.01538076,-0.001181304
2.447199345,-0.002099095,0.0115853,0.02740401
2.467014313,-0.004455142,0.01881203,0.002317071
2.486830234,0.0155336,-0.01781071,-0.008154154
2.506645203,0.02278606,-0.01572166,0.005289018
