Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.1976999,0.3035553,-0.09859026,0.003386693,0.004821968,0.999931,29.56007,9.9694,-25.85739,1010.05
0.002476692,-0.04723396,0.0615045,-0.2209152,0.002422786,0.005312061,1.003318,29.56007,9.9694,-25.85739,1010.053
0.004953861,0.07523298,0.0615045,-0.2209152,0.0004665225,0.004316426,0.9984964,29.56007,9.9694,-25.85739,1010.053
0.007430553,0.1976999,0.1220172,0.02373465,-0.002961777,0.007703764,0.9970844,29.2015,9.307577,-25.08409,1010.053
0.009908199,0.1976999,0.1825299,-0.09859026,0.0009397352,0.004309569,0.9946322,29.2015,9.307577,-25.08409,1010.053
0.012384415,0.07523298,0.0009917939,-0.2209152,0.004355518,0.004335389,0.9979925,29.2015,9.307577,-25.08409,1010.053
0.014862061,-0.04723396,0.0615045,-0.2209152,-1.978385E-05,0.005780542,1.00092,29.2015,9.307577,-25.08409,1010.053
0.027246475,0.07523298,0.0615045,-0.03742781,-0.00196621,0.004791938,0.9989947,29.2015,9.307577,-25.08409,1010.053
0.029723644,0.3201669,0.0615045,-0.03742781,-0.000460827,0.0009216698,1.006207,29.2015,9.307577,-25.08409,1010.053
0.032200336,0.2589334,0.1220172,-0.2209152,0.001436479,0.006275017,1.000915,29.2015,9.307577,-25.08409,1010.053
0.034677982,0.1976999,0.1825299,-0.2209152,0.00387958,0.004829172,1.001859,29.2015,9.307577,-25.08409,1010.053
0.037154198,0.1364664,0.0615045,-0.2209152,-0.003398433,0.003825772,1.005273,29.2015,9.307577,-25.08409,1010.053
0.039631844,0.1364664,0.1220172,-0.2820776,0.001437519,0.002853656,0.9955874,29.2015,9.307577,-25.08409,1010.053
0.042108536,0.1364664,0.1220172,-0.2209152,-2.036081E-05,0.003824641,0.9975312,29.2015,9.307577,-25.08409,1010.056
0.044585705,0.2589334,0.0615045,-0.09859026,-0.0009777087,0.004319422,1.002848,29.2015,9.307577,-25.08409,1010.056
0.047062397,0.1364664,0.0615045,-0.2209152,0.0009675855,0.002862857,1.000417,29.2015,9.307577,-25.08409,1010.056
0.049539566,0.1364664,0.2430426,-0.2209152,0.004856072,0.005325817,1.003787,29.2015,9.307577,-25.08409,1010.056
0.052016258,0.07523298,0.1220172,-0.2820776,0.002940776,0.002892845,1.008612,29.2015,9.307577,-25.08409,1010.056
0.054493427,0.1364664,0.0009917939,-0.3432401,-0.002422009,-7.747975E-05,0.9999377,29.2015,9.307577,-25.08409,1010.056
0.056970119,0.07523298,0.0615045,-0.2820776,5.84987E-06,0.002376758,1.002833,29.2015,9.307577,-25.08409,1010.056
0.059447289,0.07523298,0.1825299,-0.2209152,0.007292084,0.004852649,1.004254,29.2015,9.307577,-25.08409,1010.056
0.061923981,0.2589334,0.0615045,-0.2209152,0.0009556001,0.005298651,1.000912,29.2015,9.307577,-25.08409,1010.056
0.064401627,0.07523298,0.1220172,-0.1597527,-1.865299E-05,0.008225711,1.005277,29.2015,9.307577,-25.08409,1010.056
0.066878319,0.1364664,0.0009917939,-0.09859026,-0.0009678709,0.004326453,1.005745,29.2015,9.307577,-25.08409,1010.056
0.069355488,0.2589334,0.1220172,-0.09859026,-0.00244321,0.007240449,1.005768,29.2015,9.307577,-25.08409,1010.056
0.071832180,0.1364664,0.2430426,-0.09859026,0.005327691,0.008251053,1.004282,29.2015,9.307577,-25.08409,1010.056
0.074309349,0.1364664,0.0009917939,-0.2209152,0.005821042,0.002880995,0.9974943,29.2015,9.307577,-25.08409,1010.056
0.076786041,0.1364664,0.0615045,-0.2820776,0.00242438,0.002379967,0.9989583,29.2015,9.307577,-25.08409,1010.056
0.079263210,-0.04723396,-0.05952091,-0.09859026,0.002431493,0.002873923,1.001857,29.2015,9.307577,-25.08409,1010.056
0.081739903,0.07523298,0.1825299,-0.1597527,0.0009632211,0.00334861,0.9999368,29.2015,9.307577,-25.08409,1010.056
0.084217072,0.1976999,0.1825299,-0.1597527,0.00191953,0.006275191,0.9999465,29.2015,9.307577,-25.08409,1010.055
0.086693764,0.07523298,0.1220172,-0.2209152,0.004822263,0.01019038,1.001881,29.2015,9.307577,-25.08409,1010.055
0.089171410,0.07523298,0.1825299,-0.2820776,0.004379004,0.00337443,1.003297,29.2015,9.307577,-25.08409,1010.055
0.091648102,0.0139995,0.1825299,-0.2209152,0.0009713736,0.0004212037,0.9975083,29.2015,9.307577,-25.08409,1010.055
0.094125271,0.07523298,0.1220172,-0.1597527,0.000952875,0.005785576,1.000915,29.2015,9.307577,-25.08409,1010.055
0.096601963,0.0139995,0.1220172,-0.03742781,0.002920016,0.00336688,1.003305,29.2015,9.307577,-25.08409,1010.055
0.099079132,0.1976999,0.1825299,-0.2209152,0.008252203,0.006804208,1.003776,29.2015,9.307577,-25.08409,1010.055
0.101555824,0.2589334,0.0009917939,-0.2209152,0.003876855,0.005316096,1.001862,29.2015,9.307577,-25.08409,1010.055
0.104032993,0.1364664,0.0615045,-0.2209152,0.002912417,0.006783554,1.006701,29.2015,9.307577,-25.08409,1010.055
0.106509686,0.1364664,0.1220172,-0.09859026,0.001459411,0.00482479,1.005251,29.2015,9.307577,-25.08409,1010.055
0.108986378,0.1364664,0.1220172,-0.1597527,0.001450127,0.005307027,1.003323,29.56654,9.609921,-25.47089,1010.055
0.111463547,0.07523298,0.0615045,-0.1597527,0.005842379,0.004362861,1.00619,29.56654,9.609921,-25.47089,1010.055
0.113940239,0.3201669,0.0009917939,-0.2820776,0.001915673,0.004316946,0.9955923,29.56654,9.609921,-25.47089,1010.055
0.116417408,0.1364664,0.0615045,-0.2209152,-0.001980389,0.006737293,0.9980395,29.56654,9.609921,-25.47089,1010.055
0.118894100,0.1364664,0.1825299,-0.1597527,-0.001958035,0.003331165,0.9989872,29.56654,9.609921,-25.47089,1010.055
0.121371746,0.3201669,0.0009917939,-0.2209152,-2.089259E-05,0.004802005,0.9989841,29.56654,9.609921,-25.47089,1010.055
0.123848438,0.1364664,-0.05952091,-0.2820776,0.001926088,0.006279878,1.001877,29.56654,9.609921,-25.47089,1010.058
0.126325607,0.07523298,0.1220172,-0.1597527,0.0009752978,0.006779345,1.009125,29.56654,9.609921,-25.47089,1010.058
0.128802300,0.07523298,0.0009917939,-0.03742781,0.006780075,0.005320651,0.9975016,29.56654,9.609921,-25.47089,1010.058
0.131279469,0.0139995,0.1825299,-0.2820776,-3.61572E-05,0.007235456,0.9985141,29.56654,9.609921,-25.47089,1010.058
0.133756161,0.1364664,0.364068,-0.1597527,0.001440844,0.005789264,1.001395,29.56654,9.609921,-25.47089,1010.058
0.136233330,0.1364664,0.3035553,-0.03742781,-0.001949282,0.003826292,1.002369,29.56654,9.609921,-25.47089,1010.058
0.138710022,0.0139995,0.2430426,-0.09859026,-0.002930116,0.005282031,1.002381,29.56654,9.609921,-25.47089,1010.058
0.141187191,0.1364664,0.1825299,-0.2820776,0.002409161,0.007746683,1.00333,29.56654,9.609921,-25.47089,1010.058
0.143663883,0.1364664,0.0615045,-0.09859026,0.002886184,0.006764805,0.9989783,29.56654,9.609921,-25.47089,1010.058
0.146141529,0.1364664,0.1825299,-0.1597527,0.004829308,0.006284433,0.9975173,29.56654,9.609921,-25.47089,1010.058
0.148618221,-0.1084674,0.1825299,-0.2820776,0.004872977,0.002893538,1.00474,29.56654,9.609921,-25.47089,1010.058
0.151095390,-0.04723396,0.0615045,-0.2820776,0.001923871,0.004322805,0.9980057,29.56654,9.609921,-25.47089,1010.058
0.153572083,0.1364664,0.1220172,-0.1597527,0.006786657,0.006791971,1.001853,29.56654,9.609921,-25.47089,1010.058
0.156049252,0.1976999,0.2430426,-0.09859026,0.002389486,0.007732621,0.997538,29.56654,9.609921,-25.47089,1010.058
0.158525944,0.3201669,0.1220172,-0.2209152,-0.00100609,0.006743498,0.9985169,29.20079,9.30036,-25.46411,1010.058
0.161003113,0.1976999,0.3035553,-0.1597527,0.001945163,0.002871406,1.00186,29.20079,9.30036,-25.46411,1010.058
0.163479805,0.07523298,0.364068,-0.2820776,0.00142611,0.007245351,0.9994715,29.20079,9.30036,-25.46411,1010.059
0.165956974,0.07523298,0.1220172,-0.2209152,0.002875838,0.009201772,0.9999564,29.20079,9.30036,-25.46411,1010.059
0.168433666,-0.1084674,0.1220172,-0.2209152,0.006789358,0.004838414,0.9994298,29.20079,9.30036,-25.46411,1010.059
0.170911312,0.1364664,0.1825299,-0.1597527,0.004867527,0.003867387,1.004745,29.20079,9.30036,-25.46411,1010.059
0.173388004,0.1976999,-0.1200336,-0.1597527,0.003373622,0.007745858,1.000911,29.20079,9.30036,-25.46411,1010.059
0.175865173,0.1364664,0.0009917939,-0.3432401,-0.0005132486,0.003817437,0.995603,29.20079,9.30036,-25.46411,1010.059
0.178341866,0.1976999,0.1220172,-0.2209152,-0.000489186,0.004812378,1.004296,29.20079,9.30036,-25.46411,1010.059
0.180819035,0.1364664,0.0615045,-0.09859026,-0.0009744295,0.004321765,1.003814,29.20079,9.30036,-25.46411,1010.059
0.183295727,0.07523298,0.1825299,-0.09859026,0.001960406,-0.001028677,0.9999088,29.20079,9.30036,-25.46411,1010.059
0.185772896,0.1364664,0.2430426,-0.1597527,0.002909624,0.002870581,0.9994409,29.20079,9.30036,-25.46411,1010.059
0.188249588,0.1976999,0.1220172,-0.2209152,0.00142611,0.007245351,0.9994715,29.20079,9.30036,-25.46411,1010.059
0.190726757,0.0139995,-0.05952091,-0.1597527,-0.001962353,0.006750182,1.003349,29.20079,9.30036,-25.46411,1010.059
0.193203449,0.07523298,0.1825299,-0.03742781,0.003854455,0.005788959,0.996072,29.20079,9.30036,-25.46411,1010.059
0.195681095,0.07523298,0.1825299,-0.09859026,0.005315637,0.00628695,0.9975146,29.20079,9.30036,-25.46411,1010.059
0.198157311,0.0139995,0.2430426,-0.2209152,0.003393251,0.004826655,1.001862,29.20079,9.30036,-25.46411,1010.059
0.200634956,0.07523298,0.3035553,-0.2820776,0.001447402,0.005793951,1.003325,29.20079,9.30036,-25.46411,1010.059
0.203111649,0.0139995,0.1825299,-0.2820776,0.0009446768,0.005779717,0.9985013,29.20079,9.30036,-25.46411,1010.058
0.205588818,0.1976999,0.0009917939,-0.4044026,-0.0005197385,0.008212648,1.000935,29.20079,9.30036,-25.46411,1010.058
0.208065510,0.1364664,0.0615045,-0.2209152,-0.0005164596,0.008214992,1.001901,29.20079,9.30036,-25.46411,1010.058
0.210542679,0.2589334,0.2430426,-0.2209152,0.001942992,0.003847599,1.00283,29.56724,9.617138,-25.09088,1010.058
0.213019371,0.1976999,0.1220172,-0.2820776,0.0005074672,0.001412456,1.005721,29.56724,9.617138,-25.09088,1010.058
