Time (s),Altitude (m)
0.250174522,27.5015
1.248395443,27.42122
2.249095917,27.37431
3.249799252,27.35867
4.250503540,27.31802
5.248733521,27.35972
6.249442101,27.40194
7.250151634,27.4379
8.248386383,27.3691
9.249099732,27.42591
10.249814034,27.32584
11.250530720,27.3936
12.248771191,27.34304
13.249490738,27.42956
14.250211239,27.27997
15.248456478,27.19135
16.249180317,27.23462
17.249910832,27.21064
