Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.000000000,0.9887147,-0.06988724,0.06439245,0.07532823,0.9866727,-0.08604504,-0.05793332,0.09051998,0.9874441
0.002476692,0.9887491,-0.06993104,0.06381097,0.07527775,0.986738,-0.08533373,-0.05740601,0.08976767,0.9875431
0.004953861,0.9887817,-0.06997198,0.06325258,0.07522751,0.9868023,-0.08462579,-0.05690156,0.08902036,0.9876393
0.007430553,0.9888113,-0.07001929,0.06273505,0.07519032,0.9868621,-0.08395775,-0.05643406,0.0883164,0.9877291
0.009908199,0.9888427,-0.07006367,0.06218986,0.07514735,0.9869237,-0.08327007,-0.0559408,0.08759058,0.9878218
0.012384415,0.9888754,-0.07010479,0.06161295,0.07509937,0.9869841,-0.08258753,-0.05541589,0.08686733,0.9879145
0.014862061,0.9889059,-0.07014193,0.06108309,0.07505293,0.9870437,-0.08191635,-0.05493715,0.08615882,0.9880033
0.027246475,0.9890481,-0.07031237,0.05852389,0.07483269,0.9873186,-0.07873145,-0.05262074,0.08279339,0.9884157
0.029723644,0.9890743,-0.07035137,0.05802915,0.07479595,0.9873732,-0.07807603,-0.05217531,0.08210351,0.9884965
0.032200336,0.989101,-0.07038295,0.05752942,0.07475469,0.9874236,-0.07747153,-0.05172166,0.08146375,0.9885728
0.034677982,0.9891282,-0.07041569,0.05701597,0.07471371,0.9874743,-0.07686001,-0.05125478,0.08081602,0.98865
0.037154198,0.9891522,-0.07044286,0.05656321,0.07467222,0.9875253,-0.07623956,-0.0508493,0.08016368,0.9887238
0.039631844,0.9891783,-0.07047004,0.05607681,0.07462871,0.9875764,-0.07562089,-0.05041022,0.07951061,0.9887992
0.042108536,0.9892023,-0.07049804,0.05560848,0.07458875,0.9876251,-0.07501601,-0.04998796,0.07887274,0.9888711
0.044585705,0.9892256,-0.07052967,0.05515119,0.07455459,0.987672,-0.07442633,-0.04957519,0.07825109,0.988941
0.047062397,0.9892496,-0.07055701,0.05468133,0.07451523,0.9877198,-0.07382693,-0.04915099,0.07761858,0.9890118
0.049539566,0.9892744,-0.07058609,0.05419336,0.07447816,0.9877651,-0.07325608,-0.04870646,0.07701333,0.989081
0.052016258,0.9892986,-0.07061085,0.05371967,0.07443757,0.9878117,-0.07266744,-0.04827777,0.07639121,0.9891502
0.054493427,0.9893202,-0.07062884,0.05328883,0.07439317,0.987859,-0.07206051,-0.04789352,0.07575373,0.9892173
0.056970119,0.9893426,-0.07065044,0.05284622,0.0743532,0.9879044,-0.07147895,-0.04749537,0.07514089,0.9892833
0.059447289,0.9893663,-0.07067845,0.05235488,0.07431794,0.9879463,-0.07092798,-0.04704594,0.07455528,0.9893485
0.061923981,0.9893879,-0.07070145,0.05191654,0.07428282,0.9879874,-0.0703911,-0.04664853,0.07398749,0.98941
0.064401627,0.9894079,-0.07072617,0.05149452,0.07425207,0.988026,-0.06987492,-0.04626562,0.07344169,0.9894682
0.066878319,0.9894278,-0.07075242,0.05107744,0.07422251,0.9880664,-0.06933477,-0.0458893,0.07287241,0.9895278
0.069355488,0.9894465,-0.07077684,0.05068407,0.07419485,0.9881039,-0.06882803,-0.04553416,0.07233818,0.9895834
0.071832180,0.9894667,-0.07080554,0.05023698,0.07416856,0.9881396,-0.06833409,-0.04512431,0.07181294,0.9896398
0.074309349,0.9894882,-0.07082895,0.04977688,0.07413482,0.9881787,-0.06780311,-0.04470465,0.07124951,0.9896995
0.076786041,0.9895081,-0.07084716,0.04935169,0.07409883,0.9882175,-0.06727134,-0.04432012,0.07068768,0.9897568
0.079263210,0.9895273,-0.07087306,0.04892546,0.07407098,0.9882554,-0.06674156,-0.04393383,0.07012813,0.9898136
0.081739903,0.9895453,-0.07089467,0.04852663,0.07404178,0.9882922,-0.06622486,-0.04357411,0.06958351,0.9898677
0.084217072,0.9895635,-0.07091595,0.04812635,0.07401408,0.9883265,-0.0657431,-0.04321034,0.06907364,0.9899194
0.086693764,0.9895825,-0.07093583,0.04770618,0.07398543,0.9883584,-0.06529446,-0.04282438,0.06859532,0.9899695
0.089171410,0.9896013,-0.07095259,0.04729265,0.07395232,0.9883938,-0.06479522,-0.042449,0.06806686,0.9900221
0.091648102,0.9896178,-0.07096979,0.04690887,0.07392113,0.9884297,-0.06427298,-0.04210487,0.0675177,0.9900737
0.094125271,0.9896345,-0.07098883,0.04652994,0.07389463,0.9884623,-0.06380191,-0.04176162,0.06702006,0.9901221
0.096601963,0.9896511,-0.07101391,0.04613769,0.07387298,0.9884952,-0.06331488,-0.04140587,0.06650575,0.9901717
0.099079132,0.9896691,-0.07103299,0.04571226,0.07384528,0.9885252,-0.06287102,-0.04101428,0.06603185,0.9902192
0.101555824,0.9896861,-0.07104921,0.04531751,0.07381686,0.9885558,-0.06242076,-0.04065387,0.06555372,0.9902658
0.104032993,0.9897024,-0.07106465,0.04493757,0.0737894,0.9885856,-0.06198044,-0.04030748,0.06508661,0.9903107
0.106509686,0.9897174,-0.07108422,0.04457452,0.07376703,0.9886155,-0.06152833,-0.03997849,0.06460916,0.9903553
0.108986378,0.9897321,-0.07110071,0.04421559,0.07374251,0.9886445,-0.06108481,-0.03965316,0.06414047,0.9903984
0.111463547,0.9897482,-0.07111919,0.04382262,0.07371798,0.9886737,-0.06063846,-0.03929401,0.06366652,0.9904432
0.113940239,0.9897634,-0.07112954,0.04346253,0.07368831,0.9887025,-0.06020527,-0.03896711,0.06320783,0.9904855
0.116417408,0.9897768,-0.07114042,0.04314022,0.07366237,0.98873,-0.05978515,-0.03867678,0.06276503,0.9905251
0.118894100,0.9897891,-0.07115369,0.04282433,0.0736386,0.9887578,-0.05934229,-0.03839437,0.06230011,0.9905648
0.121371746,0.9898028,-0.07116456,0.04249016,0.07361256,0.9887848,-0.05892509,-0.03809199,0.06185935,0.9906041
0.123848438,0.9898171,-0.07117368,0.0421419,0.0735845,0.9888111,-0.05851698,-0.03777501,0.06142658,0.9906431
0.126325607,0.9898301,-0.07118732,0.0418124,0.07356256,0.9888365,-0.0581127,-0.03747613,0.0609992,0.9906808
0.128802300,0.9898441,-0.07120866,0.04143523,0.07354558,0.9888613,-0.05770573,-0.03712951,0.06056591,0.9907201
0.131279469,0.9898567,-0.07121594,0.04112348,0.07351924,0.9888862,-0.05731061,-0.03684796,0.06014876,0.9907559
0.133756161,0.9898687,-0.07122867,0.04081089,0.07349847,0.9889107,-0.05691372,-0.03656537,0.05973001,0.9907917
0.136233330,0.9898794,-0.07124481,0.04052388,0.07348242,0.9889355,-0.05650403,-0.03630898,0.0593005,0.990827
0.138710022,0.9898899,-0.07125775,0.04024519,0.07346424,0.9889595,-0.05610408,-0.03606033,0.0588812,0.9908609
0.141187191,0.9899019,-0.07126463,0.03992766,0.07343907,0.9889818,-0.05573541,-0.03577106,0.05849005,0.9908942
0.143663883,0.9899137,-0.07127932,0.03960399,0.07342148,0.9890038,-0.05536398,-0.03547539,0.05809598,0.9909278
0.146141529,0.9899264,-0.07129198,0.03927368,0.07340174,0.9890264,-0.05499348,-0.03517316,0.05770229,0.9909619
0.148618221,0.9899388,-0.07129955,0.03894397,0.07337605,0.9890506,-0.05459015,-0.03487423,0.0572757,0.9909971
0.151095390,0.9899501,-0.07130534,0.03863565,0.07335066,0.9890733,-0.05420335,-0.03459546,0.05686714,0.99103
0.153572083,0.9899628,-0.07131784,0.03829827,0.07333168,0.9890944,-0.05384939,-0.03428494,0.05648945,0.9910627
0.156049252,0.9899731,-0.07133061,0.03800329,0.07331597,0.9891141,-0.05350617,-0.03401582,0.05612561,0.9910925
0.158525944,0.9899826,-0.07133623,0.0377316,0.0732946,0.9891337,-0.05316266,-0.03377031,0.05576297,0.9911208
0.161003113,0.9899929,-0.07134579,0.03744581,0.07327557,0.9891552,-0.05278924,-0.03351272,0.05536958,0.9911517
0.163479805,0.9900028,-0.07134967,0.0371714,0.07325273,0.9891748,-0.05244675,-0.03326449,0.0550077,0.9911799
0.165956974,0.9900133,-0.07135647,0.03687962,0.07323269,0.9891935,-0.05212386,-0.03299735,0.05466424,0.9912079
0.168433666,0.9900246,-0.07136502,0.03655867,0.07321186,0.9892138,-0.05176602,-0.03270363,0.05428378,0.9912385
0.170911312,0.9900349,-0.07137474,0.0362582,0.0731937,0.9892334,-0.05141354,-0.03242983,0.05391025,0.9912677
0.173388004,0.9900451,-0.07138339,0.03596103,0.073176,0.9892511,-0.0510963,-0.03215678,0.0535721,0.9912949
0.175865173,0.9900543,-0.07138255,0.03569853,0.07314986,0.9892707,-0.05074825,-0.03192101,0.05320545,0.9913219
0.178341866,0.9900633,-0.07138663,0.0354443,0.07312968,0.9892894,-0.05041298,-0.03169226,0.05285231,0.9913482
0.180819035,0.9900715,-0.07139564,0.03519313,0.07311466,0.9893075,-0.0500748,-0.03146651,0.05249668,0.9913741
0.183295727,0.9900802,-0.07140581,0.0349252,0.07309891,0.9893275,-0.0496995,-0.03122671,0.05210281,0.9914023
0.185772896,0.9900891,-0.07141326,0.03465783,0.07308179,0.9893457,-0.04935946,-0.03098503,0.05174408,0.9914287
0.188249588,0.9900981,-0.07141712,0.03440131,0.07306296,0.9893626,-0.049057,-0.03075156,0.05142355,0.991453
0.190726757,0.9901058,-0.07142236,0.03416332,0.07304632,0.989379,-0.0487446,-0.0305372,0.05109449,0.9914764
0.193203449,0.9901142,-0.07143479,0.03389549,0.07303553,0.9893952,-0.04843367,-0.03029264,0.05076496,0.9915009
0.195681095,0.9901225,-0.07144485,0.03362001,0.0730224,0.9894105,-0.04813017,-0.03004003,0.05044219,0.9915245
0.198157311,0.9901309,-0.07144888,0.03336295,0.07300396,0.9894271,-0.04781508,-0.0298069,0.05010904,0.9915484
0.200634956,0.9901388,-0.07144925,0.03312573,0.07298335,0.9894432,-0.04751137,-0.02959289,0.0497886,0.9915709
0.203111649,0.9901468,-0.07144932,0.03288917,0.07296265,0.9894593,-0.04720835,-0.02937948,0.0494689,0.9915932
0.205588818,0.9901546,-0.07144308,0.03265946,0.07293695,0.9894741,-0.04693331,-0.02917115,0.04917743,0.9916136
0.208065510,0.9901619,-0.07144465,0.0324344,0.07291939,0.9894884,-0.04665814,-0.02896705,0.04888642,0.991634
0.210542679,0.9901698,-0.07144685,0.03219998,0.07290149,0.989504,-0.04636054,-0.02875524,0.04857236,0.9916559
0.213019371,0.9901768,-0.07144585,0.03197142,0.07288031,0.9895198,-0.04604553,-0.0285507,0.04824128,0.9916775
0.215496540,0.9901851,-0.07144914,0.03170687,0.07286247,0.9895347,-0.04575314,-0.02830841,0.04793025,0.9916995
0.220450878,0.9901993,-0.07145756,0.03124042,0.07283257,0.9895629,-0.04518623,-0.02788485,0.04733069,0.9917403
0.222927094,0.9902062,-0.07145573,0.03102542,0.07281229,0.9895779,-0.04489044,-0.0276924,0.04701977,0.9917604
0.225404739,0.9902129,-0.07145399,0.03081043,0.07279219,0.9895925,-0.04459346,-0.02750004,0.04670769,0.9917802
0.227881432,0.9902192,-0.0714571,0.03060035,0.07277803,0.9896057,-0.04432325,-0.02731037,0.04642279,0.9917989
0.230358601,0.9902264,-0.07146192,0.03035255,0.07276414,0.9896184,-0.04406023,-0.0270825,0.04614238,0.9918181
0.232835293,0.9902334,-0.07146319,0.03012071,0.07274734,0.9896317,-0.0437886,-0.02687133,0.04585445,0.9918371
0.235312462,0.9902399,-0.07146105,0.02990934,0.07272805,0.9896452,-0.04351142,-0.02668111,0.04556239,0.9918557
0.237789154,0.9902465,-0.07145566,0.02971321,0.07270654,0.989659,-0.04324267,-0.02650559,0.04527976,0.9918736
0.240266323,0.9902524,-0.07145543,0.02951694,0.07269054,0.9896713,-0.04298409,-0.02632894,0.04500742,0.9918907
0.242743015,0.9902569,-0.0714564,0.02934874,0.07267702,0.9896832,-0.04272176,-0.02618048,0.04473343,0.9919065
0.245220184,0.9902633,-0.07145412,0.02913853,0.07265838,0.989696,-0.04245693,-0.02599048,0.0444538,0.991924
0.247696877,0.9902685,-0.07145777,0.02895404,0.07264721,0.9897076,-0.04220337,-0.02582501,0.04418743,0.9919403
0.250174522,0.9902746,-0.07145672,0.02875869,0.07263149,0.9897191,-0.04197008,-0.02564745,0.0439404,0.9919562
0.252651215,0.9902796,-0.07145835,0.02856909,0.07261823,0.9897304,-0.04171462,-0.0254771,0.04367172,0.991972
0.255128384,0.9902845,-0.07146233,0.02838166,0.0726079,0.989741,-0.04147548,-0.02530762,0.04341956,0.9919872
0.257605076,0.9902905,-0.07146125,0.02819046,0.0725928,0.989752,-0.04124988,-0.02513361,0.04318051,0.9920024
0.260082245,0.9902958,-0.07145692,0.02801424,0.0725752,0.9897625,-0.04102603,-0.02497454,0.04294421,0.9920167
0.262558937,0.9903013,-0.07144951,0.02784082,0.07255416,0.9897744,-0.04077861,-0.02482009,0.04268453,0.9920318
0.265036106,0.990306,-0.07145613,0.02765685,0.07254644,0.9897856,-0.04051749,-0.02465553,0.04241077,0.9920476
0.267512798,0.9903116,-0.07146478,0.02742453,0.07253929,0.9897957,-0.04027712,-0.02444119,0.04215424,0.9920636
0.269989967,0.9903176,-0.0714585,0.02722652,0.0725195,0.9898059,-0.0400671,-0.02425945,0.04193012,0.9920776
0.272466660,0.9903228,-0.07145476,0.02703054,0.07250128,0.9898171,-0.03980911,-0.02408312,0.04165836,0.992093
0.274944305,0.9903284,-0.07145593,0.0268375,0.0724886,0.9898282,-0.03956791,-0.02390828,0.04140369,0.9921082
0.277420998,0.9903324,-0.07145355,0.02667388,0.0724734,0.9898387,-0.0393163,-0.02376364,0.0411407,0.992122
0.279898167,0.9903373,-0.07145142,0.02650016,0.07245857,0.989849,-0.039083,-0.0236076,0.04089524,0.9921359
0.282374859,0.990342,-0.07144913,0.02633073,0.07244366,0.9898596,-0.03884266,-0.02345635,0.04064307,0.9921498
0.284852028,0.9903477,-0.07144784,0.02613802,0.07242977,0.989869,-0.03863961,-0.02327913,0.04042644,0.9921633
0.287328720,0.9903526,-0.07144665,0.02593781,0.07241533,0.9898782,-0.03841841,-0.02309577,0.04019117,0.9921767
0.289805889,0.9903572,-0.07144427,0.02576738,0.07240096,0.9898878,-0.03819659,-0.02294215,0.03995741,0.9921896
0.292282581,0.9903619,-0.07143651,0.02560124,0.07238151,0.9898975,-0.03797675,-0.02279289,0.03972582,0.9922022
0.294759750,0.9903674,-0.07142929,0.02540768,0.07236161,0.9899073,-0.03775792,-0.02261619,0.03949328,0.9922155
0.297236443,0.9903721,-0.0714267,0.02523271,0.0723478,0.9899156,-0.03756787,-0.02245573,0.03929089,0.9922272
0.299714089,0.9903769,-0.07142433,0.02505038,0.07233398,0.9899238,-0.03737776,-0.02228793,0.03908793,0.992239
0.302190781,0.9903821,-0.07141893,0.02487854,0.07231763,0.9899326,-0.03718821,-0.02213066,0.03888623,0.9922509
