Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,3.259373,1.695347,0.08489711,-0.09313829,0.03691242,0.9861438,33.18714,7.56229,-22.65972,1005.13
0.002476215,2.830739,1.332271,0.3295469,-0.09070226,0.03790588,0.9890316,33.18714,7.56229,-22.65972,1005.131
0.004953861,2.340871,0.9691951,0.6353592,-0.0897111,0.03254654,0.9856199,33.18714,7.56229,-22.65972,1005.131
0.007430553,2.279638,0.7876569,0.8800091,-0.09021813,0.03595132,0.9851575,33.19206,7.187175,-23.09659,1005.131
0.009907722,2.340871,0.5456061,1.185821,-0.0936344,0.03983613,0.9880922,33.19206,7.187175,-23.09659,1005.131
0.012384415,2.463338,0.4850934,1.124659,-0.092213,0.04861652,0.9915083,33.19206,7.187175,-23.09659,1005.131
0.014861584,2.402105,0.4850934,0.9411715,-0.09515991,0.05053623,0.9862249,33.19206,7.187175,-23.09659,1005.131
0.017338276,2.463338,0.2430426,0.9411715,-0.09614947,0.05296348,0.9852774,33.19206,7.187175,-23.09659,1005.131
0.029723644,1.973471,-0.3015717,0.5130343,-0.09664115,0.06126797,0.9973897,33.19206,7.187175,-23.09659,1005.131
0.032200336,2.034704,-0.4225971,0.1460596,-0.09953242,0.05589436,0.9964125,33.19206,7.187175,-23.09659,1005.131
0.034677506,1.728537,-0.5436226,-0.03742781,-0.09659588,0.05494498,1.000253,33.19206,7.187175,-23.09659,1005.131
0.037154198,1.60607,-0.4831098,0.207222,-0.09899531,0.05299994,1.006531,33.19206,7.187175,-23.09659,1005.131
0.039631367,1.78977,-0.1200336,0.1460596,-0.09316698,0.05498018,1.007475,33.19206,7.187175,-23.09659,1005.131
0.042108059,1.912237,0.1220172,-0.09859026,-0.09657403,0.05398285,1.005075,33.19206,7.187175,-23.09659,1005.131
0.044585228,2.034704,0.2430426,-0.1597527,-0.1004946,0.06078552,1.007545,33.19206,7.187175,-23.09659,1005.131
0.047061920,1.973471,0.2430426,-0.1597527,-0.09610454,0.06081754,1.011382,33.19206,7.187175,-23.09659,1005.131
0.049539089,1.728537,0.3035553,-0.3432401,-0.0946243,0.05644043,1.010386,33.19206,7.187175,-23.09659,1005.131
0.052015781,1.60607,0.6666315,-0.5267274,-0.09606907,0.05742079,1.016191,33.19206,7.187175,-23.09659,1005.131
0.054493427,1.422369,0.9691951,-0.6490523,-0.09317622,0.05839568,1.010388,33.19206,7.187175,-23.09659,1005.131
0.056970596,1.238669,1.150733,-0.8937021,-0.09559422,0.05741511,1.01281,33.19206,7.187175,-23.09659,1005.131
0.059447289,1.177435,1.211246,-1.07719,-0.09606203,0.05351485,1.011827,33.19768,6.890015,-22.64784,1005.131
0.061924458,0.9325016,1.453297,-1.07719,-0.09756415,0.05592083,1.00316,33.19768,6.890015,-22.64784,1005.131
0.064401150,0.8712681,1.453297,-1.138352,-0.0951582,0.0549373,0.9939703,33.19768,6.890015,-22.64784,1005.131
0.066878319,1.054968,1.513809,-1.199515,-0.09949695,0.0524976,1.001222,33.19768,6.890015,-22.64784,1005.131
0.069355011,0.993735,1.392784,-1.07719,-0.09805106,0.05396241,0.9997732,33.19768,6.890015,-22.64784,1005.131
0.071832657,0.8712681,1.392784,-1.260677,-0.09318186,0.04763647,0.991026,33.19768,6.890015,-22.64784,1005.131
0.074308872,0.5651007,1.150733,-1.321839,-0.09516696,0.05444218,0.9905891,33.19768,6.890015,-22.64784,1005.131
0.076786518,0.4426338,0.7271442,-1.321839,-0.09272171,0.0505535,0.9881423,33.19768,6.890015,-22.64784,1005.131
0.079263210,0.2589334,0.4245807,-1.383002,-0.09174415,0.04909542,0.9871641,33.19768,6.890015,-22.64784,1005.131
0.081740379,0.3201669,0.0615045,-1.321839,-0.09172724,0.04666314,0.9881169,33.19768,6.890015,-22.64784,1005.131
0.084217072,0.1976999,0.0615045,-1.199515,-0.09028134,0.04812795,0.9866686,33.19768,6.890015,-22.64784,1005.128
0.086694241,0.2589334,-0.1805463,-1.260677,-0.08876342,0.04231115,0.9943532,33.19768,6.890015,-22.64784,1005.128
0.089170933,0.1976999,-0.3620844,-1.383002,-0.08827218,0.04231719,0.9957985,33.19768,6.890015,-22.64784,1005.128
0.091648102,0.1976999,-0.241059,-1.321839,-0.09263661,0.04034801,0.9962949,33.19768,6.890015,-22.64784,1005.128
0.094124794,-0.2309344,-0.3620844,-1.260677,-0.08967281,0.03452939,1.00011,33.19768,6.890015,-22.64784,1005.128
0.096601963,-0.1697009,-0.7251607,-0.8937021,-0.09013623,0.03161002,1.002028,33.19768,6.890015,-22.64784,1005.128
0.099078655,-0.3534013,-0.7856733,-0.6490523,-0.08624287,0.03114323,1.002005,33.19768,6.890015,-22.64784,1005.128
0.101556301,-0.8432691,-0.7251607,-0.6490523,-0.08575163,0.03114926,1.00345,33.19768,6.890015,-22.64784,1005.128
0.104032993,-1.21067,-0.4831098,-0.5267274,-0.09009092,0.02822029,1.009734,33.19768,6.890015,-22.64784,1005.128
0.106510162,-1.639304,-0.4225971,-0.4044026,-0.08769805,0.03016065,1.001525,33.19768,6.890015,-22.64784,1005.128
0.108986855,-1.884238,-0.3015717,-0.1597527,-0.08379375,0.03067943,1.006333,32.50853,7.562205,-22.27716,1005.128
0.111464024,-1.639304,-0.1805463,0.207222,-0.08233041,0.0287346,1.004384,32.50853,7.562205,-22.27716,1005.128
0.113940716,-1.516837,0.0615045,0.2683845,-0.07989717,0.02581509,1.000012,32.50853,7.562205,-22.27716,1005.128
0.116417885,-0.965736,0.1220172,0.3295469,-0.08381837,0.02919522,0.9966722,32.50853,7.562205,-22.27716,1005.128
0.118894577,-0.2309344,0.6061188,0.4518718,-0.08383089,0.03260838,0.9986204,32.50853,7.562205,-22.27716,1005.128
0.121371746,0.1976999,0.7876569,0.4518718,-0.08044896,0.03456549,0.9952332,32.50853,7.562205,-22.27716,1005.128
0.123848438,0.2589334,0.8481696,0.2683845,-0.0780031,0.03409936,0.9985961,32.50853,7.562205,-22.27716,1005.131
0.126326084,0.1976999,0.9691951,0.1460596,-0.08091994,0.03652943,1.002969,32.50853,7.562205,-22.27716,1005.131
0.128803253,0.2589334,1.029708,0.207222,-0.08091729,0.0316426,0.9957035,32.50853,7.562205,-22.27716,1005.131
0.131279945,0.2589334,1.029708,0.4518718,-0.08675765,0.02916489,0.9904132,32.50853,7.562205,-22.27716,1005.131
0.133756638,0.5038673,0.9691951,0.5741968,-0.080919,0.02724153,0.987958,32.50853,7.562205,-22.27716,1005.131
0.136233807,0.5651007,0.6666315,0.6965217,-0.0833599,0.02917782,0.988464,32.50853,7.562205,-22.27716,1005.131
0.138710976,0.8100346,0.7271442,0.9411715,-0.08141678,0.02869745,0.9870028,32.50853,7.562205,-22.27716,1005.131
0.141187668,0.8100346,0.6666315,0.8188466,-0.08385222,0.03112651,0.9899247,32.50853,7.562205,-22.27716,1005.131
0.143665314,0.6875677,0.4245807,1.124659,-0.08436035,0.03501939,0.9899476,32.50853,7.562205,-22.27716,1005.131
0.146141529,0.4426338,0.3035553,1.246984,-0.08872966,0.03451334,0.9914168,32.50853,7.562205,-22.27716,1005.131
0.148619175,0.1976999,0.0615045,1.246984,-0.09022027,0.03986078,0.9909698,32.50853,7.562205,-22.27716,1005.131
0.151095867,-0.1697009,0.0009917939,1.430471,-0.08587871,0.04768008,0.9933996,32.50853,7.562205,-22.27716,1005.131
0.153573036,-0.4146348,-0.3620844,1.491634,-0.08879507,0.04619952,0.9914771,32.50853,7.562205,-22.27716,1005.131
0.156049728,-0.6595686,-0.3620844,1.308146,-0.09023878,0.04375852,0.9919553,32.50853,7.562205,-22.27716,1005.131
0.158526897,-0.6595686,-0.1805463,1.246984,-0.08830548,0.04473775,0.990019,33.19839,6.897232,-22.26782,1005.131
0.161003590,-0.9045025,-0.4831098,1.369309,-0.09363218,0.0417932,0.9919637,33.19839,6.897232,-22.26782,1005.131
0.163480759,-1.21067,-0.6041352,1.430471,-0.09264811,0.03887318,0.9904953,33.19839,6.897232,-22.26782,1005.131
0.165957451,-1.088203,-0.6646479,1.491634,-0.09413868,0.04568725,0.9924693,33.19839,6.897232,-22.26782,1005.131
0.168434620,-1.149436,-0.846186,1.430471,-0.09559712,0.04616897,0.993445,33.19839,6.897232,-22.26782,1005.131
0.170911312,-1.516837,-0.9672114,1.369309,-0.09854235,0.05102311,0.993486,33.19839,6.897232,-22.26782,1005.131
0.173388958,-1.945472,-1.027724,1.308146,-0.09464677,0.05251339,0.9973338,33.19839,6.897232,-22.26782,1005.131
0.175865650,-2.496573,-1.209262,1.430471,-0.1004784,0.05199745,0.9978458,33.19839,6.897232,-22.26782,1005.131
0.178342819,-3.047674,-1.14875,1.063496,-0.1014401,0.05151135,1.000262,33.19839,6.897232,-22.26782,1005.131
0.180819511,-3.415075,-1.209262,1.124659,-0.09706694,0.05250901,1.000726,33.19839,6.897232,-22.26782,1005.131
0.183296680,-3.660008,-1.269775,1.124659,-0.09511454,0.05154641,1.001193,33.19839,6.897232,-22.26782,1005.131
