Time (s),Roll (deg),Pitch (deg),Yaw (deg)
0.049539089,2.709219,5.287582,0.3583259
0.148619175,2.592529,5.250171,0.312084
0.250175476,2.304097,5.244836,0.3352754
0.349255085,2.364547,5.469582,0.3012326
0.448334217,2.556957,5.507415,0.3051305
0.549890995,2.673531,5.470011,0.2777865
0.648970127,2.595885,5.443062,0.3117049
0.748050213,2.535882,5.455305,0.3135239
0.849606991,2.487533,5.521109,0.3261469
0.948686600,2.504476,5.513996,0.232007
1.050243378,2.411928,5.535309,-0.02393321
1.149322987,2.315199,5.581254,-0.04362122
1.248402596,2.27148,5.57219,-0.0442009
1.349959850,2.242555,5.510087,-0.119576
1.449039459,2.181192,5.285222,-0.1107615
1.548119068,1.719059,4.965423,-0.1046123
1.649676323,1.69696,4.927821,-0.1842529
1.748755932,1.617936,4.925161,-0.08375767
1.850312710,1.526657,4.822944,0.02589986
1.949392796,1.49518,4.68321,0.05604485
2.048472881,1.344879,4.530389,0.1434589
2.150030136,1.425737,4.543314,0.1264053
2.249109745,1.669018,4.592143,0.1522213
2.348189354,1.969781,4.792464,0.1400549
2.449746609,1.609103,4.894332,0.1600542
2.548826695,1.817678,4.921434,0.1436747
2.650383949,1.993605,4.87527,0.07611584
2.749464512,2.024339,4.954822,0.01976396
2.848544121,2.103555,4.898778,0.00639804
2.950100899,1.957946,4.729012,-0.08103158
3.049181461,2.116852,4.604817,-0.1501791
3.148262024,1.973684,4.562446,-0.1224321
3.249818802,1.936637,4.529888,-0.104521
3.348899365,2.011496,4.432926,-0.2112318
3.450456143,2.114789,4.462334,-0.1932698
3.549536705,2.166483,4.512895,-0.3218195
3.648617268,2.157864,4.544322,-0.3384185
3.750174046,2.033006,4.525786,-0.3168635
3.849254608,1.950938,4.473875,-0.2981495
3.948335171,2.004932,4.422599,-0.2789786
4.049892426,2.013176,4.408816,-0.2943614
4.148972988,2.156761,4.511209,-0.2803938
4.248053551,2.167485,4.498987,-0.2538126
4.349610329,2.25493,4.516122,-0.2791874
4.448690891,2.290029,4.473516,-0.2714182
4.550248623,2.293735,4.508508,-0.2778068
4.649329186,2.51315,4.297878,-0.3193575
4.748409271,2.506978,4.256325,-0.3271302
4.849967003,2.388911,4.252682,-0.3447527
4.949047566,2.382037,4.22052,-0.3413144
5.048128605,2.295003,4.189269,-0.3852145
5.149685383,2.161212,4.126612,-0.3591896
5.248766422,2.2602,4.147686,-0.3370861
5.350324154,2.468303,4.210856,-0.2216396
5.449404717,2.287891,4.185039,-0.2384975
5.548485279,2.111082,4.106259,-0.2740365
5.650043011,2.260539,4.169348,-0.2434492
5.749124050,2.289114,4.175931,-0.1970641
5.848204136,2.327741,4.209771,-0.2168555
5.949762821,2.428672,4.221117,-0.1770348
6.048842907,2.423648,4.213551,-0.08777574
6.150400639,2.404313,4.224422,-0.05462284
6.249481678,2.376046,4.266334,-0.1056965
6.348562241,2.348464,4.318491,-0.1346365
6.450120449,2.259816,4.260396,-0.06179935
6.549201012,2.29626,4.279347,0.02770089
6.648282051,2.166187,4.318336,0.1042896
6.749839783,2.117859,4.3126,0.04575284
6.848920822,2.166646,4.283058,0.02754444
6.948001862,2.174854,4.29426,0.07283726
7.049559593,2.181694,4.300899,0.04484774
7.148640633,2.236854,4.319059,-0.01770073
7.250198364,2.102893,4.314018,-0.04608287
7.349279404,2.11709,4.298102,-0.03148901
7.448360443,2.134647,4.222625,0.006288185
7.549918175,2.081286,4.22061,0.01785312
7.648999214,2.005564,4.191748,-0.02182084
7.748080254,1.923083,4.149361,-0.1332443
7.849638462,1.964084,4.196382,-0.1150917
7.948719502,1.865931,4.242365,-0.07667075
8.050278187,1.919638,4.302206,-0.1730943
8.149359226,2.0275,4.330468,-0.1818653
8.248440266,2.003909,4.297491,-0.1882465
8.349997997,2.005086,4.370905,-0.1560514
8.449079514,2.013423,4.443781,-0.2016779
8.548160553,1.974003,4.457805,-0.2482292
8.649718762,2.013924,4.407767,-0.2573337
8.748799801,2.084616,4.400378,-0.2759673
8.850358486,2.146959,4.407339,-0.2621773
8.949439526,2.109497,4.391287,-0.2809534
9.048520565,2.173766,4.396732,-0.2936333
9.150078774,2.143997,4.44854,-0.3504344
9.249159813,2.071488,4.406865,-0.3241772
9.348241806,2.059706,4.390233,-0.421653
9.449800015,2.123707,4.388891,-0.4474307
9.548881054,2.092971,4.381486,-0.42483
9.650439263,2.071745,4.432006,-0.4818363
9.749521256,2.116066,4.451913,-0.531314
9.848602295,2.223219,4.463155,-0.4950311
9.950161457,2.192466,4.476483,-0.4180563
10.049242497,2.267637,4.545967,-0.4110204
10.148323536,2.311189,4.567348,-0.4079719
10.249882221,2.21032,4.560697,-0.4499703
10.348963261,2.265228,4.609602,-0.4497632
10.448045254,2.258922,4.678545,-0.4455803
