Time (s),X (g),Y (g),Z (g)
0.000000000,-0.001520284,-0.006737299,-0.001931012
0.009907722,-0.001883119,-0.003994748,3.778934E-05
0.029723644,-0.004677929,0.01579041,0.009429097
0.049539089,-0.002469517,0.009693701,0.02250224
0.069355011,-0.005310319,0.006357908,0.01198488
0.089170933,0.004526488,-0.005368192,0.008019149
0.108986855,0.008485384,-0.01572298,0.01844472
0.128803253,0.01081065,-0.01370364,0.007715046
0.148619175,0.001284331,-0.00487661,0.002932966
0.168434620,-0.004300557,0.001684539,0.00537771
0.188250542,-0.007333875,0.007657975,0.01407117
0.208066464,8.331984E-05,0.01260018,0.005817235
0.230359554,-0.006387033,-0.026034,-0.01799667
0.250175476,0.01345845,-0.009539424,0.01852411
0.269991398,-0.001615547,0.01751382,0.02361763
0.289806843,0.0004340336,0.006502025,0.01683778
0.309622765,-0.005384043,0.001315683,-0.000880897
0.329438686,6.497651E-05,0.002170395,-0.01476336
0.349255085,-0.001706742,-0.005361613,-0.002655625
0.369071007,-0.00102073,0.01220275,-0.0001274943
0.388886929,-0.005523868,0.01450394,-0.002438009
0.408702374,-0.0004279017,0.002418272,0.00621891
0.428518295,0.002490327,0.003705222,0.002406836
0.448334217,0.00724557,-0.003235981,0.01442605
0.468150139,0.01142302,-0.006672151,0.007151484
0.490443230,0.004530914,0.003189158,0.003900528
0.510259152,0.002969079,-0.01304657,0.004779637
0.530074597,0.001259856,0.005702488,0.004400194
0.549890995,-0.001230761,0.003967687,0.0164758
0.569706917,0.00916446,0.004896339,0.03519344
0.589522839,0.001044862,0.001972333,0.02075654
0.609338761,-0.006930418,0.0005295426,-0.004249394
0.629154682,0.0001024678,-0.003968012,0.007199049
0.648970127,-0.006052017,-0.002523396,0.01056111
0.668786526,-0.001721524,0.0001437068,0.005253315
0.688602448,0.0009668097,-0.007722974,0.01198053
0.708418369,0.005280331,-0.0160072,0.006571591
0.728234291,0.005123861,0.0112214,0.004276514
0.750527382,0.006735459,-0.0009339191,-0.0107711
0.770343304,0.005245276,-0.001431301,0.002236843
0.790158749,-0.001299821,0.003440265,0.002734482
0.809974671,-0.004052848,0.01160792,0.007137418
0.829791069,-0.008234002,0.006396487,-0.01112252
0.849606991,-0.002363935,-0.003152676,-0.02272189
0.869422913,-0.004105128,-0.01173304,-0.002940476
0.889238835,0.001906559,-0.006962936,0.0143767
