Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.245215893,0.9928896,0.02416841,-0.01206786,-0.02431097,0.9928897,-0.01176815,0.01177805,0.01205819,0.9931132
0.247693062,0.9928902,0.02412901,-0.01204874,-0.02427124,0.9928902,-0.01176037,0.0117596,0.01204949,0.9931129
0.250169754,0.9928911,0.02409198,-0.01207525,-0.02423406,0.9928919,-0.01172038,0.01178752,0.01200972,0.9931135
0.252646923,0.9928908,0.0240573,-0.01214293,-0.0241999,0.9928927,-0.01169568,0.01185619,0.01198626,0.9931126
0.255123615,0.992891,0.02401482,-0.01221549,-0.02415822,0.9928939,-0.01168969,0.01192939,0.01198152,0.9931118
0.257601261,0.992891,0.02396408,-0.01232329,-0.02410846,0.9928954,-0.01166376,0.01203839,0.01195759,0.9931109
0.260077953,0.9928908,0.02391328,-0.01243835,-0.02405887,0.9928969,-0.01164964,0.01215435,0.01194565,0.9931097
0.262554169,0.9928901,0.02387037,-0.01256483,-0.02401696,0.9928982,-0.01160773,0.01228231,0.01190627,0.9931085
0.265031815,0.9928895,0.02382474,-0.01270704,-0.02397189,0.9929005,-0.01151605,0.01242722,0.01181747,0.9931078
0.267508507,0.9928886,0.02377631,-0.01285823,-0.02392404,0.9929026,-0.01142038,0.01258123,0.01172484,0.9931069
0.269985676,0.9928875,0.0237352,-0.01303471,-0.02388421,0.9929044,-0.01135809,0.01275962,0.01166628,0.9931055
0.272462368,0.9928861,0.02369379,-0.01320945,-0.02384404,0.992906,-0.01129657,0.01293626,0.01160842,0.9931037
0.274939537,0.9928846,0.0236574,-0.01338518,-0.0238093,0.9929072,-0.01126576,0.01311308,0.01158134,0.9931017
0.277416229,0.9928836,0.02362385,-0.01351688,-0.02377722,0.9929079,-0.0112615,0.01324523,0.01157978,0.9931
0.279892922,0.992883,0.0235878,-0.01362409,-0.02374202,0.9929092,-0.01123199,0.01335353,0.01155235,0.9930989
0.282370091,0.9928825,0.02355707,-0.01370934,-0.02371202,0.9929101,-0.01121344,0.01343954,0.01153542,0.993098
0.284846783,0.9928823,0.02353405,-0.01377571,-0.02368974,0.9929108,-0.01121104,0.01350621,0.01153429,0.9930972
0.287323952,0.9928824,0.02352201,-0.01377729,-0.02367762,0.992911,-0.01120336,0.01350811,0.01152649,0.9930971
0.289800644,0.9928832,0.0235102,-0.01374282,-0.02366516,0.9929115,-0.01118549,0.01347421,0.01150764,0.9930978
0.292278290,0.9928834,0.02350065,-0.01374208,-0.02365499,0.9929122,-0.01114029,0.01347466,0.0114623,0.9930983
0.294754982,0.9928842,0.02350471,-0.01368058,-0.02365812,0.9929124,-0.01112363,0.01341353,0.01144424,0.9930993
0.297231197,0.992885,0.02350841,-0.01364096,-0.02366099,0.992913,-0.01109476,0.01337457,0.01141448,0.9931006
0.299708843,0.992885,0.02351178,-0.01362998,-0.02366362,0.9929134,-0.01104937,0.01336463,0.01136888,0.9931011
0.302185536,0.9928856,0.02351832,-0.01357467,-0.0236689,0.9929138,-0.01100264,0.01331038,0.01132094,0.9931024
0.304662705,0.9928861,0.02351675,-0.01354047,-0.02366603,0.9929146,-0.010934,0.01327784,0.01125148,0.9931036
0.307139397,0.9928864,0.02351241,-0.01352467,-0.02366083,0.9929153,-0.01088246,0.01326331,0.01119951,0.9931045
0.309616566,0.9928866,0.02351073,-0.01350993,-0.02365861,0.9929156,-0.01085435,0.01324927,0.01117104,0.9931049
0.312093258,0.9928871,0.02350928,-0.01348779,-0.02365631,0.9929162,-0.01080945,0.01322822,0.0111256,0.9931058
0.314569950,0.9928869,0.02350763,-0.01347281,-0.0236543,0.992916,-0.01079488,0.0132136,0.01111066,0.9931057
0.317047119,0.9928877,0.02350371,-0.01343061,-0.0236497,0.9929164,-0.01077884,0.01317184,0.01109357,0.9931066
0.319523811,0.9928883,0.02349986,-0.0133857,-0.0236453,0.9929165,-0.01077571,0.01312706,0.01108932,0.9931072
0.322000980,0.9928893,0.02349884,-0.01331277,-0.02364353,0.9929165,-0.0107797,0.01305408,0.01109157,0.9931081
0.324477673,0.9928899,0.02350022,-0.01325934,-0.02364445,0.9929163,-0.01078978,0.01300041,0.01110039,0.9931086
0.326955319,0.9928915,0.02350207,-0.01316964,-0.02364548,0.9929166,-0.01080385,0.01291038,0.01111236,0.9931101
0.329431534,0.9928927,0.02350387,-0.0130584,-0.02364616,0.9929163,-0.01081363,0.01279893,0.01111951,0.9931113
0.331908226,0.9928941,0.02350844,-0.01293598,-0.02364919,0.9929162,-0.01080001,0.01267683,0.01110306,0.9931129
0.334385872,0.9928951,0.02352096,-0.01281757,-0.02366058,0.9929156,-0.01081439,0.01255798,0.01111478,0.9931141
0.336862564,0.9928963,0.02353852,-0.01272338,-0.02367711,0.9929156,-0.01081618,0.01246358,0.01111456,0.9931157
0.339339733,0.9928967,0.02355582,-0.01264664,-0.02369367,0.9929149,-0.01082504,0.01238646,0.01112181,0.9931163
0.341816425,0.9928975,0.02356786,-0.01256739,-0.02370489,0.9929146,-0.01083058,0.01230697,0.0111256,0.9931173
0.344293594,0.9928982,0.02357723,-0.0124849,-0.02371339,0.9929143,-0.01083473,0.01222431,0.01112791,0.9931182
0.346770287,0.9928988,0.02357849,-0.01243348,-0.02371443,0.9929138,-0.01086424,0.01217219,0.01115621,0.9931185
0.349246979,0.9928994,0.02357445,-0.01237958,-0.02371,0.9929137,-0.01088152,0.01211794,0.01117215,0.9931189
0.351724148,0.9929007,0.02357308,-0.01232018,-0.02370855,0.9929137,-0.01093042,0.01205742,0.01121961,0.9931195
0.354200840,0.9929014,0.0235718,-0.01226213,-0.02370723,0.9929132,-0.01098096,0.0119982,0.01126875,0.9931198
0.356678009,0.9929015,0.02356219,-0.01223928,-0.02369822,0.9929122,-0.01105299,0.01197375,0.0113401,0.9931188
0.359154701,0.992902,0.02354738,-0.01222337,-0.02368425,0.9929115,-0.01113804,0.011956,0.01142457,0.993118
0.361631394,0.9929028,0.02353547,-0.01218189,-0.02367299,0.9929107,-0.01123143,0.01191244,0.01151682,0.9931175
0.364108563,0.9929034,0.02352076,-0.01216862,-0.02365926,0.9929101,-0.01132669,0.01189709,0.01161156,0.9931167
0.366585255,0.9929038,0.02350077,-0.01217967,-0.02364053,0.9929095,-0.0114214,0.01190612,0.01170628,0.9931155
0.369062901,0.9929045,0.02348119,-0.01215719,-0.02362189,0.9929087,-0.01152261,0.01188148,0.0118067,0.9931146
0.371539593,0.9929052,0.02346701,-0.0121263,-0.02360831,0.9929081,-0.01160379,0.01184885,0.01188697,0.993114
0.374016762,0.9929059,0.02345553,-0.0121008,-0.02359741,0.9929075,-0.01167847,0.01182172,0.01196089,0.9931135
0.376493454,0.9929062,0.0234388,-0.01208632,-0.02358136,0.9929069,-0.01174982,0.01180577,0.01203168,0.9931126
0.378970623,0.9929069,0.02343579,-0.01203555,-0.02357816,0.9929065,-0.0117859,0.0117542,0.01206652,0.9931128
0.381447315,0.9929075,0.02344297,-0.01201346,-0.02358546,0.9929065,-0.01181865,0.01173125,0.01209883,0.9931132
0.383924008,0.9929071,0.02345293,-0.01199703,-0.02359597,0.9929051,-0.01188219,0.0117132,0.01216208,0.9931123
0.386401177,0.9929071,0.02346589,-0.01197908,-0.02360871,0.9929049,-0.01188249,0.01169509,0.0121621,0.9931126
0.388877869,0.9929065,0.02349484,-0.01196413,-0.02363762,0.992904,-0.01189447,0.01167951,0.01217406,0.9931126
0.391355038,0.9929063,0.02352425,-0.01192447,-0.02366659,0.9929033,-0.0118988,0.0116394,0.0121778,0.993113
0.393831730,0.9929059,0.02356172,-0.01187881,-0.02370302,0.9929028,-0.01185748,0.01159429,0.01213584,0.9931139
