Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
2.699876309,0.07523298,0.0009917939,-0.2209152,0.005829771,0.00190949,0.9984547,-29.17451,9.719244,-24.8838,1003.655
2.719692230,0.0139995,0.1220172,-0.1597527,0.005377805,-0.002468317,1.001331,-29.17451,9.719244,-24.8838,1003.657
2.739508152,0.0139995,0.2430426,-0.1597527,0.005380021,-0.0005112449,1.005202,-29.16301,8.985853,-24.87084,1003.657
2.759324074,0.1976999,0.0615045,-0.2820776,0.002464702,-0.005413168,0.9979528,-29.16301,8.985853,-24.87084,1003.656
2.779139519,0.1976999,0.0615045,-0.2209152,0.006329195,0.0004547483,0.9998925,-29.16947,9.345331,-25.25734,1003.656
2.798954964,0.1976999,0.0615045,-0.09859026,0.007302408,0.0009490502,1.000855,-29.16947,9.345331,-25.25734,1003.655
2.818770409,0.1976999,0.0615045,-0.1597527,0.001945118,-6.185868E-05,0.9970177,-29.16947,9.345331,-25.25734,1003.655
2.838586331,0.2589334,0.1825299,-0.2209152,0.003870805,0.002867412,0.9960569,-29.48905,10.08262,-24.88912,1003.656
2.858402252,0.1364664,0.1825299,-0.1597527,0.005353811,0.0009366391,0.9999003,-29.48905,10.08262,-24.88912,1003.656
2.878218174,0.1364664,0.0009917939,-0.1597527,0.0004839357,-0.0005598494,0.9955751,-29.17522,9.712027,-25.26382,1003.657
2.898033142,0.1364664,0.2430426,-0.465565,0.002929808,0.0004406453,1.001359,-29.17522,9.712027,-25.26382,1003.657
2.920326233,0.1976999,0.3035553,-0.09859026,0.0004970524,-0.000550475,0.9994366,-29.17522,9.712027,-25.26382,1003.655
2.940141678,0.1976999,0.1825299,-0.1597527,-0.001890948,-0.005420587,1.004251,-29.48905,10.08262,-24.88912,1003.655
2.959957123,0.07523298,0.0615045,-0.09859026,0.003877895,0.001894735,0.9965345,-29.48905,10.08262,-24.88912,1003.654
2.979773045,0.0139995,0.0615045,-0.1597527,0.002894314,0.002370767,0.9941291,-28.80468,9.716009,-25.26521,1003.654
2.999588966,0.2589334,0.0615045,-0.2209152,0.003432487,-0.002478385,1.001341,-28.80468,9.716009,-25.26521,1003.655
3.019404888,0.1976999,0.0009917939,-0.2209152,0.003394868,0.003361194,0.9999235,-28.80468,9.716009,-25.26521,1003.655
3.039219856,0.1364664,0.1220172,-0.465565,0.00438494,-0.001510048,0.9969969,-29.47754,9.34923,-24.87616,1003.654
3.059035778,0.07523298,0.1825299,-0.09859026,0.000975738,-6.454904E-05,0.9979883,-29.47754,9.34923,-24.87616,1003.654
3.078851700,0.0139995,-0.05952091,-0.2209152,0.002411286,0.003837226,0.9975179,-29.47754,9.34923,-24.87616,1003.654
3.098667145,0.07523298,0.0615045,-0.09859026,0.004874017,-0.0005278231,0.9994127,-29.47754,9.34923,-24.87616,1003.654
3.118483067,0.1364664,0.1825299,-0.1597527,0.006301921,0.003857361,0.9974967,-29.47754,9.34923,-24.87616,1003.653
3.138298988,0.07523298,0.1220172,-0.2820776,0.004878936,-0.0005243078,1.000861,-29.47754,9.34923,-24.87616,1003.653
3.158113956,0.1364664,0.1825299,-0.2209152,-0.0009853756,0.003336198,0.9989819,-29.47754,9.34923,-24.87616,1003.654
3.180407047,0.2589334,0.0009917939,-0.09859026,0.004862009,0.0004413386,0.9974871,-29.47179,8.982534,-24.86968,1003.654
3.200222492,0.1976999,0.1220172,-0.1597527,0.004392053,-0.001016093,0.9998956,-29.47179,8.982534,-24.86968,1003.655
3.220037937,-0.04723396,0.1220172,-0.03742781,0.005872309,-0.003926574,1.00132,-29.47179,8.982534,-24.86968,1003.655
3.239853859,0.2589334,0.1825299,-0.3432401,0.005361963,-0.001990767,0.9974719,-28.80327,9.730442,-24.50517,1003.654
3.259669781,0.07523298,0.1220172,-0.1597527,0.001956572,-0.001520289,0.9979755,-28.80327,9.730442,-24.50517,1003.654
3.279485703,0.1976999,0.1220172,-0.1597527,0.003872445,0.002868584,0.9965395,-29.17522,9.712027,-25.26382,1003.653
3.299301148,0.2589334,0.0615045,-0.3432401,0.0009615358,0.0004141729,0.9946122,-29.17522,9.712027,-25.26382,1003.653
3.319116592,0.1364664,0.1220172,-0.2209152,0.005854343,0.0004604338,1.003274,-29.17522,9.712027,-25.26382,1003.648
3.338932514,0.1364664,0.0009917939,-0.2209152,0.002444564,-4.996755E-05,1.000877,-29.48259,9.723141,-24.50263,1003.648
3.358747959,0.1364664,0.1220172,-0.09859026,0.003416137,0.0004431622,1.001356,-29.48259,9.723141,-24.50263,1003.647
3.378563881,0.07523298,0.1220172,-0.465565,0.00783019,-0.0043964,1.004203,-29.484,9.708708,-25.26266,1003.647
3.398379803,0.1976999,0.2430426,-0.2820776,0.005349446,0.001422392,0.9994201,-29.484,9.708708,-25.26266,1003.646
3.418195725,0.1976999,0.2430426,-0.2209152,0.004367527,0.003366228,0.9999182,-29.484,9.708708,-25.26266,1003.646
3.438010693,0.1976999,0.0615045,-0.2209152,0.00538762,-0.003927919,1.001806,-29.16372,8.978636,-25.25086,1003.647
3.460303784,0.07523298,0.2430426,-0.1597527,0.004389858,-0.001506533,0.998445,-29.16372,8.978636,-25.25086,1003.647
