Time (s),Roll (deg),Pitch (deg),Yaw (deg)
21.965997696,3.893268,-10.29147,-2.395509
22.067555904,3.892374,-10.29111,-2.402502
22.166636944,3.892654,-10.29575,-2.405258
22.265718460,3.885703,-10.29434,-2.408828
22.367277145,3.884375,-10.29534,-2.413514
22.466358185,3.877412,-10.29817,-2.417406
22.565439224,3.879838,-10.30258,-2.423036
22.666997433,3.87298,-10.30639,-2.425925
22.766079426,3.867764,-10.30625,-2.429518
22.865160465,3.872184,-10.31284,-2.432178
22.966718674,3.868196,-10.31173,-2.439064
23.065800190,3.867399,-10.31066,-2.444532
23.167358875,3.863832,-10.31545,-2.447825
23.266439915,3.862445,-10.31862,-2.451822
23.365521431,3.856379,-10.32094,-2.456346
23.467079640,3.855569,-10.32526,-2.461344
23.566161156,3.849527,-10.33046,-2.464257
23.665242672,3.843984,-10.33543,-2.467732
23.766800881,3.845392,-10.34291,-2.472772
23.865882874,3.837596,-10.34864,-2.476816
23.967441082,3.839763,-10.34968,-2.478983
24.066522121,3.834509,-10.35113,-2.482013
24.165604115,3.830052,-10.35637,-2.485752
24.267162323,3.827414,-10.35916,-2.491281
24.366243839,3.822163,-10.35925,-2.49275
24.465325832,3.823461,-10.35826,-2.497632
24.566884041,3.816035,-10.36215,-2.499263
24.665966034,3.816782,-10.35876,-2.499273
24.767524243,3.816098,-10.35892,-2.502564
24.866605759,3.815659,-10.35705,-2.502275
24.965687752,3.812351,-10.35793,-2.507794
25.067245960,3.810246,-10.36087,-2.512008
25.166327953,3.809006,-10.36534,-2.512702
25.265409470,3.805664,-10.36893,-2.513176
25.366967678,3.804599,-10.37023,-2.517471
25.466049671,3.8037,-10.37448,-2.52023
25.565131188,3.80007,-10.37707,-2.520155
25.666689873,3.801689,-10.37784,-2.524409
25.765771389,3.801349,-10.37608,-2.529616
25.867330551,3.802191,-10.37685,-2.529427
25.966412068,3.798246,-10.37947,-2.531071
26.065494061,3.798509,-10.38172,-2.535532
26.167052269,3.791979,-10.38176,-2.53702
26.266133785,3.790803,-10.38361,-2.537818
26.365215778,3.788311,-10.38031,-2.538668
26.466774941,3.786372,-10.38204,-2.542193
26.565856457,3.784893,-10.38412,-2.546493
26.667414665,3.782067,-10.38554,-2.54631
26.766496659,3.779461,-10.38725,-2.545908
26.865579128,3.776331,-10.38832,-2.549038
26.967137337,3.777985,-10.38616,-2.553547
27.066218853,3.775533,-10.38683,-2.552972
27.165300846,3.773937,-10.38601,-2.555058
27.266860008,3.772252,-10.38549,-2.557555
27.365941525,3.769702,-10.38707,-2.561658
27.509610176,3.770671,-10.38879,-2.567775
27.566582203,3.770458,-10.38897,-2.56974
27.665664673,3.77008,-10.39232,-2.570959
27.767222881,3.769989,-10.39259,-2.572572
27.866305351,3.767321,-10.3911,-2.573999
27.965387345,3.768403,-10.39462,-2.575844
28.066946030,3.768309,-10.39552,-2.577022
28.166028023,3.768879,-10.39788,-2.580906
28.265109539,3.769632,-10.40075,-2.580758
28.366668701,3.767612,-10.40434,-2.580569
28.465751171,3.765884,-10.4047,-2.582747
28.567309857,3.760254,-10.40848,-2.581387
28.666391850,3.75802,-10.41228,-2.583957
28.765473366,3.756449,-10.41445,-2.586208
28.867032528,3.753617,-10.41784,-2.586736
28.966114998,3.751999,-10.42231,-2.588927
29.065196514,3.748782,-10.42668,-2.58574
29.166755676,3.748595,-10.42781,-2.588057
29.265838146,3.745617,-10.4333,-2.589148
29.367397308,3.744241,-10.4346,-2.591149
29.466478825,3.745884,-10.43275,-2.591338
29.565561295,3.746146,-10.43472,-2.592345
29.667120457,3.746934,-10.43793,-2.592984
29.766201973,3.746853,-10.4387,-2.596989
29.865284443,3.742238,-10.44151,-2.597651
29.966843605,3.738574,-10.44523,-2.59691
30.065926075,3.738928,-10.4469,-2.598277
30.167484760,3.735789,-10.44479,-2.59873
30.266566753,3.732875,-10.44579,-2.598042
30.365649223,3.733615,-10.45046,-2.599192
30.467207909,3.731591,-10.44979,-2.601928
30.566290379,3.733522,-10.44958,-2.603895
30.665372849,3.733938,-10.45568,-2.604471
30.766932011,3.736215,-10.45446,-2.604612
30.866014481,3.734801,-10.4562,-2.60577
30.965095997,3.732154,-10.45672,-2.606382
31.066655636,3.729025,-10.45763,-2.608346
31.165737629,3.728078,-10.46121,-2.609367
31.267297268,3.723478,-10.4599,-2.61011
31.366378784,3.725857,-10.4611,-2.611061
31.465461254,3.721692,-10.46373,-2.610317
31.567020893,3.722438,-10.46417,-2.609603
31.666102410,3.722495,-10.46572,-2.609827
31.765184879,3.719675,-10.46575,-2.610308
31.866744518,3.718329,-10.46323,-2.61146
31.965826988,3.720969,-10.46489,-2.616122
32.067386150,3.720855,-10.46409,-2.616393
32.166468620,3.718017,-10.46543,-2.617077
32.265551090,3.716007,-10.46226,-2.617703
32.367109776,3.71603,-10.4639,-2.61938
32.466192246,3.71383,-10.46576,-2.618695
32.565274716,3.712891,-10.46726,-2.617928
32.666834355,3.712637,-10.46635,-2.619204
32.765916825,3.711085,-10.469,-2.61917
32.867475987,3.709759,-10.47271,-2.618074
32.966558457,3.710987,-10.47356,-2.61693
33.065640450,3.708702,-10.47457,-2.615553
33.167200565,3.70779,-10.47202,-2.61663
33.266282559,3.710445,-10.47391,-2.617961
33.365365028,3.709094,-10.47507,-2.615658
33.466924667,3.707023,-10.47279,-2.615996
33.566007137,3.703206,-10.47294,-2.613712
33.665089607,3.69998,-10.47276,-2.611755
33.766649246,3.697696,-10.47246,-2.613362
33.865731716,3.696178,-10.47755,-2.609832
33.967291355,3.692844,-10.48064,-2.609446
34.066373825,3.692573,-10.48053,-2.610764
34.165456295,3.691969,-10.48074,-2.611131
34.267015934,3.692149,-10.47988,-2.611423
34.366098404,3.69056,-10.48124,-2.61382
34.465180874,3.693641,-10.48167,-2.614453
34.566740513,3.694223,-10.48538,-2.614545
34.665822983,3.695757,-10.48501,-2.612158
34.767382622,3.692471,-10.48328,-2.613572
34.866465569,3.691607,-10.48231,-2.615889
34.965548039,3.689651,-10.48285,-2.617877
35.067107677,3.692105,-10.47898,-2.61807
35.166190147,3.688428,-10.47786,-2.617666
35.265272617,3.688761,-10.47911,-2.617227
35.366832256,3.688563,-10.48004,-2.615446
35.465915203,3.689176,-10.48197,-2.613832
35.567474842,3.687232,-10.48353,-2.616518
35.666557312,3.684074,-10.48201,-2.614424
35.765640259,3.685819,-10.4844,-2.617445
35.867199898,3.687738,-10.48871,-2.619893
35.966282368,3.687914,-10.48521,-2.62426
36.065365314,3.688433,-10.48403,-2.624554
36.166925430,3.684895,-10.48549,-2.625184
36.266007423,3.682224,-10.482,-2.624828
36.365090847,3.682427,-10.48195,-2.626281
36.466650486,3.681234,-10.48196,-2.627895
36.565732956,3.681391,-10.48521,-2.632318
36.667292595,3.683023,-10.4824,-2.635244
36.766375542,3.68178,-10.48326,-2.633263
36.865458012,3.68192,-10.48449,-2.635133
36.967018128,3.679997,-10.48633,-2.635599
37.066100597,3.684719,-10.48918,-2.636748
37.165183544,3.682919,-10.48885,-2.639735
37.266743660,3.684837,-10.48925,-2.639736
37.365826607,3.683349,-10.49175,-2.640309
37.467386246,3.680411,-10.49337,-2.641943
37.566469193,3.680686,-10.49444,-2.646745
37.665551663,3.6807,-10.49349,-2.647418
37.767112255,3.680291,-10.49183,-2.647488
37.866194248,3.682202,-10.48943,-2.646913
37.965277672,3.680865,-10.49276,-2.646414
38.066837311,3.678368,-10.49141,-2.646763
38.165920258,3.680196,-10.48979,-2.646217
38.265003204,3.682276,-10.49388,-2.647453
38.366562843,3.679393,-10.48743,-2.648992
38.465646267,3.680688,-10.48871,-2.652907
38.567205906,3.677135,-10.48997,-2.652931
38.666288853,3.677431,-10.48835,-2.652392
38.765371800,3.681126,-10.49108,-2.653513
38.866932392,3.681006,-10.49007,-2.653556
38.966014862,3.682572,-10.49292,-2.655163
39.065097809,3.681314,-10.48931,-2.654793
39.166657925,3.68165,-10.49318,-2.657907
39.265741348,3.685268,-10.49526,-2.659643
39.367300987,3.684164,-10.49897,-2.663028
39.466383934,3.685262,-10.50027,-2.664608
39.565466881,3.681465,-10.49926,-2.666199
39.667027474,3.680317,-10.49712,-2.664695
39.766110420,3.683503,-10.49504,-2.665166
39.865192890,3.682971,-10.49751,-2.667572
39.966753006,3.682196,-10.49732,-2.666317
40.065835953,3.683701,-10.49484,-2.668835
40.164919376,3.681799,-10.4966,-2.66696
40.266479492,3.684888,-10.49851,-2.666984
40.365562439,3.68576,-10.49682,-2.666255
40.467122555,3.684445,-10.49712,-2.666541
40.566205502,3.683742,-10.49614,-2.670848
40.665288925,3.681202,-10.49708,-2.670706
40.766849041,3.682481,-10.49284,-2.67245
40.865931988,3.682409,-10.48796,-2.672928
40.965014935,3.68398,-10.48703,-2.676893
41.066575527,3.68156,-10.48886,-2.675118
41.165658474,3.678983,-10.48851,-2.672684
41.267218590,3.681301,-10.49008,-2.672397
41.366302013,3.679813,-10.48864,-2.673292
41.465385437,3.676694,-10.48855,-2.676563
41.566945076,3.682162,-10.48831,-2.677495
41.666028977,3.681483,-10.48917,-2.676504
41.765111923,3.685604,-10.49301,-2.679096
41.866672516,3.68067,-10.48975,-2.677608
41.965755463,3.684435,-10.48909,-2.677036
42.067316055,3.679682,-10.48814,-2.678537
42.166399002,3.683429,-10.48516,-2.677218
42.265481949,3.678094,-10.48446,-2.67523
42.367042542,3.684407,-10.48469,-2.674277
42.466125965,3.683801,-10.48567,-2.678316
42.565208912,3.681185,-10.48722,-2.677421
42.666769505,3.683684,-10.4914,-2.681868
42.765852452,3.66666,-10.51018,-2.683566
42.864936352,3.612538,-10.54041,-2.688961
42.966496468,3.487505,-10.45996,-2.694095
43.065579891,3.374542,-10.57132,-2.695167
43.167140007,3.342968,-10.50575,-2.708241
43.266222954,3.368995,-10.44022,-2.719542
43.365306854,3.359891,-10.47888,-2.735025
43.466866970,3.362308,-10.51006,-2.750718
43.565950394,3.383399,-10.3296,-2.758803
43.665033817,3.386232,-10.24797,-2.763881
43.793842793,3.363298,-10.24146,-2.770726
43.865677357,3.37151,-10.21904,-2.775494
43.967238426,3.375149,-10.20432,-2.774003
44.066321373,3.37275,-10.20749,-2.773067
44.165405273,3.375448,-10.20914,-2.772628
44.266965389,3.372217,-10.21303,-2.773465
44.366048813,3.372386,-10.21776,-2.772616
44.465132237,3.369286,-10.21917,-2.774051
44.566692829,3.371853,-10.22031,-2.773275
44.665776253,3.367952,-10.22796,-2.770512
44.767336846,3.371871,-10.22827,-2.771999
44.866420746,3.372018,-10.2316,-2.770727
44.965503693,3.368956,-10.22923,-2.770272
45.067063808,3.370735,-10.22965,-2.767094
45.166147709,3.374189,-10.22986,-2.764576
45.265231609,3.372143,-10.23375,-2.764478
45.366791725,3.373801,-10.23569,-2.764647
45.465875626,3.372921,-10.23867,-2.763826
45.564958573,3.374916,-10.23852,-2.763951
45.666519642,3.375331,-10.2363,-2.765679
45.765603543,3.378327,-10.2336,-2.764893
45.867163658,3.377451,-10.2355,-2.766512
45.966247559,3.377586,-10.23536,-2.768005
46.065330505,3.37894,-10.23322,-2.766396
46.166891575,3.382705,-10.23085,-2.766356
46.265975475,3.382451,-10.23163,-2.764479
46.365058422,3.386269,-10.23344,-2.762298
46.466619492,3.389987,-10.22979,-2.763972
46.565702915,3.392138,-10.23054,-2.764978
46.667263508,3.3915,-10.22918,-2.762821
46.766347408,3.391196,-10.22759,-2.763304
46.865430832,3.392004,-10.22817,-2.764673
46.966991425,3.391663,-10.22595,-2.764548
47.066074848,3.388698,-10.22632,-2.765388
47.165158749,3.387517,-10.22874,-2.761679
47.266719818,3.38946,-10.22818,-2.759206
47.365803719,3.389129,-10.22697,-2.760928
47.467363834,3.382551,-10.41401,-2.764461
47.566447735,3.382742,-10.56841,-2.778591
47.665531159,3.388884,-10.51595,-2.755265
47.767092228,3.416217,-10.33596,-2.741051
47.866176129,3.417162,-10.23425,-2.733009
47.965260029,3.420979,-10.24952,-2.725168
48.066820145,3.433346,-10.22553,-2.713017
48.165904045,3.441972,-10.16504,-2.709009
48.264987469,3.441739,-10.15489,-2.708101
48.366548538,3.441161,-10.15962,-2.708604
48.465632439,3.434131,-10.16042,-2.708368
48.567193508,3.436106,-10.16479,-2.706585
48.666276932,3.433662,-10.16905,-2.705355
48.765360832,3.436987,-10.17235,-2.704611
48.866921902,3.435967,-10.17138,-2.704726
48.966005802,3.440328,-10.17391,-2.70469
49.065089226,3.436406,-10.17026,-2.701814
49.166650295,3.440007,-10.17244,-2.701855
49.265734196,3.435669,-10.18806,-2.701301
49.367295265,3.449556,-10.4816,-2.69479
49.466378689,3.407891,-10.51109,-2.706173
49.565462589,3.421199,-10.31246,-2.702388
49.667023659,3.408812,-10.20948,-2.702314
49.766107559,3.401008,-10.28703,-2.702821
49.865191937,3.392084,-10.21269,-2.698789
49.966752053,3.400413,-10.10037,-2.698536
50.065836430,3.390208,-10.1099,-2.69829
50.164920330,3.396655,-10.11412,-2.698455
50.266481400,3.400178,-10.11372,-2.700013
50.365564823,3.403583,-10.11503,-2.700422
50.467125893,3.401368,-10.1183,-2.70018
50.566209793,3.406079,-10.12325,-2.698628
50.665294171,3.400468,-10.12783,-2.698236
50.766855240,3.404322,-10.13229,-2.700065
50.865939141,3.400872,-10.1323,-2.699203
50.965022564,3.401937,-10.13202,-2.698009
51.066583633,3.398998,-10.13181,-2.699193
51.165668011,3.400474,-10.14022,-2.700757
51.267229080,3.395716,-10.14144,-2.700184
51.366312981,3.400405,-10.14794,-2.699763
51.465397358,3.401769,-10.15151,-2.699359
51.566958428,3.400176,-10.15319,-2.693715
51.666041851,3.396621,-10.15676,-2.693725
51.765126229,3.400604,-10.15727,-2.69316
51.866687298,3.393113,-10.15952,-2.692232
51.965771198,3.396652,-10.16317,-2.691355
52.064855576,3.396948,-10.16358,-2.687932
52.166416645,3.392356,-10.16334,-2.682223
52.265500069,3.389073,-10.16789,-2.681413
52.367062092,3.39455,-10.16947,-2.680196
52.466145516,3.390151,-10.17014,-2.677503
52.565229893,3.394572,-10.17091,-2.67593
52.666790962,3.388995,-10.16971,-2.677128
52.765874863,3.38702,-10.17019,-2.675668
52.864959240,3.401236,-10.17612,-2.678175
52.966520310,3.375516,-10.18061,-2.679141
53.065604687,3.393413,-10.17513,-2.679306
53.167165756,3.376301,-10.17511,-2.677435
53.266250134,3.385217,-10.17712,-2.675511
53.365334034,3.373802,-10.17575,-2.673479
53.466895580,3.37867,-10.17951,-2.674569
53.565979481,3.372238,-10.18203,-2.674337
53.665063858,3.381066,-10.18011,-2.6744
53.766624451,3.374236,-10.17601,-2.672211
53.865709305,3.380323,-10.17224,-2.671408
53.964793682,3.383937,-10.17589,-2.673076
54.066354275,3.381163,-10.17781,-2.67206
54.165439129,3.380108,-10.18012,-2.672417
54.266999722,3.38405,-10.18137,-2.67382
54.366084099,3.380279,-10.18137,-2.672819
54.465168953,3.38391,-10.18401,-2.673443
54.566729546,3.38462,-10.18425,-2.671234
54.665813923,3.383806,-10.18483,-2.669298
54.764898300,3.384977,-10.18718,-2.669208
54.866459370,3.385146,-10.18712,-2.667949
54.965543747,3.381862,-10.18902,-2.66755
55.067104816,3.384389,-10.18669,-2.670314
55.166189194,3.380341,-10.1859,-2.666916
55.265273571,3.379134,-10.18802,-2.666135
55.366835594,3.379554,-10.18644,-2.664809
55.465919972,3.374155,-10.1859,-2.664403
55.565003395,3.369013,-10.19041,-2.664449
55.666565418,3.367827,-10.19135,-2.662752
55.765649796,3.356545,-10.19248,-2.662812
55.867210865,3.364967,-10.19181,-2.662112
55.966295243,3.358114,-10.21021,-2.663055
56.065379620,3.360269,-10.19781,-2.664893
56.166941166,3.358368,-10.18929,-2.661955
56.266025543,3.36081,-10.18903,-2.663356
56.365109921,3.359648,-10.19135,-2.66338
56.466671467,3.362463,-10.19076,-2.663882
56.565756321,3.361915,-10.19085,-2.664431
56.664839745,3.360518,-10.18635,-2.665282
56.766401291,3.361902,-10.19213,-2.663955
56.865486145,3.361999,-10.19066,-2.663935
56.967047692,3.364883,-10.18458,-2.665545
57.066132069,3.370124,-10.18468,-2.667487
57.165216446,3.36835,-10.18401,-2.667641
57.266777992,3.368655,-10.18715,-2.667347
57.365862370,3.368362,-10.18871,-2.666914
57.464946747,3.366898,-10.19032,-2.662856
57.566508770,3.36794,-10.18976,-2.665249
57.665593147,3.365588,-10.18859,-2.663993
57.767154694,3.360942,-10.18905,-2.665007
57.866239071,3.36299,-10.18813,-2.666701
57.965323448,3.362368,-10.18594,-2.666366
58.066884995,3.362309,-10.18716,-2.664283
58.165969372,3.362567,-10.19315,-2.664654
58.265053749,3.361472,-10.19192,-2.661854
58.366615772,3.361034,-10.18785,-2.660384
58.465700150,3.361237,-10.19139,-2.65974
58.564784527,3.360674,-10.19045,-2.656498
58.666346073,3.364097,-10.19422,-2.655619
58.765431404,3.362881,-10.19221,-2.654621
58.866991997,3.36239,-10.19529,-2.653258
58.966077328,3.362815,-10.19861,-2.649284
59.065161705,3.359849,-10.20104,-2.645755
59.166723251,3.358149,-10.20423,-2.645522
59.265807629,3.357491,-10.20323,-2.646592
59.364892006,3.355385,-10.20475,-2.646669
59.466454029,3.356676,-10.20599,-2.64716
59.565538883,3.358469,-10.20782,-2.647521
59.667100430,3.358782,-10.20976,-2.645341
59.766184807,3.358127,-10.21051,-2.644155
59.865270138,3.356326,-10.21416,-2.642381
59.966831684,3.356126,-10.21601,-2.642455
60.065916061,3.353095,-10.21692,-2.643106
60.165000439,3.355967,-10.21456,-2.64475
60.266562462,3.356689,-10.21558,-2.642809
