Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.985827446,0.9820166,-0.009686802,-0.1489365,-1.365878E-05,0.9911484,-0.06477381,0.1492512,0.0640454,0.979933
1.005643368,0.9820198,-0.009645388,-0.1489167,-5.676085E-05,0.9911472,-0.06479097,0.1492287,0.06406903,0.9799348
1.025459290,0.9820256,-0.009555219,-0.1488825,-0.0001514372,0.9911444,-0.06482998,0.1491888,0.06412213,0.9799371
1.045274735,0.9820309,-0.009502778,-0.1488545,-0.0002117706,0.9911409,-0.06489098,0.1491574,0.06419176,0.9799379
1.067567348,0.9820304,-0.009416949,-0.1488602,-0.0003071376,0.9911368,-0.06494617,0.1491574,0.06426056,0.9799329
1.087383270,0.9820332,-0.009306238,-0.1488509,-0.0004350683,0.9911299,-0.06505698,0.1491409,0.06438939,0.9799274
1.107199192,0.9820447,-0.009243348,-0.1487789,-0.0005047731,0.9911252,-0.06512953,0.1490649,0.06447225,0.9799335
1.127014160,0.9820531,-0.009182849,-0.1487249,-0.000567113,0.9911227,-0.06516156,0.149007,0.06451377,0.9799392
1.146830082,0.9820595,-0.009107549,-0.1486863,-0.0006486191,0.991119,-0.06521482,0.1489635,0.06457899,0.9799414
1.166645527,0.9820648,-0.009032276,-0.1486588,-0.0007373677,0.9911131,-0.06531127,0.1489311,0.06468789,0.9799396
1.186461449,0.9820709,-0.008917097,-0.1486226,-0.0008707629,0.9911041,-0.06544046,0.1488873,0.06483592,0.9799361
1.206276894,0.9820819,-0.008799723,-0.1485588,-0.001012186,0.9910925,-0.06562034,0.1488157,0.06503551,0.9799341
1.226092339,0.9820929,-0.008685373,-0.1484935,-0.001147826,0.9910817,-0.06578297,0.1487429,0.06521719,0.9799331
1.245908260,0.9820966,-0.00856287,-0.1484732,-0.001296077,0.9910697,-0.06595482,0.1487143,0.06540944,0.9799243
1.265724182,0.9821032,-0.008446467,-0.1484361,-0.001432722,0.99106,-0.06609818,0.1486693,0.06557194,0.9799203
1.285540104,0.9821057,-0.008305881,-0.1484265,-0.001609048,0.9910442,-0.06633037,0.1486501,0.06582795,0.979906
1.305355072,0.9821055,-0.008137068,-0.1484392,-0.001815233,0.9910286,-0.0665618,0.1486509,0.06608749,0.9798887
1.367279053,0.9821166,-0.007685589,-0.1483881,-0.002329446,0.9909998,-0.06697288,0.1485687,0.06657121,0.9798684
1.387094975,0.9821144,-0.007594261,-0.1484077,-0.002435855,0.9909938,-0.06705835,0.148582,0.06667146,0.9798596
1.406910896,0.9821203,-0.007491207,-0.148374,-0.002551422,0.9909872,-0.06715029,0.1485411,0.0667799,0.9798584
1.426726818,0.9821201,-0.007387253,-0.1483819,-0.00266961,0.9909815,-0.06723477,0.1485417,0.06688102,0.9798517
1.446541786,0.9821319,-0.007248286,-0.1483079,-0.002837713,0.9909658,-0.06745307,0.1484578,0.06712252,0.9798475
1.466357708,0.9821228,-0.007059631,-0.1483809,-0.003015949,0.9909735,-0.06733965,0.1485181,0.06703646,0.9798447
1.486173153,0.9821104,-0.006974292,-0.1484642,-0.003100734,0.9909759,-0.06729297,0.1485956,0.06700236,0.9798349
1.505989075,0.9821171,-0.006914699,-0.1484254,-0.003155315,0.9909775,-0.06727391,0.1485529,0.06699196,0.9798425
1.525804997,0.9821209,-0.006792182,-0.1484029,-0.00324146,0.9909929,-0.06703609,0.1485228,0.06676984,0.9798618
1.545619965,0.9821222,-0.006785968,-0.148394,-0.003238807,0.9909965,-0.06698101,0.1485138,0.06671504,0.9798668
1.565435887,0.9821265,-0.006752132,-0.1483683,-0.003272759,0.9909958,-0.06699142,0.1484859,0.06673057,0.9798701
1.585251808,0.9821301,-0.006669701,-0.1483479,-0.003364206,0.9909912,-0.06705548,0.1484597,0.06680772,0.9798687
1.607544422,0.982138,-0.00657743,-0.1483024,-0.003462267,0.9909877,-0.06710905,0.1484078,0.06687562,0.9798724
1.627359867,0.9821373,-0.006533634,-0.1483082,-0.003516996,0.9909828,-0.06717622,0.1484104,0.06695017,0.9798668
1.647175789,0.9821407,-0.006509483,-0.1482857,-0.003542911,0.9909812,-0.06719673,0.1483862,0.06697446,0.9798687
1.666991711,0.9821442,-0.006496503,-0.1482646,-0.003553118,0.9909821,-0.06718716,0.1483644,0.06696667,0.9798727
1.686806679,0.9821545,-0.006488791,-0.1481936,-0.003554171,0.9909825,-0.06717493,0.148293,0.06695519,0.9798839
1.706622601,0.9821574,-0.006463975,-0.1481757,-0.003568973,0.9909865,-0.06711519,0.1482737,0.06689845,0.9798907
1.726438523,0.9821617,-0.006431622,-0.1481485,-0.003601002,0.9909858,-0.06712351,0.1482443,0.06691163,0.9798942
1.746254444,0.9821652,-0.006394265,-0.1481262,-0.003638771,0.9909849,-0.06713419,0.1482195,0.06692797,0.9798968
1.766069889,0.9821737,-0.006344581,-0.1480748,-0.003688244,0.9909838,-0.06715327,0.1481647,0.06695455,0.9799036
1.785885811,0.982183,-0.00634819,-0.1480107,-0.003675762,0.9909855,-0.06712379,0.1481012,0.06692395,0.979915
1.805700779,0.9821899,-0.006326004,-0.147965,-0.003688522,0.9909883,-0.06708074,0.1480542,0.06688356,0.9799247
1.825516701,0.9822001,-0.006299817,-0.1478986,-0.003701261,0.9909924,-0.0670201,0.1479864,0.06682593,0.9799389
1.845332623,0.9822091,-0.006279307,-0.1478395,-0.003712473,0.9909949,-0.06698398,0.1479263,0.06679226,0.9799503
1.867625237,0.9822183,-0.006267071,-0.1477779,-0.003712424,0.9909983,-0.06692964,0.1478641,0.06673892,0.9799631
1.887440682,0.9822217,-0.006238303,-0.147756,-0.003733516,0.9910011,-0.06688689,0.1478404,0.06669991,0.9799692
1.907256603,0.9822253,-0.006183673,-0.1477355,-0.003793637,0.9909982,-0.06692948,0.1478162,0.0667511,0.9799696
1.927072525,0.9822269,-0.006133892,-0.1477263,-0.003846708,0.9909964,-0.06695262,0.1478035,0.06678192,0.9799693
1.946888447,0.982227,-0.006083062,-0.1477281,-0.003905245,0.990993,-0.06700008,0.1478017,0.06683756,0.9799659
1.966703415,0.9822328,-0.006022057,-0.1476943,-0.003973963,0.9909889,-0.06706322,0.1477636,0.06691041,0.9799671
1.986519337,0.9822345,-0.005996039,-0.1476814,-0.004006303,0.9909851,-0.06710964,0.1477488,0.0669612,0.9799653
2.006335258,0.9822355,-0.005953229,-0.147679,-0.004045814,0.9909869,-0.06708626,0.1477436,0.06694395,0.9799677
2.026150703,0.9822369,-0.005901648,-0.1476705,-0.004098662,0.9909859,-0.06709554,0.1477315,0.06696104,0.9799681
2.045966625,0.982234,-0.005860746,-0.1476928,-0.004143083,0.9909852,-0.06710632,0.147751,0.06697817,0.9799643
2.065782547,0.9822339,-0.005783729,-0.1476946,-0.004218329,0.9909858,-0.06708916,0.1477476,0.06697237,0.9799649
2.085597515,0.9822319,-0.005712097,-0.1477129,-0.004304411,0.99098,-0.06717275,0.1477606,0.06706771,0.9799567
2.105413437,0.9822445,-0.005548215,-0.1476346,-0.004485136,0.9909699,-0.06731109,0.1476707,0.06723182,0.979959
2.125229359,0.9822601,-0.005303534,-0.1475367,-0.004760837,0.9909521,-0.06754839,0.1475552,0.06750795,0.979957
2.147521973,0.9822749,-0.004856826,-0.1474535,-0.005279548,0.990916,-0.06804084,0.1474389,0.06807233,0.9799356
2.167337418,0.9822997,-0.004373622,-0.147303,-0.005901665,0.9908457,-0.06901039,0.1472497,0.06912406,0.9798906
2.187153339,0.982325,-0.003681619,-0.1471531,-0.00676737,0.9907567,-0.07020295,0.1470435,0.07043222,0.9798287
2.206969261,0.9823413,-0.002713257,-0.1470664,-0.007863287,0.9906892,-0.07104336,0.1468811,0.07142568,0.9797815
2.226785183,0.9823589,-0.001671392,-0.1469624,-0.009013014,0.9906278,-0.07175829,0.1466953,0.07230279,0.9797449
2.246600628,0.9823706,-0.0005594115,-0.1468912,-0.01025713,0.9905531,-0.07261774,0.1465337,0.07333642,0.9796923
2.266416073,0.9823928,0.0005599898,-0.146742,-0.01153548,0.9904596,-0.073699,0.146289,0.07459421,0.9796342
2.286231995,0.9824287,0.001570951,-0.1464939,-0.01273547,0.9903443,-0.07504449,0.1459478,0.07610125,0.9795694
2.306047440,0.9825037,0.002011884,-0.1459825,-0.0135234,0.9901347,-0.07763655,0.1453687,0.07877987,0.9794441
2.325863361,0.9826171,0.002029908,-0.1452172,-0.01399964,0.9898461,-0.08117054,0.144555,0.08234394,0.9792724
2.345679283,0.9826922,0.002195959,-0.1447021,-0.01455353,0.9895936,-0.08410528,0.1439851,0.0853269,0.9791014
2.365495205,0.9827435,0.002437462,-0.1443483,-0.01506125,0.9894127,-0.08612685,0.1435811,0.08739986,0.9789782
2.385310650,0.9827969,0.002510554,-0.1439803,-0.01538853,0.9892349,-0.08809331,0.1431776,0.08939204,0.9788576
2.407603264,0.9828362,0.002599481,-0.1437117,-0.01566725,0.9890994,-0.08956313,0.1428787,0.09088597,0.9787644
2.427419186,0.9828393,0.002711146,-0.1436867,-0.01584962,0.9890513,-0.09006035,0.1428356,0.0914042,0.9787223
2.447235108,0.9828277,0.002744207,-0.143765,-0.01589606,0.9890468,-0.09010044,0.1429099,0.09145077,0.9787071
2.467050552,0.982813,0.002775206,-0.1438659,-0.01585828,0.9890962,-0.08956186,0.1430162,0.09091265,0.9787416
2.486865997,0.9827924,0.002829038,-0.1440054,-0.01576229,0.9891981,-0.08844248,0.1431681,0.08979153,0.9788226
2.506681442,0.9827536,0.002889475,-0.1442718,-0.01559113,0.989356,-0.08668606,0.143456,0.08802958,0.9789404
2.526497364,0.9826905,0.002971199,-0.1446989,-0.01536097,0.9895657,-0.08428998,0.1439119,0.08562671,0.9790858
2.546313286,0.9826176,0.003018192,-0.1451939,-0.01505026,0.9897984,-0.0815587,0.1444433,0.08288078,0.9792433
2.566129208,0.9825268,0.003077559,-0.1458087,-0.01472084,0.9900445,-0.07856846,0.1450963,0.07987636,0.9793959
2.585945130,0.9824296,0.003165578,-0.1464636,-0.01441652,0.9902828,-0.07555697,0.1457867,0.07685488,0.9795349
2.605760574,0.9824176,0.002776701,-0.1465489,-0.01381161,0.9904023,-0.07407723,0.145923,0.07530262,0.9796343
2.625576019,0.9824266,0.002400586,-0.1464966,-0.01328325,0.9904821,-0.0730992,0.1459129,0.0742575,0.9797155
2.645391464,0.9824027,0.002172494,-0.1466627,-0.01292724,0.9905552,-0.07216592,0.146108,0.07328242,0.97976
2.665207386,0.9823844,0.001990752,-0.1467861,-0.01263333,0.990617,-0.07135969,0.146255,0.072442,0.9798002
2.687500477,0.9823893,0.001716907,-0.146759,-0.01228153,0.9906571,-0.07086451,0.1462543,0.0719004,0.9798403
2.707315922,0.9823911,0.00154129,-0.1467471,-0.01204584,0.9906874,-0.0704765,0.1462599,0.07148191,0.9798698
2.727131367,0.9823908,0.001405802,-0.1467513,-0.01183603,0.9907249,-0.06998243,0.14628,0.07096236,0.9799045
2.746947289,0.9823957,0.001176683,-0.146721,-0.0115322,0.9907618,-0.06950804,0.1462718,0.07044838,0.9799428
2.766763210,0.9824079,0.0009127376,-0.146639,-0.01119765,0.9907946,-0.06908813,0.1462137,0.06998374,0.9799843
2.786579132,0.9824063,0.0007909802,-0.1466511,-0.01098846,0.9908376,-0.06850132,0.146241,0.06937256,0.9800236
2.806395054,0.9824202,0.0005836547,-0.1465604,-0.01070462,0.9908726,-0.06804184,0.1461701,0.06887626,0.9800694
2.826210499,0.9824327,0.0003875904,-0.1464778,-0.01043875,0.9909041,-0.06762251,0.1461058,0.06842238,0.9801106
2.846026421,0.9824418,0.0002371594,-0.1464144,-0.01020056,0.9909437,-0.06707021,0.1460588,0.06784105,0.9801577
2.865841389,0.9824444,8.256454E-05,-0.1463961,-0.009970021,0.990979,-0.06657632,0.1460563,0.06731865,0.9801937
2.885657311,0.982438,7.32122E-05,-0.1464395,-0.009879289,0.9910178,-0.06600885,0.1461059,0.06674401,0.9802256
2.905473232,0.982418,0.0001124754,-0.1465773,-0.009760704,0.9910937,-0.06488147,0.146252,0.06561147,0.9802805
2.925289154,0.9824239,-0.000161563,-0.1465373,-0.009456096,0.9911077,-0.06471018,0.1462319,0.06539724,0.9802977
2.947581291,0.9824201,-0.0003898079,-0.1465596,-0.009168416,0.9911358,-0.06431393,0.1462731,0.06496298,0.98032
2.967397213,0.9824293,-0.0005692886,-0.1464964,-0.008934617,0.9911588,-0.06398749,0.1462248,0.06460574,0.9803506
2.987213135,0.9824393,-0.0007488392,-0.1464319,-0.00871121,0.9911777,-0.06373179,0.1461745,0.06432003,0.9803773
3.007029057,0.9824442,-0.000914997,-0.1463982,-0.008518726,0.9911892,-0.06357948,0.146153,0.06414111,0.9803922
3.026844502,0.9824507,-0.001073456,-0.14635,-0.008315248,0.9912078,-0.06330715,0.1461175,0.06384188,0.9804165
3.046660423,0.9824704,-0.001267204,-0.1462185,-0.008059142,0.9912326,-0.06295654,0.1460017,0.06345762,0.980459
3.066476345,0.9824865,-0.001470598,-0.1461077,-0.007786823,0.9912601,-0.06255256,0.1459075,0.06301821,0.9805011
3.086292267,0.9825011,-0.001755305,-0.1460059,-0.007430852,0.9912891,-0.06213318,0.1458273,0.06255133,0.9805428
3.106108189,0.9825184,-0.002044076,-0.1458836,-0.007068058,0.9913183,-0.0617037,0.1457266,0.06207356,0.9805877
3.125923157,0.9825323,-0.00231996,-0.1457857,-0.006718667,0.9913478,-0.06126577,0.1456493,0.06158939,0.9806296
3.145739079,0.9825373,-0.002503772,-0.1457504,-0.006485147,0.9913687,-0.06095608,0.1456276,0.06124893,0.9806544
3.165554524,0.9825398,-0.00258976,-0.1457327,-0.006379647,0.9913767,-0.06083693,0.145616,0.06111567,0.9806644
3.185370445,0.9825356,-0.002673166,-0.1457591,-0.006286913,0.9913815,-0.06076778,0.145648,0.06103362,0.9806647
3.207663536,0.9825338,-0.002833709,-0.1457682,-0.006105152,0.9913909,-0.06063034,0.1456679,0.06087102,0.9806718
3.227478981,0.9825422,-0.003045613,-0.1457074,-0.005860589,0.9914036,-0.06044814,0.1456213,0.06065516,0.9806921
3.247294426,0.9825529,-0.003342044,-0.145628,-0.005512454,0.9914236,-0.06014994,0.145562,0.06030948,0.9807221
3.267110348,0.9825688,-0.0036367,-0.1455117,-0.005152023,0.991448,-0.05977152,0.1454659,0.05988282,0.9807621
3.286926270,0.9825805,-0.003915731,-0.1454244,-0.00480542,0.9914739,-0.0593674,0.1453977,0.05943272,0.9807993
3.306742191,0.9825848,-0.004149248,-0.1453883,-0.004517221,0.9914954,-0.05902637,0.1453773,0.05905338,0.9808251
3.326558113,0.9825885,-0.004298914,-0.1453603,-0.004334131,0.9915087,-0.05882069,0.1453592,0.05882328,0.9808418
3.346373558,0.9825832,-0.004347539,-0.1453937,-0.004275691,0.9915133,-0.05874357,0.1453958,0.05873829,0.9808413
3.366189480,0.9825801,-0.004308095,-0.145417,-0.004313375,0.9915147,-0.05871976,0.1454168,0.05872015,0.9808394
3.386005402,0.982573,-0.00417548,-0.1454686,-0.004459045,0.9915105,-0.05877891,0.1454602,0.05879973,0.9808282
3.405821323,0.9825649,-0.003993789,-0.1455285,-0.004676188,0.9914975,-0.05898312,0.1455082,0.05903326,0.9808071
3.425636292,0.9825457,-0.003821508,-0.1456639,-0.004892798,0.9914826,-0.05921676,0.1456318,0.05929554,0.9807731
3.445452213,0.9825242,-0.003703048,-0.145812,-0.005039978,0.9914743,-0.05934257,0.1457719,0.05944098,0.9807435
3.465267658,0.9825048,-0.003686534,-0.1459429,-0.005064126,0.9914744,-0.05933924,0.1459016,0.05944073,0.9807243
3.487561226,0.9825007,-0.003727615,-0.1459709,-0.005002127,0.9914838,-0.05918923,0.1459327,0.05928314,0.9807294
3.507376671,0.9825041,-0.003830584,-0.1459439,-0.004863157,0.9914977,-0.05896379,0.1459131,0.05903986,0.9807467
3.527192593,0.9824985,-0.004022558,-0.1459761,-0.004626589,0.9915165,-0.0586618,0.1459582,0.05870631,0.9807599
3.547007561,0.9824961,-0.004321695,-0.1459833,-0.00426443,0.9915422,-0.05825246,0.145985,0.05824824,0.9807831
3.566823483,0.9824905,-0.004730129,-0.1460118,-0.003785629,0.9915714,-0.05779204,0.1460394,0.05772241,0.9808065
3.586639404,0.9825171,-0.005018891,-0.1458197,-0.003330682,0.9916317,-0.05676533,0.145868,0.05664103,0.9808943
3.606455326,0.9825814,-0.005015004,-0.1453875,-0.003033728,0.9917379,-0.05489878,0.1454423,0.05475335,0.9810646
3.626271248,0.9826595,-0.004929217,-0.1448568,-0.002775228,0.9918541,-0.05275659,0.144914,0.05259907,0.9812595
3.646086693,0.9827204,-0.004893517,-0.1444435,-0.002535755,0.9919447,-0.05103097,0.1445041,0.05085905,0.9814112
3.665902615,0.9827717,-0.004870428,-0.144092,-0.002342214,0.9920136,-0.04967462,0.1441553,0.04949073,0.9815319
3.685718537,0.9828126,-0.004820048,-0.1438152,-0.002216406,0.9920691,-0.04856135,0.1438789,0.04837235,0.9816281
3.705534458,0.9828408,-0.004806964,-0.1436228,-0.002098697,0.9921097,-0.04772925,0.1436879,0.04753293,0.981697
3.725349903,0.98286,-0.004767693,-0.1434907,-0.002053576,0.9921352,-0.04719174,0.1435552,0.04699518,0.9817418
3.747642517,0.9828744,-0.004712275,-0.1433938,-0.002025562,0.992161,-0.04664728,0.1434569,0.04645284,0.9817819
3.767458439,0.9828773,-0.004706817,-0.1433761,-0.002010026,0.9921678,-0.04650852,0.1434393,0.04631338,0.9817913
3.787274361,0.9828603,-0.004845908,-0.1434856,-0.001911716,0.9921557,-0.04676173,0.1435547,0.04654923,0.981763
3.807089806,0.9828555,-0.004854821,-0.1435192,-0.001926553,0.9921486,-0.04691425,0.1435884,0.04670213,0.981751
3.826905728,0.9828146,-0.005335653,-0.1437819,-0.001546906,0.9921189,-0.04755214,0.1438725,0.04727716,0.9816819
3.846721649,0.9827088,-0.006192389,-0.144472,-0.001041507,0.9920111,-0.04977304,0.1446009,0.04939731,0.9814713
3.866537571,0.9826263,-0.006515722,-0.1450208,-0.0009931356,0.9919249,-0.05147062,0.1451637,0.05106619,0.9813035
3.886353016,0.9826398,-0.006337371,-0.1449347,-0.001212657,0.9919088,-0.05176926,0.1450681,0.0513942,0.9813002
3.906168938,0.98265,-0.005963422,-0.1448819,-0.001549916,0.9919217,-0.05151513,0.1449963,0.05119227,0.9813214
3.925984860,0.9826906,-0.005396164,-0.1446307,-0.002018087,0.9919532,-0.05089445,0.1447172,0.0506478,0.9813911
3.945800781,0.9827229,-0.004304662,-0.1444436,-0.002857985,0.9920371,-0.04917592,0.1444795,0.04907045,0.9815054
3.965615750,0.9826792,-0.002991895,-0.1447756,-0.003991764,0.9921023,-0.04775971,0.1447515,0.04783275,0.9815265
3.985431671,0.9825693,-0.0009885014,-0.1455512,-0.005787607,0.9921781,-0.04596559,0.1454394,0.04631798,0.9814977
4.005247593,0.9823587,0.001227501,-0.1469672,-0.007497209,0.992343,-0.04196846,0.146781,0.04261518,0.9814656
4.027540684,0.9819608,0.002557346,-0.1495947,-0.008733306,0.9923937,-0.04050075,0.1493614,0.04135265,0.9811314
4.047356129,0.9816255,0.003283351,-0.1517734,-0.009243965,0.9924705,-0.03844934,0.1515272,0.0394084,0.9808803
4.067172050,0.9813509,0.003084944,-0.1535506,-0.008924869,0.9925201,-0.03722716,0.153322,0.03815754,0.9806518
4.086987972,0.9812341,0.002389729,-0.1543078,-0.008028154,0.9925796,-0.03580193,0.1541173,0.0366131,0.9805859
4.106803894,0.9813508,0.001675447,-0.1535709,-0.007117856,0.9926229,-0.0347747,0.153415,0.03545612,0.980738
4.126619816,0.9816698,0.001420668,-0.1515148,-0.006615536,0.9926645,-0.03367028,0.1513769,0.03428462,0.9810953
4.146434784,0.9821324,0.000989309,-0.1484788,-0.005901809,0.9927065,-0.0325355,0.1483647,0.03305165,0.9815957
4.166250706,0.9826545,-0.0001999328,-0.1449748,-0.004479801,0.9927364,-0.0318425,0.1449057,0.03215546,0.9821402
4.186066151,0.9830899,-0.001859638,-0.1419726,-0.00265164,0.9927551,-0.03147211,0.1419601,0.03152883,0.9825894
4.205882072,0.9835002,-0.003596944,-0.1390567,-0.000860967,0.9927453,-0.03187652,0.1391006,0.03168463,0.9829918
4.225697994,0.9838136,-0.005146695,-0.136765,0.000727867,0.992734,-0.03223132,0.1368598,0.03182608,0.9833007
4.245513916,0.9840431,-0.006681493,-0.1350273,0.002248082,0.992711,-0.03284917,0.1351738,0.03224095,0.9835191
4.265329838,0.9842578,-0.008186391,-0.1333646,0.003719874,0.9926819,-0.03359384,0.1335639,0.03279278,0.9837203
4.287622929,0.984514,-0.01004149,-0.1313252,0.005560532,0.9926483,-0.03432971,0.1315911,0.0332959,0.9839684
4.307438374,0.9847202,-0.01135274,-0.1296574,0.006820338,0.9926091,-0.03523125,0.1299746,0.03404223,0.9841572
4.327254295,0.9849297,-0.01279276,-0.1279155,0.00838672,0.9926121,-0.03481032,0.1282798,0.03344309,0.9843993
4.347070217,0.9850954,-0.01428707,-0.126469,0.009903366,0.9925876,-0.03510893,0.1268876,0.03356476,0.984575
4.366885185,0.9852353,-0.01557613,-0.125216,0.01120399,0.9925623,-0.03543041,0.1256827,0.03373763,0.984723
4.386701107,0.9853367,-0.01669608,-0.1242685,0.012231,0.9925121,-0.0364893,0.1247871,0.0346743,0.9848042
4.406517029,0.9854356,-0.01697502,-0.1234395,0.01250565,0.9924982,-0.03677296,0.1239721,0.03493552,0.9848974
