Time (s),X (g),Y (g),Z (g)
0.000000000,-0.0002714538,0.001228711,-0.001472635
0.009907722,0.00416062,0.00447996,0.004243647
0.029724121,0.002673175,-0.0008601795,0.006156602
0.049540520,-0.0001468533,-0.0008190915,0.004751727
0.069356918,-2.939872E-05,-0.004133396,0.009532837
0.089172840,0.003633701,0.001578916,0.001361239
0.108989239,-0.001695331,0.0006029506,-0.001936886
0.128806114,0.001738202,0.0006690123,0.00569389
0.148622513,0.001634997,-0.002722598,0.001366301
0.168438911,0.0006851925,-0.002328051,0.003776219
0.188255310,-0.001206929,-0.001323048,0.008596195
0.208071232,-0.001731045,0.001562953,0.002381219
0.230364800,-0.001158045,0.002544892,0.003818243
0.250181198,-0.0002294003,-0.003238326,0.006180685
0.269997120,-0.007419933,-0.002720437,0.002431759
0.289813519,-0.001348678,-0.002324351,-0.004830585
0.309630394,0.004421701,0.003843588,-0.007748313
0.329446793,0.003619722,-0.0003897306,0.007106534
0.349263191,0.0002758391,-0.002321265,0.005219929
0.369079590,-0.0006923546,-0.000815779,0.005716393
0.388895512,0.0007748763,0.004015527,0.001883333
0.408711910,-0.0001751836,0.001964977,-0.003865656
0.428528309,0.001838661,-0.001956877,0.005204479
0.448344708,0.003786462,0.0008680021,0.0008792232
0.468161583,-0.003909363,-0.002443843,0.004791244
0.490454674,0.0005325194,0.001317578,0.007632834
0.510271073,0.002403705,-0.0002454938,0.002809909
0.530087471,0.002863496,-0.005037859,0.005659872
0.549903870,-0.001429292,-0.0002498283,0.003814555
0.569720268,-0.001897864,-0.005077061,0.004757652
0.589536667,0.00153168,-0.001706537,0.0013766
0.609352589,0.00110967,0.003073526,-0.001472722
0.629168987,0.001202777,-0.004636765,0.007601098
0.648985863,-0.000242995,0.0006245308,-0.0009866847
0.668802262,0.001246475,-0.003239598,0.002334274
0.688618660,0.001334842,-0.001293995,0.006657058
0.708435059,0.00217119,-0.004743563,-0.002957748
0.728251457,0.003270473,-0.003286666,0.005186944
0.750544548,-0.002546789,-0.006681666,0.002845166
0.770360947,4.572221E-05,0.001492692,0.009084868
0.790177822,0.001870632,-0.001438193,0.000898427
0.809994221,0.0005076442,-0.005242586,0.01048664
0.829810620,-0.001422147,-0.003324636,0.008121853
0.849626541,0.0004584339,-0.001439684,0.0009158839
0.869442940,0.001958508,-0.004390169,0.001843488
0.889259339,0.002498148,-0.0005214644,0.006649531
0.909075737,0.001033014,-0.002013886,0.002825342
0.928892136,0.00117272,-0.0005725613,0.0114609
0.948709011,0.00204298,-0.003524546,0.001368076
0.968525410,-0.0007376883,-0.0006145514,0.006691214
0.988341808,-0.001718174,0.002199974,0.003361405
1.008158207,0.001226656,-0.002658039,0.0009049805
1.030451298,0.004137579,0.001198258,0.001366354
1.050267696,0.002256117,0.0006970579,0.005702861
1.070084095,0.0009033268,-0.00608486,0.009523156
1.089900970,0.00328014,0.000161636,0.005208869
1.109717369,-0.001087449,0.0005883068,0.0009517967
1.129533768,0.0004272067,-0.0008707487,0.00236394
1.149349690,-0.001461821,-0.0008950174,0.006703111
1.169166088,-0.004789513,-0.003369474,0.006254964
1.188982487,-0.002772436,-0.002892153,0.01054717
1.208798885,-0.001813756,-0.004377719,0.00333681
1.228615284,0.003025118,0.001407235,0.005701151
1.248432159,0.001685066,-0.003473591,0.009529698
1.268248558,-0.001752889,0.0008431902,0.006240522
1.288064957,0.0002106504,-0.003524669,0.004275144
1.310358048,0.0007436596,-0.001105572,0.005719453
1.330174446,0.002639866,0.0008274496,-0.0005275797
1.349990845,0.0008648123,-0.003061038,0.01050308
1.369807243,0.000422468,-0.005480115,0.00953786
1.389624119,0.002725459,0.003684211,0.001405292
1.409440518,0.006143713,0.001254841,0.003265632
1.429256916,0.001907622,-0.002146698,0.01145412
1.449073315,0.003770113,-0.004128945,0.0003922303
1.468889713,0.001930027,-0.001731012,0.007621473
1.488706112,0.001469355,0.000668164,0.006682103
1.508522987,0.001480922,-0.004203499,0.004258825
1.528338432,0.001489199,-0.003736608,0.002822898
1.548155308,-0.0008933554,0.0001173681,0.005752609
1.570448876,0.001120881,-0.0008572893,0.01003631
1.590265274,0.00352061,-0.0003701036,0.005692039
1.610081673,0.007425588,-0.001351115,0.007072999
1.629898548,0.0002806962,-0.00282081,0.01291461
1.649714947,-0.0007432725,-0.005272709,0.003805742
1.669531346,0.0002400668,0.00101148,0.006704057
1.689347744,-0.002668704,-0.002894073,0.0019278
1.709164143,0.005112987,-0.003833881,0.003735113
1.728980065,0.0003403621,-0.002417128,0.00716453
1.748796463,0.003692178,-0.003378257,0.002319328
1.768612862,0.005599034,-0.001475961,0.0003863422
1.788429260,0.005156598,-0.000567754,0.002795099
1.808246136,-0.001068122,-0.001571703,0.004313171
1.828062535,0.002314548,-0.004002374,0.001376402
1.850356102,0.004847941,-0.003526129,0.007578419
1.870172501,0.004266156,-0.002578093,-0.002476932
1.889989376,0.006295202,-0.0006229856,0.005657251
1.909805775,0.003842261,-0.001592207,0.00232927
1.929622174,2.189224E-06,-0.004044286,0.00188891
1.949438572,0.002862844,-0.0006854162,-0.002446442
1.969254971,0.002911424,-0.006999833,-8.60939E-05
1.989071369,0.0005462389,-0.001686945,0.00285507
2.008887291,0.003022484,-0.0002347777,0.004267771
2.028703690,-0.0007429593,-0.001192361,0.009589112
2.048520565,0.005538652,-0.004096136,0.006129162
2.068336964,-0.001670057,-0.007986127,0.00572815
2.088153362,0.005097288,-0.0007241202,0.007114182
2.110446930,0.005118291,-0.001738211,0.007108242
2.130263805,0.005578858,-0.002703235,0.003260603
2.150080204,0.001231823,-0.004658114,0.003310136
2.169896603,0.001837737,-0.001253215,0.01339041
2.189713001,-0.0006966221,-0.002757815,-7.053702E-06
2.209529400,0.001283479,-0.005150401,0.002827887
2.229345799,0.005235497,-0.007054023,0.008514699
2.249162674,0.008124957,-0.0002872601,0.008513685
2.268979073,0.001877333,-0.004172919,0.009538181
2.288795471,0.004773617,-0.004147721,0.007100289
2.308611870,0.002786149,-0.001275473,0.002829765
2.328428269,0.003331133,-0.004190894,0.006161715
2.348244667,0.005179103,-0.001798955,-0.00152143
2.368061543,0.0008977921,-0.003254505,0.003325117
2.390354633,0.002358913,-0.002297198,0.003310274
2.410171032,6.512415E-06,-0.0003660904,0.007670424
2.429987431,0.0009613074,0.0005825777,0.004307185
2.449803829,0.005298843,-0.001367307,0.004233692
2.469620228,0.003398834,-0.003313659,0.007125301
2.489436627,-0.003389764,-0.002367487,0.00291324
2.509253502,0.005325429,-0.003315743,0.002304092
2.529069901,0.002984894,-0.004282722,0.008085273
2.548886299,-0.0004796527,-0.001384914,-0.0004779478
2.568702698,0.003427383,-0.00331788,0.001852058
2.588519097,7.521249E-05,-0.002381805,0.00382375
2.608335495,0.004902366,-0.004795321,0.002781356
2.628152371,-0.0008323411,-0.003791675,0.008623095
2.650445938,0.00532347,0.002467256,-0.001975773
2.670262337,0.001632762,-0.003330878,0.01050875
2.690078736,0.001574066,-0.001428406,0.004287869
2.709895611,0.001987556,-0.005306785,-0.00245377
2.729712010,0.008300104,0.001455064,0.0003736174
2.749528408,0.008365553,-0.006766413,0.00415858
2.769344807,-0.003630056,-0.00337949,0.009146635
2.789161205,0.003123268,-0.0009747489,0.007625447
2.808977604,0.0006905716,-0.007749214,0.0042637
2.828794480,0.002658222,-0.004863525,0.00569137
2.848610878,0.00316416,-0.005818061,0.005199299
2.868427277,0.003159539,-0.003422012,0.005214103
2.888243675,-0.001106961,-0.001963787,0.007682418
2.908060074,0.001767905,-0.001980907,0.003805183
2.930354119,0.003254136,-0.00199043,0.004263743
2.950170517,0.008040723,0.001844406,-9.773957E-05
2.969986916,0.006183828,-0.002023796,0.00709752
2.989803314,-0.0001207438,-0.003033987,0.003347758
3.009619713,0.004228582,-0.0006296317,0.005217196
3.029436588,0.002747718,-0.006464925,0.0013669
3.049252987,0.003297913,-0.0079074,0.007582794
3.069069386,0.003252429,-0.0006789688,0.002354786
3.088885784,0.003294576,-0.003588149,0.00521291
3.108702183,0.00138775,0.000774243,0.005268503
3.128518581,0.004250586,-0.003573858,-0.0005540238
3.148335457,0.0009719622,0.000293923,0.00623104
3.168151856,0.003827705,-0.002646995,0.001376289
3.190445423,0.0004806983,-0.005507619,0.004763334
3.210261822,0.002463107,-0.003085557,0.007147339
3.230078220,0.006239877,-0.003099709,0.0008586714
3.249895096,0.004357117,-0.003577771,0.004239592
3.269711495,0.003405391,-0.006965679,0.003752676
3.289527893,0.003947516,0.0007688873,0.006670633
3.309344292,0.001996294,-0.003089777,0.004278084
3.329160690,0.003488557,-0.005036842,0.005682473
3.348977089,0.003534307,-0.001181399,0.00666551
3.368794441,0.0005842,-0.007969739,0.002350791
3.388610363,0.002116065,-0.00167857,0.005724639
3.408427239,0.002061303,-0.0002026296,0.0009403992
3.428244114,0.005963378,-0.004086052,0.003734602
3.450537205,0.002605943,-0.0007066355,0.003327024
3.470353603,0.008415459,-0.0002362689,0.004681529
3.490170479,0.005038475,-0.0007369968,0.005687616
3.509987354,0.00549869,-0.001700651,0.006633574
3.529803753,0.001638182,-0.002169607,0.006208529
3.549620152,0.004919027,-0.002206862,-0.002950201
3.569436550,0.003997796,-0.002705014,0.0008962067
3.589252949,0.003992607,-0.003674184,-0.00102799
3.609069348,-0.0002820842,-0.00511,0.004301318
3.628886223,0.00745871,-0.00416348,0.004671354
3.648702622,0.007984598,-0.002727445,0.006590756
3.668519020,-0.0011885,0.0002135507,0.005308425
3.688335419,0.004153932,-0.002669539,0.008565662
3.708151817,0.003591574,-0.004622357,0.003287833
3.730445862,0.002263191,-0.0007382875,0.01052461
3.750262261,0.0001675354,-0.005594258,-0.002420533
3.770078659,0.002213643,-0.004600227,0.004747462
3.789895058,0.005063037,-0.001268065,-0.0005478641
3.809711456,0.003687931,-0.007093566,0.007106767
3.829528332,0.001751633,-0.006596257,0.00809781
3.849345207,-0.0002056237,-0.002242916,0.005278379
3.869161606,0.008077013,-0.003738965,0.009939765
3.888978005,0.001260669,-0.001788199,0.004780185
3.908794880,0.005104513,-0.002763808,0.0004011011
3.928611279,0.0008840764,-0.004209138,0.007648268
3.948427677,0.004741092,-0.002289854,0.007122917
3.968244076,0.005121598,-0.003255571,0.0003978188
3.988060474,0.002304923,-0.001312306,0.004768736
4.010354519,0.005666194,-0.005681943,0.004689317
4.030170918,0.003662888,-0.001309664,-4.702117E-05
4.049987316,0.004645207,0.0006114655,0.0004303352
4.069803715,0.006548383,-0.004709271,-0.002029976
4.089620113,0.002261522,-0.004182696,0.002353406
4.109436989,0.0003736502,-0.004685757,0.005734742
4.129253864,0.004212171,-0.005680276,0.004232236
4.149070263,0.00141218,-0.006125121,0.0114635
4.168886662,0.004787022,-0.0003448851,0.009052877
4.188703537,0.004225649,-0.004704589,0.003279512
4.208519936,0.005174774,-0.004226837,0.001350424
4.228336334,0.002714248,-0.003725757,-4.835419E-05
4.248152733,0.004184928,-0.003242529,0.001371529
4.270446777,0.004270769,-0.004667906,0.007594383
4.290263176,0.004225927,-0.005148751,0.005194456
4.310079575,0.005682443,-0.00225894,0.005190854
4.329895973,0.0003689554,-0.003692577,0.005261847
4.349712372,0.004674961,-0.00372633,0.004237485
4.369529724,0.003254758,-0.001294811,0.007151086
4.389346123,-0.001125015,-0.004657141,0.004798059
4.409162521,0.006118303,-0.006129446,0.00515914
4.428978920,0.004170132,-0.004662794,0.004238855
4.448795319,0.004653764,-0.006114868,0.002784141
4.468612194,0.0003306159,-0.002188551,0.003353673
4.488428593,0.004719893,-0.004144119,0.006152027
4.508244991,0.004699471,-0.005064962,0.002310964
4.528062344,0.004267487,-0.00845497,0.006611325
4.550355435,0.005325971,-0.004577218,0.01141445
4.570171833,0.006159663,-0.007964617,0.003708936
4.589988709,0.004734401,-0.004564584,0.006149211
4.609805584,0.005135152,0.001701388,-0.002926869
4.629621983,0.003267106,-0.001185797,0.003794996
4.649438381,0.006230574,-0.0007475654,0.008069087
4.669254780,0.005071156,-0.004129492,-0.004881381
4.689071179,0.0008591798,-0.006516172,0.00475723
4.708887577,0.00761121,0.001654633,-8.739961E-05
4.728704930,0.006242298,0.0007169534,0.005681079
4.748521328,0.0004786011,-0.003097105,0.009100405
4.768337727,0.003334125,-0.005037549,0.007606134
4.788154125,0.002872217,-0.001163149,0.008116726
4.810448170,0.004210029,-0.005024784,0.00183918
4.830264569,0.007681848,-0.001640765,0.008520738
4.850080967,0.002683997,-0.007425379,-0.001030078
4.869897366,0.001383544,-0.002549211,0.008609464
4.889714241,0.004229863,-0.003061458,0.003289538
4.909530640,0.002823819,-0.002555856,0.004752395
4.929347515,0.00417793,-0.00693796,-9.013414E-05
4.949163914,0.003245798,0.0003059279,0.00236655
4.968980789,0.006611282,-0.007438837,0.003226013
4.988797188,0.003364257,-0.0006115885,0.01050942
5.008613586,0.006168622,-0.00690611,0.005633273
5.028429985,0.002870642,-0.003519862,0.008581644
5.048247337,0.001925733,-0.003025362,0.01051671
5.068063736,0.003751918,-0.001589831,0.002346934
5.090357304,0.0008907699,-0.002529501,0.005261206
5.110173702,0.004742564,-0.00304803,0.003282073
5.129990578,0.0004157082,-0.001569954,0.002877098
5.149806976,0.003858153,-0.0006113457,0.005708084
5.169623375,0.001442995,-0.002992888,0.006688955
5.189439774,0.007246467,-0.005451909,0.007065304
5.209257126,0.005704932,0.001782742,-0.003414456
5.229073525,0.004326906,-0.002517874,0.004730599
5.248889923,0.003444139,-9.181329E-05,0.00859505
5.268706322,0.005689804,-0.004944889,-0.002976703
5.288522720,0.0004863618,-0.004405576,0.004777269
5.308339596,0.005826551,-0.003446565,0.005181856
5.328156471,0.002868034,0.001394168,-0.001455695
5.350449562,0.00385218,-6.868551E-05,0.0004380816
5.370266914,0.00295582,0.0004286105,0.00429069
5.390083313,0.006360819,-0.004871293,0.00852128
5.409899712,0.006772528,-0.003405925,0.003249245
5.429716110,0.005264868,-0.008209097,0.001325076
5.449532509,0.002984878,0.001015646,0.006211166
5.469349384,0.005272932,-0.00434264,-0.0005690837
5.489166260,0.004389875,-0.001927062,0.00473344
5.508982659,0.003878696,-0.002886514,0.005693735
5.528799057,0.006767647,-0.0004707801,0.003267288
5.548615933,0.004850561,-0.002407523,0.005681909
5.568432331,-0.0004856677,-0.004782421,0.006227282
5.588249207,0.005309615,-0.003381237,0.0056689
5.608066082,0.004805416,-0.002902411,0.005199855
5.630359650,0.001897043,-0.004317588,0.00523527
5.650176048,-0.0009051736,-0.005748406,0.01294054
5.669992447,0.0009228687,-0.003368937,0.001900004
5.689809323,0.001959529,6.36445E-06,0.006699561
5.709625721,0.005726499,-0.004363681,0.001820312
5.729442597,0.001418951,-0.001903071,0.003818786
5.749258995,0.007250244,-0.002924319,0.004683541
5.769075871,0.004439566,-0.002409067,0.009044495
5.788892269,0.001985142,-0.001432513,0.004773053
5.808708668,0.003420431,-0.002392317,0.003786479
5.828525543,0.0005573019,0.001479853,0.001936441
5.848342419,0.002945291,-0.002873107,0.002831963
5.868158817,0.005779857,-0.002890657,-8.834993E-05
5.887975216,0.0003734574,-0.005271335,-0.003377834
5.910268784,0.003406192,-0.002387844,0.003306917
5.930085659,0.006276024,-0.007245132,0.005151443
5.949902535,0.003368928,0.0005243228,0.002365923
5.969718933,0.0009560711,-0.002838277,0.005737947
5.989535809,0.00340943,0.0005303948,0.00572155
6.009352207,0.004790409,-0.003368312,0.002799737
6.029168606,0.002361185,-0.004317007,0.0009132973
6.048985481,0.005348997,-0.001930309,0.009033456
6.068802357,0.004795628,-0.001472508,0.00377045
6.088618755,0.005263292,-0.003395755,0.005668676
6.108435154,0.001849987,-0.00672845,0.005220557
6.128252029,0.005286654,-0.003846087,0.005186452
6.148068905,0.001435919,-0.005755341,0.007151315
6.170362473,-0.0005038292,-0.001907086,0.004806929
6.190178871,0.001848054,-0.003847818,0.003320438
6.209995270,0.003816902,0.0004953876,0.004276305
6.229812145,0.001359012,-0.007697762,0.006660271
6.249629021,0.006170195,0.0004510326,-7.483313E-05
6.269445419,0.004782282,-0.003395712,0.007114568
6.289262295,0.001903817,0.0004921267,0.005743667
6.309078693,0.004259094,-0.004370165,0.002801658
6.328895092,0.0023232,-0.001470713,0.0009306883
6.348711968,0.004721902,-0.002453079,0.002806033
6.368528843,0.005152178,-0.004884999,-0.000571708
6.388345242,0.002380638,-0.002902866,0.007633564
6.408161640,-0.0005387245,-0.003851736,0.00719174
6.427978516,0.004238856,-0.0009930722,-5.46274E-05
6.450272560,0.001361757,-0.002885777,0.003333389
6.470088959,0.002787319,-0.007226292,0.006161605
6.489905357,0.006223304,-0.00191032,0.007581206
6.509721756,0.003297743,-0.0004253942,0.006195476
6.529538632,0.005148957,-0.002852819,0.003755112
6.549355507,0.0008088374,-0.001356089,0.004308523
6.569171906,0.001271856,-0.0003926403,0.002389651
6.588988781,0.0002954699,-0.003269494,0.003825185
6.608805180,0.001221009,-0.003287588,0.001413732
6.628622055,0.006088303,0.001010358,0.002804994
6.648438454,-0.001710933,-0.005693287,0.002880598
6.668255329,0.001590843,-0.002804473,-0.004822845
6.688071728,0.001669684,-0.002779688,0.003806521
6.710365296,0.002705849,0.001580674,0.003817649
6.730182648,0.0002254725,-0.002265835,0.0009546024
6.749999047,0.006519825,-0.001850052,0.00230155
6.769815445,0.004581945,-0.001821306,0.002809585
6.789631844,0.0001326563,-0.007576958,-0.0005148648
6.809449196,0.004528948,-0.003247192,0.0008840478
6.829265595,0.000226609,-0.002700008,0.004307624
6.849081993,0.005598137,0.003036959,0.005700402
6.868898392,0.002624055,-0.001763301,0.003318419
6.888715744,0.004633898,0.0001746857,0.006656333
6.908532143,0.0007312031,-0.0007237103,0.004311946
6.928348541,0.00410118,-0.001234275,0.004258641
6.948165894,0.005956718,-0.000779576,-0.0005614018
6.967982292,0.00204728,-0.02961636,0.05734128
6.990275860,-0.01565654,0.02090252,-0.1583346
7.010092735,-0.00048862,0.00406103,-0.01769708
7.029909134,-0.001061729,0.002175669,0.01250693
7.049726009,0.001743067,-0.0002703087,0.007655576
7.069542885,-0.0003519762,-0.003651412,-0.00144334
7.089359283,0.004189099,-0.00315474,0.01479385
7.109175682,0.005494382,-0.004633312,0.004217177
7.128992558,0.0005741902,-0.002163964,-0.006722274
7.148809433,-0.0005182312,0.02554142,-0.1868216
7.168625832,-0.008030604,0.02034569,-0.1670822
7.188442230,-0.003610771,0.002175701,-0.03300532
7.208259106,0.01061121,-0.009968772,0.03239758
7.228075981,0.00465068,0.001648626,0.01050031
7.250369549,0.001707261,-0.001193626,0.009567541
7.270185947,0.00486614,-0.001252515,-0.006302198
7.290003300,0.00261557,-0.001694785,0.00859214
7.309819698,0.005615468,-0.0002501885,0.01095395
7.329636097,0.01013673,0.0141451,-0.0211527
7.349452496,0.01444466,-0.02830222,0.1535351
7.369269848,0.01019088,-0.0206352,0.1162456
7.389086247,0.00872118,-0.01872592,0.111964
7.408902645,0.008610982,-0.0005230408,0.01522473
7.428719998,0.005120974,-0.001964795,0.00615783
7.448536396,0.002004696,-0.002427162,-0.009141999
7.468352795,-0.002449222,-0.0009558009,-0.01721743
7.488169193,0.0001235615,-0.002878609,-0.003362938
7.507986546,0.004998948,-0.005812853,0.00613481
7.530280113,0.001544283,-0.0009153756,-0.003852564
7.550096512,0.003076983,-0.00379428,0.003778691
7.569913387,0.003089814,-0.002826473,0.002825663
7.589730263,0.001143244,-0.003297452,0.00189315
7.609546662,0.001194549,-0.000875096,0.004783978
7.629363537,0.002145566,0.002982551,0.001916389
7.649179936,0.0007554106,-0.000837401,0.008626248
7.668996811,0.004018792,-0.003298285,0.003288147
7.688813210,0.002534779,-0.009041172,0.006631196
7.708630085,0.001081381,-0.004183377,0.002367028
7.728446961,0.003546118,-0.002270465,0.002821583
7.748263359,0.0069844,-0.003744897,0.008995099
7.768080235,0.002568851,-0.002271121,0.002835983
7.790373802,0.003032349,0.000137094,-3.301865E-05
7.810191155,0.001161095,-0.001780701,0.007175228
7.830007553,0.002118796,0.00112538,0.004301645
7.849823952,0.0001973016,-0.001271027,0.005753902
7.869640827,0.007296029,-0.005689647,-0.0001316881
7.889457703,0.005053802,0.001099944,0.007614401
7.909274101,0.0005888592,-0.00130027,0.0004734954
7.929090500,0.002050351,-0.003725525,0.004752446
7.948907852,0.002986767,-0.004684232,0.001376746
7.968724251,0.005476737,-0.003256751,0.005184079
7.988540649,0.004493091,-0.003718866,0.004237214
8.008357525,0.001586301,-0.004176428,0.007153518
8.028174400,0.001944382,-0.0007973571,-0.003379838
8.050467968,-0.001336752,-0.001703451,0.00625238
