Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.000000000,0.1976999,0.1220172,-0.1597527,-0.006340518,-0.0001175352,0.9917534,42.23139,-9.88611,-22.50929,1009.863
0.009907722,0.2589334,0.1220172,0.02373465,-0.001962953,0.00332765,0.9975393,42.24371,-10.61108,-22.05297,1009.864
0.029724121,0.2589334,0.1220172,-0.1597527,-0.003385407,-0.002031384,0.9994502,42.24371,-10.61108,-22.05297,1009.864
0.049540520,0.0139995,0.1825299,-0.1597527,-0.006308302,-0.00205,0.998018,42.24371,-10.61108,-22.05297,1009.867
0.069356918,0.0139995,-0.05952091,-0.1597527,-0.006272831,-0.005446753,1.002827,41.87235,-10.62348,-22.49494,1009.867
0.089172840,0.1364664,0.0615045,-0.03742781,-0.00244277,0.0003965548,0.9946307,41.87235,-10.62348,-22.49494,1009.864
0.108989239,0.1364664,0.1220172,-0.2209152,-0.007798421,-0.0006131826,0.9912761,41.49606,-10.26077,-22.50003,1009.864
0.128806114,0.1976999,0.1220172,-0.1597527,-0.004367881,-0.0005768158,0.9989803,41.49606,-10.26077,-22.50003,1009.866
0.148622513,0.1364664,0.1220172,-0.2820776,-0.004363562,-0.003995833,0.9946187,41.49606,-10.26077,-22.50003,1009.866
0.168438911,0.1364664,-0.05952091,-0.2820776,-0.005330747,-0.003508084,0.9970399,42.22564,-9.519415,-22.51577,1009.863
0.188255310,0.2589334,0.0009917939,-0.2820776,-0.00726512,-0.002532584,1.001882,42.22564,-9.519415,-22.51577,1009.863
0.208071232,0.1364664,-0.05952091,-0.09859026,-0.007789114,0.0003712124,0.9956252,42.60768,-10.24882,-22.5042,1009.866
0.227887631,0.1364664,0.1220172,-0.1597527,-0.006764102,-0.006919419,0.9989609,42.60768,-10.24882,-22.5042,1009.866
0.250181198,0.0139995,0.0615045,-0.2209152,-0.006289758,-0.004481107,0.9994535,42.60768,-10.24882,-22.5042,1009.866
0.269997120,0.3201669,0.1220172,-0.09859026,-0.01360054,-0.00404131,0.9956343,42.597,-9.507012,-22.0738,1009.866
0.289813519,-0.04723396,0.1220172,-0.2209152,-0.007305578,-0.003539243,0.9883622,42.597,-9.507012,-22.0738,1009.865
0.309630394,0.1364664,0.1220172,-0.1597527,-0.001514888,0.002813947,0.9854672,42.23714,-10.25281,-22.50281,1009.865
0.329446793,0.1976999,0.1220172,-0.3432401,-0.002412195,-0.001537082,1.000413,42.23714,-10.25281,-22.50281,1009.868
0.349263191,0.1976999,0.2430426,-0.09859026,-0.005812158,-0.003507085,0.9984906,42.23714,-10.25281,-22.50281,1009.868
0.369079590,0.07523298,-0.1200336,0.02373465,-0.006791352,-0.002050174,0.998986,42.23221,-9.877691,-22.06593,1009.866
0.388895512,-0.04723396,0.1220172,-0.09859026,-0.005372731,0.002817248,0.9951419,42.23221,-9.877691,-22.06593,1009.866
0.408711910,0.07523298,0.1220172,-0.09859026,-0.006354166,0.0008504548,0.989345,42.23221,-9.877691,-22.06593,1009.867
0.428528309,0.1364664,0.1220172,-0.1597527,-0.004355895,-0.00301261,0.9984851,42.6085,-10.2404,-22.06084,1009.867
0.448344708,0.1364664,0.2430426,-0.1597527,-0.002441684,-9.154109E-05,0.9941456,42.6085,-10.2404,-22.06084,1009.864
0.468161583,0.2589334,0.0615045,-0.1597527,-0.01019076,-0.003530909,0.9980317,42.62,-10.97379,-22.04788,1009.864
0.487977982,0.1364664,0.1825299,-0.2209152,-0.006322483,-0.0001046457,0.9970627,42.62,-10.97379,-22.04788,1009.869
0.510271073,0.1364664,0.1825299,-0.1597527,-0.003888664,-0.001068254,0.9960791,42.61343,-10.61552,-22.49772,1009.869
0.530087471,0.1364664,0.0009917939,-0.1597527,-0.003365247,-0.005927951,0.9989473,42.61343,-10.61552,-22.49772,1009.868
0.549903870,0.07523298,0.1220172,-0.2209152,-0.007776021,-0.001086046,0.9970657,42.61343,-10.61552,-22.49772,1009.868
0.569720268,0.0139995,-0.1805463,-0.1597527,-0.008231819,-0.005955463,0.9980085,42.60192,-9.882128,-22.51068,1009.867
0.589536667,0.07523298,0.2430426,-0.2209152,-0.004858065,-0.002537577,0.9946288,42.60192,-9.882128,-22.51068,1009.867
0.609352589,0.0139995,0.0615045,-0.2209152,-0.005381484,0.002322121,0.9917607,42.60192,-9.882128,-22.51068,1009.87
0.629168987,0.1364664,0.1825299,-0.2209152,-0.00530673,-0.005446407,1.000891,42.97904,-10.23642,-22.06223,1009.87
0.648985863,0.1976999,0.1220172,-0.2820776,-0.006825208,-0.0001188805,0.9922387,42.97904,-10.23642,-22.06223,1009.868
0.668802262,0.07523298,0.2430426,0.02373465,-0.00533294,-0.003998524,0.9955893,42.60768,-10.24882,-22.5042,1009.868
0.688618660,0.0139995,0.2430426,-0.2209152,-0.005329084,-0.00204028,0.9999435,42.60768,-10.24882,-22.5042,1009.867
0.708435059,0.1976999,0.364068,-0.1597527,-0.004370143,-0.005467152,0.9902671,42.60768,-10.24882,-22.5042,1009.867
0.728251457,0.0139995,0.1825299,-0.1597527,-0.003377786,-0.003981425,0.9984748,42.6085,-10.2404,-22.06084,1009.868
0.748067379,0.1364664,0.1825299,-0.2820776,-0.004824811,-0.007891403,0.9955665,42.6085,-10.2404,-22.06084,1009.868
0.767883778,0.0139995,0.364068,-0.2209152,-0.006339964,0.0003717325,0.9927212,42.6085,-10.2404,-22.06084,1009.867
0.790177822,0.1976999,-0.05952091,-0.2820776,-0.00486243,-0.002051824,0.9941488,42.6085,-10.2404,-22.06084,1009.867
0.809994221,0.1364664,0.0615045,-0.09859026,-0.006266827,-0.005931335,1.00379,42.6085,-10.2404,-22.06084,1009.869
0.829810620,0.07523298,0.1220172,-0.2820776,-0.008231241,-0.003999563,1.001397,42.23221,-9.877691,-22.06593,1009.869
0.849626541,0.1364664,0.2430426,-0.1597527,-0.006321419,-0.002059374,0.9941567,42.23221,-9.877691,-22.06593,1009.87
0.869442940,0.1976999,0.1220172,-0.2820776,-0.004842801,-0.004971027,0.995099,42.23867,-10.23717,-21.67944,1009.87
0.889259339,0.2589334,0.1220172,-0.2820776,-0.004361877,-0.001061396,0.9999433,42.23867,-10.23717,-21.67944,1009.869
0.909075737,0.07523298,0.3035553,-0.09859026,-0.005825806,-0.002539095,0.9960822,42.23867,-10.23717,-21.67944,1009.869
0.928892136,0.0139995,0.2430426,-0.2820776,-0.00580447,-0.001057229,1.004778,42.597,-9.507012,-22.0738,1009.87
0.948709011,0.1976999,0.1220172,-0.03742781,-0.00484989,-0.00399835,0.9946213,42.597,-9.507012,-22.0738,1009.87
0.968525410,0.07523298,0.1220172,-0.09859026,-0.007766183,-0.001079015,0.9999618,42.60921,-10.23319,-21.68082,1009.869
0.988341808,0.07523298,0.1220172,-0.09859026,-0.00876667,0.001829296,0.9966034,42.60921,-10.23319,-21.68082,1009.869
1.008158207,0.07523298,0.2430426,-0.03742781,-0.005829639,-0.003030706,0.994149,42.60921,-10.23319,-21.68082,1009.873
1.027974129,0.0139995,0.2430426,-0.1597527,-0.002422564,-0.0005667484,0.9989697,42.98972,-10.97823,-22.49262,1009.873
1.050267696,0.0139995,0.0009917939,-0.1597527,-0.004859661,0.0003945162,0.998988,42.98972,-10.97823,-22.49262,1009.874
1.070084095,0.0139995,-0.1200336,-0.09859026,-0.006267381,-0.006420603,1.002822,42.6085,-10.2404,-22.06084,1009.874
1.089900970,0.1364664,0.1220172,-0.2209152,-0.003885916,-8.854596E-05,0.9984976,42.6085,-10.2404,-22.06084,1009.875
1.109717369,0.1364664,0.1220172,-0.1597527,-0.008280361,0.0003651804,0.9941799,42.6085,-10.2404,-22.06084,1009.875
1.129533768,0.1364664,-0.05952091,-0.2209152,-0.00680828,-0.001084527,0.9956123,42.97904,-10.23642,-22.06223,1009.876
