Time (s),Altitude (m)
0.250172615,84.77859
1.248387814,84.68897
2.249083042,84.6481
3.249781132,84.70365
4.250480652,84.52496
5.248705387,84.39919
6.249409199,84.38242
7.250114441,84.40967
8.248344898,84.46889
9.249053955,84.41124
10.249764443,84.40967
11.250476837,84.47989
12.248713970,84.5171
13.249430180,84.42749
